0100000008	Gênesis
3004170058	Mas o que era da escrava nasceu segundo a carne, porém o que era da livre por promessa.
300418007f	O que se entende por allegoria; porque estes são os dois concertos; um, do monte Sinai, gerando para a servidão, que é Agar.
3004190073	Ora Agar é Sinai, um monte da Arabia, e corresponde á Jerusalem que agora existe, que é escrava com seus filhos.
30041a0045	Mas a Jerusalem que é de cima é livre; a qual é mãe de todos nós
30041b00b1	Porque está escripto: Alegra-te, esteril, que não pares: esforça-te e clama, tu que não estás de parto; porque os filhos da solitaria são mais do que os da que tem marido.
30041c003a	Porém nós, irmãos, somos filhos da promessa como Isaac.
30041d007e	Mas, como então, aquelle que era gerado segundo a carne perseguia o que era gerado segundo o Espirito, assim é tambem agora.
30041e0084	Mas que diz a Escriptura? Lança fóra a escrava e seu filho, porque de modo algum o filho da escrava herdará com o filho da livre.
30041f0045	De maneira que, irmãos, somos filhos, não da escrava, mas da livre.
3005010076	Estae pois firmes na liberdade com que Christo nos libertou, e não torneis a metter-vos debaixo do jugo da servidão.
3005020062	Eis aqui, eu, Paulo, vos digo que, se vos deixardes circumcidar, Christo de nada vos aproveitará.
300503005e	E de novo protesto a todo o homem que se deixa circumcidar que está obrigado a guardar a lei.
300504005a	Separados estaes de Christo, vós os que vos justificaes pela lei: da graça tendes caido.
3005050040	Porque pelo espirito da fé aguardamos a esperança da justiça.
3005060078	Porque a circumcisão e a incircumcisão não teem virtude alguma em Christo Jesus; mas sim a fé que obra por caridade.
3005070045	Corríeis bem; quem vos impediu, para que não obedeçaes á verdade?
3005080032	Esta persuasão não vem d'aquelle que vos chamou.
300509002a	Um pouco de fermento levéda toda a massa.
30050a0094	Confio de vós, no Senhor, que nenhuma outra coisa sentireis; mas aquelle que vos inquieta, seja elle quem quer que fôr, soffrerá a condemnação.
30050b007e	Eu, porém, irmãos, se prégo ainda a circumcisão, porque serei pois perseguido? logo o escandalo da cruz está anniquilado.
30050c0045	Oxalá que aquelles que vos andam inquietando fossem tambem cortados.
30050d009b	Porque vós, irmãos, fostes chamados á liberdade. Não useis da liberdade só para dar occasião á carne, porém servi-vos uns aos outros pela caridade.
30050e005e	Porque toda a lei se cumpre n'uma só palavra, n'esta: Amarás ao teu proximo como a ti mesmo.
30050f0067	Se vós, porém, vos mordeis e devoraes uns aos outros, vêde não vos consumaes tambem uns aos outros.
300510004d	Digo, porém: Andae em Espirito, e não cumprireis a concupiscencia da carne.
300511008b	Porque a carne cobiça contra o Espirito, e o Espirito contra a carne; e estes oppõem-se um ao outro: para que não façaes o que quereis.
3005120042	Porém, se sois guiados pelo Espirito, não estaes debaixo da lei.
300513006b	Porque as obras da carne são manifestas, as quaes são: Adulterio, fornicação, immundicia, dissolução,
3005140060	Idolatria, feitiçarias, inimizades, porfias, emulações, iras, pelejas, dissensões, heresias,
30051500c6	Invejas, homicidios, bebedices, glotonerias, e coisas similhantes a estas, ácerca das quaes vos declaro, como já d'antes vos disse, que os que commettem taes coisas não herdarão o reino de Deus.
3005160072	Mas o fructo do Espirito é caridade, gozo, paz, longanimidade, benignidade, bondade, fé, mansidão, temperança.
3005170020	Contra estas coisas não ha lei.
300518005a	Porém os que são de Christo crucificaram a carne com as suas paixões e concupiscencias.
3005190033	Se vivemos em Espirito, andemos tambem em Espirito.
30051a0062	Não sejamos cubiçosos de vanglorias, irritando-nos uns aos outros, invejando-nos uns aos outros.
30060100c7	Irmãos, se algum homem chegar a ser surprehendido n'alguma offensa, vós, que sois espirituaes, encaminhae ao tal com espirito de mansidão; olhando por ti mesmo, para que não sejas tambem tentado.
3006020043	Levae as cargas um dos outros, e assim cumprireis a lei de Christo.
3006030050	Porque, se alguem cuida ser alguma coisa, não sendo nada, engana-se a si mesmo.
3006040055	Mas prove cada um a sua propria obra, e terá gloria só em si mesmo, e não n'outro.
300605002d	Porque cada qual levará a sua propria carga.
3006060058	E o que é instruido na palavra reparta de todos os seus bens com aquelle que o instrue.
3006070063	Não erreis: Deus não se deixa escarnecer; porque tudo o que o homem semear, isso tambem ceifará.
3006080084	Porque o que semeia na sua carne, da carne ceifará a corrupção; mas o que semeia no Espirito, do Espirito ceifará a vida eterna.
3006090060	E não nos cancemos de fazer bem, porque a seu tempo ceifaremos, se não houvermos desfallecido.
30060a0063	De sorte que, emquanto temos tempo, façamos bem a todos, mas principalmente aos domesticos da fé.
30060b0039	Vêde com que grandes lettras vos escrevi por minha mão.
30060c009b	Todos os que querem mostrar boa apparencia na carne esses vos obrigam a circumcidar-vos, sómente para não serem perseguidos por causa da cruz de Christo.
30060d0082	Porque nem ainda esses mesmos que se circumcidam guardam a lei, mas querem que vos circumcideis, para se gloriarem na vossa carne.
30060e0094	Mas longe esteja de mim gloriar-me, a não ser na cruz de nosso Senhor Jesus Christo, por quem o mundo está crucificado para mim e eu para o mundo.
30060f0074	Porque em Christo Jesus nem a circumcisão nem a incircumcisão tem virtude alguma, mas sim o ser uma nova creatura.
3006100067	E a todos quantos andarem conforme esta regra, paz e misericordia sobre elles e sobre o Israel de Deus.
300611005d	Quanto ao mais, ninguem me seja molesto; porque trago no meu corpo as marcas do Senhor Jesus.
3006120051	A graça de nosso Senhor Jesus Christo seja, irmãos, com o vosso espirito. Amen.
3100000008	Efésios
3101010073	Paulo, apostolo de Jesus Christo, pela vontade de Deus, aos sanctos que estão em Epheso, e fieis em Christo Jesus.
310102004a	A vós graça, e paz da parte de Deus nosso Pae e do Senhor Jesus Christo.
310103008e	Bemdito o Deus e Pae de nosso Senhor Jesus Christo, o qual nos abençoou com todas as bençãos espirituaes nos logares celestiaes em Christo.
310104007c	Como nos elegeu n'elle antes da fundação do mundo, para que fossemos sanctos e irreprehensiveis diante d'elle em caridade;
3101050071	E nos predestinou para filhos de adopção por Jesus Christo para si mesmo, segundo o beneplacito de sua vontade,
3101060050	Para louvor da gloria da sua graça, pela qual nos fez agradaveis a si no Amado.
3101070072	Em quem temos a redempção pelo seu sangue, a saber, a remissão das offensas, segundo as riquezas da sua graça.
3101080043	Que elle fez abundar para comnosco em toda a sabedoria e prudencia;
3101090060	Descobrindo-nos o mysterio da sua vontade, segundo o seu beneplacito, que propozera em si mesmo,
31010a0098	Para tornar a congregar em Christo todas as coisas, na dispensação da plenitude dos tempos, tanto as que estão nos céus como as que estão na terra,
31010b00aa	N'elle, digo, em quem tambem fomos feitos herança, havendo sido predestinados, conforme o proposito d'aquelle que faz todas as coisas, segundo o conselho da sua vontade;
31010c0059	Para que fossemos para louvor da sua gloria, nós, os que primeiro esperámos em Christo,
31010d00c1	Em quem tambem vós estaes, depois que ouvistes a palavra da verdade, a saber, o evangelho da vossa salvação, no qual tambem, havendo crido, fostes sellados com o Espirito Sancto da promessa.
31010e0068	O qual é o penhor da nossa herança, para redempção da possessão de Deus, para louvor da sua gloria.
31010f006c	Pelo que, ouvindo eu tambem a fé que entre vós ha no Senhor Jesus, e a caridade para com todos os sanctos,
3101100055	Não cesso de dar graças a Deus por vós, lembrando-me de vós nas minhas orações;
3101110085	Para que o Deus de nosso Senhor Jesus Christo, o Pae da gloria, vos dê em seu conhecimento o espirito de sabedoria e de revelação;
31011200a0	Illuminados os olhos de vosso entendimento, para que saibaes qual seja a esperança da sua vocação, e quaes as riquezas da gloria da sua herança nos sanctos;
310113007a	E qual seja a sobre-excellente grandeza do seu poder em nós, os que crêmos, segundo a operação da força do seu poder,
310114005b	A qual operou em Christo, resuscitando-o dos mortos, e o collocou á sua direita nos céus,
3101150085	Sobre todo o principado, e poder, e potestade, e dominio e todo o nome que se nomeia, não só n'este seculo, mas tambem no vindouro;
3101160063	E sujeitou todas as coisas a seus pés, e sobre todas as coisas o constituiu por cabeça da egreja,
3101170046	A qual é o seu corpo, a plenitude d'aquelle que cumpre tudo em todos.
310201003f	E vos vivificou, estando vós mortos pelas offensas e peccados,
3102020095	Em que d'antes andastes segundo o curso d'este mundo, segundo o principe da potestade do ar, do espirito que agora opera nos filhos da desobediencia.
31020300b8	Entre os quaes todos nós tambem d'antes andavamos nos desejos da nossa carne, fazendo a vontade da carne e dos pensamentos; e eramos por natureza filhos da ira, como os outros tambem.
3102040055	Porque Deus, que é riquissimo em misericordia, pelo seu muito amor com que nos amou,
310205006d	Estando nós ainda mortos em nossas offensas, nos vivificou juntamente com Christo (pela graça sois salvos),
3102060057	E nos resuscitou juntamente, e nos fez assentar juntamente nos céus, em Christo Jesus;
310207007d	Para mostrar nos seculos vindouros as abundantes riquezas da sua graça, pela sua benignidade para comnosco em Christo Jesus.
3102080058	Porque pela graça sois salvos, por meio da fé; e isto não vem de vós; é dom de Deus
310209002f	Não vem das obras, para que ninguem se glorie.
31020a007a	Porque somos feitura sua, creados em Christo Jesus para as boas obras, as quaes Deus preparou para que andassemos n'ellas.
31020b00a1	Portanto, lembrae-vos de que vós d'antes ereis gentios na carne, e chamados incircumcisão pelos que na carne se chamam circumcisão feita pela mão dos homens;
31020c009f	Que n'aquelle tempo estaveis sem Christo, separados da communidade d'Israel, e estranhos aos concertos da promessa, não tendo esperança, e sem Deus no mundo.
31020d0069	Mas agora em Christo Jesus, vós, que d'antes estaveis longe, já pelo sangue de Christo chegastes perto.
31020e0076	Porque elle é a nossa paz, o qual de ambos os povos fez um; e, derribando a parede de separação que estava no meio,
31020f009e	Na sua carne desfez a inimizade, a saber, a lei dos mandamentos, que consistia em tradições, para crear em si mesmo os dois em um novo homem, fazendo a paz,
3102100053	E pela cruz reconciliar com Deus a ambos em um corpo, matando n'ella as inimizades.
3102110055	E, vindo, elle evangelizou a paz, a vós que estaveis longe, e aos que estavam perto;
3102120040	Porque por elle ambos temos accesso em um mesmo Espirito ao Pae.
3102130069	Assim que já não sois estrangeiros, nem forasteiros, mas concidadãos dos sanctos e domesticos de Deus;
3102140072	Edificados sobre o fundamento dos apostolos e dos prophetas, de que Jesus Christo é a principal pedra da esquina;
310215004b	No qual todo o edificio, bem ajustado, cresce para templo sancto no Senhor.
310216004f	No qual tambem vós juntamente sois edificados para morada de Deus em Espirito.
3103010052	Por esta causa eu, Paulo, sou o prisioneiro de Jesus Christo por vós, os gentios;
3103020059	Se é que tendes ouvido a dispensação da graça de Deus, que para comvosco me foi dada;
3103030062	Como me foi este mysterio manifestado pela revelação (como acima em poucas palavras vos escrevi;
310304004e	Pelo que, lendo, podeis entender a minha sciencia n'este mysterio de Christo),
3103050090	O qual n'outros seculos não foi manifestado aos filhos dos homens, como agora é revelado pelo Espirito aos seus sanctos apostolos e prophetas;
3103060079	A saber, que os gentios são coherdeiros, e de um mesmo corpo, e participantes da sua promessa em Christo pelo evangelho;
310307006a	Do qual sou feito ministro, pelo dom da graça de Deus, que me foi dado segundo a operação do seu poder.
310308009c	A mim, o minimo de todos os sanctos, me foi dada esta graça de annunciar entre os gentios, por meio do evangelho, as riquezas incomprehensiveis de Christo,
3103090095	E mostrar a todos qual seja a communhão do mysterio, que desde todos os seculos esteve occulto em Deus, que por Christo Jesus creou todas as coisas;
31030a0072	Para que agora pela egreja a multiforme sabedoria de Deus seja manifestada aos principados e potestades nos céus,
31030b0041	Segundo o eterno proposito que fez em Christo Jesus nosso Senhor:
31030c0040	No qual temos ousadia e accesso com confiança, pela fé n'elle.
31030d0064	Portanto vos peço que não desfalleçaes nas minhas tribulações por vós, que são a vossa gloria
31030e0051	Por causa d'isto me ponho de joelhos perante o Pae de nosso Senhor Jesus Christo,
31030f0038	Do qual toda a familia nos céus e na terra toma o nome.
310310007f	Para que, segundo as riquezas da sua gloria, vos conceda que sejaes corroborados com poder pelo seu Espirito no homem interior;
3103110068	Para que Christo habite pela fé nos vossos corações; para que, estando arraigados e fundados em amor,
310312007d	Possaes perfeitamente comprehender, com todos os sanctos, qual seja a largura, e o comprimento, e a altura, e a profundidade,
3103130071	E conhecer o amor de Christo, que excede todo o entendimento, para que sejaes cheios de toda a plenitude de Deus.
3103140087	Ora, áquelle que é poderoso para fazer tudo muito mais abundantemente do que pedimos ou pensamos, segundo o poder que em nós opéra,
310315005c	A esse gloria na egreja, por Jesus Christo, em todas as geracões, para todo o sempre. Amen.
3104010063	Rogo-vos, pois, eu, o preso do Senhor, que andeis como é digno da vocação com que sois chamados,
310402005c	Com toda a humildade e mansidão, com longanimidade, supportando-vos uns aos outros em amor,
310403003d	Procurando guardar a unidade de Espirito pelo vinculo da paz.
3104040068	Ha um só corpo e um só Espirito, como tambem fostes chamados em uma só esperança da vossa vocação;
310405002c	Um só Senhor, uma só fé, um só baptismo;
310406004a	Um só Deus e Pae de todos, o qual é sobre todos, e por todos e em todos.
310407004d	Porém a graça é dada a cada um de nós segundo a medida do dom de Christo.
3104080050	Pelo que diz: Subindo ao alto, levou captivo o captiveiro, e deu dons aos homem.
3104090064	Ora, isto, que subiu, que é, senão que tambem antes tinha descido ás partes mais baixas da terra?
31040a0065	Aquelle que desceu é tambem o mesmo que subiu acima de todos os céus, para cumprir todas as coisas.
31040b007c	E elle mesmo deu uns para apostolos, e outros para prophetas, e outros para evangelistas, e outros para pastores e doutores,
31040c0062	Para aperfeiçoamento dos sanctos, para obra do ministerio, para edificação do corpo de Christo;
31040d008d	Até que todos cheguemos á unidade da fé, e ao conhecimento do Filho de Deus, a varão perfeito, á medida da estatura completa de Christo.
31040e009e	Para que não sejamos mais meninos, inconstantes, levados em roda de todo o vento de doutrina, pelo engano dos homens que com astucia enganam fraudulosamente.
31040f005e	Antes, seguindo a verdade em caridade, cresçamos em tudo n'aquelle que é a cabeça, Christo.
31041000c0	Do qual todo o corpo, bem ajustado, e ligado pelo que todas as juntas lhe subministram, segundo a operação de cada parte na sua medida, toma augmento do corpo, para sua edificação em amor.
3104110088	De sorte que digo isto, e testifico no Senhor, para que não andeis mais como andam tambem os outros gentios, na vaidade do seu sentido,
3104120077	Entenebrecidos no entendimento, separados da vida de Deus pela ignorancia que ha n'elles, pela dureza do seu coração:
3104130078	Os quaes, havendo perdido todo o sentimento, se entregaram á dissolução, para com avidez commetterem toda a impureza.
310414002a	Mas vós não aprendestes assim a Christo,
3104150055	Se é que o tendes ouvido, e n'elle fostes ensinados, como a verdade está, em Jesus;
310416006b	Que, quanto ao trato passado vos despojeis do velho homem, que se corrompe pelas concupiscencias do engano;
310417002c	E vos renoveis no espirito do vosso sentido;
310418005c	E vos vistaes do novo homem, que segundo Deus é creado em verdadeira justiça e sanctidade.
310419006d	Pelo que deixae a mentira, e fallae a verdade cada um com o seu proximo; porque somos membros uns dos outros.
31041a0040	Irae-vos, e não pequeis; não se ponha o sol sobre a vossa ira.
31041b0019	Não deis logar ao diabo.
31041c0093	Aquelle que furtava, não furte mais; antes trabalhe, obrando com suas mãos o que é bom, para que tenha que repartir com o que tiver necessidade.
31041d008b	Não saia da vossa bocca nenhuma palavra torpe, mas só a que fôr boa para utilidade da edificação, para que dê graça aos que a ouvem.
31041e0062	E não entristeçaes o Espirito Sancto de Deus, no qual estaes sellados para o dia da redempção.
31041f0067	Toda a amargura, e ira, e colera, e gritaria, e blasphemias e toda a malicia seja tirada de entre vós.
3104200084	Antes sêde uns para com os outros benignos, misericordiosos, perdoando-vos uns aos outros, como tambem Deus vos perdoou em Christo.
3105010032	Sêde pois imitadores de Deus, como filhos amados;
3105020082	E andae em amor, como tambem Christo nos amou, e se entregou a si mesmo por nós, em offerta e sacrificio a Deus, em cheiro suave.
310503006b	Mas a fornicação, e toda a immundicia ou avareza, nem ainda se nomeie entre vós, como convém a sanctos;
310504005e	Nem torpezas, nem parvoices, nem chocarrices, que não conveem; mas antes acções de graças.
3105050084	Porque bem sabeis isto: que nenhum fornicario, ou immundo, ou avarento, que é idolatra, tem herança no reino de Christo e de Deus.
3105060071	Ninguem vos engane com palavras vãs; porque por estas coisas vem a ira de Deus sobre os filhos da desobediencia.
3105070027	Portanto não sejaes seus companheiros.
3105080053	Porque d'antes ereis trevas, mas agora sois luz no Senhor: andae como filhos da luz
310509004f	(Porque o fructo do Espirito consiste em toda a bondade, e justiça e verdade);
31050a0028	Approvando o que é agradavel ao Senhor.
31050b0051	E não communiqueis com as obras infructuosas das trevas, mas antes condemnae-as.
31050c0040	Porque o que elles fazem em occulto até dizel-o é coisa torpe.
31050d0067	Mas todas estas coisas se manifestam sendo condemnadas pela luz, porque tudo o que se manifesta é luz.
31050e0061	Pelo que diz: Desperta, tu que dormes, e levanta-te d'entre os mortos, e Christo te esclarecerá.
31050f004e	Portanto, vêde como andaes prudentemente, não como nescios, mas como sabios,
310510002d	Remindo o tempo; porquanto os dias são maus.
310511004c	Pelo que não sejaes insensatos, mas entendei qual seja a vontade do Senhor.
3105120055	E não vos embriagueis com vinho, em que ha dissolução, mas enchei-vos do Espirito;
3105130077	Fallando entre vós em psalmos, e hymnos, e canticos espirituaes: cantando e psalmodiando ao Senhor no vosso coração:
3105140063	Dando sempre graças por todas as coisas a nosso Deus e Pae, em nome de nosso Senhor Jesus Christo:
310515002f	Sujeitando-vos uns aos outros no temor de Deus.
3105160047	Vós, mulheres, sujeitae-vos a vossos proprios maridos, como ao Senhor;
310517006f	Porque o marido é a cabeça da mulher, como tambem Christo a cabeça da egreja: e elle é o salvador do corpo.
3105180085	De sorte que, assim como a egreja está sujeita a Christo, assim tambem as mulheres estejam em tudo sujeitas a seus proprios maridos.
3105190076	Vós, maridos, amae as vossas proprias mulheres, como tambem Christo amou a egreja, e a si mesmo se entregou por ella,
31051a0046	Para a sanctificar, purificando-a com a lavagem da agua, pela palavra,
31051b008e	Para a apresentar a si mesmo egreja gloriosa, que não tivesse macula, nem ruga, nem coisa similhante, mas que fosse sancta e irreprehensivel.
31051c0084	Assim devem os maridos amar a suas proprias mulheres, como a seus proprios corpos. Quem ama a sua propria mulher, ama-se a si mesmo.
31051d0070	Porque nunca ninguem aborreceu a sua propria carne; antes a alimenta e sustenta, como tambem o Senhor á egreja;
31051e0042	Porque somos membros do seu corpo, da sua carne, e dos seus ossos.
31051f0067	Por isso deixará o homem seu pae e sua mãe, e se ajuntará com sua mulher; e serão dois n'uma carne.
3105200043	Grande é este mysterio: digo, porém, isto de Christo e da egreja.
3105210072	Assim tambem vós cada um em particular ame a sua propria mulher como a si mesmo, e a mulher reverenceie o marido.
310601004d	Vós, filhos, sêde obedientes a vossos paes no Senhor, porque isto é justo.
3106020048	Honra a teu pae e a tua mãe, que é o primeiro mandamento com promessa,
3106030037	Para que te vá bem, e vivas muito tempo sobre a terra.
3106040068	E vós, paes, não provoqueis a ira a vossos filhos, mas creae-os na doutrina e admoestação do Senhor.
3106050080	Vós, servos, obedecei a vossos senhores segundo a carne, com temor e tremor, na sinceridade de vosso coração, como a Christo;
3106060074	Não servindo á vista, como agradando a homens, mas como servos de Christo, fazendo de coração a vontade de Deus,
3106070035	Servindo de boa vontade ao Senhor, e não aos homens.
3106080055	Sabendo que cada um receberá do Senhor todo o bem que fizer, seja servo, seja livre.
31060900b2	E vós senhores, fazei o mesmo para com elles, deixando as ameaças, sabendo tambem que o Senhor d'elles e vosso está no céu, e que para com elle não ha accepção de pessoas.
31060a004b	No demais, irmãos meus, fortalecei-vos no Senhor e na força do seu poder.
31060b0069	Revesti-vos de toda a armadura de Deus, para que possaes estar firmes contra as astutas ciladas do diabo.
31060c00c5	Porque não temos que luctar contra a carne e o sangue, mas sim contra os principados, contra as potestades, contra os principes das trevas d'este seculo, contra as malicias espirituaes em os ares.
31060d0072	Portanto tomae toda a armadura de Deus, para que possaes resistir no dia mau, e, havendo feito tudo, ficar firmes.
31060e0068	Estae pois firmes, tendo cingidos os vossos lombos com a verdade, e vestidos com a couraça da justiça;
31060f003a	E calçados os pés com a preparação do evangelho da paz
3106100064	Tomando sobretudo o escudo da fé, com o qual possaes apagar todos os dardos inflammados do maligno.
3106110058	Tomae tambem o capacete da salvação, e a espada do Espirito, que é a palavra de Deus:
310612008e	Orando em todo o tempo com toda a oração e supplica em espirito, e vigiando n'isto com toda a perseverança e supplica por todos os sanctos,
3106130080	E por mim; para que me seja dada, no abrir da minha bocca, a palavra com confiança, para fazer notorio o mysterio do evangelho.
3106140065	Pelo qual sou embaixador em cadeias; para que possa fallar d'elle livremente, como me convém fallar.
3106150095	Ora, para que vós tambem possaes saber os meus negocios, e o que eu faço, Tychico, irmão amado, e fiel ministro do Senhor, vos informará de tudo.
310616006d	O qual vos enviei para o mesmo fim, para que saibaes os nossos negocios, e elle console os vossos corações.
310617005e	Paz seja com os irmãos, e caridade com fé da parte de Deus Pae e da do Senhor Jesus Christo.
3106180056	A graça seja com todos os que amam a nosso Senhor Jesus Christo em sinceridade. Amen.
320000000a	Filipenses
3201010082	Paulo e Timotheo, servos de Jesus Christo, a todos os sanctos em Christo Jesus, que estão em Philippos, com os bispos e diaconos:
320102004d	Graça a vós, e paz da parte de Deus nosso Pae e da do Senhor Jesus Christo.
320103003d	Dou graças ao meu Deus todas as vezes que me lembro de vós,
3201040048	Fazendo sempre com gosto oração por vós em todas as minhas orações,
3201050047	Pela vossa communicação no evangelho desde o primeiro dia até agora.
3201060077	Tendo por certo isto mesmo, que aquelle que em vós começou a boa obra, a aperfeiçoará até ao dia de Jesus Christo;
32010700d4	Como tenho por justo sentir isto de vós todos, porquanto retenho em meu coração que todos vós fostes participantes da minha graça, tanto nas minhas prisões como na minha defeza e confirmação do evangelho.
3201080075	Porque Deus me é testemunha das muitas saudades que de todos vós tenho, em entranhavel affeição de Jesus Christo.
320109005b	E peço isto: que a vossa caridade abunde mais e mais em sciencia e em todo o conhecimento,
32010a0071	Para que approveis as coisas excellentes, para que sejaes sinceros, e sem escandalo algum até ao dia de Christo;
32010b0058	Cheios de fructos de justiça, que são por Jesus Christo, para gloria e louvor de Deus.
32010c006d	E quero, irmãos, que saibaes que as coisas que me aconteceram contribuiram para maior proveito do evangelho.
32010d0078	De maneira que as minhas prisões em Christo foram manifestas em toda a guarda pretoriana, e em todos os demais logares;
32010e007b	E muitos dos irmãos no Senhor, tomando animo com as minhas prisões, ousam fallar a palavra mais confiadamente, sem temor.
32010f0062	Verdade é que tambem alguns prégam a Christo por inveja e porfia, mas outros tambem de boamente.
320110003d	Uns por amor, sabendo que fui posto para defeza do evangelho.
3201110083	Mas outros, na verdade, annunciam a Christo por contenção, não puramente, cuidando accrescentar afflicção ás minhas prisões.
3201120095	Mas que importa? comtanto que Christo seja annunciado em toda a maneira, ou com fingimento ou em verdade, n'isto me regozijo, e me regozijarei ainda.
3201130071	Porque sei que d'isto me resultará salvação, pela vossa oração e pelo soccorro do Espirito de Jesus Christo,
32011400d4	Segundo a minha intensa expectação e esperança, de que em nada serei confundido; antes, com toda a confiança, Christo será, tanto agora como sempre, engrandecido no meu corpo, seja pela vida seja pela morte.
3201150038	Porque para mim o viver é Christo, e o morrer é ganho.
320116005d	Mas, se o viver na carne este é o fructo da minha obra, não sei então o que deva escolher.
320117007f	Porque de ambos os lados estou em aperto, tendo desejo de ser desatado, e estar com Christo, porque isto é ainda muito melhor.
320118003c	Mas julgo mais necessario, por amor de vós, ficar na carne.
3201190065	E confio n'isto, e sei que ficarei, e permanecerei com todos vós, para proveito vosso e gozo da fé.
32011a0054	Para que a vossa gloria abunde por mim em Christo Jesus, pela minha nova ida a vós.
32011b00ed	Sómente vos porteis dignamente conforme o evangelho de Christo, para que, quer vá e vos veja, ou quer esteja ausente, ouça ácerca de vós, que estaes n'um mesmo espirito, combatendo juntamente com o mesmo animo pela fé do evangelho.
32011c008e	E em nada vos espanteis dos que resistem, o que para elles, na verdade, é indicio de perdição, mas para vós de salvação, e isto de Deus.
32011d0080	Porque a vós vos foi gratuitamente concedido, em relação a Christo, não sómente crêr n'elle, como tambem padecer por elle,
32011e0049	Tendo o mesmo combate, que já em mim tendes visto, e agora ouvis de mim.
320201009f	Portanto, se ha algum conforto em Christo, se alguma consolação de amor, se alguma communicação de Espirito, se alguns entranhaveis affectos e compaixões,
3202020069	Cumpri o meu gozo, para que sintaes o mesmo, tendo o mesmo amor, o mesmo animo, sentindo uma mesma coisa.
3202030071	Nada façaes por contenda ou por vangloria, mas por humildade; cada um considere os outros superiores a si mesmo.
3202040056	Não attente cada um para o que é seu, mas cada qual tambem para o que é dos outros.
320205004f	De sorte que haja em vós o mesmo sentimento que houve tambem em Christo Jesus,
320206004c	O qual, sendo em fórma de Deus, não teve por usurpação ser egual a Deus,
3202070059	Mas aniquilou-se a si mesmo, tomando a fórma de servo, fazendo-se similhante aos homens;
3202080067	E, achado em fórma como homem, humilhou-se a si mesmo, sendo obediente até á morte, e morte de cruz.
3202090059	Pelo que tambem Deus o exaltou soberanamente, e lhe deu um nome que é sobre todo o nome;
32020a006a	Para que ao nome de Jesus se dobre todo o joelho dos que estão nos céus, e na terra, e debaixo da terra,
32020b0052	E toda a lingua confesse que Jesus Christo é o Senhor, para a gloria de Deus Pae.
32020c00b9	De sorte que, meus amados, assim como sempre obedecestes, não só na minha presença, mas muito mais agora na minha ausencia, assim tambem operae a vossa salvação com temor e tremor,
32020d005e	Porque Deus é o que opera em vós tanto o querer como o effectuar, segundo a sua boa vontade.
32020e0036	Fazei todas as coisas sem murmurações nem contendas;
32020f00ae	Para que sejaes irreprehensiveis e sinceros, filhos de Deus, inculpaveis no meio d'uma geração corrompida e perversa, no meio da qual resplandeceis como luminares no mundo.
3202100072	Retendo a palavra da vida, para que no dia de Christo possa gloriar-me de não ter corrido nem trabalhado em vão.
3202110079	E, ainda que seja offerecido por libação sobre o sacrificio e serviço da vossa fé, folgo e me regozijo com todos vós
3202120040	E vós tambem regozijae-vos e alegrae-vos comigo por isto mesmo.
320213007d	E espero no Senhor Jesus de em breve vos mandar Timotheo, para que tambem eu esteja de bom animo, sabendo os vossos negocios.
3202140057	Porque a ninguem tenho de tão egual animo, que sinceramente cuide dos vossos negocios.
3202150043	Porque todos buscam o que é seu, e não o que é de Christo Jesus.
3202160054	Mas bem sabeis a sua experiencia, que serviu comigo no evangelho, como filho ao pae.
3202170048	De sorte que espero enviar-vol-o logo que tenha provido a meus negocios.
3202180048	Porém confio no Senhor, que tambem eu mesmo em breve irei ter comvosco.
320219009c	Mas julguei necessario mandar-vos Epaphrodito, meu irmão, e cooperador, e companheiro nos combates, e vosso enviado, e ministrador nas minhas necessidades.
32021a007a	Porquanto tinha muitas saudades de vós todos, e estava muito angustiado de que tivesseis ouvido que elle estivera doente.
32021b00a7	E de facto esteve doente, e quasi á morte; porém Deus se apiedou d'elle, e não sómente d'elle, mas tambem de mim, para que eu não tivesse tristeza sobre tristeza.
32021c006c	Por isso vol-o enviei mais depressa, para que, vendo-o outra vez, vos regozijeis, e eu tenha menos tristeza.
32021d0044	Recebei-o pois no Senhor com todo o gozo, e tende em honra aos taes.
32021e008c	Porque pela obra de Christo chegou até bem proximo da morte, não fazendo caso da vida, para supprir para comigo a falta do vosso serviço.
320301007f	Resta, irmãos meus, que vos regozijeis no Senhor. Não me é molesto escrever-vos as mesmas coisas, e é segurança para vós.
3203020052	Guardae-vos dos cães, guardae-vos dos maus obreiros, guardae-vos da circumcisão;
3203030083	Porque a circumcisão somos nós, que servimos a Deus em espirito, e que nos gloriamos em Jesus Christo, e não confiamos na carne.
3203040074	Ainda que tambem tenho de que confiar na carne; se algum outro cuida que tem de que confiar na carne, ainda mais eu:
3203050074	Circumcidado ao oitavo dia, da linhagem de Israel, da tribu de Benjamin, hebreo de hebreos, segundo a lei, phariseo,
3203060059	Segundo o zelo, perseguidor da egreja, segundo a justiça que ha na lei, irreprehensivel.
3203070042	Mas o que para mim era ganho tive-o por perda por amor de Christo.
32030800e9	E, na verdade, tenho tambem por perda todas as coisas, pela excellencia do conhecimento de Christo Jesus, meu Senhor, por amor do qual contei por perda todas estas coisas, e as considero como esterco, para que possa ganhar a Christo,
3203090090	E seja achado n'elle, não tendo a minha justiça que vem de lei, mas a que vem da fé em Christo, a saber, a justiça que vem de Deus pela fé;
