0100000006	1 Mose
2b062f0045	Mereka nokwasɛm akyerɛ mo se, nea ogye di no nya nkwa a enni awiei.
2b0630001a	Mene brodo a ɛma nkwa no.
2b0631002c	Mo nenanom dii mana wɔ sare so nso wowuwui,
2b0632003f	nanso brodo a efi ɔsoro ba no yɛ brodo a obi di a ɔrenwu da.
2b063300b5	Mene brodo a efi ɔsoro no; sɛ obi di saa brodo yi a ɔbɛtena ase daa. Brodo a mede bɛma obiara a ɔba me nkyɛn no ne me honam a mede ma, sɛnea ɛbɛyɛ na wiase benya nkwa.”
2b063400a4	Asɛm a Yesu kaa yi maa Yudafo no bo fuwii, ma wobisabisaa wɔn ho wɔn ho se, “Ɛbɛyɛ dɛn na saa onipa yi betumi de ne honam ama yɛn sɛ aduan ama yɛadi?”
2b0635008f	Yesu ka kyerɛɛ wɔn se, “Mereka nokwasɛm akyerɛ mo; moanni Onipa Ba no honam sɛ aduan na moannom ne mogya a, morennya nkwa a enni awiei.
2b0636007f	Obiara a odi me honam sɛ aduan na ɔnom me mogya no nya nkwa a enni awiei, na da a edi akyiri no menyan no ama no nkwa foforo.
2b06370036	Me honam ne aduan pa no, na me mogya nso ne nsu pa no.
2b0638005c	Obiara a odi me honam sɛ aduan na ɔnom me mogya sɛ nsu no te me mu, na me nso mete ne mu.
2b06390081	Sɛnea Agya teasefo no somaa me na ɔno nti mete ase no, saa ara nso na obiara a odi me honam sɛ aduan no, me nti ɔbɛtena ase.
2b063a0095	Eyi ne brodo a efi ɔsoro bae. Ɛnte sɛ mana a yɛn nenanom dii wɔ sare so na wowuwui no. Saa brodo yi de, obiara a obedi bi no bɛtena ase daa.”
2b063b0054	Bere a na Yesu rekyerɛkyerɛ wɔ hyiadan mu wɔ Kapernaum no na ɔkaa saa nsɛm yi.
2b063c007a	Yesu akyidifo no mu pii tee asɛm a ɔkae no, wɔkae se, “Saa asɛm yi de, ɛkyerɛ yɛn adwene. Hena na ɔbɛte ase?”
2b063d0062	Yesu huu sɛ nʼakyidifo no renwiinwii no, obisaa wɔn se, “Asɛm a mekae yi to mo hintidua ana?
2b063e0057	Ɛno de ɛba sɛ Onipa Ba no resan akɔ ɔsoro, faako a ofi bae no a, dɛn na mobɛyɛ?
2b063f006c	Onyankopɔn honhom na ɛma nkwa. Onipa ntumi mma nkwa. Nsɛm a maka akyerɛ mo yi yɛ honhom na nkwa wɔ mu,
2b06400074	nanso mo mu bi nnye nni.” Efi mfiase no na Yesu huu wɔn a wonnye no nni ne wɔn a wɔbɛtwe wɔn ho afi ne ho no.
2b06410072	Ɔkɔɔ so kae se, “Eyi nti na meka kyerɛɛ mo se obi ntumi mma me nkyɛn gye sɛ Agya no ama no ho kwan” no.
2b06420068	Esiane saa nsɛm a Yesu kae no nti, nʼakyidifo no mu pii twee wɔn ho fii ne ho na wɔanni nʼakyi bio.
2b06430051	Yesu huu saa no, obisaa asuafo dumien no se, “Mo nso mubegyae mʼakyidi ana?”
2b0644006a	Simon Petro buaa no se, “Awurade, hena nkyɛn na yɛbɛkɔ? Wo na wowɔ nsɛm a ɛwɔ nkwa a enni awiei.
2b06450048	Na yegye wo nsɛm no di na yenim sɛ wone Onyankopɔn Ba Kronkron no.”
2b0646005a	Yesu kɔɔ so kae sɛ, “Me ara na miyii mo dumien yi, nanso mo mu baako yɛ ɔbonsam.”
2b06470078	Asɛm a Yesu kae no, na ɛfa Yuda a ɔyɛ Simon Iskariot ba no a ɔyɛ asuafo dumien no mu baako a obeyi Yesu ama no ho.
2b0701007c	Eyi akyi no Yesu kyinkyinii wɔ Galilea. Wampɛ sɛ obekyinkyin wɔ Yudea, efisɛ na Yudafo mpanyin no rehwehwɛ no akum no.
2b0702002c	Bere a Yudafo Asese Afahyɛ no reyɛ adu no,
2b07030081	Yesu nuanom ka kyerɛɛ no se, “Ɛsɛ sɛ wufi ha san kɔ Yudea sɛnea ɛbɛyɛ na wʼakyidifo behu nsɛnkyerɛnne a woyɛe no.
2b07040060	Sɛ obi pɛ sɛ ogye din a ɔmmfa ne nneyɛe nsie. Ɛsɛ sɛ ɔma nnipa nyinaa hu ne nneyɛe.”
2b07050027	Na nʼankasa ne nuanom mpo nnye no nni.
2b0706004b	Yesu ka kyerɛɛ wɔn se, “Me bere nnuu ɛ, na mo de bere biara ye ma mo.
2b07070071	Mo de, nnipa tan mo a ɛnyɛ ye, nanso me de wɔtan me a ɛyɛ ye, efisɛ daa meka bɔne a wɔyɛ no kyerɛ wɔn.
2b07080057	Mo de, munni kan nkɔ afahyɛ no na me de, minnya nkɔɔ ɛ, efisɛ me bere nnuu ɛ.”
2b07090039	Ɔkaa saa asɛm yi kyerɛɛ wɔn akyi no ɔtenaa Galilea.
2b070a0058	Yesu nuanom kɔɔ akyi no na ɔno nso kɔɔ afahyɛ no ase bi a wanna ne ho adi wɔ hɔ.
2b070b008c	Yudafo mpanyin no hwehwɛɛ no wɔ afahyɛ no ase na wɔanhu no no, wobisabisaa wɔn ho wɔn ho se, “Onipa a yɛrehwehwɛ no no wɔ he?”
2b070c0091	Nnipa no kaa ne ho nsɛm huhuhuhu efisɛ na wosuro Yudafo mpanyin no. Ebinom se, “Ɔyɛ onipa pa.” Na afoforo nso se, “Ɔyɛ ɔdaadaafo.”
2b070d0055	Yudafo mpanyin no ho hu nti obiara antumi anyi nʼanim anka ne ho asɛm wɔ bagua mu.
2b070e004b	Afahyɛ no duu ne mpɔmpɔnso no, Yesu kɔɔ asɔredan mu kɔkyerɛkyerɛe.
2b070f00a5	Bere a Yudafo mpanyin no tee Yesu nkyerɛkyerɛ no, ɛyɛɛ wɔn nwonwa na wobisae se, “Onipa yi nsuaa nhoma da, na ɛyɛɛ dɛn na otumi kyerɛkyerɛ sɛɛ yi?”
2b0710005f	Yesu buaa wɔn se, “Nea merekyerɛ no mfi mʼankasa, na mmom efi Onyankopɔn a ɔsomaa me no.
2b07110072	Sɛ obi pɛ sɛ ɔyɛ Onyankopɔn apɛde a obehu sɛ me nkyerɛkyerɛ no fi Onyankopɔn nkyɛn anaa efi mʼankasa.
2b0712008f	Obiara a ɔde nʼadwene kasa no pɛ anuonyam ma ne ho, na obiara a ɔpɛ anuonyam ma nea ɔsomaa no no yɛ ɔnokwafo a nnaadaa biara nni ne mu.
2b07130065	Mose amma mo mmara no ana? Nanso mo mu biara nni saa mmara no so! Adɛn nti na mopɛ sɛ mukum me?”
2b07140062	Nnipa no ka kyerɛɛ no se, “Gyama honhommɔne bi hyɛ wo so? Hena na ɔrehwehwɛ wo akum wo?”
2b07150053	Yesu buaa wɔn se, “Anwonwade baako pɛ a mayɛ nti na mo ho adwiriw mo sɛɛ yi.
2b07160070	Mose maa mo twetiatwa (mpo ɛnyɛ sɛ Mose na ɔhyɛɛ ho mmara na ɛyɛ mo nenanom) nanso, mutwa twetia homeda.
2b07170066	Sɛ mutwa twetia homeda na moanto Mose mmara a, adɛn nti na sɛ mesa obi yare homeda a, mo bo fuw me?
2b0718004d	Mummmu atɛn kwa. Monhwɛ biribiara a muhu no yiye ansa na moabu ho atɛn.”
2b07190068	Nnipa a na wɔwɔ Yerusalem no mu bi bisae se, “Ɛnyɛ saa onipa yi ne nea wɔpɛ sɛ wokum no no ana?
2b071a007e	Ɔno na ɔrekasa wɔ bagua mu a obiara nka hwee nkyerɛ no yi! Gyama afei de mpanyimfo no agye no ato mu sɛ ɔne Agyenkwa no?
2b071b0073	Yenim sɛ Agyenkwa no nya ba a, obiara rentumi nkyerɛ faako a ofi bae nanso saa onipa yi de, yenim faako a ofi.”
2b071c00d7	Yesu gu so rekyerɛkyerɛ wɔ asɔredan mu no, ɔkaa no dennen se, “Ɛwɔ mu sɛ munim me na munim faako nso a mifi bae, nanso ɛnyɛ me ara me pɛ na mede bae, na nea ɔsomaa me no yɛ ɔnokwafo, nanso munnim no;
2b071d004c	na me de, minim no, efisɛ mifi ne nkyɛn na mebae na ɔno na ɔsomaa me.”
2b071e008a	Nʼano sii no, wɔpɛe sɛ anka wɔkyere no nanso obiara antumi amfa ne nsa anka no, efisɛ na ne bere a ɛsɛ sɛ wɔkyere no no nnui ɛ.
2b071f0090	Nnipa no mu fa kɛse no ara gyee no dii na wobisae se, “Sɛ Agyenkwa no ba a obetumi ayɛ anwonwade bebree sen nea ɔbarima yi ayɛ no ana?”
2b07200086	Farisifo no tee huhuhuhu no a nnipa no yɛ faa Yesu ho no, wɔne asɔfo mpanyin no somaa hyiadan awɛmfo bi se wɔnkɔkyere Yesu mmra.
2b07210076	Yesu ka kyerɛɛ nnipakuw no se, “Nna kakraa bi na aka me a me ne mo bɛtena na masan akɔ nea ɔsomaa me no nkyɛn.
2b07220052	Mobɛhwehwɛ me nanso morenhu me, efisɛ faako a merekɔ no morentumi nkɔ hɔ.”
2b072300d8	Bere a Yudafo mpanyin no tee asɛm a Yesu kae no, wobisabisaa wɔn ho wɔn ho se, “Ɛhefa na ose ɔrebɛkɔ a enti yɛrenhu no yi? Anaasɛ ɔpɛ sɛ ɔkɔ Helafo nkurow a Yudafo tete mu no mu akɔkyerɛkyerɛ wɔn?
2b0724007a	Sɛ ɔka se, ‘Mobɛhwehwɛ me, nanso morenhu me, efisɛ faako a merekɔ no morentumi nkɔ hɔ’ a, na ɔkyerɛ dɛn?”
2b0725008f	Afahyɛ no da a edi akyi a ɛyɛ da titiriw no, Yesu sɔre gyinaa hɔ kasaa dennen se, “Obiara a osukɔm de no no mmra me nkyɛn mmɛnom nsu.
2b0726005b	Na Kyerɛwsɛm no ka se, ‘Obiara a ogye me di no, nsu a ɛma nkwa bɛsen afi ne mu.’”
2b072700d0	Yesu kaa saa asɛm yi faa Honhom Kronkron a wɔn a wogyee no dii no nsa bɛka no ho. Saa bere no na onya mfaa Honhom Kronkron no mmaa wɔn ɛ, efisɛ na wonnya mmaa no so nkɔɔ ɔsoro nhyɛɛ no anuonyam ɛ.
2b07280057	Nnipa no tee asɛm a Yesu kae no, ebinom kae se, “Ampa ara onipa yi ne odiyifo no!”
2b0729006d	Afoforo nso kae se, “Ɔno ne Kristo no!” Ebinom nso bisae se, “Ɛbɛyɛ dɛn na Kristo no befi Galilea?
2b072a007a	Kyerɛwsɛm no anka se saa Kristo no befi Dawid abusua mu na wɔbɛwo no wɔ Betlehem kurow a Dawid tenaa mu no mu ana?”
2b072b001e	Yesu nti nnipa no mu kyekyɛe.
2b072c003e	Ebinom pɛɛ sɛ wɔkyere no nanso obiara amfa ne nsa anka no.
2b072d0066	Asomfo no san kɔe no, asɔfo mpanyin ne Farisifo no bisaa wɔn se, “Adɛn nti na moamfa no amma?”
2b072e004f	Asomfo no buae se, “Nsɛm a onipa no ka no, ɛyɛ nwonwa na yɛntee bi da.”
2b072f003e	Farisifo no san bisaa asomfo no se, “Mo nso wadaadaa mo ana?
2b07300038	Moahu sɛ mpanyimfo anaa Farisifo no bi agye no adi ana?
2b07310060	Dabi, ɛremma sa, na mmom ɛyɛ wɔn a wonnim mmara no na wɔadome wɔn no na wobegye no adi.”
2b07320068	Saa bere no na Nikodemo a ɔyɛ Farisini a da bi owiaa ne ho kɔɔ Yesu nkyɛn anadwo no nso wɔ hɔ bi.
2b07330079	Ɔno na obisae se, “Enti yɛn mmara ma ho kwan ma yebu obi fɔ wɔ bere a yɛntee nʼanom asɛm, nhuu nea wayɛ ana?”
2b0734007f	Wobuaa no se, “Wo nso wufi Galilea ana? Hwehwɛ Kyerɛwsɛm no mu yiye na wubehu sɛ odiyifo biara rentumi mfi Galilea da.”
2b07350037	Afei obiara fii hɔ kɔe a wɔantumi ansi gyinae biara.
2b08010020	Yesu san kɔɔ Ngo Bepɔw no so.
2b08020067	Ade kyee anɔpa no ɔsan baa hyiadan no mu. Nnipa bebree baa ne nkyɛn ma ofii ase kyerɛkyerɛɛ wɔn.
2b08030068	Ogu so rekasa no, Yudafo mpanyin ne Farisifo de ɔbea bi a wɔkyeree no sɛ ɔrebɔ aguaman baa nʼanim.
2b08040052	Wɔka kyerɛɛ Yesu se, “Kyerɛkyerɛfo, yɛkyeree ɔbea yi sɛ ɔrebɔ aguaman,
2b08050085	nanso Mose mmara hyɛ yɛn sɛ, ɔbea biara a wɔbɛkyere no wɔ saa ɔkwan no so no, ɛsɛ sɛ wosiw no abo. Dɛn na woka wɔ ho?”
2b08060095	Wobisaa no eyi de sum no afiri sɛnea ɛbɛyɛ a wobenya asɛm bi agyina so atoto nʼano. Nanso Yesu bɔɔ ne mu ase de ne nsateaa kyerɛkyerɛw fam.
2b08070087	Wogu so rebisabisa no nsɛm no, ɔmaa ne mu so ka kyerɛɛ wɔn se, “Mo mu biara a ɔnyɛɛ bɔne da no nni kan ntow ɔbo mmɔ no.”
2b08080028	Ɔsan bɔɔ ne mu ase kyerɛkyerɛw fam.
2b08090074	Nnipa no tee asɛm a Yesu kae no, wofii ase fii hɔ mmaako mmaako fii mpanyin no so. Ɛkaa Yesu ne ɔbea no nko ara.
2b080a0084	Yesu maa ne mu so no, obisaa ɔbea no se, “Nnipa a wɔde wo bae no wɔ he? Wɔn mu baako mpo nni ha a ɔbɛka asɛm bi atia wo?”
2b080b00ad	Ɔbea no buaa Yesu se, “Dabi, Owura.” Yesu ka kyerɛɛ no se, “Sɛ saa na ɛte de a, ɛno de me nso minni asɛm biara a mɛka de atia wo. Kɔ, na nkɔyɛ bɔne bio.”
2b080c00b3	Yesu san toaa ne kasa no so ka kyerɛɛ nnipa no se, “Mene wiase hann no. Obiara a odi mʼakyi no rennantew sum mu da, na obenya hann a ɛkyerɛ nnipa kwan ma wɔkɔ nkwa mu.”
2b080d008e	Farisifo no tee asɛm a Yesu kae no, wɔka kyerɛɛ no se, “Asɛm a woreka yi de, yɛrennye nto mu, efisɛ wo ara na woredi wo ho adanse.”
2b080e00c8	Yesu nso buaa wɔn se, “Sɛ me ara meredi me ho adanse mpo a, asɛm a meka no yɛ nokware, efisɛ minim faako a mifi bae ne faako a merekɔ. Na mo de, munnim faako a mifi bae ne faako a merekɔ nso.
2b080f0043	Mo ankasa mode mo adwene na ebu atɛn na me de, mimmu obiara atɛn.
2b0810008a	Nanso sɛ ɛba sɛ ɛsɛ sɛ mibu atɛn a mʼatemmu bɛyɛ atɛntrenee, efisɛ ɛnyɛ me nko na mebu atɛn; Agya a ɔsomaa me no ka me ho.
2b0811006c	Wɔakyerɛw wɔ mo mmara mu se sɛ nnansefo baanu adanse hyia a, na ɛkyerɛ sɛ wɔn adanse no yɛ nokware.
2b08120044	Midi me ho adanse na mʼAgya a ɔsomaa me no nso di me ho adanse.”
2b0813009c	Nnipa no bisaa no se, “Ɛhe na wʼAgya no wɔ?” Yesu buaa wɔn se, “Munnim me na munnim mʼAgya no nso. Sɛ munim me a, anka mubehu mʼAgya no nso.”
2b081400b5	Yesu kaa eyinom nyinaa wɔ bere a na ɔrekyerɛkyerɛ wɔ asɔredan no mu sikakorabea hɔ no. Obiara antumi amfa ne nsa anka no, efisɛ na ne bere a ɛsɛ sɛ wɔkyere no no nnu ɛ.
2b081500a2	Yesu san ka kyerɛɛ wɔn se, “Mefi mo nkyɛn akɔ; mobɛhwehwɛ me na morenhu me. Na mo de, mubewu wɔ mo bɔne mu. Faako a merekɔ no morentumi mma hɔ bi.”
2b0816007c	Yudafo no bisabisaa wɔn ho wɔn ho se, “Ɛhe na ɔrekɔ a ose ‘obi rentumi nkɔ hɔ bi no?’ Gyama ɔrekokum ne ho?”
2b0817007c	Yesu buaa wɔn se, “Mo de, mufi asase so ha nanso me de, mifi ɔsoro na mebae. Mo de, mufi wiase nanso me de, mimfi wiase,
2b0818007d	Ɛno nti na meka kyerɛ mo se mubewu wɔ mo bɔne mu no. Na sɛ moannye anni sɛ, mene nea mene a, mubewu wɔ mo bɔne mu.”
2b08190064	Wobisaa no se, “Wo koraa wone hena?” Yesu buaa wɔn se, “Mene nea daa meka kyerɛ mo se meyɛ.
2b081a0083	Mewɔ mo ho nsɛm pii a anka mɛka atia mo. Nanso nea ɔsomaa me no yɛ ɔnokwafo na asɛm a meka no yɛ nea mate afi ne nkyɛn.”
2b081b0044	Nnipa no ante no ase sɛ nʼagya ho asɛm na ɔreka akyerɛ wɔn no.
2b081c00e5	Yesu ka kyerɛɛ wɔn se, “Sɛ munya ma Onipa Ba no so wɔ asennua no so a na mubehu sɛ mene nea mene no, na afei mubehu bio sɛ mimfi me ara me pɛ mu nyɛ biribiara, na mmom nea Agya no somaa me sɛ menka no nko ara na meka.
2b081d004e	Nea ɔsomaa me no ka me ho daa. Onnyaw me da efisɛ meyɛ nea ɛsɔ nʼani.”
2b081e003b	Nnipa a wɔtee nea Yesu kaa no mu dodow no ara gyee no dii.
2b081f005a	Yesu ka kyerɛɛ Yudafo a wogyee no dii no se, “Sɛ mudi me nsɛm so a, moyɛ mʼasuafo.
2b08200042	Ɛno ansa na mubehu nokware no na nokware no bɛma moade mo ho.”
2b08210082	Nnipa no buaa no se, “Yɛn de, yɛyɛ Abraham asefo. Yɛnkɔɔ nkoasom mu da, na adɛn nti na woka se wobɛma yɛade yɛn ho?”
2b0822005a	Yesu buaa wɔn se, “Mereka nokware akyerɛ mo se obiara a ɔyɛ bɔne no yɛ bɔne akoa.
2b08230052	Akoa biara nni kyɛfa wɔ abusua mu nanso ɔba de, daa ɔwɔ kyɛfa wɔ abusua mu.
2b08240038	Ɛno nti sɛ ɔba no ma mode mo ho a mobɛde mo ho ampa.
2b08250064	Migye to mu sɛ moyɛ Abraham asefo, nanso morehwehwɛ me akum me, efisɛ munni ne nkyerɛkyerɛ so.
2b08260066	Nea mʼAgya ayi akyerɛ me no na meka ho asɛm, na mo de, nea mo agya aka akyerɛ mo no na mudi so.”
2b0827009f	Nnipa no kae se, “Yɛn agya ne Abraham.” Yesu nso ka kyerɛɛ wɔn se, “Moyɛ Abraham asefo ampa a anka ne nnwuma a ɔyɛe no bi pɛpɛɛpɛ na mobɛyɛ.
2b08280084	Nea mayɛ ne sɛ maka nokware a mote fii Agya no nkyɛn akyerɛ mo, nanso mohwehwɛ me akum me. Abraham anyɛ biribi a ɛte sɛ eyi.
2b08290075	Moreyɛ nea mo agya yɛe.” Nnipa no san kae se, “Onyankopɔn nko ara ne Agya a yɛwɔ na yɛyɛ ne mma ankasa.”
2b082a00ad	Yesu ka kyerɛɛ wɔn se, “Sɛ Onyankopɔn yɛ mo Agya ampa ara a anka mobɛdɔ me, efisɛ ne nkyɛn na mifi bae na mewɔ ha. Mamfi me pɛ mu na mebae; ɔno na ɔsomaa me.
2b082b0045	Adɛn nti na monte nsɛm a mereka yi ase? Efisɛ mompɛ sɛ mote ase.
2b082c00ce	Mo de, ɔbonsam ne mo agya na mopɛ sɛ moyɛ nneɛma a ɔyɛ no nso bi. Ɔyɛ owudifo fi mfiase. Onni nokware da efisɛ ɔnyɛ ɔnokwafo. Sɛ odi atoro a, ɛnyɛ nwonwa efisɛ ɔyɛ ɔtorofo ne atoro agya.
2b082d003d	Nanso me de, esiane sɛ meka nokware nti na munnye me nni no.
2b082e0061	Mo mu hena na obetumi aka se midi bɔne bi ho fɔ? Sɛ meka nokware a adɛn nti na munnye me nni?
2b082f0080	Obiara a ofi Onyankopɔn mu no tie Onyankopɔn asɛm. Na mo de, esiane sɛ mumfi Onyankopɔn mu no nti na muntie nʼasɛm no.”
2b08300066	Yudafo no bisaa Yesu se, “Sɛ yɛka se woyɛ Samariani a honhommɔne ahyɛ wo ma a na yɛboa ana?”
2b0831004a	Yesu buae se, “Minni honhommɔne. Midi mʼAgya ni na mo de, munni no ni.
2b08320067	Memmpere nhwehwɛ anuonyam mma mʼankasa me ho. Obi wɔ hɔ a ɔhwehwɛ ma me na ɔno nso na odi ma me.
2b08330049	Meka nokware pefee kyerɛ mo se, obiara a odi mʼasɛm so no renwu da.”
2b083400b3	Yudafo no nso ka kyerɛɛ no se, “Afei na yɛahu ampa sɛ wowɔ honhommɔne! Abraham wui. Adiyifo no nso wuwui. Nanso wo de, woka se, ‘Obiara a odi mʼasɛm so no renwu da.’
2b0835006a	Woyɛ ɔkɛse sen yɛn agya Abraham ana? Owui; saa ara nso na adiyifo no wuwui. Wususuw sɛ woyɛ hena?”
2b083600a2	Yesu buaa wɔn se, “Sɛ mʼankasa mehyɛ me ho anuonyam a, mʼanuonyam no nka hwee. MʼAgya a mo nso moka se ɔyɛ mo Nyankopɔn no, ɔno na ɔhyɛ me anuonyam.
2b08370081	Mo de, munnim no, nanso me de, minim no. Sɛ meka sɛ minnim no a na meyɛ ɔtorofo sɛ mo ara. Minim no na madi nʼasɛm nso so.
2b0838004c	Mo agya Abraham ani gyee sɛ obehu me ba a mɛba no. Ohui na nʼani gyei.”
2b0839005b	Yudafo no nso bisaa no se, “Wunnii mfe aduonum koraa na woyɛɛ dɛn na wuhuu Abraham?”
2b083a0063	Yesu buae se, “Mereka nokware pefee akyerɛ mo se, ansa na wɔrebɛwo Abraham no, na mete ase.”
2b083b006f	Yudafo no tasee abo sɛ anka wɔde rebesiw no, nanso Yesu hintawee. Eyi akyi no, ofii asɔredan no mu hɔ kɔe.
2b09010035	Yesu nam no, ohuu aberante bi a wɔwoo no onifuraefo,
2b09020095	Nʼasuafo no bisaa no se, “Kyerɛkyerɛfo, hena na ɔyɛɛ bɔne, saa onifuraefo yi awofo anaa ɔno ankasa, nti na ɛma wɔwoo no onifuraefo yi?”
2b09030097	Yesu buae se, “Ɛnyɛ nʼawofo anaa nʼankasa bɔne nti na nʼani afura. Na mmom nʼani afura sɛnea ɛbɛyɛ a Onyankopɔn tumi bɛyɛ ne ho adwuma.
2b0904008c	Esiane sɛ adesae nkyɛ ba no nti ɛsɛ sɛ yɛyɛ nea ɔsomaa me no adwuma a ɔde ahyɛ yɛn nsa no. Sɛ ade sa a obiara ntumi nyɛ adwuma.
2b09050030	Bere a mewɔ wiase yi de, mene wiase hann no.”
2b0906005d	Ɔkaa saa no ɔtee ntasu guu fam de fɔtɔw dɔte na ɔde dɔte no sraa onifuraefo no ani so.
2b0907008c	Na ɔka kyerɛɛ no se, “Kɔ ɔtare Siloa no mu, na kɔhohoro wʼanim.” Onifuraefo yi kɔ kɔhohoroo nʼanim san bae a, afei de ohu ade.
2b0908009e	Onifuraefo no afipamfo a wohuu no sɛ ɔte kwan ho srɛsrɛ ade no huu no no, wobisabisaa wɔn ho wɔn ho se, “Ɛnyɛ aberante a na ɔsrɛsrɛ ade no ni?”
2b0909008c	Ebinom kae se, “Ɛyɛ ɔno,” na afoforo nso kae se, “Dabi, ɛnyɛ ɔno na mmom sɛ na ɔsɛ no.” Aberante yi kae se, “Ɛyɛ me.”
2b090a003d	Nnipa no bisaa no se, “Ɛyɛɛ dɛn na afei wuhu ade yi?”
2b090b00d6	Obuaa wɔn se, “Ɔbarima bi a wɔfrɛ no Yesu no fɔtɔw dɔte na ɔde sraa mʼani so na ɔka kyerɛɛ me se, ‘Kɔ ɔtare Siloa mu na kɔhohoro wʼanim’. Mekɔ kɔhohoroo mʼanim wiee ara pɛ na mihuu ade.”
2b090c004e	Wɔsan bisaa no bio se, “Saa Yesu no wɔ he?” Obuaa wɔn se, “Minnim.”
2b090d0037	Wɔde aberante a na nʼani afura no brɛɛ Farisifo no.
2b090e002f	Da a Yesu saa onifuraefo no yare no yɛ homeda.
2b090f00b0	Farisifo no nso bisaa aberante no sɛnea ɛyɛe a afei de ohuu ade. Aberante no kaa sɛnea Yesu de dɔte a wafɔtɔw sraa nʼani so na ɔkɔhohoro ma ohuu ade no kyerɛɛ wɔn.
2b09100105	Farisifo no mu bi kae se, “Onipa a ɔyɛɛ saa ade yi mfi Onyankopɔn hɔ, efisɛ onni homeda mmara no so.” Afoforo nso kae se, “Ɛbɛyɛ dɛn na ɔdebɔneyɛni a ɔte sɛɛ yi betumi ayɛ saa anwonwadwuma yi?” Saa akyinnye yi maa mpaapaemu baa wɔn mu.
2b091100b8	Afei Farisifo yi san bisaa aberante no se, “Wo na wuse ɔma wuhuu ade, dɛn asɛm na woka fa ne ho?” Aberante yi buae se, “Migye di sɛ ɔyɛ odiyifo a ofi Onyankopɔn nkyɛn.”
2b09120084	Yudafo no annye anni ara da sɛ, na saa aberante no yɛ onifuraefo a afei de ohu ade, kosi sɛ wɔsoma ma wɔkɔfrɛɛ nʼawofo bae,
2b0913007e	ma wobisaa wɔn se, “Mo ba ni ana? Mokyerɛ sɛ mowoo no no, na ɔyɛ onifuraefo ana? Ɛyɛɛ dɛn na afei de ohu ade yi?”
2b09140060	Nʼawofo no buae se, “Yegye to mu sɛ ɔyɛ yɛn ba, na yɛwoo no no nso, na ɔyɛ onifuraefo.
2b091500a7	Nanso yennim nea enti a afei de ohu ade yi. Saa ara nso na yennim onipa ko a ɔma ohuu ade no. Ɔno ara ni, nʼani nso afi a obetumi akasa ama ne ho nti mummisa no.”
2b091600a5	Nea ɛmaa nʼawofo no kaa saa ne sɛ, na wosuro Yudafo mpanyimfo no a wɔaka se, obiara a ɔbɛka se Yesu ne Agyenkwa no no, wɔbɛpam no afi asɔredan no mu hɔ no.
2b0917005d	Eyi nti na nʼawofo no kae se, “Nʼani afi a obetumi akasa ama ne ho enti mummisa no” no.
2b091800c4	Wɔsan frɛɛ aberante a na ɔyɛ onifuraefo no ka kyerɛɛ no se, “Hyɛ bɔ wɔ Onyankopɔn din mu se, asɛm a yɛrebebisa wo yi wubedi nokware. Yenim sɛ saa ɔbarima yi yɛ ɔdebɔneyɛni.”
2b091900b2	Aberante no buaa wɔn se, “Me de, sɛ ɔyɛ ɔdebɔneyɛni o, sɛ nso ɔyɛ onipa pa o, ɛno de, minnim. Nea minim ara ne sɛ kan no na meyɛ onifuraefo na afei de mihu ade.”
2b091a0039	Wobisaa no bio se, “Dɛn na ɔyɛɛ wo ma wuhuu ade?”
2b091b00a7	Aberante no de abufuw buaa wɔn se, “Maka nokware no akyerɛ mo, nanso moantie. Dɛn bio na mopɛ sɛ meka kyerɛ mo? Anaasɛ mo nso mopɛ sɛ mobɛyɛ nʼasuafo?”
2b091c0068	Mpanyimfo no yeyaw no san kae se, “Wo mmom na woyɛ saa akoa no suani; na yɛn de, yɛyɛ Mose asuafo.
2b091d005f	Yenim pefee sɛ Onyankopɔn kasa kyerɛɛ Mose nanso saa Yesu yi de, yennim faako a ofi mpo!”
2b091e0089	Aberante yi ka kyerɛɛ mpanyimfo no se, “Ɛyɛ me nwonwa yiye sɛ obi a otumi ma onifuraefo hu ade no mutumi ka se munnim faako a ofi.
2b091f0067	Yenim sɛ Onyankopɔn ntie nnebɔneyɛfo asɛm; na mmom otie nnipa a wodi no ni na wɔyɛ nʼapɛde no.
2b0920003d	Efi adebɔ mfiase, yɛntee da sɛ obi ama onifuraefo ahu ade;
2b09210054	sɛ ɔbarima yi mfi Onyankopɔn hɔ a anka ɔrentumi nyɛ anwonwade a ɛte sɛɛ.”
2b0922008c	Mpanyimfo no nso de abufuw buaa no se, “Ɔdebɔneyɛni te sɛ wo na wopɛ sɛ wokyerɛkyerɛ yɛn?” Wosunsum no fii asɔredan no mu hɔ.
2b0923007b	Yesu tee sɛ wɔasunsum aberante no afi asɔredan no mu hɔ no, ɔhwehwɛɛ no bisaa no se, “Wugye Onipa Ba no di ana?”
2b09240060	Aberante no buaa no se, “Me wura, kyerɛ me saa Onipa Ba no sɛnea ɛbɛyɛ a megye no adi!”
2b09250048	Yesu ka kyerɛɛ no se, “Woahu no dedaw; ɔno na ɔne wo rekasa yi.”
2b09260049	Aberante no de anigye kae se, “Awurade, migye di.” Afei ɔkotow Yesu.
2b092700a6	Yesu kae se, “Mebaa wiase ha sɛ merebebu atɛn, na mama wɔn a wɔyɛ anifuraefo no ahu ade, na makyerɛ wɔn a wogye di sɛ wohu ade no sɛ, wɔyɛ anifuraefo.”
