0100000006	1 Mose
340504005a	Ihr aber, Brüder, seid nicht in Finsternis, so daß euch der Tag wie der Dieb überfalle.
340505006e	Ihr alle seid ja Kinder des Lichts und Kinder des Tags; wir sind nicht von der Nacht, noch von der Finsternis.
3405060055	So laßt uns denn nicht schlafen, wie die anderen, sondern wachen und nüchtern sein.
3405070060	Denn die da schlafen, schlafen in der Nacht, und die da trunken sind, sind trunken in der Nacht.
3405080097	Wir aber, die wir vom Tage sind, wollen nüchtern sein, mit dem Panzer des Glaubens und der Liebe angetan, und mit dem Helm der Hoffnung zur Seligkeit.
340509008d	Denn Gott hat uns nicht gesetzt zum Zorn, sondern zur Erlangung der Seligkeit durch unseren Herrn Jesus Christus, Der für uns gestorben ist.
34050a0049	Auf daß wir, ob wir wachen oder schlafen, zugleich mit Ihm leben sollen.
34050b004b	Darum ermahnt einander und erbaue einer den anderen, wie ihr denn auch tut.
34050c0083	Wir bitten euch aber, Brüder, daß ihr sorgt für die, welche an euch arbeiten und euch vorstehen in dem Herrn und euch vermahnen.
34050d0059	Und haltet sie hoch in eurer Liebe, um ihres Werkes willen. Haltet Frieden untereinander.
34050e009e	Wir ermahnen euch aber, liebe Brüder, weiset zurecht die Unordentlichen, tröstet die Kleinmütigen, nehmt euch der Schwachen an, seid langmütig gegen alle.
34050f0085	Seht darauf, daß keiner Böses mit Bösem vergelte, sondern jagt allezeit dem Guten nach, beides, untereinander und gegen jedermann.
340510001b	Seid allezeit frohen Mutes.
3405110015	Betet ohne Unterlaß.
3405120056	Seid dankbar in allen Dingen, denn das ist der Wille Gottes in Christus Jesus an euch.
3405130019	Den Geist dämpfet nicht.
340514001e	Mißachtet nicht Weissagungen,
3405150028	Sondern prüft alles, das Gute behaltet!
340516001b	Meidet allen bösen Schein.
34051700b9	Er aber, der Gott des Friedens, heilige euch durch und durch, und Geist, Seele und Leib möge an euch völlig unsträflich erhalten werden für die Zukunft unseres Herrn Jesus Christus.
3405180039	Treu ist Er, Der euch ruft, und wird es auch vollbringen.
3405190018	Brüder, betet für uns!
34051a002c	Grüßet alle Brüder mit dem heiligen Kuß.
34051b005c	Ich beschwöre euch bei dem Herrn, daß ihr diesen Brief alle heiligen Brüder lesen lasset.
34051c0038	Die Gnade unseres Herrn Jesu Christi sei mit euch! Amen.
3500000010	2 Thessalonicher
3501010074	Paulus und Silvanus und Timotheus an die Gemeinde der Thessalonicher in Gott unserem Vater und Herrn Jesus Christus.
3501020056	Gnade sei mit euch und Friede von Gott unserem Vater und unserem Herrn Jesus Christus.
35010300ba	Danken müssen wir Gott allezeit um euch, liebe Brüder, wie es sich gebührt, daß euer Glauben immer mehr zunimmt, und die Liebe eines jeglichen unter euch allen gegeneinander wächst,
35010400a2	Also daß wir uns euer rühmen in den Gemeinden Gottes über eurer Beharrlichkeit und eurem Glauben, in allen euren Verfolgungen und Trübsalen, die ihr erduldet;
3501050071	Was anzeigt, daß Gott gerecht richtet, so daß ihr würdig werdet des Reiches Gottes, über dem ihr auch leidet.
350106005c	Zumal es gerecht ist vor Gott, daß Er denen, die euch Trübsal bereiten, Trübsal vergelte;
350107007d	Und euch, die ihr bedrängt werdet, Ruhe mit uns, bei der Offenbarung des Herrn Jesus vom Himmel mit den Engeln Seiner Kraft,
350108008c	In Feuerflammen, Rache nehmend an denen, so Gott nicht erkennen, und die nicht dem Evangelium unseres Herrn Jesus Christus Gehorsam leisten;
3501090068	Welche die Strafe erleiden, ewiges Elend von dem Angesichte des Herrn und der Herrlichkeit Seiner Macht,
35010a004f	Wenn Er kommen wird, um in Seinen Heiligen verherrlicht und in allen Gläubigen
35010b00b9	Darum beten wir auch allezeit für euch, daß unser Gott euch würdig erachte der Berufung, und jedwedes Wohlgefallen am Guten und das Werk des Glaubens mit Kraft zur Erfüllung bringe;
35010c0092	Auf daß der Name unseres Herrn Jesus Christus in euch verherrlicht werde, und ihr in Ihm, nach der Gnade unseres Gottes und Herrn Jesus Christus.
3502010076	Wir bitten euch aber, Brüder, in betreff der Wiederkunft unseres Herrn Jesus Christus und unserer Hinführung zu Ihm,
35020200cb	Daß ihr euch nicht sogleich abwenden lasset aus eurer Gesinnung, noch beunruhigen durch einen Geist, noch durch Wort, noch durch Schreiben, als von uns kommend, als ob der Tag des Herrn nahe bevorstehe.
3502030093	Laßt euch von niemand irgendwie verführen; denn erst muß der Abfall kommen, und der Mensch der Sünde, der Sohn des Verderbens, offenbar werden,
350204009c	Welcher sich auflehnt und erhebt über alles, was Gott und Anbetung heißt, und sich als Gott in den Tempel Gottes setzt und sich selbst für Gott erklärt.
3502050049	Gedenkt ihr noch, daß ich euch solches sagte, als ich noch bei euch war?
350206004c	Auch wißt ihr, was es noch aufhält, daß Er in Seiner Zeit Sich offenbart.
3502070072	Denn das Geheimnis der Ruchlosigkeit ist schon in Wirksamkeit, bis nur erst der, so es aufhält, aus dem Wege ist,
35020800a0	Und dann wird der Ruchlose offenbar werden, den der Herr mit dem Hauche Seines Mundes vertilgen und durch die Erscheinung Seiner Gegenwart zunichte machen wird.
350209006d	Seine Ankunft aber geschieht nach der Wirksamkeit des Satans in allerlei Lügenkraft, in Zeichen und Wundern,
35020a00a6	Und mit allerlei Verführung zur Ungerechtigkeit unter den Verlorenen, dafür, daß sie die Liebe zur Wahrheit nicht aufkommen ließen, auf daß sie gerettet würden.
35020b0065	Und darum wird Gott über sie die Kraft der Verführung kommen lassen, so daß sie der Lüge glauben;
35020c0077	Auf daß gerichtet werden alle, die nicht an die Wahrheit glaubten, sondern an der Ungerechtigkeit Wohlgefallen hatten.
35020d00b5	Wir aber müssen allezeit Gott danken für euch, Brüder, die ihr vom Herrn geliebt seid, daß euch Gott von Anfang an durch die Heiligung des Geistes zur Seligkeit auserwählt hat.
35020e007c	Wozu Er euch berufen hat durch unser Evangelium, auf daß ihr zur Herrlichkeit unseres Herrn Jesus Christus gelangen könnt.
35020f007f	So steht nun fest, Brüder, und haltet an den Überlieferungen, die ihr durch unser Wort oder durch Briefe gelehrt worden seid.
3502100093	Er aber, unser Herr Jesus Christus und Gott und unser Vater, Der uns geliebt und ewigen Beistand und gute Hoffnung nach Seiner Gnade verliehen hat,
350211004c	Der tröste eure Herzen und befestige euch in jeglichem guten Wort und Werk.
3503010070	Weiter, Brüder, betet für uns, daß das Wort des Herrn sich verbreite und verherrlicht werde, so wie bei euch;
350302006f	Und daß wir erlöst werden von den mißliebigen und argen Menschen; denn der Glaube ist nicht jedermanns Ding.
350303004a	Der Herr aber ist treu, Der wird euch stärken und bewahren vor dem Argen.
3503040065	Wir haben im Herrn das Vertrauen zu euch, daß ihr, was wir euch anbefehlen, auch tut und tun werdet.
3503050054	Der Herr aber lenke eure Herzen zur Liebe Gottes und zur Beharrlichkeit in Christus.
35030600ca	Wir anempfehlen euch aber, Brüder, im Namen des Herrn Jesus Christus, daß ihr euch von jeglichem Bruder zurückzieht, der unordentlich und nicht nach der Vorschrift lebt, die er von uns empfangen hat.
3503070066	Ihr wißt ja selbst, wie ihr uns nachleben sollt, denn wir haben unter euch nicht unordentlich gelebt;
350308009c	Auch haben wir nicht jemandes Brot umsonst gegessen, sondern mit Mühe und Beschwerde Tag und Nacht gearbeitet, um keinem unter euch beschwerlich zu werden;
3503090074	Nicht als ob wir dazu kein Recht gehabt hätten, sondern um euch ein Vorbild zu geben, daß ihr uns nachleben sollt.
35030a006a	Denn als wir bei euch waren, stellten wir auf, daß einer, der nicht arbeiten will, auch nicht essen soll;
35030b006e	Weil wir hören, daß etliche unter euch unordentlich wandeln, nicht arbeiten, sondern unnütze Dinge treiben.
35030c0088	Solchen aber anempfehlen wir und vermahnen sie durch unseren Herrn Jesus Christus, daß sie geruhig arbeiten und ihr eigenes Brot essen.
35030d0031	Ihr aber, Brüder, seid unverdrossen im Gutestun.
35030e008d	So aber jemand sich an unser Wort in dem Brief nicht kehrt, den zeichnet an, und habt keine Gemeinschaft mit ihm, daß er sich schämen muß.
35030f0047	Doch haltet ihn nicht als Feind, sondern vermahnt ihn als einen Bruder.
3503100069	Er aber, der Herr des Friedens, gebe euch allezeit und allenthalben Frieden, der Herr sei mit euch allen.
350311006c	Der Gruß ist von meiner, Paulus eigener Hand, und ist euch das Zeichen in allen Briefen. Also schreibe ich:
350312003f	Die Gnade unseres Herrn Jesus Christi sei mit euch allen. Amen.
360000000b	1 Timotheus
3601010072	Paulus, ein Apostel Jesu Christi, auf Befehl Gottes unseres Heilandes und Christus Jesus, Der unsere Hoffnung ist.
3601020088	An Timotheus den rechtschaffenen Sohn im Glauben: Gnade, Barmherzigkeit, Friede von Gott unserem Vater und Jesus Christus unserem Herrn!
3601030098	Wie ich dich ermahnt habe, in Ephesus zu bleiben, da ich auf der Reise nach Mazedonien war, um gewissen Leuten zu verwehren, daß sie nicht afterlehren,
360104009e	Auch nicht Acht hätten auf Fabeln und auf Geschlechtsregister, die kein Ende haben und mehr zu Streitigkeiten führen als zu göttlicher Erbauung im Glauben.
3601050065	Der Endzweck der Lehre ist ja: Liebe aus reinem Herzen und gutem Gewissen und ungeheucheltem Glauben;
360106004e	Wovon einige abgewichen sind, und zu unnützem Geschwätz sich gewendet haben;
3601070052	Wollen der Schrift Meister sein und verstehen nicht was sie sagen oder aufstellen.
360108004f	Wir wissen aber, daß das Gesetz gut ist, wenn es einer gesetzmäßig anwendet.
36010900dc	Und so viel weiß ich, daß für den Gerechten kein Gesetz gegeben ist, sondern für die Ungerechten und Ordnungsfeinde, für Gottlose und Sünder, Unheilige und Ungeistliche, für Vater- und Muttermörder, Totschläger.
36010a0070	Für Hurer, Knabenschänder, Menschendiebe, Lügner, Meineidige und was sonst der gesunden Lehre zuwider läuft.
36010b0057	Nach dem Evangelium der Herrlichkeit des seligen Gottes, das mir anvertraut worden ist.
36010c008e	Und ich danke Dem, Der mir die Kraft dazu gegeben, unserem Herrn Jesus Christus, daß Er mich für treu erachtet und mich ins Amt gesetzt hat,
36010d0080	Mich, der ich vorher ein Lästerer, Verfolger und Schmäher war, aber ich fand Erbarmen, weil ich es unwissend im Unglauben tat.
36010e006a	Aber die Gnade unseres Herrn mit dem Glauben und der Liebe in Jesus Christus war um so überschwenglicher.
36010f00a5	Das ist ja gewißlich wahr und ein teuer, wertes Wort, daß Jesus Christus in die Welt gekommen ist, die Sünder selig zu machen, unter denen ich der vornehmste bin.
36011000a8	Aber darum ist mir Barmherzigkeit widerfahren, daß an mir zuerst Jesus Christus erzeigte Seine Langmut, zum Vorbild denen, die an Ihn glauben würden zum ewigen Leben.
360111008d	Aber dem König der Ewigkeiten, dem unvergänglichen, unsichtbaren, alleinigen Gott sei Ehre und Herrlichkeit von Ewigkeit zu Ewigkeit! Amen.
3601120094	Dies Gebot empfehle ich dir, mein Sohn Timotheus, nach den vorausgegangen Prophezeiungen über dich, daß du in denselben kämpfest den guten Kampf,
3601130089	Und habest einen guten Glauben, und ein gut Gewissen, welches gewisse Leute von sich gestoßen und am Glauben Schiffbruch gelitten haben,
3601140085	Unter denen ist Hymenäus und Alexander, die ich dem Satan übergeben habe, auf daß sie gezüchtigt würden, nicht mehr zu lästern.
3602010070	So ermahne ich nun, daß man vor allen Dingen zuerst tue Bitte, Gebet, Fürbitte, Danksagung für alle Menschen;
3602020086	Für Könige und alle, die obenan stehen, auf daß wir ein geruhiges und stilles Leben führen, in aller Gottseligkeit und Ehrbarkeit.
3602030041	Denn solches ist gut und wohlgefällig vor Gott, unserem Heiland,
3602040059	Der will, daß allen Menschen geholfen werde, und sie zur Erkenntnis der Wahrheit kommen.
3602050061	Denn es ist ein Gott, auch ein Mittler zwischen Gott und den Menschen, ein Mensch Jesus Christus,
360206005b	Der Sich Selbst gegeben hat für alle zur Erlösung, daß es zu seiner Zeit bezeugt würde.
3602070043	Wofür ich zum Herold und Apostel gesetzt bin ich sage die Wahrheit
3602080074	So will ich nun, daß die Männer allerorten beten, indem sie heilige Hände aufheben, ohne Zorn und böse Gedanken.
36020900ad	Desgleichen sollen die Weiber mit anständigem Wesen, mit Zucht und Sittsamkeit sich schmücken, nicht mit künstlichem Kopfputz, mit Gold oder Perlen oder kostbarem Gewand,
36020a005e	Sondern, wie es sich ziemt für Weiber, die sich zur Gottseligkeit bekennen, durch gute Werke.
36020b0033	Ein Weib lerne in der Stille in aller Unterordnung.
36020c007c	Einem Weibe aber gestatte ich nicht, zu lehren, auch nicht, daß sie den Mann beherrsche, und sie soll sich ruhig verhalten.
36020d002f	Denn Adam wurde zuerst geschaffen, hernach Eva.
36020e006a	Auch wurde Adam nicht verführt, sondern das Weib ließ sich verführen und hat die Übertretung begangen.
36020f0083	Sie wird aber selig werden durch Kindergebären, wenn sie im Glauben und in der Liebe und in der Heiligung und Sittsamkeit beharrt.
360301005a	Das ist gewißlich wahr: So einer ein Bischofsamt begehrt, der begehrt ein köstlich Werk.
3603020069	Ein Bischof soll unsträflich sein, eines Weibes Mann, nüchtern, besonnen, ehrbar, gastfrei, lehrfähig;
3603030020	Kein Weinsäufer, kein Raufbold,
3603040056	Der seinem eigenen Hause wohl vorsteht und gehorsame Kinder hat, mit aller Ehrbarkeit.
3603050065	So jemand seinem eigenen Hause nicht weiß vorzustehen, wie wird er für eine Gemeinde Gottes sorgen?
3603060058	Kein Neuling, auf daß er sich nicht aufblase und nicht dem Urteil des Teufels verfalle.
3603070095	Er muß aber auch ein gutes Zeugnis haben von denen draußen, auf daß er nicht der Lästerung anheimfalle, und in den Fallstrick des Teufels gerate;
360308008c	Desgleichen sollen die Diakone ehrbar sein, nicht doppelzüngig, nicht vielem Weintrinken ergeben, nicht nach schändlichem Gewinn trachten;
3603090042	Sie sollen das Geheimnis des Glaubens in reinem Gewissen bewahren.
36030a0059	Auch sollen sie erst erprobt werden, dann in das Amt treten, wenn sie unsträflich waren.
36030b0066	Die Weiber sollen gleichermaßen ehrbar sein, keine Lästerzungen, nüchtern und treu in allen Dingen.
36030c0043	Die Diakone sollen ein Weib haben, Haus und Kinder in Zucht halten.
36030d007b	Wenn sie ihrem Amte wohl vorstehen, gelangen sie auf eine Ehrenstufe und zu vieler Zuversicht im Glauben in Jesus Christus.
36030e004a	Solches schreibe ich an dich und hoffe in nächster Zeit zu dir zu kommen;
36030f00b1	So ich aber verzöge, sollst du wissen, wie du dich zu verhalten hast im Hause Gottes, das ist die Gemeinde des lebendigen Gottes, als ein Pfeiler und eine Stütze der Wahrheit.
36031000de	Und anerkanntermaßen ist das Geheimnis der Gottseligkeit groß: Gott ist im Fleisch geoffenbart, gerechtfertigt im Geist, erschaut von Engeln, gepredigt unter Heiden, geglaubt in der Welt, aufgenommen in die Herrlichkeit.
360401008a	Der Geist sagt ausdrücklich, daß in späteren Zeiten etliche vom Glauben abfallen und Irrgeistern und Lehren der Teufel anhangen werden,
360402005a	Mittelst der Heuchelei von Lügenrednern, die in ihrem eigenen Gewissen gebrandmarkt sind,
36040300c8	Die verbieten ehelich zu werden und gewisse Speisen zu genießen, die doch Gott geschaffen hat, daß sie mit Danksagung genossen werden von den Gläubigen und von denen, so die Wahrheit erkannt haben.
360404006a	Denn alles, was Gott erschaffen hat, ist gut, und nichts verwerflich, so es mit Danksagung empfangen wird;
3604050037	Denn es wird geheiligt durch das Wort Gottes und Gebet.
36040600aa	Wenn du den Brüdern solches vorhältst, so wirst du ein guter Diener Jesu Christi sein, auferzogen in den Worten des Glaubens und der rechten Lehre, der du gefolgt bist.
3604070066	Habe nichts zu schaffen mit ungeistlichen Altweiberfabeln, übe dich selbst aber in der Gottseligkeit.
3604080094	Die leibliche Übung ist wenig nütze, aber die Gottseligkeit ist zu allen Dingen nütze und hat die Verheißung dieses und des zukünftigen Lebens.
3604090035	Dies ist gewißlich wahr, und ein teuer, wertes Wort.
36040a00a0	Denn dafür mühen wir uns und lassen uns schmähen, daß wir auf den lebendigen Gott gehofft, Welcher ist der Heiland aller Menschen, besonders der Gläubigen.
36040b001a	Solches gebiete und lehre.
36040c009f	Niemand müsse deine Jugend verachten; sondern werde ein Vorbild der Gläubigen in der Lehre, im Wandel, in der Liebe, im Geist, im Glauben, in der Keuschheit.
36040d0038	Halte an mit Lesen, Ermahnen, mit Lehren, bis ich komme.
36040e006c	Laß nicht unbenützt die Gabe in dir, die dir gegeben ist, für Weissagung mit Handauflegung der Ältesten.
36040f0066	Dies lasse dir angelegen sein, dabei bleibe, auf daß dein Fortschritt in allen Dingen sichtbar werde.
360410009b	Habe Acht auf dich selbst, und auf die Lehre! Verbleibe dabei; denn wenn du solches tust, wirst du dir selbst und denen, die dich hören, zum Heile werden.
360501005d	Fahre nicht aus gegen einen Alten, sondern ermahne ihn als einen Vater, jüngere als Brüder,
3605020047	Alte Frauen als Mütter, jüngere als Schwestern, in aller Sittsamkeit.
3605030024	Ehre Witwen, die rechte Witwen sind.
36050400bb	So aber eine Witwe Kinder oder Enkel hat, so sollen diese zuerst lernen ihr eigen Haus Gott wohlgefällig bestellen und ihren Eltern ihre Liebe vergelten, denn dies ist vor Gott angenehm.
3605050082	Die aber eine rechte Witwe und vereinsamt ist, hat ihre Hoffnung auf Gott gesetzt und beharrt in Bitten und Gebeten Tag und Nacht.
3605060035	So sie aber in Wollüsten lebt, ist sie lebendig tot.
3605070030	Solches gebiete, auf daß sie untadelhaft leben.
360508008e	Wenn aber einer die Seinen, sonderlich seine Hausgenossen, nicht versorgt, der hat den Glauben verleugnet und ist ärger als ein Ungläubiger.
3605090040	Nimm eine Witwe in die Zahl auf, die nicht unter sechzig Jahren,
36050a00e0	Ihrem Manne treu geblieben ist, und das Zeugnis guter Werke hat, wenn sie Kinder auferzogen, gastfrei gewesen ist, Heiligen die Füße gewaschen, Bedrängten Handreichung getan hat und jeglichem guten Werke nachgekommen ist.
36050b006d	Die jungen Witwen aber halte fern; denn wenn sie lüstern geworden sind wider Christus, so wollen sie freien,
36050c004c	Und fallen in Verantwortung, daß sie das erste Versprechen gebrochen haben.
36050d00a0	Auch sind sie lässig, lernen umlaufen in den Häusern, und tun nicht nur nichts, sondern sind auch schwatzhaft und fürwitzig und reden, was sie nicht sollten.
36050e0080	Ich will, daß die Jüngeren freien, Kinder haben, einem Haushalt vorstehen, dem Widersacher keinen Anlaß zur Lästerung geben.
36050f0038	Denn schon sind etliche zurückgewichen, dem Satan nach.
36051000b1	Wenn ein Gläubiger oder eine Gläubige Witwen hat, so sollen sie für sie sorgen, und die Gemeinde nicht beschweren, auf daß sie denen, so rechte Witwen sind, genügen mögen.
3605110072	Die Ältesten, die würdig vorstehen, halte man doppelt in Ehren, absonderlich die, so in Wort und Lehre arbeiten.
3605120080	Denn die Schrift sagt: Du sollst dem Ochsen, der da drischt, nicht das Maul verbinden. Und: Der Arbeiter ist seines Lohnes wert.
360513004c	Gegen einen Ältesten nimm keine Klage an, außer vor zwei oder drei Zeugen.
360514004e	Die Fehlenden weise zurecht vor allen, auf daß auch die anderen Furcht haben.
360515009e	Ich beschwöre dich vor Gott und dem Herrn Jesus Christus und den auserwählten Engeln, daß du solches beobachtest, ohne Vorurteil und nichts tust aus Gunst.
360516006f	Lege niemand zu bald die Hände auf, und mache dich nicht fremder Sünden teilhaftig. Halte dich selber keusch.
360517006e	Trinke nicht mehr bloß Wasser, sondern nimm ein wenig Wein wegen deines Magens und deiner häufigen Anfälle.
3605180061	Einiger Menschen Sünden sind offenbar vor dem Gericht, andere kommen erst zutage durch dasselbe.
3605190060	Desgleichen sind auch gute Werke schon bekannt, und die anderen können nicht verborgen bleiben.
3606010093	Die Knechte, die unter dem Joch sind, sollen ihre Herren aller Ehre wert erachten, auf daß nicht der Name Gottes und die Lehre verlästert werden.
36060200dc	Die aber gläubige Herren haben, sollen dieselben nicht verachten, weil sie Brüder sind, sondern um so mehr dienstwillig sein, weil sie gläubig und geliebt und der Gnade teilhaftig sind. Solches lehre und ermahne dazu.
3606030082	So jemand anders lehrt und bleibt nicht bei den heilsamen Worten unseres Herrn Jesus Christus und bei der Lehre der Gottseligkeit,
3606040099	Der ist verblendet und weiß nichts, sondern siecht an Streitfragen und Wortkämpfen, aus denen entspringt Neid, Streitsucht, Lästerung, böser Argwohn,
36060500ae	Unnütze Wortzänkereien von Menschen, deren Verstand verschroben und der Wahrheit verschlossen ist, die da meinen, Gottseligkeit sei ein Gewerbe. Halte dich ferne von ihnen.
360606004e	Es ist aber ein großer Gewinn um die Gottseligkeit, die sich genügen läßt.
360607006c	Denn wir haben nichts in die Welt gebracht, und offenbar ist, daß wir auch nichts mit hinausnehmen können.
3606080048	Wenn wir aber Nahrung und Kleidung haben, so lasset uns daran begnügen.
360609009d	Die da reich werden wollen, fallen in Versuchung und Stricke und viel törichte und schädliche Lüste, welche die Menschen ins Elend und Verderben stürzen,
36060a0092	Denn Geiz ist eine Wurzel alles Übels; diejenigen, die geldgierig und vom Glauben irre gegangen sind, haben sich selbst viele Schmerzen bereitet.
36060b0090	Aber du, Gottesmensch, fliehe solches, jage nach der Gerechtigkeit, der Gottseligkeit, dem Glauben, der Liebe, der Beharrlichkeit, der Sanftmut.
36060c008f	Kämpfe den guten Kampf des Glaubens, erfasse das ewige Leben, für das du berufen bist und bekannt hast das gute Bekenntnis vor vielen Zeugen.
36060d0084	Ich gebiete dir vor Gott, Der alles lebendig macht, und vor Jesus Christus, Der vor Pontius Pilatus das gute Bekenntnis bezeugt hat,
36060e0067	Daß du haltest das Gebot unbefleckt, untadelhaft bis auf die Erscheinung unseres Herrn Jesus Christus;
36060f0077	Welche zu Seiner Zeit zeigen wird der selige und alleinige Gewalthaber, der König der Könige und der Herr der Herren.
360610009b	Der allein Unsterblichkeit hat, Der in unzugänglichem Lichte wohnt, Den kein Mensch gesehen hat, noch sehen kann, Ihm sei Ehre und ewige Herrschaft! Amen.
36061100be	Den Reichen dieser Welt gebiete nicht hochmütig zu sein, noch Hoffnung zu setzen auf den unsicheren Reichtum, sondern auf den lebendigen Gott, Der uns alles reichlich zum Genusse darbietet;
360612004e	Daß sie Gutes tun, reich werden an guten Werken, freigebig, mitteilsam seien,
3606130062	Und sich Schätze sammeln als guten Grund für die Zukunft, auf daß sie das wahre Leben erfassen.
36061400a9	O Timotheus, bewahre, was dir anvertraut ist, und mache dir nichts zu schaffen mit den gottlosen, leeren Reden und Streitfragen der fälschlich sogenannten Wissenschaft,
3606150053	Die etliche vorgeben und vom Glauben abgewichen sind. Die Gnade sei mit euch! Amen.
370000000b	2 Timotheus
370101008e	Paulus, ein Apostel Jesu Christi durch den Willen Gottes, nach der Verheißung des Lebens in Christo Jesu, an seinen geliebten Sohn Timotheus.
3701020053	Gnade, Barmherzigkeit, Friede von Gott dem Vater, und unserem Herrn Jesus Christus.
3701030092	Ich danke Gott, Dem ich diene mit reinem Gewissen, von meinen Voreltern her, daß ich ohne Unterlaß dein gedenke in meinen Gebeten Tag und Nacht,
3701040066	Weil ich mich sehne, dich zu sehen, eingedenk deiner Tränen, auf daß ich mit Freude erfüllt würde;
37010500ae	Denn ich gedenke an deinen ungeheuchelten Glauben, der zuerst gewohnt hat in deiner Großmutter Lois und deiner Mutter Eunike; ich bin aber gewiß, daß er auch in dir wohnt;
370106006a	Weshalb ich dich erinnere, daß du anfachst die Gabe Gottes, die durch Auflegung meiner Hände in dir ist.
3701070064	Denn Gott hat uns nicht gegeben den Geist der Furcht, sondern der Kraft und der Liebe und der Zucht.
37010800bb	So schäme dich nun nicht des Zeugnisses von unserem Herrn, noch auch meiner, der gefangen ist um Seinetwillen, sondern trage mit die Leiden für das Evangelium vermöge der Kraft Gottes,
37010900af	Der uns erlöst und berufen hat mit heiligem Ruf, nicht nach unseren Werken, sondern nach Seinem Ratschluß, und der uns in Christus Jesus vor ewigen Zeiten verliehenen Gnade,
37010a00c8	Die aber jetzt geoffenbart ist durch die Erscheinung unseres Heilandes Jesus Christus, Der dem Tode die Macht genommen, und Leben und Unvergänglichkeit an das Licht gebracht hat durch das Evangelium,
37010b0048	Für welches ich bestellt bin als Herold, Apostel und Lehrer der Heiden.
37010c00da	Um welcher Ursache willen ich auch solches erleide, aber ich schäme mich dessen nicht; denn ich weiß, an Wen ich geglaubt habe, und bin gewiß, daß Er mächtig ist, das mir Anvertraute zu bewahren bis auf jenen Tag.
37010d0062	Halte an dem Vorbild der Heilsworte, die du von mir gehört in Glaube und Liebe in Christus Jesus.
37010e005a	Bewahre den kostbaren, dir anvertrauten Schatz durch den Heiligen Geist, der in uns wohnt.
37010f0066	Du weißt, daß sich von mir abgewendet haben alle in Asien, unter denen ist Phygellus und Hermogenes.
3701100084	Der Herr schenke Barmherzigkeit dem Hause des Onesiphorus! Denn er hat mich oft erquickt, und hat sich meiner Kette nicht geschämt.
370111004b	Sondern da er in Rom war, suchte er mich auf das Fleißigste und fand mich.
370112008a	Der Herr lasse ihn an jenem Tage Barmherzigkeit finden vom Herrn; und wie große Dienste er in Ephesus geleistet hat, weißt du am besten.
3702010039	Du nun, mein Sohn, erstarke in der Gnade in Christo Jesu!
370202007d	Und was du von mir gehört hast vor vielen Zeugen, das vertraue treuen Menschen, die da tüchtig sind, auch andere zu lehren.
3702030043	Du nun ertrage das Ungemach als ein wackerer Streiter Jesu Christi.
370204007d	Keiner, der Kriegsdienste tut, mengt sich in die Händel des Lebens, auf daß er dem gefalle, der ihn in Dienst genommen hat.
370205005b	Wenn einer aber auch kämpft, so wird er doch nicht gekrönt, er habe denn recht gekämpft.
3702060059	Der arbeitende Ackersmann soll der Früchte am ersten genießen; merke dir, was ich sage!
370207003b	Der Herr aber möge dir in allen Dingen Einsicht verleihen.
3702080076	Halte im Gedächtnis Jesus Christus, Der von den Toten auferweckt worden aus dem Samen Davids, nach meinem Evangelium;
3702090061	Über dem ich leide bis zu Banden, wie ein Übeltäter, aber das Wort Gottes ist nicht in Banden.
37020a008d	Darum erleide ich alles um der Auserwählten willen, auf daß auch sie des Heils in Christus Jesus mit ewiger Herrlichkeit teilhaftig werden.
37020b004b	Gewißlich wahr ist das Wort: Sterben wir mit, so werden wir auch mitleben.
37020c0064	Wenn wir ausharren, so werden wir auch mitherrschen; verleugnen wir, so wird auch Er uns verleugnen.
37020d0057	Wenn wir nicht treu sind, so bleibt doch Er treu, Er kann Sich Selbst nicht verleugnen.
37020e009f	Daran erinnere sie, indem du den Herrn zum Zeugen aufrufst, sie sollten kein Wortgezänke führen, das zu nichts nütze ist und nur der Zuhörer Sinn verkehrt.
37020f0088	Sei beflissen, dich vor Gott zu bewähren als einen Arbeiter, der sich nicht schämen darf, der mit dem Worte der Wahrheit recht umgeht.
3702100060	Halte dich fern von ungeistlichen, losen Reden; denn sie helfen nur weiter in der Gottlosigkeit;
3702110053	Und ihr Wort frißt um sich, wie der Krebs. Unter denen ist Hymenäus und Philetus,
370212007f	Die von der Wahrheit abgewichen sind und sagen, die Auferstehung sei schon geschehen, und etliche in ihrem Glauben irre machen.
37021300a1	Aber der feste Grund Gottes besteht, und hat dieses Siegel: Der Herr kennt die Seinen, und von der Ungerechtigkeit stehe ab, wer immer den Namen des Herrn nennt.
37021400a3	In einem großen Hause aber sind nicht allein goldene und silberne Gefäße, sondern auch hölzerne und irdene, einige zu edlerem und einige zu unedlerem Gebrauch.
370215009b	Wenn nun jemand sich rein hält von diesen, so wird er ein Gefäß zur Ehre, geweiht und brauchbar für den Hausherrn und bereitet zu jeglichem guten Werk.
3702160099	Fliehe aber die jugendlichen Lüste, jage nach der Gerechtigkeit, dem Glauben, der Liebe, dem Frieden mit denen, die von reinem Herzen den Herrn anrufen.
370217006d	Aber der törichten und albernen Streitfragen entschlage dich; denn du weißt, daß sie Wortkämpfe erzeugen.
3702180082	Ein Knecht aber des Herrn soll nicht streiten, sondern liebreich sein gegen alle, tüchtig zum Lehren und Böses ertragen können.
