2800000005	Mateo
3a0b21008b	Ceinéc fedez combatitu vkan baitituzte resumác, fedez eguin vkan duté iustitia obtenitu vkan dituzte promessac, boçatu lehoinén ahoac,
3a0b2200b4	Iraungui suaren indarra, itzuri içan çaizte ezpata ahoey, sendo eguin içan dirade erietaric, borthitz eguin içan dirade guerlán, estrangerén campoac ihessitan irion dituzté,
3a0b2300b4	Emaztéc recebitu vkan dituzte resurrectionez bere hilac: eta batzu hedatu içan dirade, deliuratu içatera conturic eguiten etzutelaric resurrectione hobebat obteni leçatençát.
3a0b240068	Eta berceac phorogatu içan dirade escarnioz eta vkaldiz, bayeta guehiago estecaduraz eta presoindeguiz:
3a0b2500cd	Lapidatu içan dirade, segatu içan dirade, tentatu içan dirade, ezpata herioz hil içan dirade: hara huna ebili içan dirade ardi eta ahunz larruz veztituric, abandonnaturic, affligituric, tormentaturic.
3a0b260076	Eta ezpaitzén mundua hayén digne: desertuetan errebelatuac çabiltzala eta mendietan eta lecetan eta lur çulhoetan.
3a0b270050	Eta hauc guciéc fedez testimoniage obtenituric, eztuté recebitu vkan promessa:
3a0b28005d	Iaincoac cerbait hoberic guretaco probedituric, gu gabe perfectionetara ethor ezlitecençát.
3a0c0100c8	Gu-ere bada, hain testimoniozco hodey handiac inguratzen gaituenaz gueroz, carga gucia, eta gu errachqui trabatzen gaituen bekatua egotziric, constantqui garreitzan proposatu içan çaicun lasterrari:
3a0c0200db	Beha gaudelaric fedearen capitainagana eta, compliçaleagana, Iesusgana: ceinec escutan çuen bozcarioaren orde suffritu vkan baitu crutzea, ahalquea menospreciaturic, eta Iaincoaren thronoaren escuinean iarri içan da.
3a0c0300ab	Considera eçaçue bada diligentqui nor den halaco contradictionea bere buruären contra bekatoretaric suffritu vkan duena, çuen gogoetan faltaturic akit etzaiteztençat.
3a0c040052	Oraino eztuçue odolerano resistitu vkan, bekatuaren contra combatitzen çaretela:
3a0c0500c9	Eta ahanci çaiçue exhortationea, ceinec çuey haourrey beçala erraiten baitrauçue, Ene haourrá, ezteçála menosprecia Iaunaren gaztiguä, eta eztaquiála gogoa falta harçaz corregitzen aicenean.
3a0c060056	Ecen maite duena Iaunac gaztigatzen dic, eta recebitzen duen haour gucia cehatzen dic.
3a0c07008f	Baldin gaztigamenduric suffritzen baduçue, Iaincoa bere haourrey anço presentatzen çaiçue: ecen cein da haourra aitác gaztigatzen eztuena?
3a0c080072	Bada baldin gaztigamendu gabe baçarete, ceinetan participant baitirade guciac, beraz bastard çarete eta ez seme.
3a0c09009e	Eta gure gorputzén aitác gaztigari vkan ditugu, eta reuerentiatan eduqui ditugu: ezgaitzaitza spirituén Aitari vnguiz suietago içanen, eta vicico baicara?
3a0c0a009b	Ecen hec egun gutitacotz, berey irudi çayen beçala, gaztigatzen guentuztén: baina hunec gure probetchutan, haren saindutassunean participant garençát.
3a0c0b00aa	Bada gaztigu guciac ordu berean eztirudi bozcariotaco dela, aitzitic tristitiataco: baina guero iustitiazco fructu baquezcoa rendatzen draue harçaz exercitatu dirateney.
3a0c0c005d	Goititzaçue bada çuen escu lachoac, eta çuen belhaun iunctura partituac chuchent itzaçue:
3a0c0d007c	Eta bidesca chuchenac eguin ietzeçue çuen oiney: maingu den gauçá bidetic aldara eztadinçát, bainaitzitic sendo dadin.
3a0c0e005f	Baqueari çarreitzate guciequin, eta saindutassunari, cein gabe nehorc ezpaitu Iauna ikussiren.
3a0c0f00ac	Gogoatzen duçuelaric nehor aldara eztadin Iaincoaren gratiatic: cembeit erro karmin goiti ialguiten denec trubla etzaitzatençát: eta anhitz harçaz satsu eztitecençát.
3a0c100075	Eztén nehor paillard edo profano, Esau beçala, ceinec vianda batetan sal baitzeçan bere lehen sortzezco primeçá.
3a0c1100c5	Ecen badaquiçue are guero heretatzeco benedictionea desiratzen çuelaric, refusatu içan dela: ecen etzeçan eriden penitentiataco lekuric, nigar vrirequin benedictionearen escatu içan bacen-ere.
3a0c120089	Ecen etzarete ethorri escuz hunqui ahal daitequeen mendi batetara, ez erratzen den sura, ez haice buhumbara, ez lanhora eta tempestatera,
3a0c13007f	Eta trompetta soinura eta hitzén vozera, cein ençun vkan çutenéc, requeri baitzeçaten guehiagoric ezlaquién dreça hitza.
3a0c14008f	(Ecen manatzen cena ecin suffri ceçaqueten, cein baitzen, Baldin abre batec-ere mendia hunqui badeça, lapidaturen da edo gueciaz iraganen da.
3a0c150057	Eta Moysesec (hambat cen terrible eracusten cena) erran ceçan, Icitu naiz eta ikaratu)
3a0c160091	Baina ethorri içan çarete Siongo mendira, eta Iainco viciaren ciuitatera, Ierusalem celestialera, eta Aingueruén anhitz millataco compainiara,
3a0c17008a	Eta ceruètan scribatuac diraden lehen sorthuén congregationera, eta gucién iuge den Iaincoagana, eta iusto sanctificatuen spirituetara:
3a0c18006e	Eta Iesusgana alliança berrico Arartecoagana, eta Abelenac baino gauça hobeac erraiten dituen odol issurira.
3a0c1900e7	Beguirauçue refusa ezteçaçuen minço dena: ecen baldin itzuri içan ezpadirade Iaincoaren icenean minço cena menospreciatzen çutenac lurrean, gu anhitzez guehiago punituren gara, baldin cerutic minço denaganic erauz bagaitez.
3a0c1a0098	Ceinen vozac orduan higui baitzeçan lurra: baina orain denuntiatu vkan du, dioela, Oraino behin nic higuituren dut ez solament lurra, baina ceruä-ere.
3a0c1b008d	Eta hitz hunec Oraino behin, declaratzen du fermu eztiraden gaucen, hala nola escuz eguin diradenen deseguitea: fermu diradenac daudecençat.
3a0c1c00ba	Hunegatic higui ecin daitequeen resumá hartzen dugularic, daducagun gratiá, ceinez hala cerbitza baiteçaquegu Iaincoa non haren gogaraco baiquirate, reuerentiarequin eta beldurrequin.
3a0c1d002d	Ecen gure Iaincoa su consumitzen duen-bat da.
3a0d01001f	Charitate fraternala egon bedi.
3a0d020071	Hospitalitatea eztaquiçuela ahanz: ecen harçaz batzuc etzaquitelaric ostatuz recebitu vkan dituzte Aingueruäc.
3a0d030089	Çaretén orhoit presoneréz, hequin presoner bacinete beçala: affligitzen diradenez, ceuroc-ere gorputzez affligitzen bacinete beçala.
3a0d040076	Honorable da gucién artean ezconçá, eta ohe macula gabea: baina paillartac eta adulteroac iugeaturen ditu Iaincoac.
3a0d050089	Çuen conditioneac bire auaritia gabe, çareten content presentecoéz: ecen erran vkan du berac, Ezaut vtziren, eta ezaut abandonnaturen.
3a0d060082	Hala non segurançarequin erran ahal baiteçaquegu, Iauna ene aiutaçale, eznaiz beldur içanen guiçonac ahal daididan gauçaren.
3a0d0700bd	Çareten orhoit çuen guidaçaléz, Iaincoaren hitza declaratu vkan drauçuenéz, ceinén fedea imitatzen baituçue, consideratzen duçuelaric ceric içan den hayén conuersationearen fina.
3a0d080043	Iesus Christ atzo içan dena eta egun, hura bera da eternalqui-ere.
3a0d0900ba	Doctrina diuersez eta estrangerez etzaiteztela hara huna erabil: ecen on da bihotza gratiaz confirma dadin, ez viandéz, ceinétan ezpaitute probetchuric vkan applicatu içan diradenéc.
3a0d0a0058	Badugu aldarebat ceinetaric iateco çucenic ezpaitute Tabernaclea cerbitzatzen dutenéc.
3a0d0b0089	Ecen abrén gorputzac, ceinén odola ekarten baita bekatuagatic sanctuariora Sacrificadore subiranoaz, erratzen dirade tendetaric lekora.
3a0d0c0066	Halacotz Iesusec-ere, sanctifica leçançát populua bere-odolaz, suffritu vkan du portaleaz campotic.
3a0d0d004f	Ilki gaitecen bada harengana tendetaric lekora haren ignominiá ekarten dugula.
3a0d0e0050	Ecen eztugu hemen ciuitate permanentic: baina ethorteco denaren ondoan gabiltza.
3a0d0f008d	Harçaz bada offrenda dieçogun ardura Iaincoari, laudoriozco sacrificio, erran nahi baita, haren icena confessatzen duten ezpainén fructua.
3a0d100074	Bada beneficentia eta communicationea eztaquizquiçuela ahanz: ecen halaco sacrificioéz placer hartzen du Iaincoac.
3a0d1100fc	Obeditzaçue çuen guidaçaleac, eta susmetti çaquiztéz ecen hec veillatzen duté çuen arimacgatic, contu rendatu behar dutenec beçala: eguiten dutena alegueraqui eguin deçatençat, eta ez gogoz garaitic: ecen hura ezliçateque çuen probetchutan.
3a0d120088	Othoitz eguiçue guregatic: ecen asseguratzen gara conscientia ona dugula, desiratzen dugularic gauça gucietan honestqui conuersatzera.
3a0d130063	Eta hambatez guehiago othoitz eguiten drauçuet haur daguiçuen, sarriago restitui naquiçuençát.
3a0d140088	Iainco baquezcoac bada (ceinec hiletaric itzul eraci baitu ardién Artzain handia alliança eternalezco odolaz, Iesus Christ gure Iauna)
3a0d1500b1	Confirma çaitzatela obra on orotan, bere vorondatearen eguitera, eguiten duelaric çuetan haren aitzinean placent datenic, Iesus Christez, ceini gloria secula seculacotz. Amen.
3a0d16007a	Halaber othoitz eguiten drauçuet, anayeác, suffri eçaçue exhortationetaco hitza: ecen hitz gutitan scribatu drauçuet.
3a0d17006b	Iaquiçue gure anaye Timotheo largatu içan dela, ceinequin (baldin sarri badator) ikussiren baitzaituztet.
3a0d18005d	Salutaitzaçue çuen guidaçale guciac, eta saindu guciac. Salutatzen çaituztéz Italiacoec.
3a0d190025	Gratia dela çuequin gucioquin. Amen.
3b00000008	Santiago
3b01010061	IACQVES Iaincoaren eta Iesus Christ Iaunaren cerbitzariac, hamabi leinu barreyatuey, salutatione.
3b01020057	Ene anayeác, bozcario perfectotan educaçue tentatione diuersetara eror çaiteztenean:
3b0103004e	Daquiçuelaric ecen çuen fedearen phorogançác patientia engendratzen duela.
3b01040063	Baina patientiác obra perfectoa biu, perfect eta integro çaretençat, deusen falta etzaretelaric.
3b010500a3	Eta baldin çuetaric cembeitec sapientia faltaric badu, esca bequió Iaincoari, ceinec emaiten baitraue guciey benignoqui, eta ez reprotchatzen: eta emanen çayó.
3b01060086	Baina federequin esca bedi, batre dudatzen eztuela: ecen dudatzen duena, haiceaz erabilten eta tormentatzen den itsas bagaren pare da.
3b01070045	Ezteçala bada estima guiçon harc deus Iaunaganic recebituren duela:
3b0108003a	Guiçon gogo doblatacoa, inconstant da bere bide gucietan.
3b01090040	Gloria bedi bada anaye conditione bachotacoa bere goratassunean:
3b010a005a	Baina abrats dena, gloria bedi bere bachotassunean: ecen belhar lilia beçala iraganen da.
3b010b00a8	Ecen nola iguzquia beroarequin goratu eta, erre baita belharra, eta haren lilia erori, eta haren irudi ederra galdu: hala abratsa-ere bere bide gucietan chimalduren da.
3b010c0098	Dahatsu da tentatione suffritzen duen guiçona: ecen phorogatu datenean recebituren duque, Iaunac hura maite duteney promettatu drauen vicitzeco coroá.
3b010d007e	Nehorc, tentatzen denean, ezterrala Iaincoaz tentatzen dela: ecen Iaincoa ecin tenta daite gaizquiz, eta nehor eztu tentatzen.
3b010e0052	Baina batbedera tentatzen da bere guthicia propriaz tiratzen eta bazcatzen denean.
3b010f006a	Guero guthiciá, concebitu duenean, ertzen da bekatuz: eta bekatuac acabatu denean, herio engendratzen du.
3b01100027	Etzaiteztela abusa, ene anaye maiteác.
3b01110091	Donatione on oro, eta dohain perfect oro garaitic da arguién Aitaganic iausten dela, cein baithan ezpaita cambiamenduric, ez aldizcazco itzalic.
3b0112006e	Harc bere vorondatez engendratu vkan gaitu eguiazco hitzaz, haren creaturetaco primitiác beçala guinençát.
3b01130075	Halacotz, ene anaye maiteác, biz guiçon gucia ençutera lehiati, berantcor minçatzera, eta berantcor asserretzera.
3b01140040	Ecen guiçonaren asserreac Iaincoaren iustitiá eztu complitzen.
3b011500aa	Halacotz, iraitziric cithalqueria gucia eta malitiazco superfluitatea, emetassunequin recebi eçaçue, çuetan landatu hitza, ceinec salua ahal baititzaque çuen arimác.
3b0116005b	Eta çareten hitzaren eguile eta ez solament ençule, ceuron buruäc enganatzen dituçuela.
3b01170089	Ecen baldin norbeit hitzaren ençule bada eta ez eguile, hura mirailean bere beguitharte naturala consideratzen duen guiçonaren pare da.
3b0118005d	Ecen consideratu vkan du bere buruä, eta ioan içan da, eta bertan ahance çayó nolaco cen.
3b011900c5	Baina miratu datena Legue perfectoan, cein baita libertatezcoa, eta hartan perseueratu duqueena, ceren ezpaitate ençule ahanzcor içan, baina obraren eguile: hura dohatsu içanen da bere eguinean.
3b011a009f	Baldin cembeitec vste badu religioso dela çuen artean, bridatzen eztuelaric bere mihia, baina bere bihotza enganatzen duelaric, halacoaren religionea vano da.
3b011b00bf	Religione pura eta macula gabea Iainco eta Aita baithan, haur da, çurtzén eta emazte alhargunén visitatzea bere tribulationetan: eta macula gabe bere buruären beguiratzea mundu hunetaric.
3b02010060	Ene anayeác, eztuçuela Iesus Christ gure Iaun gloriazcoaren fedea, personén acceptionerequin.
3b020200a5	Ecen baldin sar badadi çuen congregationera guiçon-bat vrrhezco erhaztun-bat duela, preciosqui veztituric: eta sar dadin halaber edocein paubre charqui veztituric,
3b020300bd	Eta ikartze duçuen preciosqui veztitua denagana, eta erran dieçoçuen hari, Hi iar adi hemen honestqui: eta paubreari derroçuen, Hi ago çutic han, edo iar adi hemen ene scabella azpian:
3b02040067	Eztuçue differentia eguin vkan ceuroc baithan, eta eguin içan baitzarete pensamendu gaichtoezco iuge?
3b020500a1	Ençuçue, ene anaye maiteác, eztitu Iaincoac elegitu mundu hunetaco paubreac fedez abrats içateco, eta hura maite duteney promettatu drauen resumaco heredero?
3b02060078	Baina çuec desohoratu vkan duçue paubrea. Ala abratsec etzaituztez tyrannizatzen, eta etzaituztez gortetara erekarten?
3b02070043	Eztute hec blasphematzen çuen gainean inuocatu içan den Icen ona?
3b020800a3	Badaric-ere baldin Legue reala complitzen baduçue Scripturaren araura, cein baita, On eritziren draucac eure hurcoari eure buruäri beçala, vngui eguiten duçue:
3b02090081	Baina baldin personén acceptioneric baduçue, bekatu eguiten duçue, eta reprehenditzen çarete Legueaz transgrediçale beçala.
3b020a0063	Ecen norc-ere Legue gucia beguiraturen baitu, eta punctu batetan faltaturen, gucietan hoguendun da.
3b020b00a0	Ecen erran duenac, Eztuc adulteraturen, erran du halaber, Eztuc hilen. Bada baldin adulteratzen ezpaduc, baina hiltzen bay, Leguearen transgrediçale eguin aiz.
3b020c005b	Hala minça çaitezte eta hala eguiçue nola libertatezco Legueaz iugeatu behar diradenéc.
3b020d008d	Ecen condemnatione misericordia gabe eguinen çayó misericordia eguin eztuqueenari: eta gloriatzen da misericordia condemnationearen contra.
3b020e0081	Ene anayeác, cer probetchu, baldin norbeitec badarra fede baduela, eta obrác eztituén? ala fede harc hura salua ahal deçaque?
3b020f0050	Eta baldin anayea edo arrebá billuciac badirade, eta peitu eguneco vitançaren:
3b021000b8	Eta çuetaric cembeitec hæy erran diecén, Çoazte baquerequin, bero çaitezte eta asse çaitezte: eta eztinguzteçuen gorputzaren necessario diraden gauçác, cer probetchu duqueite?
3b0211003b	Hala fedea-ere, baldin obrác ezpaditu, hila da bere berez.
3b021200b1	Baina are erranén du edoceinec, Hic fedea duc, eta nic obrác citiat, eracuts ieçadac eure fedea eure obrác gabe, eta nic eracutsiren drauat hiri neure obretaric neure fedea.
3b0213006c	Hic sinhesten duc ecen Iaincobat dela: vngui eguiten duc: deabruec-ere sinhesten dié, eta ikara diabiltzac.
3b0214004a	Baina nahi duc iaquin, o guiçon vanoá, ecen fedea obrác gabe hila dela?
3b02150068	Gure aita Abraham ezta obretaric iustificatu içan, Isaac bere semea aldare gainean offrendatu çuenean?
3b0216005c	Badacussac nola fedeac obratzen çuen haren obretan, eta obretaric fedea acabatu içan dela?
3b021700a0	Eta complitu içan dela Scripturá dioela, Sinhetsi vkan du Abrahamec Iaincoa, eta imputatu içan çayó iustitiatara, eta Iaincoaren adisquide deithu içan da.
3b02180057	Badacussaçue bada ecen obretaric iustificatzen dela guiçona, eta ez fedetic solament?
3b02190083	Halaber Rahab paillarda-ere ala ezta obretaric iustificatu içan, recebitu cituenean mandatariac, eta berce bidez idoqui cituenean?
3b021a004f	Ecen nola gorputza spiritu gabe hila baita, hala fedea-ere obrác gabe hila da.
3b03010067	Ene anayeác, etzaretela magistru anhitz: daquigularic ecen condemnatione handiagoa recebituren dugula.
3b030200ad	Ecen anhitz gauçatan huts eguiten dugu guciéc Baldin cembeitec hitzean huts eguiten ezpadu, hura guiçon perfectoa da, eta bridatan eduqui ahal deçaque gorputz gucia-ere.
3b03030077	Huná, çamariey bridác ahoetara emaiten drauztegu obedi gaitzatençát, eta hayén gorputz gucia hara huna drabilagu:
3b030400bf	Huná, barcác-ere, hain handi diradelaric, eta haice borthitzéz erabilten diradelaric, hara huna erabilten dirade gobernail chipito batez, norat-ere gobernaçalearen placerac nahi baituque.
3b03050082	Hala mihia-ere membro tipitobat da, eta gauça handiz vantatzen da: huná, su chipito batec cein egurtze handia irachequiten duen.
3b030600d0	Mihia-ere subat da, eta iniquitatezco mundubat: hala diot mihia eçarria dela gure membroén artean, ceinec maculatzen baitu gorputz gucia, eta irachequiten gure naturaren cursua, eta irachequia da gehennáz.
3b0307007c	Ecen bestién, eta chorién, eta suguén, eta itsassoco arrainén natura gucia hetzen da, eta heci içan da natura humanoaz:
3b03080067	Baina mihia eceinere guiçonec ecin hez deçaque: ceba ecin daiten gaitzbat da poçoin mortalez bethea.
3b03090076	Harçaz benedicatzen dugu gure Iainco eta Aita: eta harçaz maradicatzen ditugu Iaincoaren irudira eguinico guiçonac.
3b030a0070	Aho ber-batetaric ilkiten da benedictione eta maledictione: Ezta behar, ene anayeác, hauc hunela eguin ditecen.
3b030b003c	Ala ithurri batec çulho beretic emaiten du dulcea eta mina?
3b030c0080	Ala ficotze batec oliuaric ekar ahal deçaque, edo aihenac ficoric? hala ecin ekar deçaque ithurribatec-ere vr gaci eta gueça.
3b030d0074	Nor da çuhur eta iaquinsu çuen artean? eracuts bitza conuersatione onez bere obrác, çuhurtziazco emetassunequin.
3b030e008e	Eta baldin inuidia saminic baduçue, eta tharritamenduric çuen bihotzetan, etzaiteztela gloria, eta gueçurric ezterraçuela eguiaren contra.
3b030f005d	Ecen çuhurtzia haur ezta garaitic iausten dena, baina da lurrecoa, sensuala eta deabruezcoa.
3b0310005a	Ecen non baita inuidiaric eta tharritamenduric, han nahastecamendu eta obra gaichto gucia.
3b0311009f	Baina garaitico çuhurtziá, lehenic da pur, guero baquezco, moderatu, maneioso, misericordiaz eta fructu onez bethea, distinctioneric gabea, hypocrisia gabea.
3b0312003e	Eta iustitiazco fructua baquerequin ereiten çaye baquezcoéy.
3b04010079	Nondic guerlác eta guduac çuen artean? eza hemendic, diot, çuen voluptate çuen membroetan guerla eguiten dutenetaric?
3b040200d5	Desiratzen duçue eta eztuçue vkaiten, inuidioso çarete eta bekaitz, eta ecin ardiets deçaqueçue: combatitzen çarete eta guerla eguiten duçue, baina eztuçue desiratzen duçuena, ceren ezpaitzarete escatzen.
3b04030079	Escatzen çarete eta eztuçue recebitzen: ceren gaizqui escatzon baitzarete, çuen voluptatetan despenda deçaçuençát.
3b040400b8	Adulteroác eta adulterác, eztaquiçue ecen munduaren adisquidetassuna, Iaincoaren etsaytassun dela? nor-ere bada nahi içanen baita munduarequin adisquide, Iaincoaren etsay iartenda.
3b04050076	Ala vste duçue ecen Scripturác alferretan erraiten duela, Inuidiatara aurthiten du çuetan habitatzen den spirituac?
3b04060077	Aitzitic du gratia handiagoa emaiten, halacotz dio, Iaincoac vrgulutsuey resistitzen draue, eta humiley gratia emaiten.
3b0407005b	Çareten bada suiet Iaincoaren, resisti ieçoçue deabruari, eta ihes eguinen du çuetaric.
3b0408008f	Hurbil çaquitzate Iaincoari, eta hurbilduren çaiçue: garbitzaçue escuac, o bekatoreác, eta purificaitzaçue bihotzac, o gogo doblatacoác.
3b04090082	Affligi çaitezte eta eguiçue lamentatione eta nigar: çuen irria nigarretara conuerti bedi, eta çuen alegrançá tristitiatara.
3b040a003f	Humilia çaitezte Iaunaren aitzinean, eta goraturen çaituzté.
3b040b0106	Elkarren contra etzaiteztela gaizqui minça, anayeác: anayearen contra minço denac, eta bere anayea condemnatzen duenac, Leguearen contra gaizqui erraiten du, eta Leguea condemnatzen du: eta baldin Leguea condemnatzen baduc, ezaiz Leguearen eguile, baina iuge.
3b040c0057	Legue eçarlea bat da salua eta gal ahal deçaquena: hi nor aiz bercea iugeatzen duana?
3b040d0099	Eya orain erraiten duçuenác, Egun edo bihar ioanen gara hiri batetara, eta egonen gara han vrthebat, eta merkatalgoa eguinen dugu, eta irabaciren dugu:
3b040e008e	Eztaquiçuelaric biharamunean cer içanen den: ecen cer da çuen vicia? ecen appur batetacotz aguertzen eta guero deseguiten den vaporebat da.
3b040f0066	Erran behar cindutenaren lekuan, Baldin Iaunac nahi badu, eta vici bagara, eguinen dugu haur edo hura.
3b04100055	Baina orain gloriatzen çarete çuen vanterietan: horlaco gloriatze gucia gaichto da.
3b0411003f	Bada vngui eguiten daquianac eta ez eguiten, bekatu eguiten du.
3b05010069	Eya orain abratsác, nigar eguiçue, vrhubi eguiten duçuela çuen miseria helduren çaizquiçuenacgatic.
3b05020050	Çuen abrastassunac vsteldu dirade, çuen abillamenduac cerrenez betheac dirade.
3b050300be	Çuen vrrhea eta çuen cilharra herdoildu da, eta hayén herdoildurác testificaturen du çuen contra, eta harc ditu ianen çuen haraguiac suac beçala: thesaurizatu duçue azquen egunetaco.
3b050400b4	Huná, çuen landác errequeitatu dituzten languilén alocairu çueçaz defraudatu içan dena, oihuz dago, eta errequeitaçalén oihuac armadén Iaunaren beharrietan sarthu dirade.
3b050500a4	Deliciotan vici içan çarete lurraren gainean eta çuen atseguinac hartu vkan dituçue, eta çuen bihotzac ressasiatu vkan dituçue sacrificiotaco egunean beçala.
3b05060042	Condemnatu eta hil vkan duçue iustoa: eta eztrauçue resistitzen.
3b050700ca	Çareten bada patient, anayeác, Iaunaren aduenimendurano. Huná, laboraria lurreco fructu preciosoaren beguira egoiten da, patientqui haren beguira dagoela goiceco eta arratseco vria recebi deçaqueno.
3b05080065	Çareten patient çuec-ere eta confirmaitzaçue çuen bihotzac: ecen Iaunaren aduenimendua hurbil da.
3b0509006e	Etzaiteztela arrangura elkarren contra, anayeác, condemna etzaiteztençát: huná, iugea borthaitzinean dago.
3b050a007d	Ene anayeác, har-itzaçue afflictionetaco eta patientiataco exemplutan Prophetác, cein minçatu baitirade Iaunaren icenean.
3b050b00b8	Huná, dohatsu eduquiten ditugu afflictione suffritzen dutenac: Iob-en patientiá ençun vkan duçue, eta Iaunaren fina ikussi duçue, nola guciz misericordioso den Iauna eta gogabera.
3b050c00ca	Bada gauça ororen aitzinetic, ene anayeác, iura ezteçaçuela ez ceruäz, ez lurraz, ez edocein berce iuramenduz: baina biz çuen baya, Bay: eta çuen eza, Ez: condemnationetara eror etzaiteztençát.
3b050d0060	Affligitzen da cembeit çuen artean? othoitz begui: bihotz aleguerataco da cembeit? canta beça.
3b050e008c	Eri da cembeit çuen artean? erekar bitza Eliçaco ancianoac, eta othoitz beguité harengatic, vnctatzen dutela hura olioz Iaunaren icenean.
3b050f0080	Eta fedezco orationeac saluaturen du eria, eta eraiquiren du hura Iaunac: eta baldin bekaturic eguin badu barkaturen çaizquió.
3b051000ae	Confessa ietzoçue batac berceari çuen faltác, eta othoitz eguiçue batac berceagatic, senda çaiteztençát: ecen anhitz balio du iustoaren efficaciorequin den orationeac.
3b051100b6	Elias cen gu bay passionén suiectionetaco guiçona, eta othoiztez othoitz eguin ceçan, ezlaguian vriric, eta etzeçan eguin vriric lurraren gainean hirur vrthez eta sey hilebethez.
3b05120062	Eta berriz othoitz eguin ceçan, eta ceruäc vri eman ceçan, eta lurrac bere fructua ekar ceçan.
3b05130061	Anayeác, baldin çuetaric cembeit eguiatic errebela badadi, eta hura conuerti badeça cembeitec,
3b051400a4	Iaquin beça ecen conuerti eraci duqueenac bekatorebat bere bideco errebelamendutic, saluaturen duqueela arimabat heriotaric, eta bekatu mulçoa estaliren duqueela.
3c00000007	1 Pedro
3c01010082	PIERRISEC, Iesus Christen Apostoluac, Ponten, Galatian, Cappadocian, Asian, eta Bithinian gaindi barreyatuac çareten estrangerey.
3c010200af	Iainco Aitaren prouidentiaren arauez Spirituaren sanctificationetan elegituey, obeditzeco eta Iesus Christen odolaz ihiztatu içateco: Gratia eta baque multiplica daquiçuela.
3c010300ba	Laudatu dela Iaincoa cein baita Iesus Christ gure Iaunaren Aita, ceinec bere misericordia handiaz regeneratu vkan baiquaitu sperança vicitara, Iesus Christen hiletarico resurrectioneaz,
3c0104005a	Heretage corrumpi ecin daitenera, ez macula, ez chimal, ceruètan çuençát conseruatura,
3c01050076	Iaincoaren verthutean fedez beguiratzen çaretenonçat, azquen demborán reuelatu içateco prest den saluamendutacotz.
3c01060081	Cein gauçatan alegueratzen baitzarete, dembora appurbat orain (baldin behar bada) tristetuac çaretelaric tentatione diuersetan:
3c010700d5	Çuen fedearen phorogançá vnguiz preciosoagoa ecen ez vrrhearena (cein galtzen baita eta halere suz phorogatzen) eriden dadinçát, çuen laudoriotan eta gloriatan eta ohoretan dela, Iesus Christ aguer dadinean:
3c010800b3	Cein ikussi eztuçuelaric maite baituçue: ceinetan orain ikusten eztuçuelaric, baina sinhesten duçuelaric, alegrança erran ecin daitenez eta gloriosoz alegueratzen baitzarete.
3c0109004b	Eramaiten duçuelaric çuen fedearen fina, cein baita, arimén saluamendua.
3c010a0094	Saluamendu hunez informatu içan dirade, eta haur diligentqui bilhatu vkan duté, çuetara ethorteco cen gratiaz prophetizatu vkan duten Prophetéc.
3c010b00b3	Informatzen ciradelaric noizco edo cer demborataco Christen Spiritu prophetiazco hetan cenac declaratzen cituen Christi ethorteco çaizcan suffrançác eta hayén ondoco gloriác:
3c010c0111	Eta reuelatu içan çaye, ez bere buruey, baina guri administratzen cerauzquigutela orain çuey denuntiatu içan çaizquiçuen gauçác çuey Euangelioa predicatu drauçueçatenez, cerutic igorririco Spiritu sainduaz, cein gaucén contemplatzeco desira baitute Aingueruéc.
3c010d00a4	Halacotz çuen adimenduco guerruncea guerricaturic, sobrietaterequin, auçue perfectoqui sperança çuey presentatzen çaiçuen gratián Iesus Christ aguer daiteno.
3c010e0081	Eta haur, haour obedientéc beçala, çuen buruäc conformatzen eztituçuelaric lehenago çuen ignorantián centuzten desiretara:
3c010f0068	Baina çuec deithu çaituztena saindu den beçala, çuec-ere çareten saindu çuen conuersatione orotan.
3c0110003c	Halacotz da scribatua, Çareten saindu: ecen ni saindu naiz.
3c011100b3	Eta baldin Aitatan inuocatzen baduçue, personén acceptioneric gabe batbederaren obraren arauez iugeatzen duena, beldurrequin conuersa çaitezte çuen egoitza hunetaco demborán.
3c0112009f	Daquiçuelaric ecen redemitu içan çaretela çuen conuersatione vano aitén ordenancetaric hartutic: ez gauça corruptiblez, nola baita, cilharrez edo vrrhez:
3c01130054	Baina Christen odol preciosoaz, bildots macula eta satsutassun gabe batenaz beçala:
3c0114006f	Ia munduaren fundationea baino lehen ordenatuarenaz, baina azquen dembora hautan manifestatuarenaz, çuengatic,
3c011500a0	Eta harçaz sinhesten duçue hura hiletaric resuscitatu duen eta hari gloria eman draucan Iaincoa baithan, çuen fedea eta sperançá Iaincoa baithan licençat.
3c011600b0	Bada çuen arimác purificatu içanic, obeditzen duçuela eguia Spirituaz, anayetassunezco charitate fictione gabecorequin, bihotz chahuz elkarri on eritzoçue affectionatuqui:
3c01170071	Regeneraturic ez haci corruptibleaz, baina incorruptibleaz, Iaincoaren hitz viciaz, eta eternalqui egoiten denaz.
3c0118008a	Ceren haragui gucia baita belharra beçala, eta guiçonaren gloria gucia belhar lilia beçala: eyhartu da belharra, eta haren lilia erori:
3c0119005d	Baina Iaunaren hitza badago eternalqui: eta haur da çuey euangelizatu içan çaiçuen hitza.
3c0201006a	Beraz vtziric malitia gucia, eta enganio guciá, eta hypocrisiác, eta inuidiác, eta gaitzerraite guciac,
