2800000007	Matthew
2c0d1c005c	Pic cI kapwamkumwat, ke'ko e'wiwcIne'nIt, ke'iapI okintuwe'nmawan Payne'tIn e'winsIc kasnIt.
2c0d1d0086	Pic cI kacaktpIse'stowat, caye'k i e'shonupie'kasot shi msInuknuk okiwcI nisnawan, shi mtukok icI e'kishkIshmawst shi cipe'’okumkok.
2c0d1e0031	NIshcI Kshe'mIne'to minI okipsukwitnan e'nponpIt.
2c0d1f007a	Mce'sh kon kiwapmukon kapie'ocI wice'kocIn shi Ke'nIniuk, kipie'shie'k Cinose'ne'muk, winwaki ke'iacimukot ni nIshInape'n.
2c0d200041	KuwitmonmIn mciwe'nmowun i witmatwun, kashIwawitmotwa kikosnanuk.
2c0d2100c0	Kshe'mIne'to sI win nasap, okitpIstaknan kinan we'nicansumkoikom iw e'ki psukwit nat, minI ni CisusIn, iwke'shI e'npie'kate'k, shi nish Nkumwunuk Kin we'kwIsme'nan, otI e'kishkiwuk, kiw, osum.
2c0d220074	Ipi i e'kipsukwitnat i e'nponpIt, cowi minI e'wipkIshkIne'not, otI kikIto kuminIn we'we'ne' oshuwe'ncuke'wun Te'pIt.
2c0d230071	I ie'i otI osam, minI we'ckito mkuk pe'kanuk nkumwIn, co minI kne'nmasi pan nakwsIt Nkot e'wiwaptuk pkIshknInwun.
2c0d24007b	Te'pIt cI kakish pmitwat niw wicpmatsiIn kane'nmukot Kshe'mIne'to, kinpe', ki wic nkokaso niosIn, ipi kinpIsh kinpIshknIno.
2c0d250047	Wincie'ko, Kshe'mIne'to kapisukwitnat minI co okiwaptusin mpIshknInwun.
2c0d26007b	I ie'i ke'ocI kuke'ntusme'k nInituk, ipi nikane'itnk, Win otI nInI we'c kie'kmukoie'k, i e'wi we'pnukate'k miashuwe'psiwnIn
2c0d270068	Ipi win caye'k ki te'pwe'ie'ntukuk, pkIte'ntumwak cake'ko; iw tpakwnuke'wun Mosus tapwa pkIte'ntumake't.
2c0d28004a	Naktuwe'ntmok, osam otI ktanI otIskonawa kashu kikitowat ki Nakanacimocuk.
2c0d2900ae	PInI, shake'nke'ie'k, ipi mamkate'nkie'k, ipi knIshnatsum; osam nin nmikce'wi mikice'wiwun, shi ktuki, shkimwak mikce'wiwun, co kite'pwe'ie'ntusinawa; nInI ianwI witmakwie'k.
2c0d2a0086	KicI Cwiuk, kanmI sakumwat, shi nume'okumkok, ki me'mataose'cIk, okiwishte'pmawan e'wi kie'kmukwat ni kikitonIn, minI nume'kishkItnuk.
2c0d2b00c9	IcI ki pic maoce'ticIk, kanmumaciwat Cwiuk, kimane'k ipi e'nmaa cuk, kakwe'knoicuk, okipmInashkawawan PanIn, ipi Pe'ne'pe'sIn, e'knonkowat, oki ikwamukwan, e'wi ikwamtonIt Kshe'mIne'to oshuwe'ncke'wun.
2c0d2c0070	IcI minI e'nume'kishkuk kaka, caye'k e'icIk shi kcI otanuk; kimaoce'tik e'wip sItmowat, Kshe'mIne'to okikitowun.
2c0d2d0099	NIshcI pic Kawapmawat ki Cwiuk ni maoce'tincIn, kimoshkIne'se'nI miane'ncke'wun, ipi okipapshItanawa notI kaiactuk Pan, okiakwne'twawan ipi pcI- kikitok.
2c0d2e010b	IcI Pan, ipi Pe'ne'pe's kiwishkukwuk, ipi otI kikItwuk, kiw wunItsI Kshe'mIne'to okikitowun, kinwa ne'tum; e'wi iactumakoie'k, osamcI nkoci e'ne'nme'k, ipi e'waptuwuie'k kiiuwawa e'pwa pite'ntakwsie'k e'wiiIiIie'k kakuke' pmatsowun pInI naskawa mIn, ki Me' i kIs cIk.
2c0d2f0098	OtIsI ie'i Kshe'mIne'to nkikatonkonan, otI kikIto; kukicipitupe'num e'wiwase'shkmoe'k ki me'mataose'cIk, kinwa kuke'skontuwe'wun e'wishiamkuk e'kokiwuk.
2c0d30009f	IcI ki Me'ikiscIk, kanotmoat otI kinciwe'nmok, ipi okiwin watanawa Kshe'mIne'to okikitowun ipi cI tso kawe'napme'cIk, ika kukie' pmatsowun kite'pwe'ie'ntumwuk.
2c0d310045	Ipi i Kshe'mIne'to okikitowun, kimnwacIkate' caye'k shi katnukie'wat.
2c0d3200c3	NIshcI ki Cwiuk, otopwe'mawan ni e'nmaancIn, nakansIncIn kwe'n ipi ni nakansincIn nInwun, shi kcI-otanuk, ipi oki miash totwawan PanIn, ipi Pe'ne'pe'sIn, ipi oki miwnashkawawan, shi e'tnukie'wat.
2c0d330049	Oki papiwshkumakwan, i ne'kwukI, shiw osItiwak icI kipie'k shi Ikoniumuk.
2c0d340051	Ipi ki ke'knomocuk; kimoshkIne'shkaknawa mciwe'nmowun, ipi ni PanakwsIncIn Cipam.
2c0e0100d5	IcI kanomkuk shi Ikoniumuk, ne'ne'ish kin mIwice'twuk e'kipitike'wat, shiwtIn une'okum komwak ki Cwiuk ipi kikitok, icI ki ke'cmaoce'ticuk ne'ne'ish ki Cwiuk, ipi ki ke'iapI Knik nIshInape'k, ki te'pwe'ie'ntumwuk.
2c0e02006a	NishcI ki kapwa te'pwe'ie'ntukuk Cwiuk oki wpwe'mawan ni Me'ikIsnIncIn icI okimiane'nmawan ni wikane'iwan.
2c0e0300cc	IwcI ie'i shi kInwe'sh kaocIiuwat kiwish kI kikitok shi Kshe'mIne'to otImoswunuk kimikwe' cI shkIe'osuwun iw kikitowun oshuwe'ncIke'wun, okiminankI kInwacIke'onIn, ipi mamkate'ntumwunIn e'winuk kmuksInIt.
2c0e040089	NIshcI kimaoce'ticIk shi kcI otanuk okipapkantonawa wiwa’wa’, anIt okiwitokwawan, ni CwiIn, anIt cI ki okiwitokwawan ni nwakanme'cIn.
2c0e050064	Pic cI ki Me'ikIscIk, ipi ki Cwiuk, ipi niw onikansimwan, pic e'wi miashtotwawat, ipi e'wi sInwawat.
2c0e060077	Okike'ntanawa icI e'ki nInshumwat shi Nayste'uk ipi Te'piuk, kcI otanuk shi Ne'koniumuk, ipi shi e'kiwuk kiw tayiukwan.
2c0e070021	Shi cI kikie'kwe'k i mnoacimowun.
2c0e080058	ShicI nkot nkot nInI kicipitupI, shi Nayste'uk kimiakikate', co kinI pmose'si e'konikIt.
2c0e090064	Win okinotwan PanIn e'kikitonIt, win kan okinapman, ipi e'ke'nmat e'te'pwe'ie'ntumnIt e'wine'se'nIt;
2c0e0a0052	OtI kikIto kiwishkowe', Nipokapwun shi ksItik. IcI e'kikwasksoot, ipi e'kipmose't.
2c0e0b00ae	Pic cI ki nIshInape'k kawaptumwat Pan katotmInIt, Kiwishkwe'we'ksik, e'shumnIt ni Naykonie' nInwuk, ipi otI kikItwuk, Te'pe'nke'cuk, pie'nisasitakwnanuk e'shnakwsawat nInwuk.
2c0e0c0054	OkishInkanawan cI Pe'ne'pe'sIn CwpitI, ipi PanIn, Me'kwnius, osam win nakan kakitot.
2c0e0d00ac	IcI CwpitI omumatke'mcIn, win e'nasmupIt shiw okIcotanwak, okipie'nawan psukwun, ipi wawaskone'toiIn, shi shkwate'muk, ipi otaki wic pitakimiman mikwe'wunIn ni nIshInape'n.
2c0e0e0084	IcI ki nwakancIk, Pe'ne'pe's ipi Pan, kanotmowat i okinanisikpItonawa ni paskumwacIn, ipi kipItok me'kwe' nIshInape'kI, kinotakwsik.
2c0e0f0102	Ipi otI kikItwuk, We'kwnicI otI we'ctotme'k, NinansIke' ntIniwmIn e'shwe'psie'k kinwa ipi kukie' kmInmIn otI e'wi ponikme'k otI pe'shkwacak, icI e'wi kwe'knoitwe'k kakuke' pmatsIt Kshe'mIne'to kaoshItot kishuk, ipi kI ipi kcIkum, ipi cake'ko piciukwane'te'k.
2c0e100047	Winke' isha kapkIte'nmat caye'k e'shumnIt e'shte'anIt e'wishowe'psInIt.
2c0e1100bd	Ke'iapI cI otI kiwapitu konan pIne'’ kimnototakwnan, ipi, kiwcI minkonan kmowIn shpumuk, ipi e'wi minokuk ke'ko e'tso mnokmuk, kmoshkIne'stakwnan kte'’inanIn i micum, ipi nciwe'nmo wun.
2c0e120053	OtI cI i e'kianwInawat, kawa okikshkawan ni nIshInape'n e'ipwa minawat mikwe'wunIn.
2c0e1300b0	Kipie'kcI shi anIt Cwiuk, kiw cupie'k E'ntiakuk ipi Ikoniumuk, okiwishte'pmawan ni nIshInape'n, ipi kasInwawat ni PanIn, okisakcowe'pnawan shiw kcI otanuk, kinpoak e'ne'nmawat.
2c0e140094	NIshcI ki te'pwe'ie'ntukuk, kinipwik e'ciiInIt, kipsukwiwak, ipi kishie' shi kcIotanuk, icI wiapnInuk Te'piuk, kishI macik okiwice'wan Pe'ne'pe'sIn.
2c0e15008e	IcI pic, kakishkie'kwe'wat i mnoacimowun shi kcI otanuk, ipi mce'sh kaknomowawat minI kishIkiwe'k, Nayste'uk ipi Ikoniumuk, ipi shi E'ntiakuk.
2c0e1600b2	E'wi shke'ntumoawat nite'pwe'ie'ntumnIncIn ocipamnInIn, ipi e'ikwamawat e'wi nishkI te'pwe'ie'ntumnIt, kuwaptamI nmce'sh ianmIswun, winmI pitike'ikon Kshe'mIne'te' otokumauwunuk.
2c0e1700a8	IcI kakishonakwnawat Ke'kie'kwe'ncIn, ki caye'k te'pwe'ie'ntukuk, onukmuk, ipi kakishnumawat e'ki pwawisnawat okinume'kitumwawan ni Kshe'mIne'ton, kate'pwe'ie'nmawacIn.
2c0e180040	IcI kakish cakshkumwat, shi Psitie'uk kipie'shie'k Pe'mpinie'uk.
2c0e19004f	IcI kakish mnoactumwat i kikitowun shi Pinke'uk, kipie'shie'k shi E'te'nie' uk:
2c0e1a008a	Shiw cI kiwcI nashwuk, ipI E'ntiakuk, shiw ie'shi, katshI nume'kitotwa, Kshe'mIne'to oshuwe'ncIke'wun, osam, i mikce'wiwun katpIse'stowat.
2c0e1b00a7	Pic cI kapie'wat, ipi kakish maotIna wat ni te'pwe'ie'ntumnIncIn, okiwitmowawan cake'ko Kshe'mIne'ton kaocI kshIe'osuwat; ipi kashI te'pwe'ie'ntumnIt ni Me'ikIsnIncIn.
2c0e1c0033	ShiwcI kInwe'sh okiwicawan ni te'pwe'ie'ntumnIncIn.
2c0f0100a4	AnIt cI, nInwuk, kaocI piacuk Cwtie'uk, okiknomowawan, ni te'pwe'ie'ntumnIncIn, otI kikItwuk, KishpIn, i pwashI tpakwnIkoie'k, kashI we'psIt Mosus, coktake'skwisim.
2c0f0200db	IcI Pan, ipi Pe'ne'pe's, mce'sh okiInawa iakwne'tatwun okine'nmawan ni PanIn ipi Pe'ne'pe'sIn, ipi niw anIt pe'kansIn cIn, winwa, e'wishiawat shi Cinose'ne'muk, e'win natawawat ni nwakancIk, ipi nakanse'cIk; i natatwun.
2c0f0300cd	Kanmupitse'wat cI oki, ni shokumakwan, ni te'pwe'ie'ntumnIcIn, okinmIshapshkanawa Pinisuk ipi Se'me'niuk, e'witmake'wat e'te'pwe'ie'ntumnIt, ni Me'ikIsnIncIn icI kikcI papine'ntumwun ni caye'k wikane'iwan.
2c0f0400ac	IwcI kapiawat shi Cinose'ne'muk, oki pitkInkowan ni te'pwe'ie'ntumnIncIn ipi ni nwakancuk, ipi ni nakansIncIn, icI okiwitmowawan, cak ke'ko Kshe'mIne'to, kaocukshke'osowat.
2c0f050091	AnIt cI ki Pe'nisiuk, kate'pwe'ie'ntukuk kipsukwik, ipi otI kikItwuk, o wunItsI e'wi tpakwnItwa, ipi e'winakitawe'ntumwat i Mosus otpakwnuke'wun.
2c0f06004c	IcI ki nwakancIk, ipi koe'siuk kimaoce'tik e'winaktuwe'ntumwat otI wanomkuk.
2c0f0700db	Pic, cI mce'shuk kaiakwne'tatwat, Pitu kipsukwi ipi otI okinan, NInituk, ipi nikane'ituk, kukuke'ntanawa pnowi, Kshe'mIne'to kiwwe'napmukonan nin, e'wi iactumwukwa i mnoacimowun ki Me'ikIscIk, ipi e'wite'pwe'ie'ntumwat.
2c0f080076	Kshe'mIne'to ke' ke'ke'ntuk, ote'‘iman, win witokowan, ipi okiminan, ni PanakwsIn cIn CipamIn, kinan kashuminkoikon.
2c0f09005b	Ipi co pkan okine'nmasin, ipi kinan, okipinakwtowan ni ote'‘inIn, i e'te' pwe'ie'ntumwat.
2c0f0a00b8	We'kwnicI we'c kwcItIpe'nme'k Kshe'mIne'to, e'wipiskotne'k napkumwakIn shiw kwe'knawak, ki te'pwe'ie'n tukuk, co ninan nkote'iI nosnanuk tanake' ninan e'wi kshkItoiak e'wipmo‘wtoiak.
2c0f0b006d	NIshcI nte'pwe'ie'ntamIn, oshuwe'ncuke' wun, Te'pe'nke't, Cisus Knayst ninanke' nkuke'skonkomIn ke'cwa winwa.
2c0f0c00bf	IcI ki caye'k maoce'ticIk tokumkiik ipi okipsItwawan ni Pe'ne'pe'sIn, ipi PanIn, e'witmakwat, mataototmonIn ipi mamkate'ntumwunIn, Kshe'mIne'to kashI nishokmakwat, e'ciiInIt ni Me'ikIsnIncIn.
2c0f0d0063	IcI kakish pwa ke'ko kItnIt Ce'ms okinkwe'twan, ipi otI kikIto, NInituk ipi nikane'ituk PsItwushuk.
2c0f0e0073	SImiun kishwitmaknan, Kshe'mIne'to ne'tum kashI otIsat ni Me'ikIsnIncIn e'wi otI otapnat nIshInape'n iw tInoswunuk.
2c0f0f003d	OtIsI ie'i nasap okikitonawa ki NakanacimocIk e'shpie'kate'k;
2c0f100086	Kikish otI nomkuk minI nkupie'kiwe' ipi nkaoshIton minI e'tat Te'pIt, kapmukote'k; ipi nkukishton i kanshonacak, ipi nku‘onakwsIton.
2c0f110091	Ipi ki anIt nInwuk, e'wintone'wawat ni Kshe'mIne'to, ipi ki caye'k, Me'ikIscIk ntInoswun wawitkuk kItwak Kshe'mIne'to e'totkuk caye'k notI ke'ko.
2c0f12003f	Kshe'mIne'to okike'ntan caye'k niw omikce'wiwnIn e'kowe'pkiwuk.
2c0f130063	Osam cI otI we'cshIte'aian, e'wipwam mkoshkacikwukon, ki Me'ikIscIk kakwe'knoitwacIk Kshe'mIne'ton.
2c0f14007e	NIshcI ktaonupie'mowamIn, e'wi pwa shiawat wansincIn, ni me'ntokasnIncIn ipi, waonIshkawun, ipi, Ke'pne'we'shkamkuk ipi mskwI.
2c0f150089	Mosus ke' isha e'tsInuk kcI otanIn kiw anIt okimnwactmakon iw otpakwnuke'wun, wapcIkate' shi msInukInuk, nume'okumkok e'tso nume'kishkuk.
2c0f16012e	IcI ki nwakancIk, ipi nakanse'cIk, ipi caye'k ki te'pwe'ie'ntukuk okimnwe'ntumwuk e'winokanawat we'napcIkasnIt ni nInwun winwa mamwI, e'wishianIt E'ntiakuk, e'wiwice'wanIt, PanIn, ipi Pe'ne'pe'sIn, kotI, Cwte's, ke'iapI kashInkasot Pe'se'pe's, ipi Sayne's, kanikanse'cIk, nInwuk, shi mamwI wikane'iwan.
2c0f1700c7	Okiw nIpie'anawan cI mIsInuknIn, otI kinIpie'ke'k, NwakancIk, ipi nakanse'cIk, ipi, wikane'iwan, onitaawan numkatwun ni wikane'iwan Me'ikIscIk shi e'icIk, E'ntiakuk ipi shi Sinie'uk, ipi Sinishie'uk;
2c0f1800d1	Osam nkinotake'mIn, anIt ninan shotI kaocI maciwat kimkoshkasmukwak niw kikitonIn, kiwie'shtmakwak cipamwak otI e'kItwat, kinwa kItpakwnukom ipi kInaktIwe'ntawa i tpakwnuke'wun, coninan, i nkishI kie'kmasimIn.
2c0f1900ad	We'we'nI nkine'ntamIn e'maoce'tiak, e'nkotuk, ntIshte'onInan, e'wi ipI kinwa shIn nokankIt, we'napcIkascuk, nInwuk, e'ciiIie'k, e'wiwice'wawat te'pankon Pe'ne'pe's, ipi Pan:
2c0f1a0067	NInwuk, kaianmItowat opumatsiw nowan, otInoswunuk, Te'pe'nmukwie'kon Cisus Knayst, kaocI ishowe'psowat.
2c0f1b006a	OtI ie'i we'c nokankIt Cwte's, ipi Sayne's, winwa, ke' ke'iapI kuwitmakwak nasap notI ke'ko shiw otoniwak.
2c0f1c005e	We'we'nI, kine'ntum PanakwsIt Cipam ipi ninan, e'witotme'k notI ke'ko, tashI owunuk e'witomuk.
2c0f1d00a8	E'wi pwamicie'k, wias, kamintwa me'ntokascuk, ipi mskwiik ipi ke'ko kakpe'ne'we'shkamkuk, ipi pshukwat sowun, kishpIn notI pwatotme'k kumnototam We'we'nI ktIne'nmInmIn.
2c0f1e006b	Pic, cI kapkItnItwa, kishie'k, shi E'ntiakuk, icI pic kamaosomawat ni maoce'tincIn ki mikwe'k, o mIsInukIn.
2c0f1f0044	IcI kakishwaptumwat i mIsInukIn kimnowankoswuk, i kashu mnoacimonIt.
2c0f200075	Osam cI, Cwte's, ipi Sayne's, nakanacimocuk winwa, okiakwamawan ni wikane'iwan, mce'sh kikitonIn, ipi okiwishkumawan.
2c0f210064	IcI shi kakishiIwat, nomuk, we'we'nI okip kIte'nmukwan ni wikane'iwan, icI e'kishiawat ni nwakancuk.
2c0f220027	Ki ianwI mnwe'ntuk Sayne's, shie'witat.
2c0f23008e	Pan ke'iapI, ipi Pe'ne'pe's, kiik shi E'ntiakuk e'kInomake'wat, ipi e'mnwactumwat okikitowun Kshe'mIne'to, ipi ki anIt pe'kanse'cIk, ke'winwa.
2c0f2400cb	IcI kaonatsokwnuktInuk, Pan, otI okinan, Pe'ne'pe'sIn, Shi atan minI, ipi owawapmatan kikane'nanuk, shi e'tsuk, kcI otanIn, katshI, mInwactumwukon okikitowun Kshe'mIne'to; ipi e'wiwapmukon e'shwe'psuwat.
2c0f250046	Pe'ne'pe's cI kine'ntum e'wi wice'wawat CanIn ke'iapI e'shnukasot Mak.
2c0f260074	NIshcI Pan, cowunse'non kine'ntum e'wi wice'wawat, okinknancI shi Pe'mpinie'uk cocI okiwice'wasin, e'wi mikce'winIt.
2c0f270068	CocI kimnwe'ntusik iwcI, kaocI papke'wat, icI Pe'ne'pe's, okiw i ce'wan MakIn SaypnIsuk cI ki kinashwuk.
2c0f280074	IcI Pan, okiwe'napman, Sayne'sIn, icI kakish matmowawat, Kshe'mIne'to oshuwe'ncIke'wIn, ni wikane'iwan, kin mumacik.
2c0f290054	IcI e'kishiat Sinie'uk, ipi Sinishie'uk, e'wishke'e'ntumoat ni te'pwe'ie'ntumnIncIn.
2c100100a7	IwcI kapiat shi Te'piuk, ipi Ne'stiuk ipi pInI, nkot te'pwe'ie'ntuk shi kiiI Timotius kishInkaso, okiw okwIsmukon, nkot, Cwkwe', kate'pwe'ie'ntuk, nicI osIn Knik nInI.
2c1002004e	We'we'nI okishumkon ni we'wikane'itIncIn ipI kaie'cuk Ne'stiuk, ipi Ikoniumuk.
2c10030085	Win, Pan, kine'ntum, e'wiwice'okot, ipi oki tpakwnan osam ni CwiIn shi kaiIncIn, osam, okike'nmawan caye'k, ni isIn e' Knik nInwunIt.
2c10040090	IwcI kanmIshiawat shi kcI otanIn okiminawan i tpakwnuke'wun e'wikowaptumwat, kaoshItowat ki nwakancIk ipi nakanse'cIk, shi e'icIk Cinose'ne'muk.
2c10050076	OtI cI kashI we'psuwat kite'pwe'ie'ntukuk, kiwishkIckate'ne', ote'pwe'ie'ntumwunwa wusimI cI, kimane'k, e'tso kishkuk.
2c10060091	Pic cI kacakshkumwat shi Pniciuk ipi shi e'kiwuk, Ke'ne'shiuk, okiknImakowan ni PanakwsIncIn CipamIn, e'wi mnwactumwat i kikitowIn shi E'shie'uk.
2c10070065	Kapiawat cI shi Maysiuk, Kine'ntumwuk, e'wishiawat, ipI Piti niuk, cocI okine'nmukwsiwan, ni CipamIn.
2c10080041	IwcI okikwe'pmosatanawa Maysiuk, icI kipie'shie'k, shi Tno e'suk.
2c10090092	Pan cI e'pkonianuk, kiapwI, nkot, e'nipwunIt Me'sitonie' nInwun, e'wish te'pmukot otI kikItwun; Me'sitonie'uk pie' shian; ipi pie' nishokmoshInak.
2c100a0089	Kakish i napituk, kie'nup, ipI ki kwcI shie'k Me'sitonie'uk, we'we'nI e'ne'ntuk Kshe'mIne'to kintomkonan, e'wiiac tumwukon, i mnoacmowun.
2c100b0066	IcI kawe'pshkaiak shi, Tnoe'suk, nkipie' shiamIn tpasI shi Samotne'shie'uk, icI wiapuk, shi NiapnIsuk.
2c100c0088	NkiwcI shiamIn shi Pinipayuk, iw ie'i mamwI kcI otan shi Me'sitonie' kik, KaocI tpe'ncIkate'k shi cI nkiImIn shi kcI otanuk, onatsokwun.
2c100d009b	IcI e'nume'kishkuk, nkisakamIn shi kcI otanuk, nkishiamIn, ciksIpik, katshI ntanumawat, icI nkicipitupmIn, ipi nki knonamIn kwe'k, shi kacipie'n tashiawat.
2c100e00c0	IwcI nkot kwe' Nite' kishInkaso tawe't mskwe'kIn kcI otanuk Taye'tayniuk kanume'kItowat Kshe'mIne'ton, nkipsItakwnan, Kshe'mIne'to kapaknumwat ote'’inIn iwcI kaocI psItuk, kakItnIt ni PanIn.
2c100f00bf	IwcI kakish kcI-tapie'nIt, ipi ni kawitke'macIn; nkiwishte'pmukwunan otI kikIto, kishpIn ne'nImIie'k e'te'pwe'ie'nmuk Kshe'mIne'to, pie'pitike'k, e'taian, ipi shiiuk; icI nkiwishte'pmukwunan.
2c1010009e	IcI otI kanomkuk, e'wi we'pnumaiak nkot kikiak, packakwcIn mIne'tonakanacmonIt nkinkwe'shkakwnan, mce'sh ke'ko okikshkItwan te'pe'nmukwocIn iw onikanacimonIn.
2c1011009c	Win okipmnashkawan PanIn ipi ninan, ipi kiwishkwe'we'kse' otI kikIto. KotI nInwuk MamwI shpumuk Kshe'mIne'to, opmitakaimIn, waptukoikon washu ke'skonkoikon.
2c101200bf	IwcI mce'shkon katotuk, NIshcI Pan kikwinwune'ntum kikwe'knoi, ipi otI okinan, ni mIne'ton, Nin ktInIn shiw tInoswunuk Cisus Knayst, e'wi pie'sakumIn. IcI e'ki pie'sakuk, shi ie'i pic tpukIn.
2c101300a2	IwcI ni pic, te'pe'nmukwocIn kawap tumwat kashI nkItowat, iw, ie'shkIcke' wat, okimshInawan ni PanIn ipi Sayne'sIn ipi okishonawan shi e'tshItatuk ni nakansIncIn.
2c1014007c	Ipi oki shonawan e'ciiInIt tpakwnuke'onInwun otI kikItwuk, kotI nInwuk, e'ianwe' Cwiwawat, okIc, mkoshkacikanawa kIc otanan.
2c1015006f	Ipi kuknomake'k watotmuk cokinan wunsInon e'wiwtapnumkon, tanake' e'winaktIwe'ntumkon, osam kinam NomIn nInwuk.
2c10160086	IwcI ki maoce'ticIk kipsukwik mamawI ipi ki tpakwnuke' nInwuk, oki na ni sikpIto nawan paskumwacIn ipi kishuwe'k e'wi we'we'pockasnIt;
2c10170084	IcI kakish we'we'potwawat mce'shuk, okipitike', wapnawan shi cupakotiw kumkok ipi okiwitmowawan ni e'kwapicuk, e'wi wike'kawapmanIt.
2c1018006d	Iw winwa kakish witmotwa okikatwawan shi ianke' piciukwan, kupakotiwkumkok, ipi okiktapkuwawan shiw osItinuk.
2c10190081	IcI e'iaptI tpukuk Pan, ipi Sayne's ki nume'k, ipi kinkumwuk okiwinwanawan Kshe'mIne'ton, ipi ki shi kakpakwukasnIt, okinotakwan.
2c101a00b0	IcI kie'nup kikcI macshke', kI, ipi i ne'tmuskIn shi kpakwo tiw kumkok kinukshke', icI papuk, caye'k ni shkwate'me'n kinsakwshke'ton, ipi e'tshuwat otukpIckInwan kiapskoke'ne'.
2c101b00b3	IcI o e'kwapituk i kpakotiwkumuk e'tokit, ipi e'waptuk kpakotiw shkwate'mIn e'nsakwsInuk, okikicpIton i okishkowun, ipi takinsIto e'kine'nmat ni kie'pakwuukasnIncIn e'kiw shumnIt.
2c101c005a	NIshcI Pan kiwishkowe' otI okinan, Ke'ko na’w totatsokIn; anwukshI caye'k shotI ntIimIn.
2c101d0071	IcI e'kintotuk waskone'ncukIn, ipi kipie' pitike'se', ipi kinukshke' kipmukocIn e'nasmupnIt PanIn, ipi Sayne'sIn.
2c101e005a	IcI e'ki pie'sakconat, ipi otI okinan Ke'knomake'ik, We'kwnonicI ke'totman e'wi ke'skwian?
2c101f0062	OtI cI okinawan, Te'pwe'ie'num Te'pe'nke't Cisus Knayst, icI ke'cI ke'skwin, ipi ki e'icuk, e'tan.
2c10200055	IwcI e'kiiactumwawat iw kikitowun Kshe'mIne'to, ipi ni caye'k, kaie'ncIn shi e'tanIt.
2c10210092	IwcI e'kiw otapnat iw pic tpukIn e'pkonianuk, ipI e'kiksipie'nmoat kanuk inackasnIt, icI e'kikcItapie'nIt, ipi caye'k shi kaice'n, e'tat, kie'nup.
2c1022008d	IwcI kapitike'nat shi e'tat, otituwan wamicnIt, e'nasmupnIt, ipi kimnowankose' e'te'pwe'ie'nmat Kshe'mIne'ton, ipi ni caye'k kaie'ncIn e'tat.
2c10230063	IwcI kawapne'nuk, tpakwnuke', nInwuk, okinokanawan ni okumasIn, otI kikItwuk; PkItnuk, kotI nInwuk.
2c10240085	IkI o e'kwaptuk, i kpakotiwkumuk, okiwitmowan ni PanIn, tpakwnuke' nInwuk, nokashwe't, e'wi pkItnukasie'k, Macik, ipi we'we'nI shiak.
2c102500fb	Pan cI otI okinan, Ninan sI Nome'n nInwuk, ipi NkipsItie'konanukIni, e'cowapcIkate'k, e'pwa tpakwnuke'wat, ipi nki pitikwe'pe'nukinanuk, kpakotiwkumkok, nkom nIcI kimoc nwisakcI, katokwnanuk? we'we'nI coIn, winwa tpInwI kupie'k ipi nkIsakconukwinanuk.
2c10260071	IwcI kiw okumasuk, kawitmowawat ni tpakwnuke' onInwun, kakItnIt, kise'ksik kanotake'wat winwae', Nome'n wInwunIt.
2c10270069	IwcI e'kipiawat, ipi okiwishte'pmawan icI e'ki sakcocawat, ipi okinatowawan e'wi sakumnIt shi kcI otanuk.
2c10280090	IwcI e'kisakumwat shi kpakotiwkumkok, icI e'kipitike'wat shi e'tanIt Nitie'iIn icI kawapmawat ni wikane'iwan okinciwe'nmoawan, icI e'ki maciwat.
2c11010081	IwcI kanmI kwe'pmosatmowat E'mpoponisuk, ipi E'pononie'uk, kipie'shie'k shi Te'sinonie'uk shi kite'nI otInume'okumkomwa ki Cwiuk.
2c1102006f	IwcI Pan, e'shcIke't okipitike'ntawan shi, ipi nsuk e'nume'kishkuk, okiwishte'pman shi Kshe'mIne'to ikikitonuk.
2c1103009a	E'witmowat ipi we'we'nI e'iactumwat, nomkItne' Knayst e'wi kwtukitot, ipi, minI e'wipsukwit, e'kinpot, otI cI ie'o Cisus nin me'nwactumonkon oie'o Knayst.
2c110400a9	IwcI anIt kite'pwe'ie'ntumwuk, ipi okiwitokwawan ni PanIn, ipi Sayne'sIn, ipi ke'cmaoce'ticIn, e'nmuancIn Knik nIshInape'k, ipi co kipke'ci shIiwusik, nakanse'cIk kwe'k.
2c11050122	KicI Cwiuk, kapwate'pwe'ie'ntukuk, kikshawe'ncuke'k, ipi okiwtapnawan anIt ke'kie'patsIncIn nInwun, mamwI kie'patsIncIn, ipi okimaotanawan, maoce'tincIn, ipi caye'k shi kcI-otanuk kiwishkwe'we'ksik, ipi okimikatmoawan e'tanIt Ce'sInIn, e'wi kwcIsakcoonawat e'wisho’tuwawat ni nIshInape'n.
2c110600ba	IwcI shi kapwa mkuwawat, okiwtapnawan Ce'sInIn, ipi anIt wikane'inInIn, okisho’tuwawan, ni nakansIncIn shi kcI-otanuk otI kikItwuk, kotI, kakwe'npawe' pnukuk kI, win wake' shotI pie'k.
2c11070077	KotI Ce'sIn kapitike'nacIn, caye'k cI cototsik otpakwnuke'wun SIse'iIn, otI kItwuk, nkot, pkansI kcI okuma, nkot Cisus.
2c11080061	Ipi kimkoshkate'ntumwuk, ki nIshInape'k ipi nikansimwan shi kcI-otanuk, pic kanotmoat notI ke'ko.
2c11090034	IwcI kataswat, o Ce'sun ipi ki anIt, kipkItnukaswuk.
