2800000006	Matayo
370406008d	Pakuŵa katema kangu ka kuwa kaŵandichile ni chajijite miasi jangu mpela ila ŵambopesi yakuti kupungula sadaka ja divai paujo pa Akunnungu.
3704070059	Menyene ngondo jambone, utwiche mpaka kumbesi kwa luwilo lwangu ni nachigosile chikulupi.
37040800ff	Ni sambano isigalile kupegwa chindu mpela singwa wauli ntuuka uŵagosele ŵandu ŵaali ŵambone paujo pa Akunnungu. Ambuje ŵakwalamula ŵandu yaikusachilwa chachimba une pa lyuŵa lyo, ngaŵa une pe, nambo ŵandu wose ŵakulolela kwa unonyelo kuuja kwao.
3704090020	Nchalile kwika kukwangu chitema.
37040a009b	Pakuŵa che Dema ŵainonyele indu ya pachilambo chino, ŵanesile ni kwaula ku Sesalonike. Che Kilesike ajawile ku Galatia ni che Tito ajawile ku Dalimatia.
37040b0072	Che Luka jika pe ni ŵaali none. Muntole che Maliko njise pamo nawo, kuti akombole kungamuchisya mu masengo gangu.
37040c0024	Nambo che Tukiko nantumile ku Efeso.
37040d009a	Pachinchiika munyigalile likoti lyangu linalesile ku che Kalipo ku Tuloa, nombe pankwika po munyigalile itabu, nnope nnope yeila yekolochekwe kwa mapende.
37040e0075	Che Alekisanda jwakusyana isyano ambanganyichisye yakusakala yejinji, Ambuje chiŵauchisye kwa agala gagapanganyisye.
37040f004b	Nomwe nlilolechesye ni jwelejo pakuŵa ŵagakanile kwachikali maloŵe getu.
37041000ab	Katema panaliji nkulichenjela pa nkungulu kandanda nganapagwa namose jumo juŵangamwisye, nambo wose ŵalesile. Ngwachondelela Akunnungu kasiŵaŵalanjila gele magambo go.
37041100eb	Nambo Ambuje ŵaliji pamo ni une ŵambele machili none nakombwele kulalichila utenga wose kwa utindimisyo kuti aupikane ŵandu ŵangaŵa Ŵayahudi wose. None nakulupwiswe kutyochela nkulamulikwa chiwa mpela ila mu nkang'wa mwa lisimba.
3704120097	Ambuje changulupusye ni indu yose yangalumbana ni kung'osa mpaka ichile ku umwenye wao wa kwinani. Ukulu uŵe kwa ŵele moŵa gose pangali mbesi! Eloo.
3704130057	Mwakomasye che Pilisila ni che Akila, pamo ni ŵandu wose ŵa pannango u che Onesifolo.
370414005e	Che Elasto ŵatemi ku Kolinto nombe che Tilofimo naalesile ku Mileto ligongo ŵaliji nkulwala.
37041500a0	Njanguye kwika kakanaŵe kwika katema ka mbepo. Che Eubulo ni che Pude ni che Lino ni che Kilaudia akunkomasya iyoyopeyo achalongo ŵenu ŵane wose akunkomasya.
3704160043	Ambuje aŵe pamo nomwe. Umbone wa Akunnungu uŵe ni ŵanyamwe wose.
3800000004	Tito
3801010113	Une che Paolo, jundi jwakutumichila jwa Akunnungu ni nduna jwa Che Yesu Kilisito, ngunnembela chikalata chi mwe che Tito. Uneji najichikwe kwalongosya ŵandu ŵasagulikwe ni Akunnungu kuti ŵakulupilile ni kuumanyilila usyenesyene ni kutama yaikuti pakwanonyelesya Akunnungu.
38010200bb	Chikulupi ni umanyilisi wa usyene wu ikutupa chilolelo cha umi wa moŵa gose pangali mbesi. Akunnungu ŵangakombola kusala ya unami, ŵatupele chilanga cho chikanaŵe kugumbikwa chilambo.
38010300a2	Ŵaliunukwile liloŵe lyakwe pa katema kakwe. Une napegwilwe utenga wo kwa lilajisyo lya Akunnungu Nkulupusyo jwetu juŵangulupilile kuti naulalichile kwa ŵandu.
38010400d0	Chikalata chi ngunnembela mmwe che Tito, mwanangu jwa usyenesyene jutukukamulangana mu chikulupi chimo. Ngunsachila umbone ni chitendewele kutyochela kwa Akunnungu Atati ni Che Yesu Kilisito nkulupusyo jwetu.
38010500b2	Nanlesile ku Kilete kuti nkombole kuikolosya yanayose yaisigalile ni kwaŵika achakulu ŵa mipingo ja ŵandu ŵakunkulupilila Kilisito mu musi wauli wose mpela indite kunnajisya,
38010600fc	chilongola jwa mpingo wa ŵandu ŵakunkulupilila Kilisito akusachilwa kuŵa mundu jwangali magambo gagali gose, ni jwali ni jwankongwe jumo, ni ŵanache ŵakunkulupilila Kilisito ni ŵangaŵechetelwa nkati wende wangalumbana atamuno ungapilikanichisya.
380107013a	Pakuŵa jwakuujimilila mpingo wa ŵandu ŵakunkulupilila Kilisito akusachilwa kuŵa mundu jwangali magambo gagali gose, ligongo jwelejo ali jwakwimilila masengo ga Akunnungu. Ngakusachilwa kuŵa mundu jwa chibuli atamuno jwakalipa atamuno jwakolelwa atamuno jwakuputa atamuno kuŵa mundu jwakunonyelwa nnope mbiya.
38010800ca	Nambo ikuŵajilwa aŵe jwakunonyelwa kwapochela achalendo ni jwakunonyelwa ni indu yambone ni jwakulitulusya ni jwakupanganya yaikwanonyelesya Akunnungu ni jwanswela ni jwakukombola kulilongosya nsyene.
38010900ce	Akusachilwa kulikamulisya liloŵe lyakukulupilichika mpela yaitite kujiganyikwa, kuti akombole kwalimbisya mitima ŵandu ŵane kwa majiganyo ga usyene ni kwalosya ileŵo yao ŵandu ŵakugakana majiganyo go.
38010a00c0	Pakuŵa kwana ŵandu ŵajinji nnopennope ŵaali mu mpingo wa Ŵayahudi ŵaŵagalawiche ni kunkulupilila Kilisito, ŵele ŵakukanila kupilikana, akuŵecheta wamba ni akwalyungasya ŵandu ŵane.
38010b00bd	Ŵele ŵandu akanyichikwe kuŵecheta, pakuŵa akwatindiganya ŵandu ŵa majumba gamajinji kwa kwiganya indu yangaŵajilwa kwiganya, akutenda yele kwa nningwa wangalumbana wa kupatila mbiya.
38010c00a1	Namose jumo jwa ŵakulondola ŵao achinsyene jwali Mkilete ŵatite, “Ŵakilete ali ŵa unami moŵa gose, ali mpela ijama yakusakala, ŵaulesi ni ŵakunyela.”
38010d0062	Umboni wu uli wausyenesyene. Kwa ligongo lyo, mwajamuche kwa kalipa kuti akole chikulupi chisyene.
38010e006c	Mwajiganye aleche kupilikanila ngano sya unami sya Ŵayahudi namose malajisyo ga ŵandu ŵakuukanila usyene.
38010f00f9	Kila chindu chili cheswejele kwa ŵandu ŵaswejele paujo pa Akunnungu, nambo ngapagwa chindu chachili cheswela kwa ŵandu ŵangalumbana ni ŵangakwakulupilila Akunnungu, pakuwa nganisyo syao ni ntima wa kukumbuchila kuitenda indu yambone ijonasiche.
38011000ca	Ŵandu ŵa akwitichisya kuti akwamanyilila Akunnungu, nambo mu ipanganyo yao akwakana. Ŵandu wo ali ŵakuchima ni ŵakutindiganya tindiganya, namose ngakukombola kupanganya masengo gagali gose gambone.
380201002a	Nambo mmwejo njiganye majiganyo ga usyene.
38020200b1	Mwasalile achalume ŵachekulwipe aŵe ŵakukombola kulilongosya achinsyene ni ŵakuchimbichikwa, ni ŵakulitulusya, ni ŵautindimisyo mu chikulupi ni mu unonyelo ni mu upililiu.
38020300b7	Ni achakongwe ŵachekulwipe iyoyo peyo mwasalile atameje mu utame wa kwajogopa Akunnungu. Analambusye atamuno akaŵa achikapolo ŵakukolelwa divai, nambo ŵakwiganya yaili yambone pe,
380204004f	kuti ŵajiganye achiŵali kwanonyela achiŵankwawo ni kwanonyela ŵanache ŵao,
38020500c5	ni ŵakukombola kulilongosya achinsyene ni ŵaswejele, ŵakugagosa yambone majumba gao ni ŵa ntima wambone ni ŵakwapilikanichisya achiŵankwawo kuti Liloŵe lya Akunnungu likasatukanwa ni ŵandu.
3802060046	Ni iyoyo achachanda mwalimbisye kuti akombole kulilongosya achinsyene.
3802070097	Mu indu yose mwasyene mme chisyasyo cha kupanganya yambone nchilosyaga usyene ni mmajiganyo genu nlosye kuti mmwe mwasyene nkugakulupilila ni kugakuya.
38020800a7	Maloŵe gankuŵecheta ganaŵe ni chileŵo chachilichose kuti ŵammagongo ŵenu jatende soni, pakuŵa nganakola chachilichose changalumbana chakusala nkati ngani syetu.
3802090074	Achikapolo ŵapilikanichisye achakulu ŵao ŵa pachilambo ni kwanonyelesya mu yanayose. Alisepusye kwangangana nawo,
38020a00a8	pane kwajiŵa indu yao. Nambo alosye katema kose kuti ali ŵa ntima wambone ni ŵakukulupichika, kuti majiganyo ga Akunnungu Nkulupusyo jwetu galoleche yambone mu yose.
38020b0051	Pakuŵa umbone wa Akunnungu waukwikanawo ukulupusyo kwa ŵandu wose uwunukulikwe.
38020c00dc	Nombewo ukutujiganya kuti tuleche chigongomalo ni tama syangalumbana sya pachilambo pano, tutameje kwa kulilongosya achinsyene ni kuŵa ŵambone paujo pa Akunnungu ni kutama kwa kwanonyelesya Akunnungu mu chilambo chino,
38020d0088	tuchilindililaga lyuŵa lya upile lyatukulilolela, pelepo chiutyochele ukulu wa Akunnungu Ŵakulu ni Nkulupusyo jwetu Che Yesu Kilisito.
38020e00b7	Jwelejo ŵalityosisye nsyene kwa liwamba lyetu uwe kuti atuwombole mu ileŵo yose ni kutuswejesya kuti tuŵe ŵakwe asyene, ŵandu ŵaali ni lung'wanu lwakupanganya ipanganyo yambone.
38020f0069	Sambano mwajiganye indu yi kwa ulamusi wose, mwalimbisye mitima ni kwajamuka. Mundu jwalijose anannyosye.
380301008a	Mwakumbusye ŵandu kulitulusya paujo pa ilongola ni ŵakutawala ni ulamusi, ŵapilikanichisye ni kuŵa chile kupanganya ipanganyo yambone.
380302007d	Mwasalile akasantukana mundu jwalijose, anaŵe ŵaumani, aŵeje ŵambone achilosyaga kulitulusya katema kose kwa ŵandu wose.
38030300fe	Pakuŵa nowe ŵakwe kalakala ko twaliji ŵakuloŵela, ŵakukanila ni ŵakulyungasika. Twaliji achikapolo ŵa tama syangalumbana ni kulinonyelesya kwa pachilambo. Twatemi mu chigongomalo ni kukolelana wiu, ŵandu ŵatuchimile ni uweji twachimile ŵanyawo.
3803040043	Nambo pawawoneche umbone ni unonyelo wa Akunnungu Nkulupusyo jwetu,
38030500fa	ŵatukulupwisye uweji, ngaŵa kwa ligongo lya chindu chachilichose chambone chitutesile uwe, nambo kwa ligongo lya chanasa chao. ŵatujosisye sambi syetu ni kwa litala lya Mbumu jwa Akunnungu jwatutesile tupagwe kaaŵili ni kuŵa ni utame wa sambano.
380306006f	Pakuŵa Akunnungu ŵatujitilile kwa winji Mbumu jwa Akunnungu kwa litala li Che Yesu Kilisito Nkulupusyo jwetu,
380307006d	kuti kwa umbone wao tukombole kuŵalanjikwa ŵambone ni kuukola umi wa moŵa gose pangali mbesi utukuulolela.
38030800ca	Liloŵe li lili lya usyene. Ngusaka nsale chindu chi kwakulimbila, kuti ŵandu ŵaŵakulupilile Akunnungu, akumbuchile kulimbila mu ipanganyo yambone. Chelecho chili chambone ni chakwakamuchisya ŵandu.
38030900b9	Nambo nlisepusye ni mausyano ga kuloŵela, ni kugamanya meena ga ngosyo ngano ni kulipulana pamo ni makani gankati Malajisyo, pakuŵa indu yo ngaŵa chindu kwa Akunnungu ni yangalimate.
38030a0055	Mundu jwakwikanawo kulekangana, pakumala kunjamuka kaandanda ni kaaŵili, munnecheje.
38030b006d	Nipele nkumanyilila kuti mundu jwati iyoyo alyungasiche, ni kukola sambi, ni sambi syakwe sikunlamula nsyene.
38030c0088	Pachinannajisye che Atema pane che Tukiko kukwenu njanguye kwika ku Nikapoli kukuunola une pakuŵa ngusaka ndame kweleko katema kambepo.
38030d00d6	Ntende inkuti pakukombola munkamuchisye che Sena, mundu jwakugamanyilila malajisyo pamo ni che Apolo kuti akombole kuutanda ulendo wao, nipele nnole kuti anasoŵekwe ni chindu chachilichose chakusaka mu ulendo wao.
38030e00b7	Ikusachilwa ŵandu ŵetu alijiganye kulimbichila kupanganya masengo gambone, kuti akombole kwakamuchisya ŵandu ŵakusoŵekwa ni indu ya kila lyuŵa ni anatame utame wangaukwapokasya.
38030f00a2	Ŵandu wose ŵaali pamo ni une akunkomasya. Mungomachisye mpingo wa ŵandu ŵakutunonyela, ŵakunkulupilila Kilisito. Umbone wa Akunnungu utame ni ŵanyamwe wose.
3900000008	Filimoni
39010100c9	Une che Paolo jundaŵikwe kwa ligongo lya kwatumichila Che Yesu Kilisito. Une pamo ni che Timoseo nlongo njetu, tukunnembela alakwe che Filimoni jwakunonyelwa jwetu, ni junkupanganya masengo pamo nowe,
3901020098	ni kwa mpingo wa ŵandu ŵakunkulupilila Kilisito wose waukusongangana mu nyuumba jenu, ni kwa alumbu ŵetu che Afia ni kwa che Alikipo jwangondo njetu.
390103006f	Tukunsachilanga umbone ni chitendewele kutyochela kwa Akunnungu Atati ŵetu, ni Ambuje ŵetu Che Yesu Kilisito.
390104006a	Nlongo njangu che Filimoni, katema kose pangupopela, ngunkumbuchila mmwe, ni kwatogolela Akunnungu ŵangu,
390105006c	pakuŵa ngupilikana inkuti pakwakulupilila Ambuje Che Yesu ni inkuti pakwanonyela ŵandu wose ŵa Akunnungu.
39010600a9	Ngumpopelela kwa Akunnungu kuti mme ni machili ga kwasalila ŵandu ŵane chikulupi chenu, kuti akombole kumanyilila indu yambone itukwete uwe ŵatulumbikene ni Kilisito.
390107007e	Nlongo njangu, unonyelo wenu usengwasisye kwannope ni kulimbisya ntima. Pakuŵa njisengwasisye mitima ja ŵandu ŵa Akunnungu.
390108008e	Kwa ligongo lyo, naŵaga nlongo njenu nkulumbikana ni Kilisito, ngakombwele kunnajisya pangali lipamba mpanganye chinkusachilwa kuchipanganya,
39010900a5	nambo kwa ligongo lya unonyelo, mmbaya nammende. Ngutenda yeleyi namuno uneji che Paolo jundi jwanchekulwipe, ni sambano ndaŵikwe kwa liwamba lya Che Yesu Kilisito.
39010a00b3	Kwayele ngunchondelela munkamuchisye che Onesimo jwali mwanangu nkulumbikana ni Kilisito. Pakuŵa ndili atatigwe chimbumu kutyochela patwaliji pamo mu nyuumba jakutaŵilwa ŵandu.
39010b005d	Jwelejo kalakala nganakola masengo kukwenu, nambo sambano akwete masengo kukwenu ni kukwangu.
39010c0037	Sambano ngummusya kukwenu, namuno ngwanonyela kwannope.
39010d0076	Ngasachile atame none papapa kuti angamuchisye pamalo penu pandili jwantawe ligongo naliji nkulalichila Ngani Jambone.
39010e0094	Ngangusaka kunkanganichisya mungamuchisye, nambo ngusaka mpanganye inkuti pakusaka mwasyene. Kwayele ngangupanganya chachilichose mpaka pachinsache.
39010f0090	Panepa lyeleli lili ligongo, che Onesimo ŵalekangene ni mmwe kwa katema, kuti auje sooni kukwenu ni kutama ni jwelejo moŵa gose pangali mbesi.
3901100119	Sambano jwelejo nganaŵa kapolo sooni nambo jwambone kumpunda kapolo, sambano jwelejo ali nlongo nkulumbikana ni Kilisito. Jwelejo ali jwambone nnope kwangune, nombe kukwenu chaŵe ŵambone mwakupunda, pakuŵa jwelejo ali njetu ni nlongo njenu kwa chiilu ni nkulumbikana ni Ambuje.
3901110070	Nipele, iŵaga nkuumona ndili jwamasengo njenu, mumpochele che Onesmo mpela inkatite pakuumbochela une nansyene.
3901120041	Iŵaga anneŵele chachili chose, pane akwete ligambo, chinanlipe.
3901130087	Une che Paolo ngulemba kwa nkono wangu nansyene kuti chilipe. Ngangusachilwa kunkumbusya kuti nkwete magambo kukwangu lyalili umi wenu.
39011400a9	Kwayele, nlongo njangu, ngunchondelela mungamuchisye kwa litala li kwa liwamba lya Ambuje, sambano nti nlongo njangu nkulumbikana ni Kilisito, muunonyelesye ntima wangu.
390115007f	Ngunnembela njimanyililaga kuti chimumbilikanile, sooni ngumanyilila isyene kuti chimumpanganyichisye yakupunda ni ingusala yi.
3901160095	Pamo ni yose yi, mumichile chile chuumba chakugona, pakuŵa ngulolela kuti Akunnungu chajanje mapopelo genu ni une chinechelelwe ni chinanjimajimile.
3901170058	Che Epafula jwantawe pamo ni une kwa ligongo lya kwatumichila Kilisito Yesu akunkomasya.
3901180060	Iyoyo che Maliko ni che Alisitako ni che Dema ni che Luka ŵakutumichila achinjangu akunkomasya.
3901190045	Umbone wa Ambuje ŵetu Che Yesu Kilisito uŵe pamo ni ŵanyamwe wose.
3a0000000b	Ŵaebulania
3a01010079	Kalakala ko Akunnungu ŵakungulwiche ni achambuje ŵetu kakajinji ni matala gamajinji kwa litala lya ŵakulondola ŵakwe.
3a010200ab	Nambo moŵa ga mbesi gano aŵechete nowe kwa litala lya Mwanagwe, jwapegwilwe ni Akunnungu indu yose iŵe yakwe, nombe kwa litala lya jwelejo ŵachigumbile chilambo chose.
3a0103014a	Ŵelewo ali ung'alime wa ukulu wa Akunnungu ni chisau chisyenesyene nti yaali Akunnungu nsyene, indu yose ikwendelechela kupagwa mpela yaitite kuŵa pachilambo malinga ni ukombole wa liloŵe lyao lyalili ni machili. Nombewo paŵamasile kwaswejesya ŵandu mu sambi syao, ŵatemi peuto pakuchimbichikwa kunlyo kwa Akunnungu Ŵakulu.
3a0104008e	Mwana ali jwankulu kwapunda achikatumetume ŵa kwinani mpela ila ilitite liina lyapegwile ni Akunnungu lili liina lyekulu kugapunda meena gao.
3a01050117	Pakuŵa Akunnungu nganansalila namose jumo jwa achikatumetume ŵakwe ŵa kwinani katema kakali kose kuti, “Mmwejo ndi Mwanangu lelo une ndili Atati ŵenu.” Ni sooni nganansalila katumetume jwa kwinani jwalijose kuti, “Une chime Atati kwa jwelejo nombejo chaŵe Mwanangu.”
3a0106009e	Ni sooni Akunnungu paŵantumile mu chilambo mwanache jwannume jwakwitiwo ŵatite, “Achikatumetume ŵa kwinani ŵa Akunnungu wose akuŵajilwa kwapopelela.”
3a010700ba	Nambo nkati achikatumetume ŵa kwinani wo ŵatite, “Akunnungu akwatenda achikatumetume ŵakwe ŵa kwinani kuŵa nti mbungo ni ŵakutumichila ŵakwe ŵa kwinani nti malamba ga mooto.”
3a010800bb	Nambo nkati Mwana, Akunnungu akuti, “Umwenye wenu, alakwe Akunnungu chiutame moŵa gose pangali mbesi ni moŵa gose pangali mbesi. Nkwalongosya ŵandu ŵenu kwa kwanonyelesya Akunnungu.
3a010900df	Mwainonyele aila yaili yambone paujo pa Akunnungu ni mwachichimile chigongomalo. Lyeleli lili ligongo Akunnungu, Akunnungu ŵenu ansagwile mmwe ni kumpakasya mauta ga sangalala ni kunchimbichisya kwapunda achinjenu wose.”
3a010a0074	Sooni Akunnungu ŵatite, “Alakwe Ambuje, kuundanda mwachigumbile chilambo, ni kwinani gali masengo ga makono genu.
3a010b0059	Yeleyo chiipite, nambo alakwe chinsigale moŵa gose. Nombe yose chiichiwisala mpela nguo.
3a010c006f	Chimpindanye mpela mwinjilo, nombe chiigalauchikwe nti nguo. Nambo alakwe nli julajula ni umi wenu ngaumala.”
3a010d00bc	Akunnungu nganansalila namose jumo jwa achikatumetume ŵakwe ŵa kwinani pa katema kakalikose kuti, “Ntameje kundyo kwangu, mpaka pachinaaŵiche ŵammagongo ŵenu paasi pa sajo syenu.”
3a010e0092	Ana achikatumetume ŵa kwinani ali ŵaani? Ŵele ali mbumu ŵakwatumichila Akunnungu, akulajiswa kwakamuchisya ŵandu ŵachachipochela ukulupusyo.
3a02010051	Nipele, tukuŵajilwa kuukamulichisya nnope usyene utwaupilikene kuti tukaupelela.
3a020200a1	Pakuŵa aula utenga uwatangeswe ni achikatumetume ŵa kwinani kalakala waliji wa usyene, ni mundu jwalijose jwanganajitichisya ŵalamulikwe yaikuti pakusachilwa.
3a020300b1	Nipele, ana uwe chitulame chinauli natukuunyosya ukulupusyo wekulu wati nyi? Kundanda waŵechetekwe ni Ambuje nsyene, ni aŵala ŵaŵapilikene ŵala ŵatusalile kuti uli usyene.
3a0204009f	Iyoyo Akunnungu akulosya kuti ili isyene, kwa kutenda imanyisyo ni yakusimonjeka, ni kwapa ŵandu mituuka ja Mbumu jwa Akunnungu malinga ni iŵasachile nsyene.
3a02050075	Akunnungu nganiŵapa achikatumetume ŵa kwinani ulamusi wa kuchilongosya chilambo chachikwika, achila chitukuchisala.
3a020600a5	Nambo kwana liuto line Mmalembo ga Akunnungu likusala, “Ana mundu ali chindu chachi, chati mwakumbuchile, atamuno Mwana jwa mundu ali chindu chachi, chati mwagose?
3a020700a2	Nganimumpa mundu ukombole nti aula wa achikatumetume ŵa kwinani. Munchimbichisye kwannope mpela mwenye yakuti pakuchimbichikwa kwa kuwasikwa chindu mpela singwa.
3a020800cb	Mwaiŵisile yose paasi pa sajo syakwe.” Paikusalikwa kuti Akunnungu ŵambisile mundu jwakulongosya indu yose pangasigasya namuno chimo. Namose yeleyo mpaka sambano ngatukuwona achilongosyaga indu yose.
3a02090121	Nambo chitwawone Che Yesu ŵati kwa katema kakajipi nganapegwa ukombole nti wa achikatumetume ŵa kwinani kuti kwa umbone wa Akunnungu awe kwa liwamba lya ŵandu wose. Ni kwa ligongo lya masauko mpaka chiwa chao, sambano tukwawona ŵawasisye chindu mpela singwa ja ukulu ni luchimbichimbi.
3a020a00fb	Yawoneche yambone kuti Akunnungu ŵaigumbile indu yose ni kuiŵika mpela yaitite kuwa. Ŵantesile Che Yesu aŵe jwamalilwe kwa litala lya masauko, kuti ŵaichisye ŵandu ŵajinji mu ukulu wakwe, pakuŵa Che Yesu ni jwakwalongosya ŵandu mu ukulupusyo.
3a020b00b9	Ŵelewo akwaswejesya ŵandu sambi syao, ni ŵelewo pamo ni aŵala ŵaŵaswejekwe, wose Atati ŵao ŵamope. Kwa ligongo lyo ngasikwatenda soni kwaŵilanga ŵandu wo achalongo achinjakwe.
3a020c006a	Ŵaasalile Akunnungu, “Chingaasalile ŵandu ŵangu aila intesile, chinanlape pakusongangana kunlamba.”
3a020d009f	Sooni akuti, “Chinaaŵichile Akunnungu chilolelo changu.” Ni sooni akuti, “Une ndili apano pamo ni ŵanache ŵambele Akunnungu kuti aŵe achiŵanangu.”
3a020e0116	Nipele, pakuŵa ŵanache ŵa mpela ila inkuti pakwaŵilanga ali ŵandu ŵaali ni chiilu ni miasi, Che Yesu asyene ŵaiche ni ŵaliji mpela ŵanyawo ni kulumbikana nawo mu undu wao. Ŵatesile yeleyo kuti kwa litala lya chiwa chao, ampunde Jwaulamba jwaali ni machili nkati chiwa,
3a020f005d	kuti ŵakulupusye aŵala ŵaŵaliji mpela achikapolo mu utame wao wose kwa kuchijogopa chiwa.
3a0210007a	Pakuŵa isyene nganaika kukwakamuchisya achikatumetume ŵa kwinani, nambo ŵaiche kukwakamuchisya uŵelesi u che Iblahimu.
3a021100be	Ligongo lyo, ŵaliji mpela ŵandu yaali mu indu yose, kuti aŵe Jwambopesi jwao Jwankulu jwakukulupilichika ni jwali ni chanasa mu kwatumichila Akunnungu, kuti sambi sya ŵandu silecheleswe.
3a0212005d	Ni pakuŵa asyene wo ŵalageswe paŵalinjikwe, akukombola kwakamuchisya aŵala ŵakulinjikwa.
3a030100dd	Achalongo achinjangu, ŵandu ŵa Akunnungu, ŵammilanjikwe ni Akunnungu, mwaganichisye Che Yesu kwannope jwatumikwe ni Akunnungu aŵe Jwambopesi Jwankulu jwa chikulupi chitukusala kwa kang'wa syetu kuti tukuchikulupilila.
3a030200d1	Jwelejo jwaliji jwakukulupichika paujo pa Akunnungu juŵammisile kupanganya masengo gao, mpela ila che Musa iŵatite kukulupilichika mu kwatumichila ŵandu ŵa Akunnungu ŵaŵaŵilanjikwe nyuumba ja Akunnungu.
3a03030080	Mundu jwakutaŵa nyuumba akuchimbichikwa kujipunda nyuumba jisyene. Iyoyo Che Yesu akuŵajilwa kuchimbichikwa kwapunda che Musa.
3a0304005c	Pakuŵa nyuumba jajilijose jikutaŵikwa ni mundu, nambo Akunnungu ni ŵaipangenye indu yose.
3a030500bc	Che Musa jwaliji katumetume jwakukulupilichika mu kwatumichila ŵandu ŵa Isilaeli ŵaŵaŵilanjikwe nyuumba ja Akunnungu. Kuti aŵalanje umboni wa aila indu yakaisasile Akunnungu kanyuma.
3a030600d7	Nambo Kilisito ali jwakukulupilichika nti Mwana, jwakwimilila nyuumba ja Akunnungu, nyuumba ja Akunnungu jo jili uweji, iŵaga chitujendechele kwima pangali woga ni pangali kupwa ntima mu chilolelo chitukuchilolela.
3a03070071	Kwa yeleyo, mpela yakuti kusala Mbumu jwa Akunnungu, “Lelo mwapilikanaga Akunnungu achiŵechetaga ni ŵanyamwe,
3a0308006a	nkajilimbisya mitima jenu mpela achambuje ŵenu, paŵakanile kunyitichisya, katema paŵaningaga mwipululu.
3a0309005c	Kweleko achambuje ŵenu ŵaninjile ni kumbima, namuno ŵagaweni masengo gangu yaka alobaini.
3a030a0099	Kwa liwamba lyo nautumbilile uŵelesi wo ni natite, ‘Moŵa gose ŵandu ŵa, nganisyo syao silyungasiche, nombewo nganagamanyilila kose matala gangu.’
3a030b0066	Kwa liwamba lyo nalumbilile mu lutumbilo lwangu kuti, ‘Ngaajinjila ng'o mu chipumulilo changu.’”
3a030c00a0	Nipele, nlilolechesye achalongo achinjangu, akapagwa mundu jwalijose mwa ŵanyamwe jwali ni ntima wangalumbana wangaukukulupilila, ni kwakana Akunnungu ŵajumi.
3a030d00bf	Nambo pankupunda kupilikana liloŵe lyo “Lelo” lili nkusomekwa Mmalembo ga Akunnungu, ntusyane mitima moŵa gose kuti jwalijose mwa ŵanyamwe akasalambuchikwa ni sambi ni kuŵa jwamakani.
3a030e008c	Pakuŵa uweji tukukamulangana ni Kilisito iŵaga tukuchikamulisya mwakulimbila chilolelo chitwakwete kutandilila kundanda cho mpaka kumbesi.
3a030f00b1	Malembelo ga Akunnungu gakuti, “Lelo mwapilikanaga Akunnungu ali nkuŵecheta, nkajilimbisya mitima jenu mpela achambuje ŵenu iŵatite kupanganya paŵakanile kunyitichisya.”
3a03100091	Ana ŵaani ŵaŵapilikene Akunnungu ali nkuŵecheta ni kukana kunjitichisya? Ngaŵa aŵala wose ŵaŵalongweswe ni che Musa kutyochela ku Misili?
3a0311007d	Sooni ana ŵaani ŵaŵantumbilisye Akunnungu yaka alobaini? Ali ŵandu ŵaŵatesile sambi, ni mitembo jao jajenele mwipululu.
3a0312009d	Sooni Akunnungu paŵalumbile ni kuti, “Ngaajinjila mu chilambo changu ni kupata chipumulilo changu,” ŵaasalilaga ŵaani? Ali ŵelewo ŵanganajitichisya.
3a0313005e	Nipele tukuwona kuti ŵelewo nganapakombola kwinjila mu chilambo cho, ligongo nganakulupilila.
3a04010095	Pakuŵa Akunnungu atupele chilanga cha kupochela chipumulilo, nipele tulilolechesye kuti jwalijose mwa ŵanyamwe akalepela kuchipata chipumulilo cho.
3a040200d9	Pakuŵa nowe ŵakwe twalalichilwe Ngani Jambone kwa litala lilalila mpela iyatite pakulalichilwa kwa ŵanyawo. Nambo utenga wo nganiwakamuchisya chachili chose pakuŵa aŵala ŵaŵapilikene nganaupochela mu chikulupi.
3a040300f5	Nambo uweji ŵatukulupilile tutujinjile mu chipumulilo cho mpela iŵatite kusala, “Natumbile ni nalumbile kuti ‘Ngaajinjila peuto pakupumulila pangu,’” Akunnungu ŵatite yeleyo namuno masengo go gamasile chitandile paŵagumbile chilambo.
3a04040087	Pakuŵa, mu liuto line Mmalembo Gamaswela gakuti, “Akunnungu ŵalesile kupanganya masengo gao gose pa lyuŵa lya saba, ŵapumulile”
3a04050061	Ni mu ngani jo liuto lyo likusala, “Ngaajinjila ng'o mu chilambo chachinjapa kuti apumulile.”
3a0406009b	Ŵandu ŵaŵalalichilwe Ngani Jambone kundanda nganapochela chipumulilo ligongo nganaajitichisya. Namuno chilanga cho chipali chiŵela kwa ŵane kupochela.
3a04070109	Kwa ligongo lyo, Akunnungu aŵisile sooni lyuŵa lyalikuŵilanjikwa “Lelo.” Yaka yejinji yapite nombewo ŵasasile kwa litala li che Daudi nti Malembelo ga Akunnungu yagakuti kusala, “Lelo mwapilikanaga Akunnungu ali nkuŵecheta kasinjilimbisya mitima jenu.”
3a04080078	Pakuŵa ikaliji che Yoshua ŵapele ŵandu liuto lya kupumulila, Akunnungu ngaakaŵechete sooni nkati yeleyo lyuŵa line.
3a04090073	Kwayele, kupali kupumulila kwa ŵandu ŵa Akunnungu mpela iŵatite pakupumulila Akunnungu pa Lyuŵa lya Kupumulila.
