0100000006	1 Mose
350209007d	ihn, dessen Auftreten nach der Wirkung des Satans erfolgt, unter Entfaltung aller betrügerischen Kräfte, Zeichen und Wunder
35020a00b0	und aller Verführung der Ungerechtigkeit unter denen, die verlorengehen, weil sie die Liebe zur Wahrheit nicht angenommen haben, durch die sie hätten gerettet werden können.
35020b0046	Darum sendet ihnen Gott kräftigen Irrtum, daß sie der Lüge glauben,
35020c0077	damit alle gerichtet werden, die der Wahrheit nicht geglaubt, sondern Wohlgefallen an der Ungerechtigkeit gehabt haben.
35020d00c6	Wir aber sind Gott allezeit zu danken schuldig für euch, vom Herrn geliebte Brüder, daß Gott euch von Anfang an zum Heil erwählt hat, in der Heiligung des Geistes und im Glauben an die Wahrheit,
35020e0071	wozu er euch auch berufen hat durch unser Evangelium, zur Erlangung der Herrlichkeit unsres Herrn Jesus Christus.
35020f00a1	So stehet denn nun fest, ihr Brüder, und haltet fest an den Überlieferungen, die ihr gelehrt worden seid, sei es durch ein Wort oder durch einen Brief von uns.
3502100098	Er selbst aber, unser Herr Jesus Christus, und Gott, unser Vater, der uns geliebt und einen ewigen Trost und eine gute Hoffnung durch Gnade gegeben hat,
3502110042	tröste eure Herzen und stärke euch in jedem guten Wort und Werk!
350301006c	Im übrigen betet für uns, ihr Brüder, daß das Wort des Herrn laufe und verherrlicht werde, wie bei euch,
3503020065	und daß wir errettet werden von den widrigen und bösen Menschen; denn nicht alle haben den Glauben.
350303004a	Aber der Herr ist treu, der wird euch stärken und bewahren vor dem Argen.
3503040055	Wir trauen euch aber zu im Herrn, daß ihr tut und tun werdet, was wir euch gebieten.
350305004e	Der Herr aber lenke eure Herzen zu der Liebe Gottes und zu der Geduld Christi!
35030600d4	Wir gebieten euch aber, ihr Brüder, im Namen unsres Herrn Jesus Christus, daß ihr euch von jedem Bruder zurückziehet, der unordentlich wandelt und nicht nach der Überlieferung, die ihr von uns empfangen habt.
3503070063	Denn ihr wisset selbst, wie ihr uns nachahmen sollt; denn wir lebten nicht unordentlich unter euch,
350308009a	wir haben auch nicht umsonst bei jemand Brot gegessen, sondern mit Mühe und Anstrengung Tag und Nacht gearbeitet, um niemand von euch zur Last zu fallen.
3503090077	Nicht daß wir kein Recht dazu hätten, sondern um euch an uns ein Beispiel zu geben, damit ihr uns nachahmen möchtet.
35030a006e	Denn als wir bei euch waren, geboten wir euch dies: wenn jemand nicht arbeiten will, soll er auch nicht essen.
35030b0073	Wir hören nämlich, daß etliche von euch unordentlich wandeln und nicht arbeiten, sondern unnütze Dinge treiben.
35030c0080	Solchen gebieten wir und ermahnen sie durch unsren Herrn Jesus Christus, daß sie mit stiller Arbeit ihr eigenes Brot verdienen.
35030d0034	Ihr aber, Brüder, werdet nicht müde, Gutes zu tun!
35030e008f	Wenn aber jemand unsrem brieflichen Wort nicht gehorcht, den kennzeichnet dadurch, daß ihr nicht mit ihm umgehet, damit er sich schämen muß;
35030f0054	doch haltet ihn nicht für einen Feind, sondern weiset ihn zurecht als einen Bruder.
350310006f	Er aber, der Herr des Friedens, gebe euch den Frieden immerdar und auf alle Weise! Der Herr sei mit euch allen!
350311005e	Der Gruß mit meiner, des Paulus, Hand; dies ist das Zeichen in jedem Briefe, so schreibe ich.
350312003f	Die Gnade unsres Herrn Jesus Christus sei mit euch allen! Amen.
360000000b	1 Timotheus
3601010062	Paulus, Apostel Jesu Christi auf Befehl Gottes, unsres Retters, und Christi Jesu, unsrer Hoffnung,
3601020083	an Timotheus, seinen echten Sohn im Glauben: Gnade, Barmherzigkeit, Friede von Gott, unsrem Vater und Christus Jesus, unsrem Herrn!
360103008e	Wie ich dich bei meiner Abreise nach Mazedonien ermahnte, in Ephesus zu bleiben, damit du etlichen Leuten gebietest, nichts anderes zu lehren,
360104008d	auch nicht auf Legenden und endlose Geschlechtsregister zu achten, welche mehr Streitfragen hervorbringen als göttliche Erbauung im Glauben;
360105006c	und doch ist der Endzweck des Gebotes Liebe aus reinem Herzen und gutem Gewissen und ungeheucheltem Glauben.
360106004d	Dieses [Ziel] haben etliche verfehlt und sich unnützem Geschwätz zugewandt,
3601070054	wollen Gesetzeslehrer sein und bedenken nicht, was sie sagen oder was sie behaupten.
3601080060	Wir wissen aber, daß das Gesetz gut ist, wenn man es gesetzmäßig braucht und berücksichtigt,
36010900c4	daß einem Gerechten kein Gesetz auferlegt ist, sondern Gesetzlosen und Unbotmäßigen, Gottlosen und Sündern, Unheiligen und Gemeinen, solchen, die Vater und Mutter mißhandeln, Menschen töten,
36010a0075	Unzüchtigen, Knabenschändern, Menschenräubern, Lügnern, Meineidigen und was sonst der gesunden Lehre zuwider ist,
36010b005c	nach dem Evangelium der Herrlichkeit des seligen Gottes, mit welchem ich betraut worden bin.
36010c0090	Und darum danke ich dem, der mir Kraft verliehen hat, Christus Jesus, unsrem Herrn, daß er mich treu erachtet und in den Dienst eingesetzt hat,
36010d008e	der ich zuvor ein Lästerer und Verfolger und Frevler war. Aber mir ist Erbarmung widerfahren, weil ich es unwissend, im Unglauben getan habe.
36010e0074	Über alle Maßen groß aber wurde die Gnade unsres Herrn samt dem Glauben und der Liebe, die in Christus Jesus ist.
36010f0092	Glaubwürdig ist das Wort und aller Annahme wert, daß Christus Jesus in die Welt gekommen ist, um Sünder zu retten, von denen ich der Erste bin.
36011000a2	Aber darum ist mir Erbarmung widerfahren, damit an mir zuerst Jesus Christus alle Geduld erzeige, zum Beispiel denen, die an ihn glauben würden zum ewigen Leben.
3601110087	Dem König der Ewigkeit aber, dem unvergänglichen, unsichtbaren, allein weisen Gott, sei Ehre und Ruhm von Ewigkeit zu Ewigkeit! Amen.
36011200cd	Dieses Gebot vertraue ich dir an, mein Sohn Timotheus, gemäß den früher über dich ergangenen Weissagungen, damit du in denselben den guten Kampf kämpfest, den Glauben und ein gutes Gewissen bewahrest.
3601130052	Dieses haben etliche von sich gestoßen und darum am Glauben Schiffbruch gelitten.
3601140085	Unter ihnen sind Hymenäus und Alexander, welche ich dem Satan übergeben habe, damit sie gezüchtigt werden, nicht mehr zu lästern.
3602010077	So ermahne ich nun, daß man vor allen Dingen Bitten, Gebete, Fürbitten und Danksagungen für alle Menschen darbringe,
360202009a	für Könige und alle, die in hervorragender Stellung sind, damit wir ein ruhiges und stilles Leben führen können in aller Gottseligkeit und Ehrbarkeit;
3602030039	denn solches ist gut und angenehm vor Gott unsrem Retter,
3602040058	welcher will, daß alle Menschen gerettet werden und zur Erkenntnis der Wahrheit kommen.
360205005f	Denn es ist ein Gott und ein Mittler zwischen Gott und den Menschen, der Mensch Christus Jesus,
360206005c	der sich selbst als Lösegeld für alle gegeben hat. [Das ist] das Zeugnis zur rechten Zeit,
3602070099	für welches ich eingesetzt wurde als Prediger und Apostel (ich sage die Wahrheit und lüge nicht), als Lehrer der Heiden im Glauben und in der Wahrheit.
360208006e	So will ich nun, daß die Männer an jedem Ort beten, indem sie heilige Hände aufheben ohne Zorn und Zweifel;
36020900a1	ebenso, daß die Frauen in sittsamem Gewande mit Schamhaftigkeit und Zucht sich schmücken, nicht mit Haarflechten oder Gold oder Perlen oder kostbarer Kleidung,
36020a0062	sondern, wie es sich für Frauen geziemt, welche sich zur Gottesfurcht bekennen, durch gute Werke.
36020b0035	Eine Frau lerne in der Stille, in aller Unterordnung.
36020c0082	Einer Frau aber gestatte ich das Lehren nicht, auch nicht daß sie über den Mann herrsche, sondern sie soll sich still verhalten.
36020d002d	Denn Adam wurde zuerst gebildet, darnach Eva.
36020e0059	Und Adam wurde nicht verführt, das Weib aber wurde verführt und geriet in Übertretung;
36020f0085	sie soll aber gerettet werden durch Kindergebären, wenn sie bleiben im Glauben und in der Liebe und in der Heiligung samt der Zucht.
3603010065	Glaubwürdig ist das Wort: Wer nach einem Aufseheramt trachtet, der begehrt eine schöne Wirksamkeit.
3603020072	Nun soll aber ein Aufseher untadelig sein, eines Weibes Mann, nüchtern, besonnen, ehrbar, gastfrei, lehrtüchtig;
3603030057	kein Trinker, kein Raufbold, sondern gelinde, nicht händelsüchtig, nicht habsüchtig;
3603040060	einer, der seinem eigenen Hause wohl vorsteht und die Kinder mit aller Würde in Schranken hält
360305006b	wenn aber jemand seinem eigenen Hause nicht vorzustehen weiß, wie wird er für die Gemeinde Gottes sorgen?
3603060054	kein Neuling, damit er nicht aufgeblasen werde und dem Gericht des Teufels verfalle.
3603070093	Er muß aber auch ein gutes Zeugnis haben von denen außerhalb [der Gemeinde], damit er nicht der Lästerung und der Schlinge des Teufels verfalle.
360308007f	Gleicherweise sollen auch die Diakonen ehrbar sein, nicht doppelzüngig, nicht vielem Weingenuß ergeben, nicht gewinnsüchtig;
3603090042	sie sollen das Geheimnis des Glaubens in reinem Gewissen bewahren.
36030a0053	Und diese soll man zuerst prüfen; dann mögen sie dienen, wenn sie untadelig sind.
36030b0061	Ihre Frauen sollen ebenfalls ehrbar sein, nicht verleumderisch, sondern nüchtern, treu in allem.
36030c005c	Die Diakonen sollen jeder nur eine Frau haben, ihren Kindern und ihrem Hause wohl vorstehen;
36030d008b	denn wenn sie ihren Dienst wohl versehen, erwerben sie sich selbst eine schöne Stufe und viel Freimütigkeit im Glauben in Christus Jesus.
36030e0040	Solches schreibe ich dir in der Hoffnung, bald zu dir zu kommen,
36030f00a5	falls ich aber verzöge, damit du wissest, wie man wandeln soll im Hause Gottes, welches die Gemeinde des lebendigen Gottes ist, Pfeiler und Grundfeste der Wahrheit.
36031000d8	Und anerkannt groß ist das Geheimnis der Gottseligkeit: Gott ist geoffenbart im Fleisch, gerechtfertigt im Geist, erschienen den Engeln, gepredigt unter den Heiden, geglaubt in der Welt, aufgenommen in Herrlichkeit.
3604010099	Der Geist aber sagt deutlich, daß in spätern Zeiten etliche vom Glauben abfallen und verführerischen Geistern und Lehren der Dämonen anhangen werden,
3604020057	durch die Heuchelei von Lügenrednern, die in ihrem eigenen Gewissen gebrandmarkt sind,
36040300bc	die verbieten, zu heiraten und Speisen zu genießen, welche doch Gott geschaffen hat, damit sie von den Gläubigen und denen, welche die Wahrheit erkennen, mit Danksagung gebraucht werden.
360404006f	Denn alles, was Gott geschaffen hat, ist gut, und nichts ist verwerflich, wenn es mit Danksagung genossen wird;
3604050033	denn es wird geheiligt durch Gottes Wort und Gebet.
36040600ac	Wenn du den Brüdern solches vorhältst, wirst du ein guter Diener Jesu Christi sein, genährt mit den Worten des Glaubens und der guten Lehre, welcher du nachgefolgt bist.
360407005c	Der unheiligen Altweiberfabeln aber entschlage dich; dagegen übe dich in der Gottseligkeit!
36040800a2	Denn die leibliche Übung ist zu wenigem nütze, die Gottseligkeit aber ist zu allen Dingen nütze, da sie die Verheißung dieses und des zukünftigen Lebens hat.
3604090031	Glaubwürdig ist das Wort und aller Annahme wert;
36040a00b1	denn dafür arbeiten wir auch und werden geschmäht, daß wir unsre Hoffnung auf den lebendigen Gott gesetzt haben, welcher aller Menschen Retter ist, allermeist der Gläubigen.
36040b001a	Solches gebiete und lehre!
36040c0092	Niemand verachte deine Jugend, sondern werde ein Vorbild den Gläubigen im Wort, im Wandel, in der Liebe, im Geist, im Glauben, in der Keuschheit!
36040d003f	Bis ich komme, halte an mit Vorlesen, mit Ermahnen, mit Lehren.
36040e0078	Vernachlässige die Gabe nicht, die du hast, die dir durch Weissagung unter Handauflegung der Ältesten verliehen wurde!
36040f006a	Dies laß dein Anliegen sein, damit gib dich ab, auf daß dein Fortschreiten in allen Dingen offenbar sei!
360410009a	Habe acht auf dich selbst und auf die Lehre; bleibe dabei! Denn wenn du solches tust, wirst du sowohl dich selbst retten als auch die, welche dich hören.
3605010060	Über einen älteren ziehe nicht los, sondern ermahne ihn wie einen Vater, jüngere wie Brüder,
3605020049	ältere Frauen wie Mütter, jüngere wie Schwestern, in aller Keuschheit.
360503002d	Ehre die Witwen, welche wirklich Witwen sind.
36050400b8	Hat aber eine Witwe Kinder oder Enkel, so sollen diese zuerst lernen, am eigenen Haus ihre Pflicht zu erfüllen und den Eltern Empfangenes zu vergelten; denn das ist angenehm vor Gott.
360505007c	Eine wirkliche und vereinsamte Witwe aber hat ihre Hoffnung auf Gott gesetzt und verharrt im Flehen und Gebet Tag und Nacht;
360506002b	eine genußsüchtige aber ist lebendig tot.
3605070030	Sprich das offen aus, damit sie untadelig seien!
360508008f	Wenn aber jemand die Seinen, allermeist seine Hausgenossen, nicht versorgt, der hat den Glauben verleugnet und ist ärger als ein Ungläubiger.
360509007f	Als Witwe werde nur eine solche in die Liste eingetragen, welche nicht weniger als sechzig Jahre alt ist, eines Mannes Frau war
36050a00b4	und ein Zeugnis guter Werke hat; wenn sie Kinder auferzogen, Gastfreundschaft geübt, der Heiligen Füße gewaschen, Bedrängten ausgeholfen hat, jedem guten Werk nachgekommen ist.
36050b0072	Jüngere Witwen aber weise ab; denn wenn sie gegen Christi [Willen] begehrlich geworden sind, wollen sie heiraten.
36050c0043	Sie verdienen das Urteil, daß sie die erste Treue gebrochen haben.
36050d00a8	Zugleich sind sie auch müßig und lernen in den Häusern herumlaufen; und nicht nur müßig, sondern auch geschwätzig und vorwitzig und reden, was sich nicht gehört.
36050e008c	So will ich nun, daß jüngere Witwen heiraten, Kinder gebären, dem Haushalt vorstehen, dem Widersacher keinen Anlaß zur Lästerung geben;
36050f0033	denn schon sind etliche abgewichen, dem Satan nach.
36051000a7	Hat ein Gläubiger oder eine Gläubige Witwen, so versorge er sie und lasse sie nicht der Gemeinde zur Last fallen, damit diese für die wirklichen Witwen sorgen kann.
3605110084	Die Ältesten, welche wohl vorstehen, halte man doppelter Ehre wert, allermeist die, welche sich in Predigt und Unterricht abmühen.
3605120084	Denn die Schrift sagt: «Einem dreschenden Ochsen sollst du das Maul nicht verbinden!» und «der Arbeiter ist seines Lohnes wert».
3605130058	Gegen einen Ältesten nimm keine Klage an, außer auf Aussage von zwei oder drei Zeugen.
3605140055	Die, welche sündigen, weise vor allen zurecht, damit sich auch die andern fürchten.
3605150095	Ich beschwöre dich vor Gott und Christus Jesus und den auserwählten Engeln, daß du dies ohne Vorurteil beobachtest und nichts tuest aus Zuneigung!
3605160072	Die Hände lege niemandem schnell auf, mache dich auch nicht fremder Sünden teilhaftig; bewahre dich selbst rein!
3605170080	Trinke nicht mehr bloß Wasser, sondern gebrauche ein wenig Wein um deines Magens willen und wegen deiner häufigen Krankheiten.
3605180076	Etlicher Menschen Sünden sind zuvor offenbar und kommen vorher ins Gericht; etlichen aber werden sie auch nachfolgen.
360519008b	Gleicherweise sind auch die guten Werke zuvor offenbar, und die, mit welchen es sich anders verhält, können auch nicht verborgen bleiben.
3606010097	Was Knechte sind, im Sklavenstand, die sollen ihre eigenen Herren aller Ehre wert halten, damit nicht der Name Gottes und die Lehre verlästert werden.
36060200fd	Die aber, welche gläubige Herren haben, sollen diese darum nicht verachten, weil sie Brüder sind, sondern ihnen um so lieber dienen, weil sie Gläubige und Geliebte sind und von ihnen auch bessere Behandlung erfahren. So sollst du lehren und ermahnen!
3606030091	Wenn jemand anders lehrt und sich nicht an die gesunden Worte unsres Herrn Jesus Christus hält und an die der Gottseligkeit entsprechende Lehre,
3606040099	so ist er aufgeblasen und versteht doch nichts, sondern krankt an Streitfragen und Wortgezänk, woraus Neid, Hader, Lästerung, böser Argwohn entstehen.
36060500a5	Zänkereien von Menschen, welche verdorbenen Sinnes und der Wahrheit beraubt sind und die Gottseligkeit für eine Erwerbsquelle halten, von solchen halte dich ferne!
360606006d	Es ist allerdings die Gottseligkeit eine bedeutende Erwerbsquelle, wenn sie mit Genügsamkeit verbunden wird.
3606070066	Denn wir haben nichts in die Welt gebracht; so ist es klar, daß wir auch nichts hinausnehmen können.
3606080040	Wenn wir aber Nahrung und Kleidung haben, soll uns das genügen!
36060900ad	Denn die, welche reich werden wollen, fallen in Versuchung und Schlingen und viele törichte und schädliche Lüste, welche die Menschen in Verderben und Untergang stürzen.
36060a0099	Denn die Geldgier ist eine Wurzel aller Übel; etliche, die sich ihr hingaben, sind vom Glauben abgeirrt und haben sich selbst viel Schmerzen verursacht.
36060b0075	Du aber, Gottesmensch, fliehe solches, jage aber nach Gerechtigkeit, Gottseligkeit, Glauben, Liebe, Geduld, Sanftmut!
36060c009f	Kämpfe den guten Kampf des Glaubens, ergreife das ewige Leben, zu welchem du berufen bist und worüber du das gute Bekenntnis vor vielen Zeugen abgelegt hast.
36060d0084	Ich gebiete dir vor Gott, der alles lebendig macht, und vor Christus Jesus, der vor Pontius Pilatus das gute Bekenntnis bezeugt hat,
36060e0065	daß du das Gebot unbefleckt und untadelig bewahrest bis zur Erscheinung unsres Herrn Jesus Christus,
36060f0078	welche zu seiner Zeit zeigen wird der selige und allein Gewaltige, der König der Könige und der Herr der Herrschenden,
360610009f	der allein Unsterblichkeit hat, der in einem unzugänglichen Lichte wohnt, welchen kein Mensch gesehen hat noch sehen kann; Ihm sei Ehre und ewige Macht! Amen.
36061100dd	Den Reichen im jetzigen Zeitalter gebiete, daß sie nicht stolz seien, auch nicht ihre Hoffnung auf die Unbeständigkeit des Reichtums setzen, sondern auf den lebendigen Gott, der uns alles reichlich zum Genuß darreicht,
360612004e	daß sie Gutes tun, reich werden an guten Werken, freigebig seien, mitteilsam,
360613006a	und so für sich selbst ein schönes Kapital für die Zukunft sammeln, damit sie das wahre Leben erlangen.
3606140086	O Timotheus, bewahre das anvertraute Gut, meide das unheilige Geschwätz und die Einwürfe der fälschlich sogenannten «Erkenntnis»,
360615006e	zu welcher sich etliche bekannten und darüber das Glaubensziel aus den Augen verloren. Die Gnade sei mit dir!
370000000b	2 Timotheus
3701010064	Paulus, Apostel Jesu Christi durch Gottes Willen, nach der Verheißung des Lebens in Christus Jesus,
3701020078	an Timotheus, seinen geliebten Sohn: Gnade, Barmherzigkeit, Friede von Gott, dem Vater und Christus Jesus, unsrem Herrn!
3701030090	Ich danke Gott, welchem ich von den Voreltern her mit reinem Gewissen diene, wie ich unablässig deiner gedenke in meinen Gebeten Tag und Nacht,
370104005d	voll Verlangen, dich zu sehen, eingedenk deiner Tränen, damit ich mit Freude erfüllt werde,
37010500b2	da ich die Erinnerung an deinen ungeheuchelten Glauben festhalte, der zuvor in deiner Großmutter Lois und deiner Mutter Eunike gewohnt hat, ich bin aber versichert, auch in dir.
3701060074	Aus diesem Grunde erinnere ich dich daran, die Gabe Gottes anzufachen, die durch Auflegung meiner Hände in dir ist;
370107006d	denn Gott hat uns nicht einen Geist der Furchtsamkeit gegeben, sondern der Kraft und der Liebe und der Zucht.
37010800a8	So schäme dich nun nicht des Zeugnisses unsres Herrn, auch nicht meiner, der ich sein Gebundener bin; sondern leide Ungemach mit dem Evangelium, nach der Kraft Gottes,
37010900ba	der uns gerettet und mit einem heiligen Ruf berufen hat, nicht nach unsren Werken, sondern nach seinem eigenen Vorsatz und der Gnade, die uns in Christus Jesus vor ewigen Zeiten gegeben,
37010a00c6	jetzt aber geoffenbart worden ist durch die Erscheinung unsres Retters Jesus Christus, der dem Tode die Macht genommen, aber Leben und Unvergänglichkeit ans Licht gebracht hat durch das Evangelium,
37010b0056	für welches ich als Prediger und Apostel und Lehrer der Heiden eingesetzt worden bin.
37010c00ea	Aus diesem Grunde leide ich auch solches; aber ich schäme mich dessen nicht. Denn ich weiß, wem ich mein Vertrauen geschenkt habe, und ich bin überzeugt, daß er mächtig ist, das mir anvertraute Gut zu verwahren bis auf jenen Tag.
37010d0081	Halte dich an das Muster der gesunden Worte, die du von mir gehört hast, im Glauben und in der Liebe, die in Christus Jesus ist!
37010e004f	Dieses edle anvertraute Gut bewahre durch den heiligen Geist, der in uns wohnt.
37010f0074	Das weißt du, daß sich von mir alle abgewandt haben, die in Asien sind, unter ihnen auch Phygellus und Hermogenes.
3701100080	Der Herr erweise Barmherzigkeit dem Hause des Onesiphorus, weil er mich oft erquickt und sich meiner Ketten nicht geschämt hat;
3701110046	sondern als er in Rom war, suchte er mich fleißig und fand mich auch.
370112008a	Der Herr gebe ihm, daß er Barmherzigkeit erlange vom Herrn an jenem Tage! Und wieviel er mir zu Ephesus gedient hat, weißt du am besten.
3702010044	Du nun, mein Sohn, erstarke in der Gnade, die in Christus Jesus ist.
3702020086	Und was du von mir gehört hast durch viele Zeugen, das vertraue treuen Menschen an, welche fähig sein werden, auch andere zu lehren.
370203003b	Du nun leide Ungemach, als ein edler Streiter Jesu Christi!
370204007c	Wer Kriegsdienst tut, verflicht sich nicht in Geschäfte des Lebensunterhalts, damit er dem gefalle, der ihn ausgehoben hat.
3702050073	Und wenn auch jemand sich an Wettkämpfen beteiligt, wird er nicht gekrönt, wenn er nicht nach den Regeln kämpft.
370206004e	Der Ackersmann, der den Acker bebaut, hat den ersten Anspruch an die Früchte.
370207004a	Bedenke, was ich dir sage! Denn der Herr wird dir Einsicht in alles geben.
3702080071	Halt im Gedächtnis Jesus Christus, der von den Toten auferstanden ist, aus Davids Samen, nach meinem Evangelium,
370209006f	in dessen Dienst ich Ungemach leide, sogar Ketten wie ein Übeltäter; aber das Wort Gottes ist nicht gekettet.
37020a008a	Darum erdulde ich alles um der Auserwählten willen, damit auch sie das Heil erlangen, das in Christus Jesus ist, mit ewiger Herrlichkeit.
37020b004e	Glaubwürdig ist das Wort: Sind wir mitgestorben, so werden wir auch mitleben;
37020c0057	dulden wir, so werden wir mitherrschen; verleugnen wir, so wird er uns auch verleugnen;
37020d004e	sind wir untreu, so bleibt er treu; denn er kann sich selbst nicht verleugnen.
37020e008d	Daran erinnere, und bezeuge ernstlich vor dem Herrn, daß man nicht um Worte zanke, was zu nichts nütze ist als zur Verwirrung der Zuhörer.
37020f0097	Gib dir Mühe, dich Gott als bewährt zu erweisen, als einen Arbeiter, der sich nicht zu schämen braucht, der das Wort der Wahrheit richtig behandelt.
3702100066	Der unheiligen Schwätzereien aber entschlage dich; denn sie fördern nur noch mehr die Gottlosigkeit,
3702110033	und ihr Wort frißt um sich wie ein Krebsgeschwür.
37021200be	Zu ihnen gehören Hymenäus und Philetus, welche von der Wahrheit abgekommen sind, indem sie sagen, die Auferstehung sei schon geschehen, und so den Glauben etlicher Leute umgestürzt haben.
37021300b1	Aber der feste Grund Gottes bleibt bestehen und trägt dieses Siegel: «Der Herr kennt die Seinen», und: «es trete ab von der Ungerechtigkeit, wer den Namen des Herrn nennt!»
370214009e	In einem großen Hause gibt es aber nicht nur goldene und silberne Gefäße, sondern auch hölzerne und irdene, und die einen zur Ehre, die andern zur Unehre.
3702150094	Wenn nun jemand sich von solchen reinigt, wird er ein Gefäß zur Ehre sein, geheiligt und dem Hausherrn nützlich, zu jedem guten Werke zubereitet.
370216009a	Fliehe die jugendlichen Lüste, jage aber der Gerechtigkeit, dem Glauben, der Liebe, dem Frieden nach samt denen, die den Herrn aus reinem Herzen anrufen.
3702170064	Die törichten und unziemlichen Streitfragen aber meide, da du weißt, daß sie nur Streit erzeugen.
370218007d	Ein Knecht des Herrn aber soll nicht streiten, sondern milde sein gegen jedermann, lehrtüchtig, fähig die Bösen zu tragen,
3702190079	mit Sanftmut die Widerspenstigen zurechtweisend, ob ihnen Gott nicht noch Buße geben möchte zur Erkenntnis der Wahrheit
37021a0087	und sie wieder nüchtern werden, aus der Schlinge des Teufels heraus, von welchem sie lebendig gefangen worden sind für seinen Willen.
3703010055	Das aber sollst du wissen, daß in den letzten Tagen schwere Zeiten eintreten werden.
3703020088	Denn die Menschen werden selbstsüchtig sein, geldgierig, prahlerisch, hochmütig, Lästerer, den Eltern ungehorsam, undankbar, gottlos,
3703030051	lieblos, unversöhnlich, verleumderisch, unenthaltsam, zuchtlos, dem Guten feind,
3703040049	treulos, leichtsinnig, aufgeblasen, das Vergnügen mehr liebend als Gott;
370305005c	dabei haben sie den Schein von Gottseligkeit, deren Kraft aber verleugnen sie. Solche meide!
37030600ae	Denn zu diesen gehören die, welche sich in die Häuser einschleichen und Weiblein gefangennehmen, die mit Sünden beladen sind und von mancherlei Lüsten umgetrieben werden,
3703070048	immerdar lernen und doch nie zur Erkenntnis der Wahrheit kommen können.
37030800a7	Gleicherweise aber, wie Jannes und Jambres dem Mose widerstanden, so widerstehen auch diese der Wahrheit; es sind Menschen zerrütteten Sinnes, untüchtig zum Glauben.
3703090088	Aber sie werden es nicht mehr viel weiter bringen; denn ihre Torheit wird jedermann offenbar werden, wie es auch bei jenen der Fall war.
37030a0086	Du aber bist mir nachgefolgt in der Lehre, in der Lebensführung, im Vorsatz, im Glauben, in der Langmut, in der Liebe, in der Geduld,
37030b00b9	in den Verfolgungen, in den Leiden, wie sie mir in Antiochia, in Ikonium und Lystra widerfahren sind. Solche Verfolgungen habe ich ausgehalten, und aus allen hat mich der Herr errettet!
37030c0052	Und alle, die gottselig leben wollen in Christus Jesus, müssen Verfolgung leiden.
37030d0076	Schlechte Menschen aber und Betrüger werden es immer schlimmer treiben, da sie verführen und sich verführen lassen.
37030e0070	Du aber bleibe in dem, was du gelernt hast und was dir anvertraut ist, da du weißt, von wem du es gelernt hast,
37030f0085	weil du von Kindheit an die heiligen Schriften kennst, welche dich weise machen können zum Heil durch den Glauben in Christus Jesus.
3703100094	Jede Schrift ist von Gottes Geist eingegeben und nützlich zur Belehrung, zur Überführung, zur Zurechtweisung, zur Erziehung in der Gerechtigkeit,
370311004a	damit der Mensch Gottes vollkommen sei, zu jedem guten Werke ausgerüstet.
3704010081	Ich beschwöre dich vor Gott und Christus Jesus, der Lebendige und Tote richten wird bei seiner Erscheinung und bei seinem Reich:
370402007e	Predige das Wort, tritt dafür ein, es sei gelegen oder ungelegen; überführe, tadle, ermahne mit aller Geduld und Belehrung!
37040300ab	Denn es wird eine Zeit kommen, da sie die gesunde Lehre nicht ertragen, sondern sich nach ihren eigenen Lüsten Lehrer anhäufen werden, weil sie empfindliche Ohren haben;
3704040051	und sie werden ihre Ohren von der Wahrheit abwenden und sich den Fabeln zuwenden.
3704050082	Du aber bleibe nüchtern in allen Dingen, erleide das Ungemach, tue das Werk eines Evangelisten, richte deinen Dienst völlig aus!
3704060047	Denn ich werde schon geopfert, und die Zeit meiner Auflösung ist nahe.
370407004c	Ich habe den guten Kampf gekämpft, den Lauf vollendet, den Glauben bewahrt;
37040800da	hinfort liegt für mich die Krone der Gerechtigkeit bereit, welche mir der Herr, der gerechte Richter, an jenem Tage zuerkennen wird, nicht aber mir allein, sondern auch allen, die seine Erscheinung liebgewonnen haben.
3704090023	Beeile dich, bald zu mir zu kommen!
37040a0099	Denn Demas hat mich verlassen, weil er diesen Weltlauf liebgewonnen hat, und ist nach Thessalonich gezogen, Crescens nach Galatien, Titus nach Dalmatien.
37040b005c	Lukas ist allein bei mir. Bringe Markus mit dir; denn er ist mir sehr nützlich zum Dienste.
37040c002c	Tychikus aber habe ich nach Ephesus gesandt.
37040d007c	Den Reisemantel, den ich in Troas bei Karpus ließ, bringe mit, wenn du kommst, auch die Bücher, namentlich die Pergamente.
37040e006b	Alexander, der Kupferschmied, hat mir viel Böses erwiesen; der Herr wird ihm vergelten nach seinen Werken.
37040f0048	Vor ihm hüte auch du dich; denn er hat unsren Worten sehr widerstanden.
3704100082	Bei meiner ersten Verantwortung [vor Gericht] stand mir niemand bei, sondern alle verließen mich; es sei ihnen nicht zugerechnet!
37041100c1	Der Herr aber stand mir bei und stärkte mich, damit durch mich die Predigt vollständig vorgetragen würde und alle Heiden sie hören könnten; und ich wurde erlöst aus dem Rachen des Löwen.
3704120094	Und der Herr wird mich von jedem boshaften Werk erlösen und mich retten in sein himmlisches Reich. Ihm sei die Ehre von Ewigkeit zu Ewigkeit! Amen.
3704130037	Grüße Prisca und Aquila und das Haus des Onesiphorus.
3704140045	Erastus blieb in Korinth, Trophimus ließ ich in Milet krank zurück.
3704150076	Beeile dich, vor dem Winter zu kommen! Es grüßen dich Eubulus und Pudens und Linus und Claudia und die Brüder alle.
