2800000006	Matayo
3a0d070099	Asigiili awo nai amutongile, awo nai aligitilye u lukani nulang'wa Itunda kitalanyu, hangi kimbukiilyi i mapumilo a ngendo niao; Tyatishi u uhuiili nuao.
3a0d080041	uYesu Kristo ingi ng'wenso igulo, lelo, hangi ga ni kali na kali.
3a0d0900c1	Uleke kutongeelwa nu umanyisigwa nui kuli kuli nua kiziila kuiti ingi iziza kina inkolo izengwe ku ukende, hangi shanga ku malagiilyo kutula ndya nanso shanga aku a aiilya awo ni ikie ku nanso.
3a0d0a0057	Ku kete i matekeelo nai iza awo ni iaiilya mukati a kizindaalo agila i tai ane a kulya.
3a0d0b00a7	Ku nsoko i sakami a ikali, napumigwe ipolya ku nsoko a milandu, ai iletilwe nu kuhani nu mukulu mukati a kipango ni kelu, kuiti i miili ao ai isonsilwe kunzi a nkango.
3a0d0c007d	Ku lulo uYesu nu ng'wenso ai wagile kunzi a mumpita nua kisali, iti kina kuika wakfu antu kung'wa Itunda kukiila sakama akwe.
3a0d0d004c	Ni ku lulo kweni kitalakwe kunzi a nkango, kuze kukenkile i kimeli ni kakwe.
3a0d0e005b	Kuiti kiagila u likalo nulikiie mu kisali iki. Badala akwe kudume i kisali naza kipembilye.
3a0d0f0086	Ku kiila uYesu mutakiwe nkua ku nkua kipumya isongelyo nila kumukulya Itunda, kumulumba kina nkali a milomo itu lilape i lina nilakwe.
3a0d100088	Hangi uleke kiwa kituma ni maziza nu kiaiilya nyenye ku nyenye, Ku nsoko ingi ku isongelyo anga ize nanso yiyo Itunda wiloeeligwa ikulu.
3a0d1100ea	Iji nu kisimya ku alukolongo anyu, kuiti alongolekile kumusunja ku nsoko a ung'yenyi nuanyu, anga awo ni ikapumya u aligwa. Iji iti kina i a lukolongo anyu ahume kumusunja ku ulowa, ni shanga ku kinya uwai, nai iza shanga ikumuaiilya.
3a0d120076	Kulompeeli, kuiti kukete i kulu kuulu kina kukete isigo iziza, kukete i nsula a kikie likalo nula ukulu mu makani ihi.
3a0d13005f	Hangi yihi nikamukinyila ikilo mitume izi, iti kina nihume kusuka kitalanyu itungo nila pakupi.
3a0d14009a	Itungili Itunda nua ulyuuku, nai iza umuletile hangi kupuma mu ashi u mudimi nu mukulu nua nkolo, Mukulu nuitu uYesu, ku sakami a ilago nila kali na kali.
3a0d1500c6	Ukuminkiilya u uhumi ku kila ikani niza kituma u ulowa nuakwe, wazituma i milimo mukati itu nikoli miziza ni iloeeye mu miho akwe, kukiila uYesu Kristo, kitalakwe itule ikulyo i kali na kali. Amina.
3a0d160075	Itungili nika kusamiilya, munyandugu, kihoeela nu lukani nula kusamiilya nai iza ku ukupi ai nulukilisilye kitalanyu.
3a0d17007f	Linga kina u munyandugu nuitu uTimotheo walekelwaa ilyuuku, nai iza palung'wi nu ng'wenso nikamihenga anga ize uzile apa ikupi.
3a0d180055	Lamusha i a lukolongo ako ihi ni ahuiili ihi. Awo niapembeeye ku Italia akulamukilye.
3a0d19001f	Nu ukende utule nu nyenye mihi.
3b00000006	Yakobo
3b0101005f	Yakobo mutugwa wang'wi Tunda nu mukolo u Yesu Kilisto, kundugu makumi abiile nasapatiye milamu.
3b01020049	Muale kutula ulowa nuwidu, aluna ane, nimukukiila munzago niyakununikunu.
3b01030036	Meze mulingile kugeng'wa kuuhueli wanyu mepegwaugimya.
3b0104005c	Uleki, ugimya ukondye imilimo akwe, kina mulume kunonelya kisa, singa muuleke kuhielwa lehi.
3b0105009b	Kang'we ukole muntu ntogeela anyu utakile upolo, walompe kupuma kung'wi Tunda, nuepumya kuukende hangi singa wikenela kuehi niimulompa hangi wiapeza upolo.
3b0106007e	Ingi lompa kuuhueli, uleke kuailya, kunsoko nuiiailya, wipyanigwe nimaingu nenyanza wiholwa nung'wega nukugung'wa kunu nukunu.
3b01070051	Kutai umuntu angauyu waleke kusegeela kina ilompi lakwe lukusingeligwa nu mukulu.
3b01080042	Muntu uyu ukete masigo abiili, singa ukandanie munzila yakwe yehi.
3b01090041	Muluna numuluna inonee kikulya kunsoko akimekakung'wakwe migulia,
3b010a007c	matungo yayoyayo muluna numugole kukiila kisimia kung'wakwe, kunsoko wikahega anga umpumbulu nuamung'wapo mumugunda nukeile.
3b010b007e	Ilyoa litoloka nuupiu wikasonsa nukumisa mimea niampumbulu igweza nuuza wakwe wikuza. Uu uu niantu niagoli izizebipa mumilimo.
3b010c0085	Ukembetilwe umuntu numugimia mumageng'wa kunsoko anga wadula ingegwa wikasingilia ngala naupanga, naulagile kuawa niamuloilwe Itunda.
3b010d00a1	Muntu wihi shainonee kutambula nukole migeng'wa, ingegwa ile lipumile kung'wi Tunda. Kunsoko Itunda shanga wigeng'wa nimabe, ni Tunda ung'wenso shawimugema wihi.
3b010e0045	Kila muntu wigeng'wa ninsulakwe nimupepelya nukumuluta kupumila kuli.
3b010f0071	Papo anga insula amilandu ikenke iimbi, umulandu wituga sunga anga umulandu anga wakonda lukukulu wihiela muusha.
3b0110001c	Aluna ane alowa lekikikongi.
3b0111009a	Kela izawadi niiza hange kela izawadi nikondanie kupuma kilunde, isima pehi kupuma kung'wa kung'wa Tata nuawelu, kwee shawikailika anga umulule nuipeloka.
3b01120067	Itunda ausague kuupa use upanga kulukani la tai, kuhume kutula anga kiang'wandyo kuutugwa muintu yakwe.
3b0113006e	Mulengile ite aluna ane alowa. Kela ung'wao yemunonee watule mupepelyi kija, waleke kukaya kuligitia nukutaka.
3b01140035	Kunsoko utaki waantu shangaukituma itai ang'wi Tunda.
3b01150091	Kuitegwa iki kule impaala yamilandu nuubi wehinuukole kila upande lusingilyi kwa kusima ulukani nulutemewe mukateanyu uhumi kuuguna inkolo yanyu.
3b01160043	Lugombi ulukani muleke ukija du, mukikongela munkolo yangu unyenye.
3b01170063	Kunsoko wehi nukija, wahite kulitumila umilimo wihanganga umuntu nuwigoza uusu wakwe uwenso mukioo.
3b01180040	Wegema uusu wakwe, wekalongola matungo makupe wakiwaa neimpyani.
3b011900a9	Inge umuntu uyu nuigoza kikendegeela milago nilikami nseigwe, ilago lawidesi, nukulongoleka kugomba, singa kunsoka noanso miji nuewa, umuntu nuanso ukukembetwa nukituma.
3b011a0088	Anga umuntu wihi wakusige ung'wenso kuite muntu wikumbiko. Hangi shuzepeeye ululime lakwe wikongela inkolo akwe nikumbeko lakwe nikanda.
3b011b009a	Ikumbiko niza nigila uubee ntongela ang'wi Tunda witu nu Tata ingi sile. Kuaailya ialekwa nao niashewe niagoha ao mulwago lao, nukisunga ienso nuube wihi.
3b0201005f	Aluna ane mulekekutyata uhueli wang'wa Bwana u Yesu Kilisto, Bwana a ukulu, kuakuila antu antu.
3b02020076	Anga muntu wingile mumilondo wanyu utugae litendele lidini ningala ninza, hangi wingila numuula nukete ingala nishapu,
3b0203009e	nukigeelya kumukela kukela kuuyu nukete ingala ninza nukulunga, itunu uewe ukile sapa niiza inge nukumuilaumula uewe imeke apa ang'we ikie pihe pa migulu ane.
3b0204004c	Ite, shangamukisemelane unyenye, nukutula mialamuli unyenye mumasego nemaba?
3b0205008b	Sitegeeli aluna ane alowa, ikolyo singangaa usaguene iatuka amunkumbigulu kutula agoli muuhueli nuusali wa utemi naulagiye awa niamuloilwe?
3b02060063	Inge muamile iaula! Ikolyo singa agoline nimijaa unye, hangi singa ensone niimulutanga muulamulani?
3b02070049	Ikolyo singangaagoline niilitukila ilina niza, mulina nilanso nuitangiwe?
3b02080076	Atize uu, ang'wi mugombile ilago lakitemi anga nilandekile munkilile, ukumulowa umunyakisale anga uewe, mukituma uzaa.
3b0209004e	Angeze mukuaila antu antu mukituma mulandu, musemewe nilago kina miaungi lago.
3b020a0070	Kunsoko wihi nugombile ilago lehi, wasuka wakumpa mulugendo lakwe mino udu, watule nigazo lakubunga, ilago lihe.
3b020b009e	Kunsoko Itunda aulongile, lekakugoolya, yuyo hangi inge naulungile, ulekekubulaga. Kan'wi shukugoolya muubulagi umole, wakondya kubananga ilago lang'wa Tunda.
3b020c004c	Ingigwa muligitye nukigombya angamumole, pakupe nukusemelwa nilago lakidesa.
3b020d0060	Kunsoko ikinyamulimo kizaa, singakuaisiilya kwa awaniagila ikiasiilya, ukende wikulya muulamuli.
3b020e0073	Ukole uzaake aluna ane, angize muntu ukulunga ukete uhueli kunu mugila intendo? Ikolyo, uhueli nuwanso ukumugunane?
3b020f004e	Angeze muluna ang'wi wakisungu, muula wa ng'wenda ang'we wandya kukila luhiku.
3b02100079	Ung'wee wanyu wekamuetila, longola nuupolo mote umuto mulye uza, shanga maapa iauilwa wao nuamumiile, itegwainonee ntuni?
3b02110035	Ulu yele muhueli udu, angize ugila anga ntendo ukule.
3b0212008e	Ukole umuntu uhumile kulunga, ukete uhueli, nunene nkite ntendo, ndagiili uhueli nuugili intendo, nunene kuulagila uhueli wane ni ntendo yane.
3b02130046	Uhuie kina Itunda ung'wi, ukoli iza, ni ahing'wigaa ahuee uu nukugopa.
3b02140058	Ikolyo uuloilwe uwe muntu numupungu kuite nukule muuhueli nuugilaintendo nishangaunonee?
3b0215006d	Ikolyo singa tata wanyune u Ibrahimu auaigwe tai, kuntendo naumupumilye ung'wakwe u Isaka pigulya kizindaalo.
3b02160077	Mulenge kina uhueli wakwe witumile pilago palung'wi ni ntendo yakwe, numuntendo yakwe, uhueli wakwe apikie isogo lakwe.
3b02170095	Inkani yigeeka niilungile, u Ibrahimu aumuhuie Itunda hangi wika aligwa kutula ukete itai. Kuitegwa u Ibrahimu wikitangwa muhumba muya wang'wi Tunda.
3b0218003b	Ung'wao kina kuntendo umuntu wialigwa itai, snga uhueli du.
3b0219006d	Anga uu lukulu, ikolyo singangae Rahabu ne numudosi naugwee mutai kuntendo, itumi nukuatawala kunzila ngizaa?
3b021a0055	Kunsoko anga umuueli angaualye inkolo wikuza, uu lukulu nuuhueli nugilaintendo ukule.
3b03010067	Aluna ane, singa inonee mihi kutula miamanyisi, mulinge kina mizize singelya kinyamilimo kikulu kukila.
3b0302008b	Kunsoko kehi kitumila kunzila yeetu. Ange wehi shanga wikumpya munkani yakwe, nuanso muntu nakondile. uhumile kulaagila kumwili wakwe wihi.
3b03030061	Itegwa kang'wi kuuika ilijamu afarasi mumilomo ao akugombile, hangi kuhueli kuupiula imilomo ehi.
3b0304006d	Hangi mulinge kina iimeli, ingawa nkulu kusukung'wa nung'we ga nuukulu, hangi kuhumile kupeula imiile ao ihi.
3b03050083	Kuu uu anga kelume, kintu kiniino mumwili, wisumbula pakulu du. Sigozi kote kehaka nikikulu kihumile kusonswa ninzae nino niyamoto!
3b030600c0	Ululime nulwensogaa moto, ukumbigulu wa ulugu, uikilwe mumo muingo ya miile itu, inge wikanza umwiili wihi hangi wiikwa migulya mumoto munzila yalikalo, nuwenso wikansoswa numoto nuwakuulungu.
3b03070054	Kila ikikali kamihaka, nyunyi, niikugenda pehi nekekali kamuluze iza ikaiwe ni antu.
3b03080072	Inge kutile umuntu anga nung'wi, nuhumile kululagila ululime, ingi ubi nisinga wikilaga, nuwizoe kizume nuubulagi.
3b0309006c	Kululimi kimukulya umukulu nu Tata witu, hangi kululeme lulo keazuma iantu niaumbilwe, kupyani ang'wi Tunda.
3b030a0062	Kumulomo wuwo wuwo witambula nkani yakukembetwa nukuzung'wa. Aluna ane emakani aya singangaanonee.
3b030b0042	Ikolyo, uluzi lung'wi lahuma kupumyane imaze nimaza nayanimaluluu?
3b030c00af	Aluna ane ikolyo ikota la mutini lahumane kutuga inkali yamuzeituni, ang'wi umuzabibu ukutugane inkali niamutini? Anga injilyo namazi nimalulu shikipumya imazi nisinga malulu.
3b030d0079	Nyenyu mung'wanyu nukete uupolo nuumanyi? Ebu umuntu uyu walagiile ulikalo nuluza mumilimo akwe nuupolonuupumie mumahala.
3b030e0071	Angize mukete wilu nuutaki mumasigo yawinyene munkola yanyu, muleke kuhumbula kuligitya uuteele nukuligitya itai.
3b030f005a	Uwu singa upolo nuupumile kigulya, inge upumile muunkumbigulu, singa akinkolo, akiheng'wi.
3b03100046	Kunsoko paukole uwetu niwitengi ukole, ukole wibulugi ni ntendo nimbe.
3b0311008a	Upolo nuupimie kigulya, kwanza uza, hangi wilowa upolo, uupoelu nimahala, nizue ukende nuuhuili nuuza singawi kuila anga antu antu ni tai.
3b0312003f	Ni nkali yatai yetemelwa muupolo kuawa niituma inkani ya upolo.
3b0401006d	Wilei nuhutani mung'wanyu upumile pee? Shangauukie munsula yanyunee nimbe nuukuleta imbita muihangwili wanyu?
3b0402009a	Mukite insula ike nimiagila. Mukubulaga nukiduma ikenimiagila uhumi kutula nikenso. Mukikua nukilea, hangi mukile mupate kunsoko shangamunulompile Itunda.
3b04030076	Mukulompa shanga mukupegwa kunsoko mukulompa mupegwe mitumile munkani nimbe, inge muhume kitumila munsula yanyu nimbe.
3b04040056	Unye asambo! Shamulingilene kina ishumbashuya nuunku mbigulu kina ulugu kung'wi Tunda.
3b04050082	Ang'wi mulingile inkilele inge ngila anga ndogoelyo niilungile kina ung'waung'welu nukule mukate itu ukete wilu ukulu kunsoko itu.
3b04060080	Ingi Itunda wipumya ukende kukila, yeyo ndogoilyo inkeele ilungile, Itunda wimugilya nulugoha, inge wemupeza ukende uyu nuisima.
3b04070051	Iti ipumyi kung'wi Tunda, mugilyi umulugu nung'wenso ukumanka ukuhega kung'wanyu.
3b04080093	Humbeeli pakupe ni Tunda, nung'wenso ukumuhumbila pakupenunyenye. Kalali imikono anyu, unye nimiamilando, hangi melye inkolo yanyu, unye nimeailya.
3b04090062	Tuli nuukia muhongelye, hangi mulile! Peuli imaheko anyu atule ukea nuulowa wanyu utule uhongelya.
3b040a003f	Misimye unyenye ntongeela ang'wa Bwana, uzizamuhumbula migolya.
3b040b00b2	Muleke kitambula nyenye kwa nyenye, muluna, umuntu nukutambula nimabe kumuluna ang'we akumusemela milagolang'wi Tunda. Angamulisemele ilago, shangamugombile ilago inge mulisemee.
3b040c0080	Inge ung'wedu numupumya ilago nitai, Itunda, ng'wenso ukete uhumi nuokuguna nukulimilya uwe wenyenyu nukumulamuila umunyakesali?
3b040d006f	Sitegelyi, unye nimilunga, Leloang'we mudau kinzu mukisale ike, nukikie ung'waka uwu, nukuduma nukutugisa nsao.
3b040e0088	Nyenyu nulingile kina ntuninikapumila mudau, nulikalo lanyu ntuni gwaa? Kunsoko mimyani nikuhi nuigeela matungo makupi sunga wikalimila.
3b040f0046	Angaaza mulunge, angeze ulowa wang'wa Bwana, kuikie nokituma ike neko.
3b04100040	Inge itungiile mekaaona mumasego anyu. Uwioni wihi uujuinge ube.
3b04110050	Kuitegwa uyu numanyile kituma nimaza sunga shaikituma kung'wakwe nuanso mulandu.
3b05010059	Nzii inoino, unye nimeagole, leli luli la migulya kunsoko alwago nulupembilye kung'wanyu.
3b05020042	Ugole wanyu wakanzwa ningala yanyu alumagwa niaminkebele niikanza.
3b05030095	Imadini anyu nimpia yanyu yaulya indogoilyo, nuube wakwe ukikenga mung'wanyu nukulimilya imiili anyu onga umoto. Miekeye ugole wangu mumahiku ampelo.
3b0504007f	Upemi waanyamilimo awaniogola mumigunda anyu akulila! Nikikole kaawa niogola mazao anyu kupikiila muakulwi an'wa Bwana numikui.
3b0505005a	Mikie mukilolya mihe nukiloielya unyenye udu mukiginisa munkolo yanyu kuluhiku lakusinzwa.
3b05060031	Mumulamuie nukumubulaga uyu nutai waleke kumukua.
3b050700c4	Kuite inge igimyeli, muluna sunga ukiza uu Bwana, anyayuyu. Nuielima wilindila maogola akwe nemaza, mumugunda, wilindiila akizewigigimieye kunsoko akwe, sunga imbula ang'wandyo niye na mpelo ikue.
3b05080051	Nunyenye migigimielye, itungi inkolo yanyu, kunsoko kiza kung'wa Bwana yahugeela.
3b05090067	Muluna lekikisusumieli, unyenye kwa nyenye, kunsoko muleke kusemelwa. Goza umulamuli wimikile paukiilo.
3b050a005d	Kumpani, muluna, mugoze mulwago niigigimiieli nuanyakida dagu nautambue kulina lang'wa Bwana.
3b050b009f	Goza kuitanga eigigimieli, banu. Migule uigigimieli wang'wa Ayubu hangi nulingile indogoilyo ang'wa Bwana, kung”wa Ayubu kuite u Bwana wizue kioisa nuukende.
3b050c00ad	Kukila ehi aluna ane muleke kulapa, ang'wi milunde ang'we pihe ang'wi ilapo ningeza. Inge ite kwe iee anyu itule ee ni aa anyu itule aa itule itee muleke kugwila muulamulwi.
3b050d006a	Ukole muntune mung'wanyu nuketeulwangoo? Inoneeulompe, ikolyo muntu wihi eze muhugukunee. Nuwaambi ikulyo.
3b050e0089	Ukolya ukole wihine mung'waanyu numulwaee? Nuwaitange ianyampala niitekelo alompe kunsoko akwe, amupuguhile imakuta kulina lang'wa Bwana.
3b050f006d	Nimalompi auhueli akumukomya umulwae, numukulu ukumuusha. Ni hangi angiza witumile mulondu, Itunda ukusamila.
3b05100096	Kuitegwa muungame imilandu anyu unyenye kwa nyenye, nukulompela kila ung'weao numiakwe kunsoko muhume kukomya imalompi namunyatai. Ituga ugeeli ukulu.
3b0511008a	U Eliya aiemuntu nuwamasigo anga nitu, aulompile kungulu kina imbula ileke kukua, ikadela kukua mihe kumatungo amiaka itatu ni myeli sita.
3b05120056	Nu Eliya wikalompa hangi, nigulu likahunula imbula migulya ihe nihe ikapumya imaogola.
3b05130054	Aluna ane, kang'wi wihi mung'wanso mung'wanyu akumileka itai, inge numuya wamususha.
3b05140099	Ingi nualinge kinaitee wihi nuimulingasa umunyamilandu kuhega munzila yakwe niyamagazo ukumiponya inkolo akwe kupuma muushi nukuukunikila udu wa milandu.
3c00000008	1 Petelo
3c01010092	Petelo, Mitumi wang'wa Yesu Kilisto, kua kila nzila nia usambailo, kua iholanigwa, naiakoli ku Ponto ihii, Kugalatia, Kapadokia, Asia ni Bithinia.
3c010200ae	Kunsoko auhugu wang'wi Tunda. Tata, kua kogigwa nung'waung'welu, kikulyo lang'wa Yesu Kilisto, nuku sansangilwa Isakami akwe, Ukende utule kitalanyu, nupolo wanyu wongeeleke.
3c010300ad	Itunda Tata wa Mukulu witu Yesu Kilisto akembetwe Mukulu nuaupegwa wakwe nuanakanda, au kupee kutugwa upya, kuugimya nuusali kukiila uuki wang'wa Yesu Kilisto kuhega muashi,
3c0104005c	usali nishaukulimansila, shaukutula nikisoita hangi shaukukepa uikilwe kilunde kunsoko anyu.
3c01050067	Kuuhumi wang'wi Tunda mukusungigwa kukiila uhuili nuuguniki uo nunoneigwe kukunukulwa numatungo ampelo.
3c0106004c	Lumbiili kua ili, atizemulita kinyauwai itungili. Kitalanyu mumageng'wa aya.
3c010700e9	Iyi ngi kunsoko uhuili wanyu uhume kugeng'wa, uhuili uo nukite insao kukila idhahabu iyo niliimila mumoto nigema uhuili witu. Iyi ipumila kunsoko uhuili witu uhumi kutuga intendo ninza, ukulu nikulyo nila muuki nuang'wa Yesu Kilisto.
3c01080090	Shamumuine kunu mumuloilwe, shamumuine itungili kunu muhuie kutalakue hangi mukite ulumbi nukilinkie, nukua ulumbi nuizuig'we nuukulu nuakigulu.
3c01090045	Itungili mukusingiilya impelo au huili wanyu, uguniki wa nkolo yanyu.
3c010a0053	Ianyakidagu akuduma, nukukolya uulya nua uguniki uwu, kuukende nauzetula kitalanyu.
3c010b00fd	Akaduma kulinga izezewiule uuguniki uu nauziziza. Akaduma hangi kulinga matungo ki ung'waung'welu wang'wa Kilisto nukoli mitalao aukuligitya ntuninienso. Ili ailupumila matungo naizawazeaila ung'wandyo kina uagigwi wang'wa Kilisto nuukulu nuuze mutyata.
3c010c0110	Ikakunukulwa kuanyakidagu kuza aitumila munkani zizi, hangi singa kunsoko itu, ao mahumo na nkani izi kukiila ao naialetile ulukani lang'wa Kilisto kitalanyu kunzila ang'wa ng'waung'welu nautumilwe kupuma kigulu, inkani izi ingi ataiamalaika akulowa kukunukulwa kitalakwe.
3c010d0099	Kululo tungi ilino niamahala anyu, mutule miapolo mumasigo anyu, mutula nuugimya nuukendo uo nauletilwa kitalanyu imatungo nakukunukuilwa u Yesu Kilisto.
3c010e006d	Anga iang'enya niakete ikilyo, muleke kutungwa ni nsula izo nai mutyatile imatungo naimukili miagila imahala.
3c010f0059	Kululo anga naimilangilwe nuyu numuza, nunye, mutule miaza, ni ntendo yanyu yihi muikali.
3c01100038	Kunsoko yandikilwe, mutule miaza, kunsoko unene ni muza.
3c0111006d	Ang'wi mukitanga “Tata” uyu nuilamula itai kuitumi wa kila umuntu, itumile imatungo na muhinzo ako muuza.
3c01120097	Mulingile kina singa ai mpia ang'wi dhahabu, maintu nigazika ayo nimugunilwe kupuma muntendo yanyu nia upugu, izo naimimanyisilye kupuma kua tata anyu.
3c0113005c	Kululo mugunilwe nasakami iyi ni kulyo lang'wa Kilisto, anga na nkolo ningila uwilu ni bado.
3c01140073	Ukilisto aukoli ka nu ng'wandyo wa unkuloigulu aukili, ingi gwa itungili imahiku aya nampelo wakunukulwa kitalanyu.
3c0115008e	Mumuhuie Itunda kukiila ng'wenso, ni Tunda aumutyatile kupuma kuashi hangi naumupee ukulu kina uhuili wanyu nugimya wanyu utule kung'wi Tunda.
3c0116008e	Mitumile inkolo yanyu kutula nzelu kua ugombi nua tai iyo, kunsoko au lowi nuakinyandugu nuugoloki, kululo ilowi kungulu kupuma munkolo yanyu.
3c0117008c	Malelwa kulukangala laka biili, singa kumbeu nigazika, ingi kupuma kumbeu nisinga igazika, kukiila upanga nulukani lang'wi Tunda nulusagiie.
3c0118005d	Kunsoko, imiili ihi anga imatutu nuukulu wakwe anga iua niti tutu. Itutu linyala iua ligwiza.
3c01190053	Kululo ulukani la mukulu lisiga ikalinakali ulu ailukani nailutanantigwe kitalanyu.
3c02010035	Kululo iki kuli uubi wihi, wieli, wilu, nu kihukilwa.
3c02020058	Anga iang'anya niadabu, mlowe imaele nimaza nakinkolo, ingi gwa muhume kukula muuguniki.
3c02030021	Ang'wi malulya kina umukulu muza.
3c0204006d	Nzi kitalakwe nizi gwe nipanga nilikie nili hitilwe niantu, nilanso liholanigwe ni Tunda hangi iza kitalakwe.
3c020500b2	Unye ingi milianga imagwe nakete upanga nizengwa migulya anyumba na kinkolo, kunsoko audimi nuuza niipumya imasengeelyo na kinkolo nagoombigwe kung'wi Tunda kukiila Yesu Kilisto.
3c0206009d	I andiko liliiye iti “Goza, mbikile mu Sayuni igwe nila kumpelo nikulu naili holanigwe hangi niza, hangi wihi nuhuie kukiila ng'wenso shukuona iminyala”.
3c0207007b	Kululo ikulyo ingi lanyu kitalanyu unye nimuhuiie. Ingi gwa igwe naelihitilwe niazengi, ili latula igwe nikulu nilakumpelo.
3c02080065	Igwe lakukumpa, ni talagwe lakukumpa nianso ikumpa, niiluhita ulukani, kua ilo naiahalanigwe kitalao.
3c020900c7	Ingi unye miukoo naiuholonigwe uudimi nuakitemi, ihi ninza naavitu niautemi wang'wi Tunda, kunsoko muhume kutanantya intendo yaukuilwa niang'wa uyu naumuhegilye mukiti, nukuza muwelu wakwe nuikuilwa.
3c020a0079	Unye ung'wandyo shaimiantu, kululo itungili miantu ang'wi Tunda. Unye shaimusingiiye ukende, itungili masingiilya ukende.
3c020b006d	Alowa numitangila, anga akila nzila niasuuli kiima kupuma munsula nia milandu, izo nikendi kua ninkolo yanyu.
3c020c00af	Inonee kutula ni ntendo ninza kuanya kilungu, anga atula akumutambulila kina mitumile nkani nimbi, akuamba imilimo anyu nimiza nukumukulya Itunda kulu hiku nulakiza kitalakwe.
3c020d0055	Tula ni kulyo kuantu nikuligwa nianaantu. Kunsoko amukulu, ingi umutemi anga umukulu.
3c020e005c	Ang'wi iakulu aiatumilwe kuakua nukuapisiilya iituma mabi, nukualumbiilya ao neituma nimaza.
3c020f005f	Kunsoko ulowa wang'wi Tunda, kua kituma nimaza mukuukilaja uligitya nuanakanda kuantu niapungu.
3c02100075	Anga antu nimukite ulekelwa, leki kitumila ulekelwa wanyu anga mufuniko kumabi, ingi mtule anga miitumi ang'wi Tunda.
3c02110050	Tuli ni kulyo kuantu ihi, alowi ianyandugu. Mogopi Itunda mumupe ikolyo umutemi.
3c02120066	Atugwa api ikulyo iakulu anyu, kuaikolyo lihi, singa iakulu ao niaza udu, nao niapolo hangi nao niabi.
3c02130075	Kunsoko lukumo luza ku wihi uyu nukugimya uwai kumatungo nukagigwa panakutili itai kunso augombi wakwe kung'wi Tunda.
3c021400a1	Ntuni nikoli kutula ukoli muitumi nuamilandu kuna uze weendelee kukuwa? Kululo ang'wi mitumile ni maza kunu muzagigwa kuaulamulwa, ulu lukumo luza kung'wi Tunda.
3c02150082	Kua ili aimitangilwe, kunsoko Ukilisto nung'wenso aiwagigwe kunsoko anyu wamulekela mpyani kunsoko anyu kutyata mpambatilyo yakwe.
3c0216004e	Nuanso shaiwitumile imilandu, hangi amugila anga ukongani wihi mumulomo wakwe.
3c02170067	Naukutukilwa shanga akasukiilya, singa aiwogopile kagigwa aiwipumilye ing'wenso apegwe ulumalwa nuatai.
3c0218009a	Ingi ngwenso au kenkile imilandu itu mumuili wako mikola la mpanga, sunga kuhege mumilandu, hangi kikie kunsoko atai. Kua kukuwa kung'wakwe unye magunika.
3c02190062	Mihi naiza mazepa magila anga nkolo nilimie ingi itungili masuka kumudimi numimiili nuankolo yanyu
3c030100aa	Kumila iyi, unye nimiasungu, inonee kipumya kuagoha anyu unyenye, ataeza niang'wi shaaugombile ulukani, kukiila ntendo ya sungu ao ahumile kulutwa ata ize kutili ulukani.
3c03020040	Kunsoko nianso azezeaiona intendo yanyu ninza palung'wi nikulyo.
3c0303005f	Iyi itung'wi singa kinonelya kua kunzi kusogota masingi, maintu nimaza ang'wi nguo nia mampilu.
3c0304007e	Kululo ntongeela akuwe itume kua uza nua munkolo, nukukilinkila ikulyo nuupolo wa munkolo, uwu nuuza paulongeela ang'wi Tunda.
3c03050067	ia sungu niaza ainoneeye ienso kunzila iye. Aiatite uhuili kung'wi Tunda hangi aiapee ikulyo iakoha ao.
3c030600ad	Kuanzila iyi u Sara autite ukulyo kung'wa Ibrahimu, nukumitanga ng'wenso. Mukulu wakwe. Ni tungili unyenye miana akuwe, ang'wi mukituma ayo nimaza, hangi shamogopile nimabi.
3c030700de	Kunzila yiyoyiyo unye itunja inonee kikie niasungu anyu kunu muze mulingile kina iasungu anyu agila anga ngulu, iga mualinge kina nianso anga asingilya eitu niamasongeelyo au panga. Itumi uu imatompi anyu aleke kugieligwa.
3c0308006c	Sunga unye mutule nimasigo apalung'wi, nialite ikinya uwai, ulowa anga muluna, niakite ikulyo, nawa niapolo.
3c0309007c	Leki kulipi ubi kua ubi, kituki kwa kituki, ingi gwa mulongoleke kukembeta, kunsoko iyi amitangilwe uuhuma kusala ukombetwa.
3c030a007e	Uyu nukuulowa umahiku ihi, nukuona luhiku luza. Ikutula iza aluailye ululimi lakwe kumabi ni milomo akuwe kuligitya uukinyili.
3c030b004a	Hangi apiluke nukuleka nimabi, nukituma aya nimaza. Adume upolo nukutatya.
3c030c007e	Imiho ang'wa Tata imuona umunyatai, niakutui akwe ijaa imalompi akwe, ingi gwa usu wang'wa Tata singa wiagoza ao niituma uubi.
3c030d002e	Nyenyu nukumualya anga mulule mukituma nimaza?
3c030e0068	Anga mutule mukaga kunsoko atai. Makembetwa. Leki kogopi kuayo nianso niza amogapile leki kutula nu woa.
3c030f00b9	Ntongeela akwe, mnuueke Kilisto munkolo yanyu anga muntu numuza. Mahiku ihi muzamihambile kumusukiilya umuntu nukumukolya unyenye kuniki muhuie kung'wi Tunda. Itumi uu kuupolo ni kulyo.
3c03100092	Mutule nuhuili nuuza, sunga iantu awa niutukila upanga wanyu kung'wa Kilisto ahume kuhung'waiminyala kunsoko akuligitya uteele kina aimituma mabi.
3c0311005f	Iziza nangulu, ang'wiTunda uloilwe, kina mikenda ga kunsoko akituma nimaza kukila kituma nimabi
