2800000007	Matthew
31060f0051	as well as the shoes of the Good News of peace-- a firm foundation for your feet.
3106100082	And besides all these take the great shield of faith, on which you will be able to quench all the flaming darts of the Wicked one;
3106110057	and take the helmet of salvation, and the sword of the Spirit which is the word of God.
31061200d7	Pray with unceasing prayer and entreaty on every fitting occasion in the Spirit, and be always on the alert to seize opportunities for doing so, with unwearied persistence and entreaty on behalf of all God's people,
3106130099	and ask on my behalf that words may be given to me so that, outspoken and fearless, I may make known the truths (hitherto kept secret) of the Good News--
310614006a	to spread which I am an ambassador in chains--so that when telling them I may speak out boldly as I ought.
3106150099	But in order that you also may know how I am doing, Tychicus our dearly-loved brother and faithful helper in the Lord's service will tell you everything.
3106160066	I have sent him to you for the very purpose--that you may know about us and that he may encourage you.
3106170066	Peace be to the brethren, and love combined with faith, from God the Father and the Lord Jesus Christ.
310618004c	May grace be with all who love our Lord Jesus Christ with perfect sincerity.
320000000b	Philippians
320101009f	Paul and Timothy, bondservants of Christ Jesus: To all God's people in Christ Jesus who are at Philippi, with the ministers of the Church and their assistants.
3201020054	May grace and peace be granted to you from God our Father and the Lord Jesus Christ.
320103002f	I thank my God at my every remembrance of you--
3201040053	always when offering any prayer on behalf of you all, finding a joy in offering it.
320105007a	I thank my God, I say, for your cooperation in spreading the Good News, from the time it first came to you even until now.
320106008d	For of this I am confident, that He who has begun a good work within you will go on to perfect it in preparation for the day of Jesus Christ.
32010700f5	And I am justified in having this confidence about you all, because, both during my imprisonment and when I stand up in defence of the Good News or to confirm its truth, I have you in my heart, sharers as you all are in the same grace as myself.
3201080052	For God is my witness how I yearn over all of you with tender Christian affection.
320109008b	And it is my prayer that your love may be more and more accompanied by clear knowledge and keen perception, for testing things that differ,
32010a006c	so that you may be men of transparent character, and may be blameless, in preparation for the day of Christ,
32010b0071	being filled with these fruits of righteousness which come through Jesus Christ-- to the glory and praise of God.
32010c008c	Now I would have you know, brethren, that what I have gone through has turned out to the furtherance of the Good News rather than otherwise.
32010d0087	And thus it has become notorious among all the Imperial Guards, and everywhere, that it is for the sake of Christ that I am a prisoner;
32010e0099	and the greater part of the brethren, made confident in the Lord through my imprisonment, now speak of God's Message without fear, more boldly than ever.
32010f0076	Some indeed actually preach Christ out of envy and contentiousness but there are also others who do it from good will.
3201100061	These latter preach Him from love to me, knowing that I am here for the defence of the Good News;
3201110084	while the others proclaim Him from motives of rivalry, and insincerely, supposing that by this they are embittering my imprisonment.
3201120091	What does it matter, however? In any case Christ is preached--either perversely or in honest truth; and in that I rejoice, yes, and will rejoice.
3201130079	For I know that it will result in my salvation through your prayers and a bountiful supply of the Spirit of Jesus Christ,
32011400d8	in fulfilment of my eager expectation and hope that I shall never have reason to feel ashamed, but that by my perfect freedom of speech Christ will be glorified in me, now as always, either by my life or by my death.
3201150033	For, with me, to live is Christ and to die is gain.
3201160095	But since to live means a longer stay on earth, that implies more labour for me--and not unsuccessful labour; and which I am to choose I cannot tell.
3201170065	I am in a dilemma, my earnest desire being to depart and be with Christ, for that is far, far better.
320118004f	But for your sakes it is more important that I should still remain in the body.
3201190099	I am convinced of this, and I know that I shall remain, and shall go on working side by side with you all, to promote your progress and joy in the faith;
32011a0076	so that, as Christians, you may have additional reason for glorying about me as the result of my being with you again.
32011b0118	Only let the lives you live be worthy of the Good News of the Christ, in order that, whether I come and see you or, being absent, only hear of you, I may know that you are standing fast in one spirit and with one mind, fighting shoulder to shoulder for the faith of the Good News.
32011c00c9	Never for a moment quail before your antagonists. Your fearlessness will be to them a sure token of impending destruction, but to you it will be a sure token of your salvation--a token coming from God.
32011d007d	For you have had the privilege granted you on behalf of Christ--not only to believe in Him, but also to suffer on His behalf;
32011e0078	maintaining, as you do, the same kind of conflict that you once saw in me and which you still hear that I am engaged in.
32020100e7	If then I can appeal to you as the followers of Christ, if there is any persuasive power in love and any common sharing of the Spirit, or if you have any tender-heartedness and compassion, make my joy complete by being of one mind,
320202005c	united by mutual love, with harmony of feeling giving your minds to one and the same object.
3202030095	Do nothing in a spirit of factiousness or of vainglory, but, with true humility, let every one regard the rest as being of more account than himself;
3202040058	each fixing his attention, not simply on his own interests, but on those of others also.
320205003d	Let the same disposition be in you which was in Christ Jesus.
320206007e	Although from the beginning He had the nature of God He did not reckon His equality with God a treasure to be tightly grasped.
3202070074	Nay, He stripped Himself of His glory, and took on Him the nature of a bondservant by becoming a man like other men.
3202080068	And being recognized as truly human, He humbled Himself and even stooped to die; yes, to die on a cross.
320209008b	It is in consequence of this that God has also so highly exalted Him, and has conferred on Him the Name which is supreme above every other,
32020a0085	in order that in the Name of JESUS every knee should bow, of beings in Heaven, of those on the earth, and of those in the underworld,
32020b005f	and that every tongue should confess that JESUS CHRIST is LORD, to the glory of God the Father.
32020c010b	Therefore, my dearly-loved friends, as I have always found you obedient, labour earnestly with fear and trembling--not merely as though I were present with you, but much more now since I am absent from you--labour earnestly, I say, to make sure of your own salvation.
32020d008f	For it is God Himself whose power creates within you the desire to do His gracious will and also brings about the accomplishment of the desire.
32020e0040	Be ever on your guard against a grudging and contentious spirit,
32020f00d0	so that you may always prove yourselves to be blameless and spotless--irreproachable children of God in the midst of a crooked and perverse generation, among whom you are seen as heavenly lights in the world,
3202100089	holding out to them a Message of Life. It will then be my glory on the day of Christ that I did not run my race in vain nor toil in vain.
3202110086	Nay, even if my life is to be poured as a libation upon the sacrificial offering of your faith, I rejoice, and I congratulate you all.
320212003a	And I bid you also share my gladness, and congratulate me.
320213007f	But, if the Lord permits it, I hope before long to send Timothy to you, that I, in turn, may be cheered by getting news of you.
320214004f	For I have no one likeminded with him, who will cherish a genuine care for you.
3202150054	Everybody concerns himself about his own interests, not about those of Jesus Christ.
3202160088	But you know Timothy's approved worth--how, like a child working with his father, he has served with me in furtherance of the Good News.
320217004c	So it is he that I hope to send as soon as ever I see how things go with me;
320218005f	but trusting, as I do, in the Lord, I believe that I shall myself also come to you before long.
32021900a7	Yet I deem it important to send Epaphroditus to you now--he is my brother and comrade both in labour and in arms, and is your messenger who has ministered to my needs.
32021a0066	I send him because he is longing to see you all and is distressed at your having heard of his illness.
32021b00b7	For it is true that he has been ill, and was apparently at the point of death; but God had pity on him, and not only on him, but also on me, to save me from having sorrow upon sorrow.
32021c0086	I am therefore all the more eager to send him, in the hope that when you see him again you may be glad and I may have the less sorrow.
32021d0054	Receive him therefore with heartfelt Christian joy, and hold in honour men like him;
32021e00c1	because it was for the sake of Christ's work that he came so near death, hazarding, as he did, his very life in endeavouring to make good any deficiency that there might be in your gifts to me.
32030100b2	In conclusion, my brethren, be joyful in the Lord. For me to give you the same warnings as before is not irksome to me, while so far as you are concerned it is a safe precaution.
320302003b	Beware of 'the dogs,' the bad workmen, the self-mutilators.
320303009b	For we are the true circumcision--we who render to God a spiritual worship and make our boast in Christ Jesus and have no confidence in outward ceremonies:
320304008f	although I myself might have some excuse for confidence in outward ceremonies. If any one else claims a right to trust in them, far more may I:
320305009e	circumcised, as I was, on the eighth day, a member of the race of Israel and of the tribe of Benjamin, a Hebrew sprung from Hebrews; as to the Law a Pharisee;
3203060063	as to zeal, a persecutor of the Church; as to the righteousness which comes through Law, blameless.
3203070047	Yet all that was gain to me--for Christ's sake I have reckoned it loss.
3203080108	Nay, I even reckon all things as pure loss because of the priceless privilege of knowing Christ Jesus my Lord. And for His sake I have suffered the loss of everything, and reckon it all as mere refuse, in order that I may win Christ and be found in union with Him,
320309009d	not having a righteousness of my own, derived from the Law, but that which arises from faith in Christ--the righteousness which comes from God through faith.
32030a0079	I long to know Christ and the power which is in His resurrection, and to share in His sufferings and die even as He died;
32030b0046	in the hope that I may attain to the resurrection from among the dead.
32030c00b4	I do not say that I have already won the race or have already reached perfection. But I am pressing on, striving to lay hold of the prize for which also Christ has laid hold of me.
32030d00ac	Brethren, I do not imagine that I have yet laid hold of it. But this one thing I do--forgetting everything which is past and stretching forward to what lies in front of me,
32030e0066	with my eyes fixed on the goal I push on to secure the prize of God's heavenward call in Christ Jesus.
32030f009b	Therefore let all of us who are mature believers cherish these thoughts; and if in any respect you think differently, that also God will make clear to you.
320310005c	But whatever be the point that we have already reached, let us persevere in the same course.
3203110079	Brethren, vie with one another in imitating me, and carefully observe those who follow the example which we have set you.
3203120088	For there are many whom I have often described to you, and I now even with tears describe them, as being enemies to the Cross of Christ.
3203130084	Their end is destruction, their bellies are their God, their glory is in their shame, and their minds are devoted to earthly things.
3203140095	We, however, are free citizens of Heaven, and we are waiting with longing expectation for the coming from Heaven of a Saviour, the Lord Jesus Christ,
32031500ab	who, in the exercise of the power which He has even to subject all things to Himself, will transform this body of our humiliation until it resembles His own glorious body.
3204010077	Therefore, my brethren, dearly loved and longed for, my joy and crown, so stand firm in the Lord, my dearly-loved ones.
3204020052	I entreat Euodia, and I entreat Syntyche, to be of one mind, as sisters in Christ.
32040300e8	Yes, and I beg you also, my faithful yoke-fellow, to help these women who have shared my toil in connection with the Good News, together with Clement and the rest of my fellow labourers, whose names are recorded in the Book of Life.
3204040036	Always be glad in the Lord: I will repeat it, be glad.
3204050043	Let your forbearing spirit be known to every one--the Lord is near.
32040600aa	Do not be over-anxious about anything, but by prayer and earnest pleading, together with thanksgiving, let your request be unreservedly made known in the presence of God.
3204070094	And then the peace of God, which transcends all our powers of thought, will be a garrison to guard your hearts and minds in union with Christ Jesus.
32040800f1	Finally, brethren, whatever is true, whatever wins respect, whatever is just, whatever is pure, whatever is lovable, whatever is of good repute--if there is any virtue or anything deemed worthy of praise--cherish the thought of these things.
32040900a3	The doctrines and the line of conduct which I taught you--both what you heard and what you saw in me-- hold fast to them; and God who gives peace will be with you.
32040a00be	But I rejoice with a deep and holy joy that now at length you have revived your thoughtfulness for my welfare. Indeed you have always been thoughtful for me, although opportunity failed you.
32040b0086	I do not refer to this through fear of privation, for (for my part) I have learned, whatever be my outward experiences, to be content.
32040c00b4	I know both how to live in humble circumstances and how to live amid abundance. I am fully initiated into all the mysteries both of fulness and of hunger, of abundance and of want.
32040d003c	I have strength for anything through Him who gives me power.
32040e0035	Yet I thank you for taking your share in my troubles.
32040f00cd	And you men and women of Philippi also know that at the first preaching of the Good News, when I had left Macedonia, no other Church except yourselves held communication with me about giving and receiving;
320410004c	because even in Thessalonica you sent several times to minister to my needs.
320411005a	Not that I crave for gifts from you, but I do want to see abundant fruit bring you honour.
32041200f7	I have enough of everything--and more than enough. My wants are fully satisfied now that I have received from the hands of Epaphroditus the generous gifts which you sent me--they are a fragrant odor, an acceptable sacrifice, truly pleasing to God.
3204130063	But my God--so great is His wealth of glory in Christ Jesus--will fully supply every need of yours.
320414004d	And to our God and Father be the glory throughout the Ages of the Ages! Amen.
3204150067	My Christian greetings to every one of God's people. The brethren who are with me send their greetings.
320416004e	All God's people here greet you--especially the members of Caesar's household.
320417003c	May the grace of our Lord Jesus Christ be with your spirits.
330000000a	Colossians
330101004d	Paul, an Apostle of Christ Jesus by the will of God--and Timothy our brother:
3301020089	To the people of God and the believing brethren at Colossae who are in Christ. May grace and peace be granted to you from God our Father.
3301030060	We give thanks to God, the Father of our Lord Jesus Christ, constantly praying for you as we do,
330104006f	because we have heard of your faith in Christ Jesus and of the love which you cherish towards all God's people,
3301050088	on account of the hope treasured up for you in Heaven. Of this hope you have already heard in the Message of the truth of the Good News.
33010600ee	For it has reached you, and remains with you, just as it has also spread through the whole world, yielding fruit there and increasing, as it has done among you from the day when first you heard it and came really to know the grace of God,
3301070079	as you learned it from Epaphras our dearly-loved fellow servant. He is to you a faithful minister of Christ in our stead,
330108004e	and moreover he has informed us of your love, which is inspired by the Spirit.
33010900f5	For this reason we also, from the day we first received these tidings, have never ceased to pray for you and to entreat that you may be filled with a clear knowledge of His will accompanied by thorough wisdom and discernment in spiritual things;
33010a00b0	so that your lives may be worthy of the Lord and perfectly pleasing to Him, while you exhibit the results of right action of every sort and grow into a fuller knowledge of God.
33010b00a9	Since His power is so glorious, may you be strengthened with strength of every kind, and be prepared for cheerfully enduring all things with patience and long-suffering;
33010c0073	and give thanks to the Father who has made us fit to receive our share of the inheritance of God's people in Light.
33010d0080	It is God who has delivered us out of the dominion of darkness, and has transferred us into the Kingdom of His dearly-loved Son,
33010e003c	in whom we have our redemption--the forgiveness of our sins.
33010f0062	Christ is the visible representation of the invisible God, the Firstborn and Lord of all creation.
33011000bd	For in Him was created the universe of things in heaven and on earth, things seen and things unseen, thrones, dominions, princedoms, powers--all were created, and exist through and for Him.
3301110056	And HE IS before all things and in and through Him the universe is a harmonious whole.
33011200ae	Moreover He is the Head of His Body, the Church. He is the Beginning, the Firstborn from among the dead, in order that He Himself may in all things occupy the foremost place.
3301130063	For it was the Father's gracious will that the whole of the divine perfections should dwell in Him.
33011400d3	And God purposed through Him to reconcile the universe to Himself, making peace through His blood, which was shed upon the Cross--to reconcile to Himself through Him, I say, things on earth and things in Heaven.
330115005b	And you, estranged as you once were and even hostile in your minds, amidst your evil deeds,
3301160086	He has now, in His human body, reconciled to God by His death, to bring you, holy and faultless and irreproachable, into His presence;
330117010b	if, indeed, you are still firmly holding to faith as your foundation, without ever shifting from your hope that rests on the Good News that you have heard, which has been proclaimed in the whole creation under Heaven, and in which I Paul have been appointed to serve.
330118009c	Now I can find joy amid my sufferings for you, and I fill up in my own person whatever is lacking in Christ's afflictions on behalf of His Body, the Church.
33011900a0	I have been appointed to serve the Church in the position of responsibility entrusted to me by God for your benefit, so that I may fully deliver God's Message--
33011a006c	the truth which has been kept secret from all ages and generations, but has now been revealed to His people,
33011b00a6	to whom it was His will to make known how vast a wealth of glory for the Gentile world is implied in this truth--the truth that 'Christ is in you, the hope of glory.'
33011c00aa	Him we preach, admonishing every one and instructing every one, with all possible wisdom, so that we may bring every one into God's presence, made perfect through Christ.
33011d0083	To this end, like an earnest wrestler, I exert all my strength in reliance upon the power of Him who is mightily at work within me.
330201009a	For I would have you know in how severe a struggle I am engaged on behalf of you and the brethren in Laodicea and of all who have not known me personally,
33020200e8	in order that their hearts may be cheered, they themselves being welded together in love and enjoying all the advantages of a reasonable certainty, till at last they attain the full knowledge of God's truth, which is Christ Himself.
3302030051	In Him all the treasures of wisdom and knowledge are stored up, hidden from view.
3302040049	I say this to prevent your being misled by any one's plausible sophistry.
33020500c3	For although, as you say, I am absent from you in body, yet in spirit I am present with you and am delighted to witness your good discipline and the solid front presented by your faith in Christ.
3302060065	As therefore you have received the Christ, even Jesus our Lord, live and act in vital union with Him;
33020700d7	having the roots of your being firmly planted in Him, and continually building yourselves up in Him, and always being increasingly confirmed in the faith as you were taught it, and abounding in it with thanksgiving.
33020800c3	Take care lest there be some one who leads you away as prisoners by means of his philosophy and idle fancies, following human traditions and the world's crude notions instead of following Christ.
3302090067	For it is in Christ that the fulness of God's nature dwells embodied, and in Him you are made complete,
33020a002d	and He is the Lord of all princes and rulers.
33020b0091	In Him also you were circumcised with a circumcision not performed by hand, when you threw off your sinful nature in true Christian circumcision;
33020c00a0	having been buried with Him in your baptism, in which you were also raised with Him through faith produced within you by God who raised Him from among the dead.
33020d00c1	And to you--dead as you once were in your transgressions and in the uncircumcision of your natural state--He has nevertheless given Life with Himself, having forgiven us all our transgressions.
33020e009b	The bond, with its requirements, which was in force against us and was hostile to us, He cancelled, and cleared it out of the way, nailing it to His Cross.
33020f0093	And the hostile princes and rulers He shook off from Himself, and boldly displayed them as His conquests, when by the Cross He triumphed over them.
3302100082	Therefore suffer no one to sit in judgement on you as to eating or drinking or with regard to a festival, a new moon or a sabbath.
330211005a	These were a shadow of things that were soon to come, but the substance belongs to Christ.
33021200ca	Let no one defraud you of your prize, priding himself on his humility and on his worship of the angels, and taking his stand on the visions he has seen, and idly puffed up with his unspiritual thoughts.
33021300c2	Such a one does not keep his hold upon Christ, the Head, from whom the Body, in all its parts nourished and strengthened by its points of contact and its connections, grows with a divine growth.
33021400ab	If you have died with Christ and have escaped from the world's rudimentary notions, why, as though your life still belonged to the world, do you submit to such precepts as
330215004d	"Do not handle this;" "Do not taste that;" "Do not touch that other thing" --
330216007a	referring to things which are all intended to be used up and perish--in obedience to mere human injunctions and teachings?
33021700e0	These rules have indeed an appearance of wisdom where self-imposed worship exists, and an affectation of humility and an ascetic severity. But not one of them is of any value in combating the indulgence of our lower natures.
3303010076	If however you have risen with Christ, seek the things that are above, where Christ is, enthroned at God's right hand.
3303020056	Give your minds to the things that are above, not to the things that are on the earth.
330303003e	For you have died, and your life is hidden with Christ in God.
3303040056	When Christ appears--He is our true Life--then you also will appear with Him in glory.
3303050099	Therefore put to death your earthward inclinations--fornication, impurity, sensual passion, unholy desire, and all greed, for that is a form of idolatry.
330306003f	It is on account of these very sins that God's anger is coming,
3303070051	and you also were once addicted to them, while you were living under their power.
33030800aa	But now you must rid yourselves of every kind of sin--angry and passionate outbreaks, ill-will, evil speaking, foul-mouthed abuse--so that these may never soil your lips.
330309005f	Do not speak falsehoods to one another, for you have stripped off the old self with its doings,
33030a0083	and have clothed yourselves with the new self which is being remoulded into full knowledge so as to become like Him who created it.
33030b00ac	In that new creation there is neither Greek nor Jew, circumcision nor uncircumcision, barbarian, Scythian, slave nor free man, but Christ is everything and is in all of us.
33030c0097	Clothe yourselves therefore, as God's own people holy and dearly loved, with tender-heartedness, kindness, lowliness of mind, meekness, long-suffering;
33030d00a0	bearing with one another and readily forgiving each other, if any one has a grievance against another. Just as the Lord has forgiven you, you also must forgive.
33030e0043	And over all these put on love, which is the perfect bond of union;
33030f00a1	and let the peace which Christ gives settle all questionings in your hearts, to which peace indeed you were called as belonging to His one Body; and be thankful.
33031000cd	Let the teaching concerning Christ remain as a rich treasure in your hearts. In all wisdom teach and admonish one another with psalms, hymns, and spiritual songs, and sing with grace in your hearts to God.
3303110097	And whatever you do, in word or in deed, do everything in the name of the Lord Jesus, and let it be through Him that you give thanks to God the Father.
3303120049	Married women, be submissive to your husbands, as is fitting in the Lord.
330313004a	Married men, be affectionate to your wives, and do not treat them harshly.
3303140055	Children be obedient to your parents in everything; for that is right for Christians.
3303150056	Fathers, do not fret and harass your children, or you may make them sullen and morose.
33031600af	Slaves, be obedient in everything to your earthly masters; not in acts of eye service, as aiming only to please men, but with simplicity of purpose, because you fear the Lord.
3303170066	Whatever you are doing, let your hearts be in your work, as a thing done for the Lord and not for men.
3303180087	For you know that it is from the Lord you will receive the inheritance as your reward. Christ is the Master whose bondservants you are.
3303190079	The man who perpetrates a wrong will find the wrong repaid to him; and with God there are no merely earthly distinctions.
3304010062	Masters, deal justly and equitably with your slaves, knowing that you too have a Master in Heaven.
330402005a	Be earnest and unwearied in prayer, being on the alert in it and in your giving of thanks.
33040300ac	And pray at the same time for us also, that God may open for us a door for preaching, for us to tell the truth concerning Christ for the sake of which I am even a prisoner.
3304040037	Then I shall proclaim it fully, as it is my duty to do.
330405004d	Behave wisely in relation to the outside world, buying up your opportunities.
3304060079	Let your language be always seasoned with the salt of grace, so that you may know how to give every man a fitting answer.
330407008d	Tychicus, our much-loved brother, a trusty assistant and fellow servant with us in the Lord's work, will give you every information about me.
3304080073	And for this very purpose I send him to you that you may know how we are faring; and that he may cheer your hearts.
330409007c	And with him I send our dear and trusty brother Onesimus, who is one of yourselves. They will inform you of everything here.
33040a00ab	Aristarchus my fellow prisoner sends greeting to you, and so does Barnabas's cousin Mark. You have received instructions as to him; if he comes to you, give him a welcome.
33040b00c1	Jesus, called Justus, also sends greeting. These three are Hebrew converts. They alone among such have worked loyally with me for the Kingdom of God--they are men who have been a comfort to me.
33040c00fe	Epaphras, who is one of yourselves, a bondservant of Jesus Christ, sends greetings to you, always wrestling on your behalf in his prayers, that you may stand firm--Christians of ripe character and of clear conviction as to everything which is God's will.
33040d0077	For I can bear witness to the deep interest he takes in you and in the brethren at Laodicea and in those at Hierapolis.
33040e0041	Luke, the dearly-loved physician, salutes you, and so does Demas.
33040f0074	Christian greetings to the brethren at Laodicea, especially to Nymphas, and to the Church that meets at their house.
330410009e	And when this Letter has been read among you, let it be read also in the Church of the Laodiceans, and you in turn must read the one I am sending to Laodicea.
3304110061	And tell Archippus to discharge carefully the duties devolving upon him as a servant of the Lord.
3304120068	I Paul add with my own hand this final greeting. Be mindful of me in my imprisonment. Grace be with you.
340000000f	1 Thessalonians
3401010099	Paul, Silas, and Timothy: To the Church of the Thessalonians which is in God the Father and the Lord Jesus Christ. May grace and peace be granted to you.
3401020062	We continually give thanks to God because of you all, while we make mention of you in our prayers.
34010300ad	For we never fail to remember your works of faith and labours of love and your persistent and unwavering hope in our Lord Jesus Christ in the presence of our God and Father;
3401040053	knowing as we do, brethren, that you are beloved by God and that He has chosen you.
34010500d8	The Good News that we brought you did not come to you in words only, but also with power and with the Holy Spirit and with much certainty, for you know the sort of men we became among you, as examples for your sakes.
34010600ab	And you followed the pattern set you by us and by the Master, after you had received the Message amid severe persecution, and yet with the joy which the Holy Spirit gives,
3401070052	so that you became a pattern to all the believers throughout Macedonia and Greece.
34010800d3	For it was not only from you that the Master's Message sounded forth throughout Macedonia and Greece; but everywhere your faith in God has become known, so that it is unnecessary for us to say anything about it.
34010900a5	For when others speak of us they report the reception we had from you, and how you turned from your idols to God, to be bondservants of the true and ever-living God,
34010a0086	and to await the return from Heaven of His Son, whom He raised from among the dead--even Jesus, our Deliverer from God's coming anger.
3402010055	For you yourselves, brethren, know that our visit to you did not fail of its purpose.
34020200be	But, as you will remember, after we had already met with suffering and outrage at Philippi, we summoned up boldness, by the help of our God, to tell you God's Good News amid much opposition.
340203006d	For our preaching was not grounded on a delusion, nor prompted by mingled motives, nor was there fraud in it.
34020400b4	But as God tested and approved us before entrusting us with His Good News, so in what we say we are seeking not to please men but to please God, who tests and approves our motives.
340205008f	For, as you are well aware, we have never used the language of flattery nor have we found pretexts for enriching ourselves--God is our witness;
3402060083	nor did we seek glory either from you or from any other mere men, although we might have stood on our dignity as Christ's Apostles.
3402070080	On the contrary, in our relations to you we showed ourselves as gentle as a mother is when she tenderly nurses her own children.
34020800da	Seeing that we were thus drawn affectionately towards you, it would have been a joy to us to have imparted to you not only God's Good News, but to have given our very lives also, because you had become very dear to us.
34020900ad	For you remember, brethren, our labour and toil: how, working night and day so as not to become a burden to any one of you, we came and proclaimed among you God's Good News.
34020a007a	You yourselves are witnesses--and God is witness--how holy and upright and blameless our dealings with you believers were.
34020b007c	For you know that we acted towards every one of you as a father does towards his own children, encouraging and cheering you,
34020c0076	and imploring you to live lives worthy of fellowship with God who is inviting you to share His own Kingship and glory.
34020d0110	And for this further reason we render unceasing thanks to God, that when you received God's Message from our lips, it was as no mere message from men that you embraced it, but as--what it really is--God's Message, which also does its work in the hearts of you who believe.
34020e00d9	For you, brethren, followed the example of the Churches of God in Christ Jesus which are in Judaea; seeing that you endured the same ill-treatment at the hands of your countrymen, as they did at the hands of the Jews.
34020f00a7	Those Jewish persecutors killed both the Lord Jesus and the Prophets, and drove us out of their midst. They are displeasing to God, and are the enemies of all mankind;
34021000d2	for they still try to prevent our preaching to the Gentiles so that they may find salvation. They thus continually fill up the measure of their own sins, and God's anger in its severest form has overtaken them.
34021100bd	But we, brethren, having been for a short time separated from you in bodily presence, though not in heart, endeavoured all the more earnestly, with intense longing, to see you face to face.
3402120071	On this account we wanted to come to you--at least I Paul wanted again and again to do so--but Satan hindered us.
3402130086	For what is our hope or joy, or the crown of which we boast? Is it not you yourselves in the presence of our Lord Jesus at His Coming?
3402140023	Yes, you are our glory and our joy.
3403010052	So when we could endure it no longer, we decided to remain behind in Athens alone;
3403020099	and sent Timothy our brother and God's minister in the service of Christ's Good News, that he might help you spiritually and encourage you in your faith;
3403030073	that none of you might be unnerved by your present trials: for you yourselves know that they are our appointed lot.
340304008c	For even when we were with you, we forewarned you, saying, "We are soon to suffer affliction;" and this actually happened, as you well know.
34030500c1	For this reason I also, when I could no longer endure the uncertainty, sent to know the condition of your faith, lest perchance the Tempter might have tempted you and our labour have been lost.
3403060105	But now that Timothy has recently come back to us from you, and has brought us the happy tidings of your faith and love, and has told us how you still cherish a constant and affectionate recollection of us, and are longing to see us as we also long to see you--
3403070066	for this reason in our distress and trouble we have been comforted about you, brethren, by your faith.
340308004c	For now life is for us life indeed, since you are standing fast in the Lord.
3403090089	For what thanksgiving on your behalf can we possibly offer to God in return for all the joy which fills our souls before our God for you,
34030a009b	while night and day, with intense earnestness, we pray that we may see your faces, and may bring to perfection whatever may be still lacking in your faith?
34030b0053	But may our God and Father Himself--and our Lord Jesus--guide us on our way to you;
34030c0087	and as for you, may the Lord teach you to love one another and all men, with a growing and a glowing love, resembling our love for you.
34030d00a9	Thus He will build up your characters, so that you will be faultlessly holy in the presence of our God and Father at the Coming of our Lord Jesus with all His holy ones.
34040100ca	Moreover, brethren, as you learnt from our lips the lives which you ought to live, and do live, so as to please God, we beg and exhort you in the name of the Lord Jesus to live them more and more truly.
3404020054	For you know the commands which we laid upon you by the authority of the Lord Jesus.
340403004f	For this is God's will--your purity of life, that you abstain from fornication;
3404040063	that each man among you shall know how to procure a wife who shall be his own in purity and honour;
3404050061	that you be not overmastered by lustful cravings, like the Gentiles who have no knowledge of God;
34040600d2	and that in this matter there be no encroaching on the rights of a brother Christian and no overreaching him. For the Lord is an avenger in all such cases, as we have already taught you and solemnly warned you.
340407003f	God has not called us to an unclean life, but to one of purity.
340408006e	Therefore a defiant spirit in such a case provokes not man but God, who puts His Holy Spirit into your hearts.
3404090098	But on the subject of love for the brotherhood it is unnecessary for me to write to you, for you yourselves have been taught by God to love one another;
34040a0067	and indeed you do love all the brethren throughout Macedonia. And we exhort you to do so more and more,
34040b008b	and to vie with one another in eagerness for peace, every one minding his own business and working with his hands, as we ordered you to do:
34040c0054	so as to live worthy lives in relation to outsiders, and not be a burden to any one.
34040d009b	Now, concerning those who from time to time pass away, we would not have you to be ignorant, brethren, lest you should mourn as others do who have no hope.
34040e0095	For if we believe that Jesus has died and risen again, we also believe that, through Jesus, God will bring with Him those who shall have passed away.
34040f00cc	For this we declare to you on the Lord's own authority--that we who are alive and continue on earth until the Coming of the Lord, shall certainly not forestall those who shall have previously passed away.
34041000aa	For the Lord Himself will come down from Heaven with a loud word of command, and with an archangel's voice and the trumpet of God, and the dead in Christ will rise first.
340411007e	Afterwards we who are alive and are still on earth will be caught up in their company amid clouds to meet the Lord in the air.
340412005c	And so we shall be with the Lord for ever. Therefore encourage one another with these words.
340501004c	But as to times and dates it is unnecessary that anything be written to you.
3405020060	For you yourselves know perfectly well that the day of the Lord comes like a thief in the night.
34050300a0	While they are saying "Peace and safety!" then in a moment destruction falls upon them, like birth-pains on a woman who is with child; and escape there is none.
3405040057	But you, brethren, are not in darkness, that daylight should surprise you like a thief;
3405050065	for all of you are sons of Light and sons of the day. We belong neither to the night nor to darkness.
3405060059	So then let us not sleep, like the rest of the world, but let us keep awake and be sober.
3405070050	For those who sleep, sleep at night, and those who drink freely, drink at night.
340508008c	But let us, belonging--as we do--to the day, be sober, putting on the breastplate of faith and love, and for a helmet the hope of salvation.
3405090069	For God has not pre-destined us to meet His anger, but to obtain salvation through our Lord Jesus Christ;
34050a005b	who died on our behalf, so that whether we are awake or are sleeping we may share His Life.
34050b0063	Therefore encourage one another, and let each one help to strengthen his friend, as in fact you do.
34050c0087	Now we beg you, brethren, to show respect for those who labour among you and are your leaders in Christian work, and are your advisers;
34050d005b	and to esteem them very highly in love for their work's sake. Be at peace among yourselves.
34050e0072	And we exhort you, brethren, admonish the unruly, comfort the timid, sustain the weak, and be patient towards all.
34050f0093	See to it that no one ever repays another with evil for evil; but always seek opportunities of doing good both to one another and to all the world.
3405100011	Be always joyful.
3405110017	Be unceasing in prayer.
3405120061	In every circumstance of life be thankful; for this is God's will in Christ Jesus respecting you.
3405130019	Do not quench the Spirit.
340514002e	Do not think meanly of utterances of prophecy;
340515002f	but test all such, and retain hold of the good.
