2800000006	MATAYO
37021400e5	Muna ing'anda ya mgoli muna via bwando va namna zose, viyagwe va madini ga feza, viyagwe va zahabu, viyagwe va mibiki, na viyagwe va ulongo. Viyagwe vitendigwa sama ya vinhu kisinyo, na viyagwe sama ya vinhu vizoeleke mazua gose.
37021500e9	Vino vivo vondaiwe ha munhu yoyose yoing'aliza na kuwa kutali na vinhu vose vihile, kowa kinhu kitendigwe sama ya vinhu kisinyo, kwavija kowa na ukazi ung'alile na kowa munhu yaisasale kusang'hanikizwa na Mndewa mmbuli zose zinogile.
37021600a8	Avo inege na sulukila zihile za umhale, na iyohe kukala ukazi wa kuwa bule uzenzeleganye, nhamanila, noge, na tindiwalo, hamoja na awo womkema Mulungu na mioyo inogile.
3702170067	Ila uinege na mbamila za kibozi na za kijinga, kwavija gweye kuvitanga kamba zimambukizilaga muingomba.
370218008c	Gweye kamba mtumigwa wa Mndewa hulondigwa kugomba na munhu. Ila kolondigwa umnogele kila munhu, na uwe mkulufunzi unogile uli na mwazaganyo.
3702190083	Uwe munhu yaholile kipigiti vuuwagolosa waja wokubeza, kwavija siku Mulungu koigalula mioyo ya wanhu waja na kwiza kuitanga ikweli.
37021a007e	Abaho wabwele mnzonzi zao na kuhonyokwa kulawa mumtego wa Mwenembago, ayo yawanamate na kuwatenda watende gaja goyolonda heyo.
3703010065	Ila kolondigwa uitange mbuli ino, Timoteo, kamba kuna gamazua ga kimambukizo kowa na vipigiti vidala.
37030200ad	Wanhu wowa wene kuinogela wenyego, wene kunogela hela, wene kuitogola, wene matopa, na wene maligo. Hawawategeleza tata zao na mama zao, walibule hewela, wanyolodoke mmioyo,
3703030081	walibule unhu, wolema kuwagela wayao kumgongo, wowalonga vihile wayao, woleka kuizuila, wakaini, na wokwihilwa na mbuli zinogile.
37030400a9	Wanhu wano wowa vizenzeleganye, hawawagesa wanhu wayagwe, wowa wene kulonda makulu, na wowa wene kunogelwa na mbuli za uhondo wa ulumwengu uno kubanza kumnogela Mulungu.
370305005c	Kunze wa kamba wanhu wa Mulungu, ila wozibeza mhiko zake. Ukale nao kutali wanhu kamba wano.
37030600d7	Kwavija mmwanza wao hana wanhu wokiitenda kuwa wambwiga wokwingila mzing'anda za watwanzi wabozi wagubikizwe na vilozo viwali navo na kuhembeluswa na sulukila za kila namna. Wolonda wagatogole mafundo gao ga uvwizi.
370307004e	Watwanzi awo mazua gose wolonda kuifundiza ila hawadaha kwiza kuitanga ikweli.
3703080092	Kamba vija Yane na Yambile viwam'bezile Musa umwaka, vivija wanhu wano waibamilila ikweli, wanhu wali na nzonzi zipotoke, na wahumwile mnhamanila.
3703090072	Ila hawavika kutali ng'hani, kwavija kila munhu kowona vija viwali wabozi. Vino vivo viwalawilile Yane na Yambile.
37030a00be	Ila gweye, Timoteo, kuvitanga vija vinifundiza na vija vinikala, na kugatanga gaja gali mmoyo wangu. Kuitanga nhamanila yangu, vija vinili na mwazaganyo na noge, na vija vinidaha kwazaganya.
37030b00c1	Kuitanga migayo yangu na kugazika kunigazike. Kugatanga gose ganilawilile nie mmiwambo ya Antiokia, Ikonio, na Listila, migayo ihile inyazaganye, ila Mndewa kanikombola kulawa mmigayo ija yose.
37030c0060	Kila munhu yolonda kukala ukazi wa kumnogela Mulungu mkuilumba hamoja na Kilisto Yesu kogazigwa.
37030d008e	Ila wanhu wehile na wazenzeleganye wogaluka kulawa kuwiho na kuwa wanhu wehile ng'hani, kuno wowavwizila wayagwe na hewo wenyego kuvwiziligwa.
37030e0061	Ila gweye gendelela na gaja gauifundize na gaugatogole ng'hani, kwavija kumtanga ija yakufundize.
37030f00b6	Na kuvitanga kamba songela vuukalile mdodo kufundizigwa Nyandiko Zing'alile, zikugwelele ng'hungwe za kuubokela ukombola awo wiza kubitila nhamanila mkuilumba hamoja na Kilisto Yesu.
37031000ac	Nyandiko zose Zing'alile zina Loho wa Mulungu, na zolumba kufundiza gaja gali kweli, kukomhokela gehile, kugolosa haveduke, na kufundiza kukala ukazi ulibule uzenzeleganye,
3703110059	avo munhu wa Mulungu yatimamie na yawe na vihendo vose va kutenda kila sang'hano inogile.
370401009c	Haulongozi wa Mulungu na haulongozi wa Kilisto Yesu, ayo yondayawataguse iwagima na wadanganhike, na kwavija heyo kokwiza kutawala kamba Mndewa, nokulagiza,
3704020090	uupete Usenga Unogile, uisasale mkipigiti kilumbile na mkipigiti hakilumbile, fundiza, komhokela, na gangamiza, na ufundize na mwazaganyo mkulu.
37040300b3	Kipigiti chokwiza cha wanhu kugalema mafundizo ga ikweli, ila woziwinza sulukila zao wenyego na woilundikila wakulufunzi bwando wondawawalongele gaja gowosulukila hewo kugahulika.
3704040050	Wolema kuzitegeleza mbuli za ikweli, na wosonga kuzitegeleza simulizi za uvwizi.
3704050094	Ila gweye, uizuile mzimbuli zose, uyazaganye migayo, tenda sang'hano ya mpeta Usenga Unogile, na ugatende gose gayakugwelele Mulungu kamba mtumigwa.
370406006d	Kwavija nie kipigiti changu kivika cha kulavigwa nhosa. Kipigiti cha nie kusegela muulumwengu uno kikwenhuka.
370407004a	Nigomba ngomba inogile, mkimbilo niumambukiza, na nhamanila nisigala nayo.
37040800f0	Na sambi nikiligwa mkungo wa kuwa bule uzenzeleganye, awo Mndewa, mulamula yalibule uzenzeleganye, wondayanigwelele kuna dizua dondayabwele. Ila sio nie niiyeka, ila vivija na waja wose wakalile wonogelwa kumona mkipigiti cha kwiza kumwake.
3704090027	Tenda vuudahile wize kumwangu himahima,
37040a009d	kwavija Dema, kanogelwa na ulumwengu uno avo kanileka kachola kudiwambo da Tesalonike. Kilesike kachola muisi ya Galatia, na Tito kachola muisi ya Dalumatia.
37040b0071	Luka yeiyeka iyo yali hamoja na nie. Msole Maluko wize nayo, kwavija heyo iyo yodaha kunitaza muisang'hano yangu.
37040c002a	Nimtuma Tikiko yachole kudiwambo da Efeso.
37040d009b	Uheza ngalila koti jangu, dija dinidilekile mmakono ga Kalipo mdiwambo da Toloa, vivija nigalile na vitabu vangu, ng'haning'hani vija vitendigwe na kwembe.
37040e006a	Alekizanda, ija imuhunzi, kanitendela mbuli zihile ng'hani. Mndewa komuliha galingile na gaja gayatendile.
37040f0052	Gweye vivija umteganye, kwavija kagabeza na mhiko zake zose gaja gose gatulongile.
3704100089	Mmwanza wangu wa ichanduso kugaligwa ha mulamula haduhu munhu yangombeleze, ila wanhu wose wanileka. Mulungu sambiyawapetele nhaguso ino.
37041100ac	Ila Mndewa kema hamoja na nie na kunigela mhiko, avo kubitila nie Usenga Unogile upetigwe bila kusigazwa na Wamhazi wose wauhulike. Avo nikomboligwa kulawa mnhaguso ya ifa.
3704120099	Mndewa konikombola kulawa mzimbuli zose zihile na kunisola mkuniimiliza na kunigala kuna uundewa wake wa kuulanga. Yenzi iwe kumwake milongo yose. Amina.
3704130047	Walamse Pilisila na Akuila, hamoja na wanhu wali mng'anda ya Onesifolo.
3704140066	Elasto kasigala mdiwambo da Kolinto. Na nie nimuleka Tulofimo mdiwambo da Mileto kwavija kakala mtamu.
3704150091	Tenda vuudahile kwiza kipigiti cha kihuhe king'hali hakinavika. Yubulo, Pude, Lino, na Klaudia hamoja na wanhu wose wamtogole Kilisto, wokulamsa.
3704160040	Mndewa yakale na loho yako. Ngekewa ya Mulungu iwe hamoja namwe.
3800000004	TITO
38010100e7	Lupwilili luno lolawa ha Paulo, nyakadala wa Mulungu na mtumigwa wa Yesu Kilisto. Nitumigwa giladi niigangamize nhamanila ya awo wasaguligwe na Mulungu na kuwafundiza kuitanga ikweli yondaiwatende wakale ukazi wa kumnogeza Mulungu.
3801020098	Kweli ino iwatenda wawe na tamanilo da kuwa na ugima wa digunge, ugima awo Mulungu yalibule uvwizi uyekile kilagano nao songela ulumwengu haunalumbigwa.
3801030090	Na mkipigiti kitogoligwe kaigubula mbuli yake kubitila Usenga Unogile unigweleligwe nie, Usenga uniupeta mkushulutizwa na Mulungu Mkombola wetu.
38010400ab	Nokwandikila gweye, Tito, mwanangu wa ikweli mnhamanila ituisangila. Ngekewa na tindiwalo kulawa ha Mulungu Tata na kulawa ha Yesu Kilisto Mkombola wetu viwe hamoja nagwe.
38010500c7	Nikuleka kuna ikisiwa cha Kilete giladi ukamambukize sang'hano yetu haja, na uwasagule wavyele wa wanhu wamtogole Kilisto m'viwambo vose vili na madale ga wanhu wamtogole Kilisto kamba vinikulongele.
38010600ad	M'vyele kolondigwa sambiyatagusigwe mbuli na munhu yoyose, yawe na mtwanzi imwe, munhu mwene wana wamtogole Kilisto, sambiwawe watundu, wawe wanhu wa kuizuila mmbuli zihile.
38010700e1	Kwavija m'vyele iyo mkulu muisang'hano ya Mulungu, avo kolondigwa sambiyawe na mbuli na munhu, sambiyawe na matopa, sambiyone lusango himahima, sambiyakoligwe, sambiyawe mkali, na sambiyaipatile vinhu mnzila ya uzenzeleganye,
380108009a	ila kolondigwa kuwa mgomela wahenza, yonogelwa na ganogile, yawe na ng'hungwe, yawe bule uzenzeleganye, yang'alile, na mwene kuizuila sambiyatende gehile.
38010900b6	Kolondigwa kuugoga ng'hani Usenga Unogile utogoligwa uyafundizwe, giladi yadahe kuwagangamiza wayage mkuwapetela mafundo gali na mhiko, na kuwalagusila awo wogabela haja hawahonyele.
38010a009a	Kwavija kuna wanhu bwando wabezi awo wolonga mbuli za kibozi na kuwavwizila wayao, hasa waja wowagong'ondeza wanhu wengile kumbi kileka mana wakomboligwe.
38010b007b	Wolondigwa wavudalizwe, kwavija sama ya mafundizo gao ga uvwizi wowagiza mulango wose. Wotenda gano sama ya kupata hela tu.
38010c00bd	Hata imwe wa wanhu zao wenyego, ayo womkema muhokozi kulawa kisiwa cha Kilete, kawalonga hewo yolonga, “Wanhu kulawa Kilete wose wavwizi, wang'onyo wene ukaini, wakoka, na wabukanyaji.”
38010d0080	Na usindila uno una kweli mgati yake. Avo wakomhokele wanhu wamtogole Kilisto mkuwakalikila giladi wawe na nhamanila igangamale.
38010e0068	Sambiwagendelele kutegeleza usheha wa Wayahudi ama malagizo gatendigwe na wanhu ga awo wailemile ikweli.
38010f00c2	Ha awo wang'alile, kila kinhu king'ala. Ila ha awo wanyolodoke na walekile kutogola, haduhu kinhu king'alile kumwao, kwavija nzewele zao na udaho wao wa kusambula gehile na ganogile zibanangika.
380110007d	Wolonga wamtanga Mulungu, ila sang'hano zao zobela. Hawanogelwa na wamema udulu, hawalumbile kutenda kinhu chochose kinogile.
3802010048	Ila gweye, Tito, kolondigwa ufundize gaja gali mmafundizo gali na mhiko.
3802020085	Wafundize wavyele wa kimbigalo waizuile, walumbe kuhishimilwa, na wawe na ng'hungwe. Wagangamale mnhamanila, mdinoge, na mkwazaganya.
38020300a9	Vivija wafundize wavyele wa kitwanzi wakale mnzila imnogele Mulungu, sambiwawalonge wanhu vihile ama kuwa nyakadala wa ugimbi. Ila wawafundize wandele zao gaja ganogile.
380204005c	Wavyele wa kitwanzi wolondigwa wawafundize wandele zao wawanogele wambigalo zao na wana zao,
3802050091	waizuile, wang'ale, wasang'hanike mkae zao, wawe na moyo unogile, na wawe wende ha wambigalo zao, giladi Usenga wa Mulungu sambiulongigwe vihile.
3802060039	Vivija walongeleni mkuwayalalila wamhale giladi waizuile.
380207006d	Gweye uwe ningo mkutenda vinhu vose vinogile. Mmafundizo gako, sambiuwe na uzenzeleganye, na usegeze kinyala.
380208009f	Fundiza ikweli giladi mafundo gako sambigawe na ving'hwaso, abaho munhu yoyose yondayakubeze yone kinyala, yawe bule kinhu chochose kihile cha kutulonga tweye.
380209005d	Wafundize nyakadala wawe wende ha wandewa zao na kuwanogeza mkila kinhu, sambiwaibamilile nao
38020a009d	ama kuwebila, ila walaguse kamba mazua gose hewo wanoga na wabule uzenzeleganye, giladi mnzila zose wagatende mafundo ga Mulungu Mkombola wetu goneke ganoga.
38020b0043	Kwavija ngekewa ya Mulungu igala ukombola igubuligwa ha wanhu wose.
38020c00be	Ngekewa hiyo yotufundiza kuleka kukala ukazi wa kumgevuza Mulungu, kuleka sulukila za muulumwengu, na kukala ukazi wa kuizuila, kuwa bule uzenzeleganye, na kumnogeza Mulungu muulumwengu uno.
38020d007c	Kuno tobeta zua dimotezwe ditutamanila, kipigiti Mulungu wetu Mkulu na Mkombola wetu Yesu Kilisto vondayoneke na yenzi yake.
38020e00a1	Kailava mwenyego sama yetu tweye giladi yatukombole kulawa mmbuli zose zihile na kuwang'aliza wanhu zake sama yake mwenyego wawe na sulukila ya kutenda ganogile.
38020f007f	Avo mbuli zino zizo zondaufundize. Uwagangamize wanhu na uwakomhokele na udaho wako wose. Sambiumuleke munhu yoyose yakuzabuze.
3803010078	Wakumbuse wanhu wawe wende ha watawala na wali na udaho na sambiwawadulukile, ila waisasale kutenda mbuli zose zinogile.
380302006d	Walongele sambiwamulonge vihile munhu yoyose, sambiwagombe, ila wahole na wawe na moyo unogile ha wanhu wose.
38030300f1	Umwaka tweye wenyego tukala wabozi, wadulu, tupotele, na nyakadala wa sulukila bwando zihile na za uhondo wa muulumwengu. Tukala ukazi wa kuilondela gehile na mkuiyonela migongo, wanhu wayagwe watwihila, na tweye tuihila wenyego kwa wenyego.
3803040039	Ila unozi na noge da Mulungu Mkombola wetu vuvigubuligwe,
38030500c5	katukombola, si sama ya vinhu vinogile vitutendile, ila sama ya bazi jake. Katukombola kubitila Loho wa Mulungu, ayo yatutendile tuvumbuke mwanza wa ikabili na kutugalula kuwa wa sambi mkutusuluza.
380306004b	Mulungu katwitila Loho wake bila mhima kubitila Yesu Kilisto Mkombola wetu,
3803070084	giladi tupetigwe na Mulungu kuwa wanhu walibule uzenzeleganye kubitila ngekewa yake na kuwa wahazi wa ugima wa digunge utuutamanila.
38030800b8	Mbuli zino zinilongile si za uvwizi. Nokulonda gweye ugazamize mafundo gano, giladi awo wamtogole Mulungu walamule wenyego kutenda ganogile. Mafundo gano ganoga na gomzenga kila munhu.
3803090091	Ila uinege na mbamila za kibozi, simulizi za misululu ya wahenga, ngomba, na kuisuna sama ya Malagizo ga Musa. Mbuli zino hazizenga na za kibozi.
38030a005c	Munhu yoyose yogala mbagu mmwanza wenu, mzume mianza mibili, abaho kamba hakuhulike, muleke.
38030b005d	Uvitange kamba wanhu kamba wano hawali muna ikweli, na vilozo vao vowatagusa kamba wahonyela.
38030c00a1	Notamanila kumtuma Atema ama Tikiko kumwako. Yahavika tu, tenda vuudahile wize tuiting'hane kudiwambo da Nikapoli, kwavija nokala haja kipigiti chose cha kihuhe.
38030d007e	Tenda vuudahile umtaze Zena yagatangile goya malagizo na Apolo giladi wasonge mwanza wao, na uwagwelele kila kinhu chowolonda.
38030e00ab	Na wanhu zetu wamtogole Kilisto waifundize kusang'hanika bila kushulutizwa na munhu, giladi wapate vinhu viwolonda mazua gose na sambiwakale bila kutenda sang'hano yoyose.
38030f006e	Wanhu wose wali hamoja na nie wokulamsa. Walamse mbwiga zetu mnhamanila. Ngekewa ya Mulungu iwe na mweye mose.
3900000008	FILIMONI
39010100bb	Lupwilili luno lolawa ha Paulo, mfungigwa sama ya kuupeta Usenga Unogile wa Kilisto Yesu, na lolawa ha ndugu yetu Timoteo. Nomwandikila Filimoni, mbwiga wetu mnogelwa na msang'hana mietu,
3901020074	na Afia lumbu jetu, na Alikipo asikali mietu mnhamanila, na wanhu wamtogole Kilisto, awo woiting'hana mng'anda yenu.
3901030064	Ngekewa na tindiwalo kulawa ha Mulungu Tata wetu na kulawa ha Mndewa Yesu Kilisto viwe hamoja namwe.
390104005c	Ndugu yangu Filimoni, mazua gose nihatambika, nokutambula gweye na kumuheweza Mulungu wangu,
390105006d	kwavija nidihulika noge jako ha wanhu wose wa Mulungu na nhamanila yuulinayo mkuilumba hamoja na Mndewa Yesu.
3901060096	Notambika kamba uhamoja wetu na gweye kamba wanhu wamtogole Kilisto wokugwelela ilimu ng'hulu ng'hani ya motelo zose zitulinazo ziyatugwelele Kilisto.
390107007b	Ndugu yangu, noge jako dingwelela ndeng'ha ng'hulu na kunigangamiza, kwavija unovu wako uisuluza mioyo ya wanhu wa Mulungu.
3901080084	Mkilamso kino, nie kamba ndugu yako mkuilumba hamoja na Kilisto, nodaha kukushulutiza bila kudumba utende gaja golondigwa kutendeka.
3901090082	Ila nokuyalalila kwavija nikunogela. Na nie, Paulo, notenda vino kamba m'vyele, na vivija sambi na mfungigwa sama ya Kilisto Yesu.
39010a0064	Nokuyalalila sama ya mwanangu Onesimo, ayo yagaluke mwanangu wa muloho kipigiti vinikalile mkifungo.
39010b0046	Umwaka kakala halumbile kumwako, ila sambi kalumba kumwetu tweye tose.
39010c003c	Kum'bweza Onesimo kumwako konitenda nie niwe na giogio kulu.
39010d008c	Nilonda kumsigaza hano yakale hamoja na nie, kipigiti vinili mkifungo sama ya Usenga Unogile, giladi heyo yasole hanhu hako ha kunitaza nie.
39010e009a	Ila silondile kutenda kinhu chochose bila kulonda gweye mwenyego, giladi kinhu chochose kinogile chuutenda, utende mkulonda mwenyego na sio mkushulutizwa.
39010f0063	Siku kino kicho kilamso cha Onesimo kuinega na gweye mkipigiti kidodo giladi ukale nayo mazua gose,
39011000d0	sio kamba nyakadala, ila kazama ng'hani kubanza nyakadala, kwavija heyo ndugu mnogelwa, ng'haning'hani kumwangu nie. Sambi kolumba ng'hani kumwako gweye, kamba munhu na kamba ndugu mkuilumba hamoja na Mndewa.
3901110051	Avo, ihawa konipeta nie kamba miyago, m'bokele heyo kamba vija vuuhanibokele nie.
3901120044	Kamba kakutendela gehile, ama komuwila kinhu chochose, nie nokuliha.
3901130073	Nie, Paulo, nokwandika mbuli ino na mkono wangu mwenyego, nie nokuliha. Ila sambiuisemwe kamba koniwila ugima wako.
3901140079	Avo, ndugu yangu, unitendele mbuli ino sama ya Mndewa. Gweye kamba ndugu mkuilumba hamoja na Kilisto, usuluze moyo wangu.
3901150060	Nokwandika lupwilili luno, kuno nitamanila kamba kotenda vija vinikulongela na hata kubanziliza.
390116008f	Kinhu kimwe kisigala. Nitandile gati da wahenza, kwavija notamanila kamba Mulungu kozidika nhambiko zenu na konitenda nie nibweleganye kumwenu.
390117003a	Epafla, mfungigwa miyangu sama ya Kilisto Yesu, kokulamsa.
390118004b	Na Maluko, Alistaliko, Dema, na Luka, wasang'hana wayangu vivija wokulamsa.
3901190037	Ngekewa ya Mndewa Yesu Kilisto iwe hamoja na loho zenu.
3a00000009	WAEBLANIA
3a01010058	Umwaka Mulungu kalonga na wahenga zetu mianza bwando na mnzila bwando kubitila wahokozi,
3a01020091	ila muna gamazua gano ga kimambukizo kalonga na tweye kubitila Mwanage ayo ulumwengu ulumbigwe kubitila heyo, na yasaguligwe kuvihala vinhu vose.
3a010300f2	Heyo iyo unang'hazi wa yenzi ya Mulungu na kalinga kabisa na vija viyali, yovitenda vinhu vose vigendelele kukala kubitila mbuli zake zili na mhiko. Viyamambukize kuvisegeza vilozo, kakala hanhu ha hishima kumkono wa ukulume wa Mulungu Mkulu.
3a010400a1	Mwana wa Mulungu kawa mkulu ng'hani kubanza wasenga wose wa Mulungu wa kuulanga, kamba vidili twaga Mulungu diyamgwelele vidili kulu ng'hani kubanza matwaga gao.
3a010500d9	Kwavija Mulungu hamulongele msenga wake yoyose wa kuulanga, “Gweye iyo Mwanangu, lelo nigaluka Tataako.” Ama Mulungu hamulongele msenga wake yoyose wa kuulanga kamba, “Nie nowa Tataake, na heyo kowa Mwanangu.”
3a0106006b	Ila viyamgalile chaudele wake muulumwengu, kalonga, “Wasenga zangu wose wa kuulanga wamtambikile heyo.”
3a0107008a	Ila mmbuli ya wasenga zake wa kuulanga, Mulungu kalonga, “Mulungu kowatuma wasenga zake wa kuulanga kamba beho, na kamba moto ukwaka.”
3a01080083	Ila mmbuli ya Mwana, Mulungu kalonga, “Undewa wako, gweye Mulungu, wokala milongo yose! Kowatawala wanhu zako bila uzenzeleganye.
3a01090096	Gweye konogelwa na ganogile na kugehila gehile. Avo Mulungu, Mulungu wako, kakusagula gweye uwe uchana ya wayago, mkukubaka mavuta gogala ndeng'ha.”
3a010a006a	Na vivija kalonga, “Haichanduso, gweye Mndewa, kuilumba isi, na kuulumba ulanga na makono gako mwenyego.
3a010b003a	Vino vobanangika, ila gweye kosigala. Volala kamba vivalo.
3a010c0071	Kovikunza kamba koti, na vogaluka kamba vivalo. Ila gweye kowa vivo mazua gose, na ugima wako wowa bule nziga.”
3a010d00ad	Mulungu hamulongele msenga wake yoyose wa kuulanga mbuli zino, “Kala kumkono wangu wa ukulume mbaka vondaniweke wadumuka zako wawe kamba kigoda cha kwikila magulu gako.”
3a010e008f	Avo wasenga wa Mulungu wa kuulanga iwo walihi? Hewo iwo loho womsang'hanikila Mulungu na watumigwa na heyo kuwataza awo wondawabokele ukombola.
3a0201005d	Avo tolondigwa tugagoge ng'hani gaja gatuhulike giladi sambituhembeluswe kulawa muikweli ino.
3a0202009f	Usenga upetigwe na wasenga wa Mulungu wa kuulanga ha wahenga zetu woneka kuwa kweli, na wose walekile kuukola ama waja waudulukile wabokela nhaguso iwalumbile.
3a0203009c	Todahaze kuhonyokwa kamba tuhauzabuza ukombola mkulu kamba uno? Ukombola awo Mndewa yakalile waichanduso kuupeta, usindilwa kumwetu tweye na awo wamuhulike.
3a020400a0	Vivija Mulungu kalava usindila mmbuli ino mkutenda mizonza bwando, vilaguso, na mbuli za mkanganyo, na mkugola nhunza ya Loho wa Mulungu kamba viyalondile heyo.
3a02050060	Mulungu hawekile wasenga zake wa kuulanga wawe watawala wa ulumwengu ukwiza, ulumwengu utuupeta.
3a02060099	Ila hana hanhu Mzinyandiko Zing'alile munhu imwe kamulongela Mulungu, “Munhu iyo kinhu chaki hata umgese kamba vino? Mwana wa munhu ayo yuumuhembekeza?
3a02070065	Mkipigiti kidodo kumtenda yawe hasi ya wasenga zako wa kuulanga, kum'vaza mkungo wa yenzi na hishima,
3a020800ba	na kwika vinhu vose hasi ya magulu gake.” Mkuvika vinhu vose hasi yake, Mulungu halekile kinhu chochose sambikiwe hasi yake. Hata avo mkipigiti kino hatuvona vinhu vose kuwa hasi yake.
3a020900e3	Ila tomona Yesu, ayo mkipigiti kidodo yekigwe hasi ya wasenga wa Mulungu wa kuulanga, sambi kavazigwa mkungo wa yenzi na hishima sama ya mgayo wa ifa, giladi sama ya ngekewa ya Mulungu kolondigwa yalanze ifa sama ya wanhu wose.
3a020a00d8	Ilumba Mulungu, ayo sama ya heyo na kubitila heyo vinhu vose vilumbigwa, yamtende Yesu sambiyahungule hanhu mnzila ya migayo, giladi yawagale wanage bwando kuna iyenzi yake. Kwavija Yesu iyo mwanduso wa ukombola wao.
3a020b0079	Kwavija ayo yowang'aliza na awo wong'alizwa wose wana Tata imwe. Sama ya mbuli ino Yesu hona kinyala kuwakema hewo ndugu,
3a020c0078	kamulongela Mulungu, “Nodipeta twaga jako ha ndugu zangu, hagatigati ya wanhu wakutogole nokutogola gweye na nyila.”
3a020d0079	Na vivija, “Nokwika nhamanila yangu kumwake.” Na vivija kalonga, “Na hano hamoja na iwana wayanigwelele Mulungu.”
3a020e00b4	Avo, kwavija wana wa Mulungu wana mulopa na nyama, na Yesu vivija kagaluka na kuwa na mulopa na nyama, avo kubitila ifa yamuhume ayo yali na mhiko za ifa, ayo yokemigwa Mwenembago.
3a020f0054	Na Yesu kawafungula waja ugima wao wose wikigwe muunyakadala sama ya bwembwe da ifa.
3a02100067	Kwavija itangika kamba hezile kuwataza wasenga wa Mulungu wa kuulanga, ila kulutaza lukolo lwa Ablaham.
3a021100de	Avo, vinoga ng'hani heyo kugaluka kamba ndugu zake mmbuli zose, giladi yawe Mkulu wa Wakulu wose wa Nhambiko yali na bazi na nhamanila msang'hano ya Mulungu, na yailave mwenyego kuwa nhosa ya kuwasegezela wanhu vilozo vao.
3a02120064	Kwavija heyo mwenyego kagaya kipigiti viyakalile yogezigwa, avo kodaha kuwataza awo wali mkugezigwa.
3a030100ab	Avo, ndugu zangu, mumtogole Kilisto na mkemigwe na Mulungu, mgelegezeni Yesu, ayo Mulungu yamtumile kuwa Mkulu wa Wakulu Wose wa Nhambiko wa nhamanila ituilonga mwa wanhu.
3a03020076	Kakala na nhamanila ha Mulungu yamsagule heyo, kamba Musa viyakalile na nhamanila msang'hano yake Mng'anda ya Mulungu.
3a03030088	Munhu yozenga ng'anda kobokela hishima bwando kubanza ng'anda yenyego. Vivija na Yesu kalumba kugweleligwa hishima ng'hulu kubanza Musa.
3a0304004e	Kwavija kila ng'anda izengigwa na munhu, ila Mulungu iyo mzenzi wa vinhu vose.
3a03050082	Musa kakala mtumigwa yalibule uzenzeleganye Mng'anda ya Mulungu giladi yazilonge mbuli zondazilongwe na Mulungu mazua ga hamwande.
3a03060097	Ila Kilisto iyo Mwana yalibule uzenzeleganye Mng'anda ya Mulungu. Na tweye twa ng'anda yake kamba tuhananahila ugangamalo wetu na tamanilo dituitopela.
3a0307004a	Avo, kamba viyolonga Loho wa Mulungu, “Muhahulika dizwi da Mulungu lelo,
3a03080098	sambimuitende mioyo yenu kuwa midala kamba wahenga zenu viwakalile, avija viwamdulukile heyo, kipigiti kija viwakalile muluwala, avija viwamgezile heyo.
3a0309006a	Ako wahenga zenu kuwanigazile na kunigeza, hata kamba wakala wazonile sang'hano zangu mmilao malongo mane.
3a030a0076	Kino kicho kilamso niwonela lusango mulelo uja, na nilonga, ‘Mazua gose hawanitegeleza, hawazigoga ndagizi zangu.’
3a030b0049	Avo nigevuzika na kuiduila, nilonga, ‘Hawengila muisi ya mhumulo!’”
3a030c00a2	Avo, ndugu zangu, teganyeni, sambikuwe na munhu mmwanza wenu yondayawe na moyo wihile na uleka kumtogola Mulungu, awo wondaumtende yamuleke Mulungu yali na ugima.
3a030d00b6	Muigangamize wenyego kwa wenyego mazua gose, kipigiti ing'hali lelo, giladi sambikuwe na munhu mmwanza wenu yondayavwiziligwe na vilozo na kugeligwa udala giladi yamdulukile Mulungu.
3a030e0075	Kwavija kamba tuhananahila mbaka hakimambukizo kamba vitukalile haichanduso, tweye towa wanhu tuli hamoja na Kilisto.
3a030f00a8	Kamba Nyandiko Zing'alile vuzilonga, “Kamba uhahulika dizwi da Mulungu lelo, sambiutende moyo wako kuwa mdala, kamba viwakalile wahenga zenu viwamdulukile Mulungu.”
3a03100077	Wanhu walihi wahulike dizwi da Mulungu na kumdulukila? Si waja wose wasegezwe muisi ya Misili hasi ya ulongozi wa Musa?
3a03110073	Walihi Mulungu yakalile na lusango nawo mmilao malongo mane? Si waja watendile vilozo, awo wadanganhikile muluwala?
3a03120079	Wanhu walihi Mulungu iyawaduilile kamba hawengila muisi ya mhumulo ako kondayawatende wahumule, kamba si awo wamdulukile?
3a03130047	Avo tona kamba hawadahile kwingila muisi ya mhumulo kwavija hawatogole.
3a04010091	Avo kwavija kilagano cha kwingila hanhu hake ha kuhumulila king'hali, tuteganye kamba munhu yoyose mmwanza wenu sambiyahumwe kwingila hanhu haja.
3a04020087	Kwavija tuuhulika Usenga Unogile kamba viwauhulike hewo. Wauhulika, ila hauwagwelele nzamo, kwavija viwauhulike hawautogole mnhamanila.
3a0403010a	Avo tweye tutogole tokwingila hanhu haja ha kuhumulila, kamba Mulungu viyalongile, “Mulusango lwangu niiduila, ‘Hawengila hanhu hangu ha kuhumulila!’” Mulungu kalonga mbuli ino hata kamba sang'hano yake ikala imalile songela kipigiti chayaulumbile ulumwengu.
3a04040095	Kwavija hanhu hamoja muna Izinyandiko Zing'alile zodilonga zua da saba kamba vino, “Mulungu kahumula kutenda sang'hano zake zose mdizua da saba.”
3a0405005a	Na tena hana hanhu aho hachana Mulungu kolonga, “Hawengila hanhu hangu ha kuhumulila!”
