2a00000004	Luka
2a0b2000cc	Ninwe go nüna na Niyay djüw ñetomdrü ye hesalu yo nüna nadra gudzuñe, naso ge truchoaijome; hado chemeje na Yona i ñu tru í dzüñe nadra-nalu muchoagye sünda howe, age Yona ije dyewfo a dume.”
2a0b210097	“Dju nüna je bela ge mütrü tchühoñe ĝumŝü ge seyo ñeshü ge mavewme, seŝo mütrü ubo ge dzugo vewme hado chemeje nüna jikui na hohujoñe.
2a0b220087	Baso go mütrü ye bañi ye me, sündada bañi güdrameje, se basso naje vyow müsajome; séŝo se ye maumeje, basso ge je nukuĝujome.
2a0b230057	Sündada ufu je ksü-üñi je ksü dañe ĝyowe, se müsaw ye baso duwye nukuĝuañeme.
2a0b2400bb	Sündada baso ye vyow müsazeĝiame, seyo se ichi hangeje manukrumeje, se sündame se vyow na müsajome, süna vyeduw ñeto ge dadawa, se mütrü ye ichi lünaw yo djó müsaw djüiwa.”
2a0b250081	Jisu i ñu trungkoi ye, djudamje Farisi a ye i che, se nochi ge jiñe ava tsawe; sünda i ñelu ge djemyoñe ava tsajoñe ĝyoag.
2a0b26004a	Farisi na basha go na ava matsalu üshi-upo machew í holyeñe mavyenghua.
2a0b270081	Tawgyew i í che, “O Farisi, ba bekasa seyo bela na udru udru go güdrawŝo, séŝo balung ge vyesbiw seyo mauw vyesumokradama.
2a0b28004c	Budzu ñiw nawa, dju ñepsü go vye ye dadama, hawa se i ulung go i madaima?
2a0b290061	Am séŝo, ulung go gañ-miĝi duw na chi djüajo dawe, sündameje bábo vyow güdraw lyajome.”
2a0b2a00e7	“Se Farisi nawa, djo tui me! Ba pudina ñe sudab yo, seyo vyow ñomñow sheĝe baĝüdo yo ülye ĝü tronguaña djüŝoma, séŝo Niay i seyo Tawgyew i nülvo í mahutroiwa; tsüwbo tsüda hena je dañgudru seyo sena je tratcho.
2a0b2b0066	Farisia nawa, djo druge tui me! Djo ñegru ge nugo buĝo uw vye seyo badzaĝ ge ye djó gaga tsüw.”
2a0b2c0083	“Djo tui me! Hado chemeje djo se pelyado nuĝu vedudame, süge nüna na udru ge dügrüñe kahi, se madanghuw nuĝu du cheñe.”
2a0b2d0051	Sündawñe mükyew a ye í che, “Dadrüwa, he ana cheñe ba ñi tchüĝoime.”
2a0b2e0098	Jisu che, “Oi shotuko-kunu dakyew nawa, djoje tui me! Djo ana lojemalofiw gañ me, nüna nadrü ge joŝoi seŝo yabó djo djogzütsü a je madadü.”
2a0b2f004c	Djo je tui! Djo se ñihow truw na nuĝu chiw, dju djo aki-awu na shilyedama.
2a0b300083	Sünda: djo truksüw nüna me, seyo djo aki-awu na dalyedaw yo uw vye; hado chemeje na bó ná shidabi sünda djo ná nuĝu í daw.
2a0b3100a2	Sündada Tawgyew i patsü-sholu je chedame, se no nachi ge ñihow truw seyo shürhaw kiajome, seyo na naĝiyo küña na shijojema seyo küña na daŝe-damejojema.
2a0b320093	Se i ye küña ñihow truw duma naŝü í he druguw-drulyiw í dakülyejobo a fualyedame, vyew na ĝilyedo ye he ñefo ayo nüna nachi yo lajodawe.
2a0b3300a4	Habil í üŝü yo dalalye Jakaria í shiw kuw se psüĝañe mügañe naksümko ye shiw: no djo umso truime; ichi ĝidoye he ñefo syo shüdo nüna nachi go lajome.
2a0b34008a	Shotuko-kunu dakyew djo tui me! Se djo je patsü-sholu veĝiw bo ladaŝome, séŝo djo djoluvyo makakume, seyo kakujoñe dado na dugo vye.
2a0b3500ad	Sündalye i sa yo kahuahuñe, sese shizew-ñuzew nañe seyo Farisi ŝüpyo ifum kase seyo i dagtso-damrhüñe, ha ha ñu bütruluweñe da, se i ŝüpyo ñu ufo bütruluweñe
2a0b360060	sünda na i ha ñu chehualaima ĝyokrü ĝyo, se umdzu yo ha damje ñu zetruahuw ye kigolajoñe.
2a0c0100b3	Aña a sese hadzaĝ-hadzaĝ dzaw nüna fuguñe, aña ana kuw naĝütchü tcheĝi-lügyeĝi da, se i uvromashü í shürhaw ná che, “Farisi nago loĝãloĝe yo üĝa ĝyojodawe.
2a0c02003f	Vyojo haje dümyoñe maveme, madanghujo haje müŝüñe maveme.
2a0c0300a2	Sündada ba ha damje nukuĝuw ge chedo ye, se i müsaw ge dzühujome; seyo ñeĝüñ ulung ge ufu ge ha aŝesa yo chedama, se ye ñelütsü udru go yo trujome.”
2a0c040070	“Séŝo no djo trungkoime, nodraw nawa, dju usso i shifidama se na seyo ha madamñefijomme, ná djuĝejo dawe.
2a0c05008f	No djo trumchemjome djo djú ĝejoma, dzüwñe djú chigüje ge lañe djoafima, se í ĝejo dawe; no djo trupangkoitchoimme, se í ĝejodabuwe.
2a0c06005a	Hawa ajolya ksü yo sülyisa pom madrüafima? Sedamje Tawgyew i namko ye a ye je makoŝoa.
2a0c070062	Bakye go vyow ükyetrü duw naje ngümdzo vedame, sündada: djuĝejo dawe, ba sülyisa na dafowme.
2a0c08008b	“No djo chengkoime djudamje no nüna navro ge nó noŝobiñe danghumeje na je nüna üsaw ye je Tawgyew i sorgomuko uvro ge ẽŝobijome.
2a0c09005d	Séŝo dju nüna navro ge no hopseĝiahima ije Tawgyew í sorgomuko uvro ye hopseĝiajome.”
2a0c0a0090	“Dju nüna üsaw ütüma mauw truima, i datrudaw í muchoaijome. Séŝo dju ĝulo güdraw ütüma mauw trüima, í datruw í mamuchoijomme.”
2a0c0b0093	“Nüna na ba mügaw-ñegru seyo mükyew seyo damikyew navro lakuwñe, ba navro ge ha chemeje ujojema seyo küna chejojema se na djuvengüajodawe.
2a0c0c0041	Hado chemeje ĝulo güdraw ba sayo sa a ha chejome zedrüjome.”
2a0c0d0063	Seyo upu go nüna a ye í che, “He dadrüwa, noñuw í awu í bo-luko ná noje hawe chejodawe.”
2a0c0e004c	I í che, “Nüna nawa, nó dju niyay djüw seyo baĝüĝiw nüna boña?”
2a0c0f0096	Sünda i í che, “Uw yo ho ĝyojodawe, seyo tsaĝa-laĝaw süna yo basü ĝyojodawe; hado chemeje nüna na shüw ye dju bo-luko duw yo mashüwme.”
2a0c100044	I í zeĝaw a tru, “Tümbum nugo a í no ge rhamu ŝüpo kakülye.
2a0c11006f	Sündawñe i ulvyu ge no hadajojemmañe ve, hado chemeje nochi ge bo no dakülyedaw rhamu na vejo buĝo je ñi.
2a0c12007e	Sünda i che, ‘no ana dajobabi: no nó ñetchü í tashalyeñe dyew dalajo; sünda no rhamu seyo bo-luko na vyow süge vejo;
2a0c130082	sünda no ĝulo i chejo, ĝuloa, bachi ge oje ŝüpo üĝalaw kuw bo-luko vewme; ĝyogowe, tsawe, tuwe seyo lüshüw yo ĝyowe.’
2a0c1400a8	Seŝo Tawgyew i í che, ‘Chi madnaghuw nüna! He ñegimdo ñegi a ba lutuw ye lutukyoadügyejomme; sündawñe ba küña dashütrüñe vedama, se ye djuchi lyajowa?’
2a0c150060	Ana je nüna duwme dju nudzo ubo bo-luko dashütrüñe ve, sé i Tawgyew iñigzü ge nugo mo.”
2a0c1600a1	Sünda i í shürhaw ná che, “Sündada no djo trungkoime, nudzo shüjo-dujo ubo djuvewe, no ha tsajojemañe; seyo nudzo usso ubo je ha gye-ĝuvo shejojemañe.
2a0c170046	Hado chemeje tsaw-tuw í shüw ye, seyo gye-ĝuvo í dyewfo usso yeme.
2a0c180087	Pülĝam na hojodawe; na zuje mazuw seyo ñetchü ge rhamu je mapaw; sedamje Tawgyew i ná tsakyewŝo. Bá musu na fow go añe dufowme.
2a0c190054	Djomko ye dju duwa, dju vengaw yo nudzo i shüngkoi ge ganta a ña damje shafijo ye?
2a0c1a0050	Sündada ba imisa fo chiĝa íje madafimeje, hado utro ñu ná lañe vemyoñña?
2a0c1b00bd	Bye go shoba ná hojo dawe, na kündañe shülyima; na chiĝa je madaw chitra je madaw; sedamje no djo chengkoime, Suleman je í küña übadzü gidama, namko ye ana veduw gañ a je magime.
2a0c1c00c4	Sündada Tawgyew i no go suso-mütchü namaje yow gye sheida sünda draha ná boti shüw ge joañe, anambo gye-ĝuvo sheñe veihume; Tawgyew ge mesame veksüw nawa, djo künadañe añe masheijowa?
2a0c1d005a	Sünda djo ha tsajojema ha tujojema süna ve djuĝyowe, sünda meaje mavemyow djudajodawe.
2a0c1e009d	Hado chemeje he druguw-drulyiw ayo go vyow tuĝu-tumo na he ana veduw bostu na tchünggudruwme sünda ba Awu danghudame djo he bostu na ŝüpo tsüda cheñe.
2a0c1f0044	Séŝo ichi ĝadzü i tchüjodawe, sündameje, he bostu naje pajome.
2a0c200054	“Nüna imisa nawa, djuĝejodawe; hado chemeje ba awu i bá ĝadzü paweñe vedame.
2a0c2100f4	Nudzo ichi fuñ-voñ na draalyeñe tunoajodawe; sündalye nudzo ubo ana dalajodawe, ha ye üme malyajoma, sünda soĝgo ge ana bo-luko dashütrülajo dawe ha ye makaajoma, djutrü iñisa ge tsaksutchüw naje majikujo seyo bulu naje mauw madajo.
2a0c220043	Hado chemeje hange bachi bo-luko duma, badrü-balu he süge dujome.
2a0c230044	“Djotsü na pyogo vejo dawe, seyo dju mütrü na dzodügyejo dawe.
2a0c2400a3	Sünda djo se kulo na veduw dajo dawe, dju nudzo dadrü í gzü jiw go ke kakujojemañe ĝyokrü ĝyow veduw; i kakuñe ñegüdrüŝü düwñe mekutcho djeñe voa.
2a0c2500a6	Gaĝüzewe se kulo í, djú dadrüw ye kakuñe madrumuvow hohudama; no djo umso trungkoime, i ütsü ge pyogolañe ava tsajoñe ĝyojo, sünda üñisa jiñe í hoijo.
2a0c260064	I ñegi ge ülye ksü seyo ülye dzü ñepüñew ge je pakülyew hohumeje, se kulo ye gaĝüzebamme.
2a0c27009f	Djo he i danghujo vejo dawe, ñe übraw ye tsaksutchüw na tsaksuw ke jikujoma se í danghubammeje, i pakülye ĝyojobamme, sünda nudzo ñe ge majimyogyejome.
2a0c280069	Baje dashütrü ĝyojodawe; hado chemeje ha homoi ye jikujoñe mavew se homoi ge nüna üsaw jikujome.”
2a0c29005f	Sündawñe Patras i che, “He Tawgyewwa, ba he zeĝaw ye ñi aka bama mow vyow naje truwma.”
2a0c2a0087	Tawgyew i che, “He veksüw seyo patsü-sholu hokrüw ye djuwa, djuchi dadrüw ye ná tsaw-tuw homai ge djüweñe kulo-kutro boñe ve.
2a0c2b0041	Se kulo ye gaĝüzeme, djú í dadrüw ye ana dangkoiye hohudama.
2a0c2c0045	No djo umso cheime; I í nudzo ichi vyow bo-luko ge zeĝiw vejobamme.
2a0c2d0097	Séŝo se kulo ye ulu ge ana vemeje, no dadrüw ye üĝalaw ge kakujobañe veñe, sünda kulo seyo kulom na güñe seyo tsañe tuñe tukrañe ĝyomeje.
2a0c2e00af	Se kulo i dadrüw ye ana ñeto a ye, i madanghuw ñeto a ye, i í maĝyokrüngkoi ye, seyo i madanghuw homai ye, kakujo sündañe í sojai djüñe í usu maw ge ngüañe vejo.
2a0c2f0082	Seyo se kulo dju nudzo dadrüw í véw í danghuñe, seyo madashütrüvoñe seyo í vew kuw ge makasabammeje, ŝüpo tsalajobamme.
2a0c3000a8	Séŝo dju madanghuñe ĝüw tsalajo chiĝa dadama se ye me tsalajobame, sündada dju añe djüdama, í añe prüjome; seyo dju ŝüpo boñe vedame, ichigo añe lajome.
2a0c310061	“No druguw-drulyiw ge mi dahow kakülyahume; sünda ha tsüdawa chemeje hesalu mi dzomzoaweñe!
2a0c320056	No baptisma lajome; sünda no malamdolu kuw no küna mauw ñiku-ñisüw ge ĝyojojema!
2a0c330075	Ba vedaw ye no he druguw-drulyiw ge ĝüdzüw kakudañe vedama? No ba chengkoime; mome, no dabraĝiahuw kakülyahume.
2a0c34006f	Hado chemeje hesalu yo ñe ge nüna pom naĝütchü ge magaĝijome, dzü ye ksü üdra seyo ksü ye dzü üdra.
2a0c350095	Awu ye saw üdra, seyo saw ye awu üdra maveĝijome; añ ye sam üdra seyo sam ye añ üdra, apye ye safu üdra, seyo safu apye üdra maveĝijome.”
2a0c360071	Sünda i upu naje che, “Mumu íje druguw go kalyiw hohumeje, djeañe ñedzü ŝüjo chew; sünda süna dabaibi.
2a0c370064	Sünda müdza gow ñedzü lyiw hohuñe cheibi, ñedzü shüw lyijome, sünda süna dabyo-daĝyotcho.
2a0c380079	Loĝa-loĝe nüna nawa, djo ñedzüñe no naksü í utroñe danghudameje, hado he shüw-duw ubo kündañe madanghufia?”
2a0c39002c	“Ba hesalu ba nudzo yo hado ñu mavelafia?
2a0c3a00d8	Ba bá fodaw nüna üdra mukow ichi ge jingko ye, ĝabo ge ñu chegüdrajo dawe, momeje ba í mukow ichi ge ŝüñe lajikyeñeme, sünda mukow i bá shipashi nagzü ge djüñe seyo shipashi na bá pache ge shüñeme.
2a0c3b004f	No djo trungkoime, ba ajolya ajolya dañe magimdzoalu kuw, ba makahuafijome.”
2a0d01007c	Nüna üchea sayo sa a djeku, seyo Jisu í Galiliyo nabo go ñu dzüngkoi, djuŝü í Pilatus i í küĝüw ge djüasadamma.
2a0d020092	He í dzühuñe Jisu i na che, “Djo ana veima, he Galili na utro Galili ná lalofoñe, hado chemeje nadru ge ana veduw ñiku-ñisüw djüda che?
2a0d030069	No djo trungkoime, mowme; séŝo djo djüdrü djolu mavetülümeje djo vyow he ñom yo mütratsüjobamme.
2a0d0400a4	Mow djo ana vedama, Shilom ge nüna ĝütrü ŝügzü djudrü ge post gaañe trüalyañe dzüdama: na vyow Yarusalem ge küña tuĝu-tumo shütsüdama ná lalofoma?
2a0d05006c	No djo trungkoime, mowme; séŝo djo djüdrü djolu mavetülümeje djo vyow he ñom yo mütratsüjobamme.”
2a0d060081	Sünda i he zeĝaw ije tru, “Djuchidamje anggur vi ge lufuje üyañ a zuñe veda: i sayo sa a sheje thcüw jikuda, sé í mapa.
2a0d0700ae	Sünda i vi ĝyokrüw nüna i che, ‘Howe oje dzü gomdo no he lufuje üyañ go sheje tchüw jikunggudru, sé keje mapa, he í chepyojo dawe, i hado no í ĝyokrügejowa?’
2a0d080061	I í ana che, dadrüwa, í oje a kuw ĝyokrüluwe; no üdza üdza ge no chiguĝuañe nobi sujome.
2a0d09004a	Sündañe, drawha ge sheje jelaimeje uw; se molaimeje chepyojo daŝobe.”
2a0d0a003b	Ĝyogow ñeto sehu Jisu küĝüw ñegru a ye truñe ĝyoda.
2a0d0b0086	Süge mim a du, dju oje ĝütrü ŝügzügomdo ksuw kaw mütü a kamyoda, sünda i utsubo kuw lyada, sünda i keje gudow magudzufiwbi.
2a0d0c004c	Jisu i hohuñe balayeñe, che, “O mimya, ba bá hamalyiw yo kahuajemme.”
2a0d0d005f	Sünda i ügzü í udru ge ve, sünda i djeañe gudow lyajebi, sünda Tawgyew í trokülyejebi.
2a0d0e00d3	Hado chemeje Jisu i ĝyogow ñeto sehu dagyoda, mügaw na seyo nugobraw na nüna na che, “Ñegi ĝe duw me, sa yo sa chiĝa dajo dawe, seyo se ñeto ye jikuñe dagyojo dabuwe; séŝo Sabat ñeto ge djudawe.”
2a0d0f0098	He í dzühulye Tawgyew i che, “Loĝa-loĝe nüna nawa, ĝyogow ñeto sehu djo djó nudzo fulhu seyo giĝá na ñe tashalyeñe hu tuw lañe majikewma?
2a0d100096	Seyo ha ye madafijo cheña, he mim Abraham üsam djuso ge oje ĝütrü ŝügzügomdo mütü ye pyogodama, se í ĝyogow ñeto ye vogodaw i kihuajo?”
2a0d110073	Ná he ñu na chewñe, í ubo mauw dai na ñimtchüñ lyatsü, seyo vyow upu na se uw chiĝa dadaw ubo lüshütsü.
2a0d120061	Sünda Jisu í chetcho, “Tawgyew í ĝadzü dju veduda? Seyo no í ha shipyew üdra djüsejowa?
2a0d130093	I pemdu üsü a veduwbame, djú nüna na lañe ná vi ge trawma; sünda i shülyiñe shoñ lya; sünda ñedzü go musu na ufotsa ge guñe ĝyow.”
2a0d140044	I sünda chetcho, “No Tawgyew í ĝadzü í dju vedu dañe vejowa?
2a0d150073	I pa vedudame, djú mim a ye lañe oje ulumo tola dzü ge gülüŝüĝia, sünda ñu-ñuñe oje ulumo ye pa lya.”
2a0d160033	I ñetrü-ñetrü jiñe dadrüshü Yarusalem ge ji.
2a0d170053	Sünda djudamje a í che, “He Tawgyewa, nüna mesame basüafijobama?” I í che,
2a0d18007c	“Ñegüdrüŝü imisa yo jimyojodawe, hado chemeje no djo trungkoime, ŝüpo nüna na jimyojoñe dajome, se majimyofijome.
2a0d1900ba	Ñe ubrow gudzulyiñe ñegüdrüŝü dugoahuñe, seyo ba ñepsü ge gudzuñe ñegüdrüŝü düñe che, ‘He Tawgyewwa, nobo voijodawe,’ sünda i sügow no ba madanghume, ha hanggowa?
2a0d1a0052	Sündawñe ba chejo, ‘No ba how ge tsa-tuw sünda ba ñi bodzaĝ ge dadrüda.’
2a0d1b0083	Séŝo i chejo, no djo chengkoime, ‘No madanghume djo hanggoma. Mütü chiĝa daw nüna nawa, djo vyow no yo üĝa ĝyojodawe.’
2a0d1c00a6	Süge ksew seyo utu trashügrüjome, ba Abraham, Isahak seyo Yakub seyo vyow ñihow truw ná Tawgyew ge ĝadzü ge ĝyodaw hohuñe nudzo í ñepsü kahuahuw hohujome.
2a0d1d0068	Sünda druguw seyo drulyiw; tchüsa seyo müdza go nüna na jikuñe Tawgyew i ñetrüĝüfo ge dusejome.
2a0d1e0072	He i danghulajo dawe, küña ná fum ge duma, na uvro ge dujome, seyo küña na uvro ge duma, na fum ge dujome.”
2a0d1f0078	Sa yo sa küña Farisi na jikuñe í chejea, “Ayogo kahuañe kajo dawe; hado chemeje Herodes í ba shijoñe vedame.”
2a0d2000a6	I ná che, “Kañe se ŝelü í trujodawe, howe, no yow je seyo draha je uĝulo na lahuañe seyo usso naw na dagyojolume, sünda ñegi dzü ye no chiĝa damdzoajome.
2a0d210073	Sedamje no yow, draha seyo pülha kuw jijome, hado chemeje dju ñihow truw na Yarusalem í ñepsü ge madzüfijome.
2a0d2200fb	“He Yarusalem! He Yarusalem! Ba se ñihow truw ná shiiye, seyo bachi ge dju kiima ná kunu yo trümoahiye; no ana veduw küña tsüda, joñi i üsa ná utupro ulung ge küna tchelaima, sünambo noje basa ná lakyeĝiajoñe daw, sé ba he í matsü.
2a0d2300cb	Howe, bañe babo kabra-kasaĝijjome, sünda no djo chengkoime; ba ‘Ná üdrü-ulu yo uw cheime, se nüna ye gaĝüzü dume dju Tawgyew iñiñi yo lañe kakuima,’ machemdolu ba nó keje mahohujome.”
2a0e01006d	Sünda í ĝyogow ñeto sehu djudamje Farisi nágo nugo a i ñe ge odje tsaw ji: sünda ná í usu yo hopasa.
2a0e020031	Süge í veduw muhu a du, dju usso dalfuñe nada.
2a0e030061	Jisu í Farisi seyo shotuko-kunu damivro ná che, “ĝyogow ñeto ge dagyomeje ujo ma mow ma?”
2a0e040083	Sé na madañda ĝyo. Sündawñe Jisu i í ügzü kiñe dagyo, sünda kadügye. Sünda i í ügzü kidüñe dagyo, sünda kadügye.
2a0e050080	Sünda i ná che, “Djongko ye dju duwa, djusa seyo fulhu ye kalü ulung ge gamyoa sünda ĝyogow ñeto ye kutcho malahuajo.”
2a0e060021	Sé ná he ñu ge haje machefibi.
2a0e07005a	I hobanda, tumona baladaw na uw uw buĝo tsatchüñe lai sünda í se ná hoñe zeĝaw ze,
2a0e08006d	“Djuma djo ĝü ge balai ye, buĝo dyew tsatchüñe djuĝyojodawe, asha baje dyewfo tumona baw je dufijome.
2a0e090097	Sünda dju ije seyo baje badama, bá jikuñe ana chemeje, ‘Í buĝo djüjo dawe,’ sündawñe ba ñimtchüñ lyañe ülafo buĝo ge ĝyow dujobamme.
2a0e0a00b6	Sé bá bawñe, ülafo buĝo ge jiñe ĝyojo dawe, bá badaw nüna ye jikuwñe, bá ana che ‘Drawa, uvro ge kalyiñe ĝyoa,’ sündawñe badra a ĝyosadaw navro ge udru kalyijome.
2a0e0b0075	Hado chemeje dju nudzo yo dyew dalaima, se ye imisa lyajome; seyo dju nudzó í imisa dalaima, se ye dyew lyajome.”
2a0e0c00ba	Sündawñe Jisu i í baladaw naje che, “Djo ñeto ge damje ñegi ge damje ava tsaw ge, nudzo draw, ayo-ñuw, ñeŝü seyo nugo na djubajodawe, ana dañeme, naje djo balañe daĝuñeme.
2a0e0d004e	Sé ba ava tsakelai ge sapse, hamalyiw, üshilyew seyo iñiĝew ná bajo dawe.
2a0e0e0089	Sündawñe ba gaĝüzebamme, hado chemeje nachi ge djó djüjo haje ñiwme, séŝo djó ná güdraw yo üshükülyejo go küĝüijome.”
2a0e0f0083	Üdra ava tsasangkoi go nüna a ye he ñu ná dzühulyeñe che, “Gaĝüze nadra dujome, dju Tawgyew í ĝadzü ge odje tsaima.”
2a0e10004e	Ná i che, “Djudamje nüna a ye ava dyew tsakeñe seyo sünda ŝüpo ná ba.
2a0e110065	Tsaw-tuw dafihuñe, i í kulo ná tumona baladaw ná cheñe ki, ‘Age djebe; tsaw-tuw dafiadamme.’
2a0e120080	Sé vyow na chetsü, ‘uvro go ye í che, no vi a prülawme, sünda no se í hojo dume; no ba chengkoime, no maf daijo dawe.’
2a0e130079	Utro a ye che, ‘No fulhu fulshi pom lawme, sünda no he na dañe how jingkoime; no ba chengkoime, no maf daijo dawe.’
2a0e14003f	Sünda a ye che, ‘No gzü dawme, sündada no majikufijome.’
2a0e1500dd	Se kulo ye jekuñe i ñe übraw í he ñu ná trutsü. Sündawñe se ñe ubraw ye lusuvyulalye í kulo í che, ‘ñetrü go bozaĝ seyo ĝabo ge kutcho jeñe sapse, kiĝi, üshilyew seyo iñiĝew ná age lañe kakuwe.’
2a0e160058	Kulo ye che, ‘O übrawa, ba küna chedama, süna damme; sé yaje buĝo ufo dulumme.’
2a0e17007d	Übraw ye kulo í che, ‘Ĝabo ge seyo füta duw ge djeñe nüna ná künadamje lañe kakujodawe sündameje noñe gujome.’
2a0e180063	Hado chemeje no djó trungkoime, se tumona badaw ná no tsaw-tuw í tsapüñeje matsapüñejome.”
2a0e190042	Sünda upu na ufum kasawñe, sünda Jisu i fum ge tchoñe ná che.
2a0e1a008c	“Djudamje nochi ge jikuñe, seyo nudzo awu, añ, ufum, agü, ñu seyo ñum seyo nudzo shüw-duw naje mahosübammeje, í no shürhaw mowme;
2a0e1b005c	Seyo dju nudzo shokru íje magilama; sünda nofum makameje; se je no shürhaw madafijome.”
2a0e1c0070	“Djomko ye dju post dzuĝoñdama, seyo uvromsahü bo küña kajoma, damdzojo kuw nochi ge duŝoma ñima mahow?
2a0e1d0061	Ana dawñe, i shobo dzugoñe ñekru makrufiwñe, sündawñe hovow nüna na vyow í tchüĝojoŝo,
2a0e1e003a	‘He nüna ye damyowbo damyodaŝowa, sé madamdzofiwa?’
2a0e1f00c1	Mo dju ñubyu duwa, utro ñubyu nadra tumo daw jiw, sünda uvromashü ĝyoñe mavemchevzüme, se hadza büsha kulo lañe nodrü ge tujovodawye no hadza ĝü lañe üdra daĝufijoŝoma mo mowma?
2a0e20003a	Mowmeje üĝa ĝyodamje, mukow kiñe ñu ĝüdzüagyefijo.
2a0e210059	Ana veduw djo nudzo ichi küña duma ná nobo matrafimeje, se ye no shürhaw malyafijome.
2a0e220048	“Ĝu bo udame, sé ĝu tsamĝüw lyameje, se í ha yo ĝu lüw dajowa.
2a0e23008c	Se ye no ubo je seyo nobi ubo je chiĝa ge makakujomme: se í nüna na ñepsü ge joajohubamme. Djuchi ge dzüjo ufu duma dzülasajodawe.”
2a0f01003a	Vyow patso-law na seyo lalo ubraw ná ichi ge dzüw jikuw.
2a0f020076	Seyo Farisi na seyo shizew-ñuzew na dubyoĝunguñe che, “I bó lalo ubraw ná tüvañe seyo nadra ava je tsasai.”
2a0f030022	Sündawñe i ná he zeĝaw í tru:
2a0f0400a2	“Djongko ye djuwa djuchi fugulu fuĝua duma, sünda namko sa a moahuñe se sütü ĝütrü sütü ná nodo ge tralye, se a moadaw í matchülalu kuw tchü ĝyo?
2a0f05003f	Sünda tchülawñe, i ŝüpo lüshüw upostu ge trütalañe ka.
2a0f060086	Sünda ñe ge kakuñe draw seyo ñeŝü na bakeĝiañe che, ‘Nodra lüshüsawe, hado chemeje nochi fugulu moadaw ye tchüladamme.’
2a0f0700a4	No djo truime; ana veduw ñedzü ge je lalo a dju vyegudoladama ubo lüshüjome, küñambo sütüĝütrü sütü nüna ĝüdraw dju ulu mavegudojo duma nabo madama.
2a0f0800ab	“Ana mim dju dujowa, djuchi ge bosüñ ĝü duw, sünda namko ye bosüñ a moadabi; sündawñe i matchü uw mütrü tchühoñe seyo ñe na süñe, dju uw yo matchüjowa?
2a0f09007b	Sünda tchülawñe, i üdram na seyo ñeŝü ná balañe che, nodra lüshü-lübasawe nochi bosüñ moadaw ye tchüladamme.
2a0f0a0068	No djo truime; ana veduw, lalo nüna a í ulu vyegudolaw ge Tawgyew í sorgomuko ná ana lüshüjome.”
2a0f0b0030	Sünda Jisu i che, “Nüna a ichi saw ksü duw.
2a0f0c0073	Naksümko ye kiĝiw ye uyow í che ‘Awa, nobo go bo-luko duw ye, no djüjo dawe.’ I í ichi bo-luko na haĝiag.
2a0f0d009c	Sünda ñegi añe makulu fum ye üsaw kiĝiw ye vyow dashütrü lalyeñe ñetrü üĝa a ge katrükralye, sünda süge bo-luko duw na vyow tsaĝudroamdzoag.
2a0f0e004b	I vyow damdzoahuñe, se ñetrü ge nokrow kaku, sünda i usso ufobüla lya.
2a0f0f0052	Sünda i se ñetrü go nüna a ichi ji, se nüna ye í í vi ge vo na ava gyew ki.
2a0f100060	Sünda i ve uluhu í gudugyejoñe se votsa pago go vo na tsa; hado chemeje í djuje haje madjü.
2a0f110075	Í vepalawñe, sünda che, ‘No awu ichi küña vi daw ná tsaw-tuw añe paw, seyo no age luhuŝüw yo dzüangkoibi.
2a0f12005b	No gudzulyiñe no awu ichi kañe í chejo, awa no ñedzüñe ba how ge lalo datroadaŝomme.
2a0f130042	No basaw chejo haje matramme, no ba vi daw a veduw vejodawe.’”
2a0f140092	“Sünda i gudzulyiñe, i awu ichi ge ji: uĝa gudzudalu sa a uyow i í hoñe nülvo veag, sünda gyojeñe í krumogo lag, seyo ŝüpo chuma tsa.
2a0f150071	Üsaw ye í che, ‘Awa, no ñedzü í hovow seyo ba how ye lalo dadamme; sünda hesalu basaw chejo go ñimme.’
2a0f160099	Sé uyow i í kulo ná che, ‘Kutcho shedra uw yo je uw lañe í sheijodawe, sünda ügzütsü ge gütsülye lyeijo dawe, seyo ishi ge shita duijo dawe,
2a0f170040	Sünda rhano a dajo dawe, sünda me ñi tsa-tuñe lüshüfijobi.
2a0f18007f	Hado chemeje nosaw ye dzüwmme, sünda üshükülyedamme: moahumme, hesalu tchülatchodamme.’ Sünda í lüshü-lübaw da.”
2a0f190067	“Sé üsaw nugow ye vi ge du. Sünda í kañe ñe kakulai ye, i nuĝuw dagruw seyo ñuksu daw dzühu.
2a0f1a0037	Sünda i kulo a í balañe dzü, ‘He ha dangkoiya?’
2a0f1b006d	I í che, ‘Ba ñuw kakudamme, sünda ba awu i tsa-tuw dyew vedame, hado chemeje i í nüna uw hohuda.’”
2a0f1c007c	“Saw nugow ye he í dzühulyeñe i lusuvyumfoag seyo ñe ulung makamyoĝoñ lyag: séŝo uyow i ñepse ge jihuañe í nü.
2a0f1d00ae	I uyo i che, ‘Howe; no aña ojegomdo bá ĝaksüñe ĝyow, sünda ba chew keje madzügaahuw, nodraw nadra lüshü-lübaw dajo, ba no yow kuw küŝüsa üsa adamje madjülu.
2a0f1e0072	Séŝo he basaw ye ba bo-luko ná utroñiw mim nadru ge djoañe kakuwñe, ba ubo aña dyew tsaw-tuw dañe gyew.’
2a0f1f0053	I í che, ‘Sawwa, ba shüwduw nodra dusaw; seyo nochi ha duma se vyow bachibamme.
