0100000008	Gênesis
28120f009a	“Se seu irmão pecar contra você, vá, mostre-lhe sua culpa entre você e ele sozinho”. Se ele lhe der ouvidos, você terá recuperado seu irmão”.
2812100088	Mas se ele não ouvir, leve mais uma ou duas consigo, para que na boca de duas ou três testemunhas cada palavra possa ser estabelecida.
28121100ad	Se ele se recusar a escutá-las, diga isso à assembléia. Se ele se recusar a ouvir a assembléia também, deixe-o ser para você como um gentio ou um cobrador de impostos.
281212009d	Certamente eu lhes digo que tudo o que vocês ligarem na terra terá sido ligado no céu, e tudo o que vocês liberarem na terra terá sido liberado no céu.
28121300a9	Novamente, com certeza vos digo, que se dois de vocês concordarem na Terra a respeito de qualquer coisa que pedirem, será feito por eles por meu Pai que está no céu.
2812140053	Pois onde dois ou três estão reunidos em meu nome, lá estou eu no meio deles”.
281215007b	Então Pedro veio e lhe disse: “Senhor, quantas vezes meu irmão pecará contra mim e eu o perdoarei? Até sete vezes?”
2812160056	Jesus lhe disse: “Eu não lhe digo até sete vezes, mas, até setenta vezes sete”.
2812170059	Portanto, o Reino dos Céus é como um certo rei que quis acertar contas com seus servos.
281218005a	Quando ele começou a acertar contas, foi trazido um a ele que lhe devia dez mil talentos.
2812190097	Mas como não podia pagar, seu senhor ordenou que ele fosse vendido, com sua esposa, seus filhos e tudo o que ele tinha, e que o pagamento fosse feito.
28121a0074	O servo, portanto, caiu e ajoelhou-se diante dele, dizendo: 'Senhor, tem paciência comigo, e eu te pagarei a todos!
28121b0050	O senhor daquele servo, movido de compaixão, liberou-o e perdoou-lhe a dívida.
28121c00a4	“Mas aquele criado saiu e encontrou um de seus companheiros que lhe devia cem denários, e o agarrou e o pegou pela garganta, dizendo: 'Pague-me o que você deve!
28121d0076	“Então seu companheiro servo caiu a seus pés e lhe implorou, dizendo: 'Tenha paciência comigo, e eu lhe pagarei'!
28121e0052	Ele não quis, mas foi e o jogou na prisão até que pagasse o que lhe era devido.
28121f0087	Então, quando seus companheiros servos viram o que foi feito, lamentaram muito, e vieram e contaram a seu senhor tudo o que foi feito.
2812200076	Então seu senhor o chamou e lhe disse: 'Seu servo malvado! Eu lhe perdoei toda essa dívida porque você me implorou.
2812210077	Você não deveria também ter tido misericórdia de seu companheiro servo, assim como eu tive misericórdia de você?'
2812220069	Seu senhor estava zangado, e o entregou aos algozes até que ele deveria pagar tudo o que lhe era devido.
2812230082	Então meu Pai celestial também vos fará, se cada um de vós não perdoar de vossos corações a vosso irmão por seus erros”.
2813010072	Quando Jesus terminou estas palavras, ele partiu da Galiléia e chegou às fronteiras da Judéia além do Jordão.
2813020033	Seguiram-no grandes multidões, e ele as curou ali.
2813030081	Os fariseus vieram até ele, testando-o e dizendo: “É lícito para um homem divorciar-se de sua esposa por qualquer razão”?
281304005d	Ele respondeu: “Você não leu que aquele que os fez desde o início os fez macho e fêmea,
2813050081	e disse: 'Por esta causa um homem deixará seu pai e sua mãe, e se unirá à sua esposa; e os dois se tornarão uma só carne...
2813060073	para que não sejam mais dois, mas uma só carne. Portanto, o que Deus uniu, não deixe que o homem se desfaça”.
2813070079	Eles lhe perguntaram: “Por que então Moisés nos ordenou que lhe déssemos um certificado de divórcio e divórcio”?
281308009f	Ele lhes disse: “Moisés, por causa da dureza de seus corações, permitiu que vocês se divorciassem de suas esposas, mas desde o início não foi assim”.
28130900bd	Eu lhes digo que quem se divorciar de sua esposa, exceto por imoralidade sexual, e casar com outra, comete adultério; e quem se casar com ela quando ela se divorciar, comete adultério”.
28130a006d	Seus discípulos lhe disseram: “Se este é o caso do homem com sua esposa, não é conveniente se casar”.
28130b006a	Mas ele disse a eles: “Nem todos os homens podem receber este ditado, mas aqueles a quem ele é dado”.
28130c00e0	Pois há eunucos que nasceram assim do ventre de sua mãe, e há eunucos que foram feitos eunucos pelos homens; e há eunucos que se fizeram eunucos por causa do Reino dos Céus. Quem é capaz de recebê-lo, que o receba”.
28130d007f	Em seguida, foram-lhe trazidas crianças pequenas para que lhes impusesse as mãos e rezasse; e os discípulos os repreenderam.
28130e007a	Mas Jesus disse: “Deixai as criancinhas, e não as proibais de vir até mim; pois o Reino dos Céus pertence a estes”.
28130f0030	Ele impôs suas mãos sobre eles, e partiu dali.
2813100063	Eis que alguém veio até ele e disse: “Bom professor, que bem devo fazer para ter a vida eterna?
281311009b	Ele lhe disse: “Por que você me chama de bom? Ninguém é bom, a não ser um, isto é, Deus. Mas se você quer entrar na vida, cumpra os mandamentos”.
281312009d	Ele disse a ele: “Quais?” Jesus disse: “'Não matarás'”. “Não cometereis adultério”. “Não roubarás”. “Não darás falso testemunho”.
2813130049	'Honre seu pai e sua mãe'. E, 'Amarás teu próximo como a ti mesmo'”.
2813140066	O jovem lhe disse: “Todas estas coisas eu observei desde a minha juventude. O que me falta ainda”?
2813150094	Jesus lhe disse: “Se você quer ser perfeito, vá, venda o que você tem, e dê aos pobres, e você terá um tesouro no céu; e venha, siga-me”.
281316005d	Mas quando o jovem ouviu isto, foi embora triste, pois era um homem que tinha grandes posses.
2813170079	Jesus disse a seus discípulos: “Certamente eu lhes digo que um homem rico entrará no Reino dos Céus com dificuldade.
281318008a	Novamente vos digo que é mais fácil para um camelo atravessar o olho de uma agulha do que para um homem rico entrar no Reino de Deus”.
281319006f	Quando os discípulos ouviram isso, ficaram extremamente surpresos, dizendo: “Quem então pode ser salvo?”.
28131a0076	Olhando para eles, Jesus disse: “Com os homens isso é impossível, mas com Deus todas as coisas são possíveis”.
28131b005f	Então Peter respondeu: “Eis que nós deixamos tudo e o seguimos”. O que então teremos”?
28131c00dd	Jesus lhes disse: “Certamente vos digo que vós que me seguistes, na regeneração, quando o Filho do Homem se sentar no trono de sua glória, sentar-vos-eis também em doze tronos, julgando as doze tribos de Israel”.
28131d00ab	Todo aquele que deixou casas, ou irmãos, ou irmãs, ou pai, ou mãe, ou esposa, ou filhos, ou terras, por amor do meu nome, receberá cem vezes, e herdará a vida eterna.
28131e0059	Mas muitos serão os últimos que são os primeiros, e os primeiros que são os últimos.
281401008b	“Pois o Reino dos Céus é como um homem que foi dono de uma casa, que saiu de manhã cedo para contratar trabalhadores para seu vinhedo.
281402006a	Quando ele tinha combinado com os trabalhadores para um denário por dia, ele os enviava para seu vinhedo.
2814030045	Ele saiu por volta da terceira hora, e viu outros parados no mercado.
281404008a	Ele disse a eles: 'Vocês também vão para o vinhedo, e o que quer que esteja certo, eu lhes darei'. Então, eles seguiram o seu caminho.
2814050044	Novamente ele saiu por volta da sexta e da nona hora, e fez o mesmo.
2814060089	Por volta da décima primeira hora, ele saiu e encontrou outros parados. Ele lhes disse: 'Por que vocês ficam aqui o dia todo ociosos?'.
281407008e	“Eles lhe disseram: 'Porque ninguém nos contratou'. “Ele lhes disse: 'Vocês também vão para a vinha e receberão o que estiver certo'.
281408009d	“Quando chegou a noite, o senhor da vinha disse a seu gerente: 'Chame os trabalhadores e pague-lhes seus salários, começando do último para o primeiro'.
2814090072	“Quando chegaram os que foram contratados por volta da décima primeira hora, cada um deles recebeu um denário.
28140a0069	Quando chegou o primeiro, eles supunham que receberiam mais; e cada um deles também recebeu um denário.
28140b0035	Quando o receberam, murmuraram contra o dono da casa,
28140c0081	dizendo: 'Estes últimos passaram uma hora, e vocês os fizeram iguais a nós que carregamos o fardo do dia e o calor abrasador!'
28140d0071	“Mas ele respondeu a um deles: 'Amigo, não estou lhe fazendo mal. Você não concordou comigo por um denário?
28140e005e	Pegue o que é seu, e siga seu caminho. É meu desejo dar a este último tanto quanto a você.
28140f0066	Não é lícito para mim fazer o que eu quero com o que tenho? Ou seu olho é mau, porque eu sou bom?'
281410007a	Então o último será o primeiro, e o primeiro será o último. Pois muitos são chamados, mas poucos são escolhidos”.
281411006e	Quando Jesus estava subindo para Jerusalém, ele levou os doze discípulos à parte e, no caminho, disse-lhes:
2814120085	“Eis que vamos a Jerusalém, e o Filho do Homem será entregue aos principais sacerdotes e escribas, e eles o condenarão à morte,
2814130070	e o entregarão aos gentios para escarnecer, flagelar e crucificar; e ao terceiro dia ele será ressuscitado”.
2814140073	Então a mãe dos filhos de Zebedeu veio até ele com seus filhos, ajoelhando-se e perguntando-lhe uma certa coisa.
28141500a6	Ele disse a ela: “O que você quer?”. Ela lhe disse: “Ordene que estes, meus dois filhos, se sentem, um à sua direita e outro à sua esquerda, em seu Reino”.
28141600db	Mas Jesus respondeu: “Você não sabe o que está perguntando. Você é capaz de beber o copo que estou prestes a beber, e ser batizado com o batismo com o qual sou batizado”? Eles lhe disseram: “Somos capazes”.
28141700f8	Ele lhes disse: “Vocês realmente beberão meu cálice, e serão batizados com o batismo com o qual eu sou batizado; mas sentar-se à minha mão direita e à minha mão esquerda não é meu para dar, mas é para quem foi preparado por meu Pai”.
2814180043	Quando os dez ouviram isso, ficaram indignados com os dois irmãos.
281419008b	Mas Jesus os convocou, e disse: “Vós sabeis que os governantes das nações os dominam, e seus grandes exercem autoridade sobre eles”.
28141a0059	Não será assim entre vós; mas quem quiser ser grande entre vós, será vosso servo”.
28141b0038	Quem quiser ser o primeiro entre vós será vosso servo,
28141c0078	mesmo quando o Filho do Homem veio não para ser servido, mas para servir, e para dar sua vida em resgate por muitos”.
28141d0035	Ao saírem de Jericó, uma grande multidão o seguiu.
28141e008e	Eis que dois cegos sentados à beira do caminho, quando ouviram que Jesus passava, gritaram: “Senhor, tem piedade de nós, filho de Davi”!
28141f0092	A multidão os repreendeu, dizendo-lhes que deveriam ficar quietos, mas gritaram ainda mais: “Senhor, tem piedade de nós, seu filho de Davi!”
281420005d	Jesus ficou parado, chamou-os e perguntou: “O que vocês querem que eu faça por vocês”?
2814210045	Eles lhe disseram: “Senhor, que nossos olhos possam ser abertos”.
281422006e	Jesus, comovido com compaixão, tocou seus olhos; e imediatamente seus olhos receberam a visão, e o seguiram.
2815010076	Quando chegaram perto de Jerusalém e vieram a Betfagé, ao Monte das Oliveiras, então Jesus enviou dois discípulos,
28150200a1	dizendo-lhes: “Ide à aldeia que vos é oposta, e imediatamente encontrareis um jumento amarrado, e um jumentinho com ela. Desamarre-os e traga-os até mim”.
281503006e	Se alguém lhe disser alguma coisa, você dirá: “O Senhor precisa deles”, e imediatamente os enviará”.
281504005e	Tudo isso foi feito para que pudesse ser cumprido o que foi dito através do profeta, dizendo,
281505007e	“Diga à filha de Zion, eis que seu Rei vem até você, humilde, e montado em um burro, em um potro, o potro de um burro”.
2815060042	Os discípulos foram e fizeram exatamente como Jesus lhes ordenou,
2815070062	e trouxeram o burro e o jumentinho e colocaram suas roupas sobre eles; e ele se sentou sobre eles.
281508007b	Uma multidão muito grande espalhou suas roupas na estrada. Outros cortaram galhos das árvores e os espalharam na estrada.
28150900b5	A multidão que ia na frente dele, e os que o seguiam, não paravam de gritar: “Hosana ao filho de David! Abençoado seja aquele que vem em nome do Senhor! Hosana no mais alto”!
28150a005b	Quando ele chegou a Jerusalém, toda a cidade estava agitada, dizendo: “Quem é este?”.
28150b0050	As multidões disseram: “Este é o profeta, Jesus, de Nazaré da Galiléia”.
28150c00a7	Jesus entrou no templo de Deus e expulsou todos aqueles que venderam e compraram no templo, e derrubou as mesas dos cambistas e os assentos dos que venderam as pombas.
28150d007f	Ele lhes disse: “Está escrito: 'Minha casa será chamada casa de oração', mas vocês fizeram dela um antro de ladrões”.
28150e003a	O coxo e o cego vieram até ele no templo, e ele os curou.
28150f00c7	Mas quando os chefes dos sacerdotes e os escribas viram as coisas maravilhosas que ele fez, e as crianças que estavam chorando no templo e dizendo: “Hosana ao filho de Davi!” ficaram indignados,
28151000b7	e disseram a ele: “Você ouve o que eles estão dizendo? Jesus lhes disse: “Sim. Você nunca leu: 'Da boca das crianças e dos bebês amamentando, você tem elogios perfeitos'”?
281511003b	Ele os deixou e saiu da cidade para Bethany, e acampou lá.
281512003e	Agora de manhã, ao voltar para a cidade, ele estava com fome.
28151300c4	Ao ver uma figueira à beira da estrada, ele chegou até ela e não encontrou nada além de folhas. Ele lhe disse: “Que não haja fruto de você para sempre”. Imediatamente a figueira murchou.
281514006a	Quando os discípulos a viram, ficaram maravilhados, dizendo: “Como a figueira murchou imediatamente”?
28151500dc	Jesus lhes respondeu: “Certamente lhes digo, se tiverem fé e não duvidarem, não só farão o que foi feito com a figueira, mas mesmo que dissessem a esta montanha: 'Sejam pegos e lançados ao mar', isso seria feito.
2815160050	Todas as coisas, o que você pedir em oração, acreditando, você receberá”.
28151700cc	Quando ele entrou no templo, os chefes dos sacerdotes e os anciãos do povo vieram até ele enquanto ele ensinava e disseram: “Com que autoridade você faz essas coisas? Quem lhe deu essa autoridade?”
2815180083	Jesus lhes respondeu: “Também lhe farei uma pergunta, que se me disser, também lhe direi com que autoridade faço estas coisas.
28151900bd	O batismo de João, de onde foi? Do céu ou dos homens”? Eles raciocinavam consigo mesmos, dizendo: “Se dissermos: 'Do céu', ele nos perguntará: 'Por que então não acreditaram nele?
28151a005b	Mas se dissermos: 'Dos homens', tememos a multidão, pois todos têm João como profeta”.
28151b0090	Eles responderam a Jesus, e disseram: “Não sabemos”. Ele também lhes disse: “Nem eu lhes direi com que autoridade faço estas coisas”.
28151c007e	Mas o que você acha? Um homem tinha dois filhos, e veio ao primeiro, e disse: “Filho, vai trabalhar hoje na minha vinha”.
28151d003c	Ele respondeu: 'Não vou', mas depois mudou de idéia e foi.
28151e005a	Ele veio ao segundo, e disse a mesma coisa. Ele respondeu: 'Eu vou, senhor', mas não foi.
28151f00df	Qual dos dois fez a vontade de seu pai?”. Eles lhe disseram: “O primeiro”. Jesus lhes disse: “Certamente eu lhes digo que os cobradores de impostos e as prostitutas estão entrando no Reino de Deus diante de vocês.
28152000e9	Pois João veio até vocês no caminho da justiça, e vocês não acreditaram nele; mas os cobradores de impostos e as prostitutas acreditaram nele. Quando você o viu, nem mesmo se arrependeu depois, para que pudesse acreditar nele.
28152100ca	“Ouça outra parábola. Havia um homem que era dono de uma casa que plantou uma vinha, colocou uma sebe sobre ela, cavou um lagar, construiu uma torre, arrendou-a a fazendeiros e foi para outro país.
281522005f	Quando chegou a época da fruta, ele enviou seus servos aos fazendeiros para receber sua fruta.
2815230055	Os fazendeiros levaram seus servos, espancaram um, mataram outro e apedrejaram outro.
2815240062	Novamente, ele enviou outros servos mais do que os primeiros; e eles os trataram da mesma maneira.
2815250053	Mas depois ele enviou a eles seu filho, dizendo: “Eles respeitarão meu filho”.
2815260085	Mas os fazendeiros, quando viram o filho, disseram entre si: 'Este é o herdeiro'. Venha, vamos matá-lo e confiscar sua herança”.
2815270040	Então eles o pegaram e o expulsaram da vinha, depois o mataram.
2815280053	Quando, portanto, vier o senhor da vinha, o que ele fará àqueles agricultores”?
28152900a5	Eles lhe disseram: “Ele destruirá miseravelmente esses homens miseráveis e arrendará o vinhedo a outros agricultores que lhe darão a fruta em sua estação”.
28152a00b8	Jesus lhes disse: “Vocês nunca leram as Escrituras, “A pedra que os construtores rejeitaram foi feita a cabeça da esquina. Isto foi do Senhor. É maravilhoso aos nossos olhos”?
28152b006f	“Por isso vos digo que o Reino de Deus vos será tirado e será dado a uma nação que produz seus frutos”.
28152c006f	Aquele que cair sobre esta pedra será quebrado em pedaços, mas sobre quem cair, ele o espalhará como pó”.
28152d0068	Quando os sacerdotes chefes e os fariseus ouviram suas parábolas, perceberam que ele falava sobre elas.
28152e0057	Quando procuraram capturá-lo, temeram as multidões, porque o consideravam um profeta.
2816010042	Jesus respondeu e falou com eles novamente em parábolas, dizendo:
2816020059	“O Reino dos Céus é como um certo rei, que fez uma festa de casamento para seu filho,
2816030074	e enviou seus servos para chamar aqueles que foram convidados para a festa de casamento, mas eles não quiseram vir.
28160400dc	Novamente ele enviou outros servos, dizendo: “Diga aos que foram convidados: “Eis que preparei meu jantar. Meu gado e meus gordos estão mortos, e todas as coisas estão prontas”. Venha ao banquete do casamento”!
2816050068	Mas eles fizeram luz, e seguiram seus caminhos, um para sua própria fazenda, outro para sua mercadoria;
281606004a	e os demais agarraram seus servos, trataram-nos com vergonha e os mataram.
2816070073	Quando o rei ouviu isso, ficou furioso, e enviou seus exércitos, destruiu aqueles assassinos e queimou sua cidade.
2816080072	“Então ele disse a seus criados: 'O casamento está pronto, mas aqueles que foram convidados não eram dignos'.
2816090072	Vá, portanto, aos cruzamentos das rodovias e, quantos forem encontrados, convide para o banquete do casamento”.
28160a008c	Esses servos saíram para as rodovias e reuniram tantos quantos encontraram, tanto maus como bons. O casamento estava repleto de convidados.
28160b0064	“Mas quando o rei entrou para ver os convidados, viu ali um homem que não tinha vestido de noiva,
28160c004b	e lhe disse: 'Amigo, como você entrou aqui não vestindo roupas de noiva'?
28160d009f	Então o rei disse aos criados: 'Amarrem-no de mãos e pés, levem-no e joguem-no na escuridão exterior'. É aí que estará o choro e o ranger dos dentes”.
28160e0034	Pois muitos são chamados, mas poucos escolhidos”.
28160f005f	Em seguida, os fariseus foram e se aconselharam sobre como poderiam prendê-lo em sua conversa.
28161000de	Enviaram-lhe seus discípulos, juntamente com os herodianos, dizendo: “Mestre, sabemos que você é honesto e ensina o caminho de Deus na verdade, não importa quem você ensina; pois você não é parcial para ninguém.
2816110055	Diga-nos, portanto, o que você acha? É lícito pagar impostos a César, ou não”?
2816120053	Mas Jesus percebeu a maldade deles e disse: “Por que me testam, seus hipócritas?
2816130046	Mostrem-me o dinheiro dos impostos”. Eles lhe trouxeram um denário.
281614003c	Ele perguntou-lhes: “De quem é esta imagem e inscrição?
2816150093	Disseram-lhe: “Caesar's”. Então ele lhes disse: “Dai portanto a César as coisas que são de César, e a Deus as coisas que são de Deus”.
2816160043	Quando o ouviram, ficaram maravilhados, deixaram-no e foram embora.
281617006c	Naquele dia Sadducees (aqueles que dizem que não há ressurreição) vieram até ele. Eles lhe perguntaram,
2816180096	dizendo: “Mestre, Moisés disse: 'Se um homem morrer, não tendo filhos, seu irmão casará com sua esposa e criará descendência para seu irmão'.
2816190074	Agora havia conosco sete irmãos. O primeiro casou-se e morreu, e não ter filhos deixou sua esposa para seu irmão.
28161a0040	Da mesma forma, o segundo também, e o terceiro, até o sétimo.
28161b0026	Depois de todos eles, a mulher morreu.
28161c005b	Portanto, na ressurreição, de quem será a esposa dos sete? Pois todos eles a tiveram”.
28161d0065	Mas Jesus lhes respondeu: “Estão enganados, não conhecendo as Escrituras, nem o poder de Deus”.
28161e006e	Pois na ressurreição eles não se casam nem são dados em casamento, mas são como os anjos de Deus no céu.
28161f0061	Mas a respeito da ressurreição dos mortos, você não leu o que lhe foi dito por Deus, dizendo:
281620007a	'Eu sou o Deus de Abraão, e o Deus de Isaac, e o Deus de Jacó'? Deus não é o Deus dos mortos, mas o Deus dos vivos”.
281621004a	Quando as multidões ouviram isso, ficaram espantadas com seu ensinamento.
2816220053	Mas os fariseus, quando souberam que ele havia silenciado os saduceus, se reuniram.
2816230038	Um deles, um advogado, fez-lhe uma pergunta, testando-o.
2816240034	“Professor, qual é o maior mandamento da lei?”.
2816250072	Jesus disse-lhe: “'Amarás o Senhor teu Deus de todo o teu coração, de toda a tua alma e de toda a tua mente'.
2816260027	Este é o primeiro e grande mandamento.
2816270054	Um segundo mandamento também é este: “Amarás o teu próximo como a ti mesmo”.
281628003d	Toda a lei e os profetas dependem destes dois mandamentos”.
281629004a	Agora, enquanto os fariseus estavam reunidos, Jesus lhes fez uma pergunta,
28162a005e	dizendo: “O que você acha do Cristo? De quem ele é filho?” Disseram-lhe: “De David”.
28162b004d	Ele lhes disse: “Como então David no Espírito o chama de Senhor, dizendo,
28162c007d	'O Senhor disse a meu Senhor, sentar à minha mão direita, até que eu faça de seus inimigos um escabelo para seus pés”?
28162d003f	“Se então David o chama de Senhor, como ele é seu filho”?
28162e0076	Ninguém foi capaz de responder-lhe uma palavra, nem nenhum homem ousou fazer-lhe mais perguntas a partir daquele dia.
2817010037	Então Jesus falou às multidões e a seus discípulos,
2817020049	dizendo: “Os escribas e os fariseus se sentam no assento de Moisés”.
2817030090	Todas as coisas, portanto, tudo o que eles dizem para você observar, observar e fazer, mas não faça suas obras; pois eles dizem e não fazem.
281704009e	Pois eles ligam fardos pesados que são penosos de suportar e os colocam sobre os ombros dos homens; mas eles mesmos não levantarão um dedo para ajudá-los.
281705008a	Mas eles fazem todos os seus trabalhos para serem vistos pelos homens. Eles ampliam seus filactérios e ampliam as franjas de suas vestes,
2817060048	e adoram o lugar de honra nas festas, os melhores lugares nas sinagogas,
2817070053	as saudações nos mercados, e serem chamados de “Rabino, Rabino pelos homens”.
281708006d	Mas você não deve ser chamado de 'Rabino', pois um é seu professor, o Cristo, e todos vocês são irmãos.
281709005a	Não chame a ninguém sobre a terra seu pai, pois um é seu Pai, aquele que está no céu.
28170a0041	Nem vos chameis mestres, porque um só é vosso mestre, o Cristo.
28170b0037	Mas aquele que for maior entre vós, será vosso servo.
28170c0043	Quem se exaltar será humilhado, e quem se humilhar será exaltado.
28170d00bb	“Ai de vocês, escribas e fariseus, hipócritas! Pois vocês devoram as casas das viúvas e, como pretensão, fazem longas orações. Portanto, vocês receberão uma condenação maior.
28170e00c5	“Mas ai de vocês, escribas e fariseus, hipócritas! Porque fechais o Reino dos Céus contra os homens; porque não entrais em vós mesmos, nem permitis que entrem aqueles que estão entrando”.
28170f00c7	Ai de vós, escribas e fariseus, hipócritas! Pois vocês viajam por mar e terra para fazer um prosélito; e quando ele se torna um, fazem dele um filho da Geena duas vezes mais do que vocês mesmos.
2817100088	“Ai de vocês, guias cegos, que dizem: 'Quem jurar pelo templo, não é nada; mas quem jurar pelo ouro do templo, é obrigado a isso'.
281711004e	Seus tolos cegos! Para qual é maior, o ouro ou o templo que santifica o ouro?
2817120065	E, 'Quem jurar pelo altar, não é nada; mas quem jurar pelo presente que está nele, é obrigado...'
2817130056	Seus tolos cegos! Para qual é maior, o presente, ou o altar que santifica o presente?
2817140052	Portanto, aquele que jura pelo altar, jura por ele e por tudo que está sobre ele.
281715004b	Aquele que jura pelo templo, jura por ele e por aquele que nele tem vivido.
2817160057	Aquele que jura pelo céu, jura pelo trono de Deus e por aquele que nele está sentado.
2817170105	“Ai de vocês, escribas e fariseus, hipócritas! Para vocês, o dízimo de hortelã, endro e cominho, e deixaram de lado as questões mais pesadas da lei: justiça, misericórdia e fé. Mas vocês deveriam ter feito isso, e não ter deixado o outro por fazer.
281718003a	Guias cegos, que esticam um mosquito, e engolem um camelo!
28171900a2	“Ai de vocês, escribas e fariseus, hipócritas! Pois vocês limpam o exterior do copo e da travessa, mas por dentro estão cheios de extorsão e de iniquidade.
28171a007a	Vocês cegam o fariseu, primeiro limpam o interior do copo e da travessa, para que seu exterior também possa ficar limpo.
28171b00c5	“Ai de vocês, escribas e fariseus, hipócritas! Pois vocês são como tumbas branqueadas, que por fora parecem belas, mas por dentro estão cheias de ossos de homens mortos e de toda imundícia.
28171c007c	Mesmo assim, vós também por fora pareceis justos para os homens, mas por dentro estais cheios de hipocrisia e iniqüidade.
28171d0083	“Ai de vocês, escribas e fariseus, hipócritas! Pois vocês constroem os túmulos dos profetas e decoram os túmulos dos justos,
28171e0075	e dizem: 'Se tivéssemos vivido nos dias de nossos pais, não teríamos participado com eles no sangue dos profetas'.
28171f005a	Portanto, vocês testemunham a si mesmos que são filhos daqueles que mataram os profetas.
2817200029	Encham, então, a medida de seus pais”.
2817210057	Vós, serpentes, seus descendentes de víboras, como escapareis do julgamento da Geena?
28172200b6	Portanto, eis que eu vos envio profetas, sábios e escribas. Alguns deles matareis e crucificareis; e alguns deles flagelareis em vossas sinagogas e perseguireis de cidade em cidade,
28172300b9	para que sobre vós venha todo o sangue justo derramado na terra, desde o sangue do justo Abel até o sangue de Zacarias, filho de Baracaías, que matastes entre o santuário e o altar.
281724004b	Certamente eu lhes digo que todas estas coisas virão sobre esta geração.
28172500d8	“Jerusalém, Jerusalém, que mata os profetas e apedreja aqueles que lhe são enviados! Quantas vezes eu teria reunido seus filhos, mesmo quando uma galinha reúne seus filhotes sob suas asas, e você não o faria!
2817260031	Eis que sua casa é deixada para você, desolada.
281727007c	Pois eu vos digo, não me vereis de agora em diante, até que digais: 'Abençoado seja aquele que vem em nome do Senhor'”!
2818010074	Jesus saiu do templo, e seguia seu caminho. Seus discípulos vieram até ele para mostrar-lhe os prédios do templo.
28180200a7	Mas ele lhes respondeu: “Você vê todas essas coisas, não vê? Certamente eu lhes digo, não ficará aqui uma pedra sobre outra, que não será jogada no chão”.
28180300c3	Quando ele estava sentado no Monte das Oliveiras, os discípulos vieram até ele em particular, dizendo: “Diga-nos, quando serão essas coisas? Qual é o sinal de sua vinda, e do fim da era?”
281804004b	Jesus lhes respondeu: “Tenham cuidado para que ninguém vos desencaminhe.
2818050052	Pois muitos virão em meu nome, dizendo: 'Eu sou o Cristo', e enganarão a muitos.
281806009e	Vocês ouvirão falar de guerras e rumores de guerras. Vejam que não estejam perturbados, pois tudo isso deve acontecer, mas o fim ainda não está próximo.
2818070079	Pois nação se levantará contra nação, e reino contra reino; e haverá fomes, pragas e terremotos em vários lugares.
2818080039	Mas todas estas coisas são o início das dores de parto.
281809007d	“Então eles o entregarão à opressão e o matarão”. Você será odiado por todas as nações por causa do meu nome”.
28180a005a	Então muitos tropeçarão, e se entregarão uns aos outros, e se odiarão uns aos outros.
28180b003c	Muitos falsos profetas se levantarão e enganarão a muitos.
28180c0047	Porque a iniqüidade será multiplicada, o amor de muitos se esfriará.
28180d0031	Mas aquele que perseverar até o fim será salvo.
28180e0072	Esta Boa Nova do Reino será pregada em todo o mundo para um testemunho a todas as nações, e então o fim virá.
28180f009d	“Quando, portanto, você vê a abominação da desolação, de que se falou através de Daniel, o profeta, em pé no lugar santo (deixe o leitor entender),
2818100045	então deixe aqueles que estão na Judéia fugirem para as montanhas.
2818110063	deixe que aquele que está no topo da casa não desça para tirar as coisas que estão em sua casa.
2818120046	Deixe que aquele que está no campo não volte para pegar suas roupas.
281813005a	Mas ai daqueles que estão com crianças e das mães que estão amamentando naqueles dias!
281814003c	Reze para que seu vôo não seja no inverno nem num sábado,
2818150075	pois então haverá grande sofrimento, como não tem sido desde o início do mundo até agora, não, nem nunca será.
281816008e	A menos que esses dias tivessem sido encurtados, nenhuma carne teria sido salva. Mas, para o bem dos escolhidos, esses dias serão encurtados.
2818170053	“Então se algum homem lhe disser: 'Eis aqui o Cristo!' ou, 'Ali', não acredite!
2818180099	Pois aparecerão falsos cristos e falsos profetas, que mostrarão grandes sinais e maravilhas, de modo a desviar, se possível, até mesmo os escolhidos.
2818190025	“Eis que já lhe disse de antemão.
28181a008a	“Portanto, se lhe disserem: 'Eis que ele está no deserto', não saia; ou 'Eis que ele está nas salas interiores', não acredite nisso.
28181b0070	Pois assim como o relâmpago vem do leste, e é visto até mesmo a oeste, assim será a vinda do Filho do Homem.
28181c0047	Pois onde quer que a carcaça esteja, é lá que os abutres se reúnem.
28181d00a7	“Mas imediatamente após o sofrimento daqueles dias, o sol escurecerá, a lua não dará sua luz, as estrelas cairão do céu e os poderes dos céus serão abalados;
28181e00b5	e então o sinal do Filho do Homem aparecerá no céu. Então todas as tribos da terra chorarão, e verão o Filho do Homem vindo sobre as nuvens do céu com poder e grande glória.
28181f0096	Ele enviará seus anjos com um grande som de trombeta, e eles reunirão os seus escolhidos dos quatro ventos, de uma extremidade do céu para a outra.
2818200092	“Agora, da figueira, aprenda esta parábola: Quando seu ramo agora se tornou tenro e produz suas folhas, você sabe que o verão está próximo.
2818210065	Mesmo assim, você também, ao ver todas estas coisas, sabe que ele está próximo, mesmo às portas.
2818220065	Certamente eu lhes digo que esta geração não passará até que todas estas coisas sejam cumpridas.
281823003f	O céu e a terra passarão, mas minhas palavras não passarão.
2818240059	“Mas ninguém sabe daquele dia e hora, nem mesmo os anjos do céu, mas somente meu Pai.
