0100000008	Gênesis
3b03070088	Os homens têm domesticado, ou podem domesticar, qualquer espécie de animal ou ave que tem vida, e qualquer réptil e criaturas do mar,
3b0308007c	mas nenhum ser humano consegue domar a língua. Ela é incontrolável e está sempre pronta a expelir seu veneno mortífero.
3b0309008e	Com a língua damos louvores ao nosso Senhor e Pai, e com ela rompemos em maldições contra os homens que são feitos à semelhança de Deus.
3b030a0074	E assim a bênção e a maldição vêm brotando da mesma boca. Meus irmãos, é evidente que isso não está certo!
3b030b0050	Acaso pode uma fonte d’água jorrar primeiro água doce e depois água amarga?
3b030c009a	Meus irmãos, acaso podemos colher azeitonas de uma figueira, ou figos de uma videira? Não, e não se pode tampouco tirar água doce de um poço salgado.
3b030d00ba	Se vocês forem sábios, vivam uma vida de constante bondade, para que dela manem somente as boas ações. E se vocês as praticarem com humildade, então serão verdadeiramente sábios!
3b030e0080	Contudo, não se gloriem de serem sábios e bons se vocês forem amargos, invejosos e egoístas; esse é o pior tipo de mentira.
3b030f007c	Porque a inveja e o egoísmo não são a espécie de sabedoria de Deus. Essas coisas são terrenas, materiais e demoníacas.
3b03100052	Onde houver inveja ou ambições egoístas, aí haverá desordem e todos os males.
3b031100d9	Entretanto, a sabedoria que vem do céu é antes de tudo pura; depois calma, amável, compreensiva, repleta de misericórdia e de boas obras. É cheia de bons frutos, não trata os outros pela aparência e é sincera.
3b03120062	E todos aqueles que são pacificadores plantarão sementes de paz e colherão o fruto da justiça.
3b04010089	O que está causando as discussões e as lutas entre vocês? Não é porque existe um exército inteiro de maus desejos dentro de vocês?
3b040200ff	Vocês querem o que não possuem, a tal ponto que matam para consegui-lo. Desejam o que os outros têm, e não podem adquirir, portanto começam a lutar para tomar deles. Contudo, a razão pela qual vocês não têm o que desejam é que não pedem a Deus.
3b04030084	E mesmo quando pedem, não recebem, porque o objetivo de vocês está todo errado — vocês só querem o que dará prazer a vocês.
3b04040107	Gente infiel! Vocês não percebem que o envolvimento com os prazeres pecaminosos deste mundo torna vocês inimigos de Deus? Eu volto a dizer que se o objetivo de vocês é desfrutar o prazer pecaminoso do mundo perdido, vocês também se tornam inimigos de Deus.
3b04050097	Ou o que vocês acham que as Escrituras querem dizer quando afirmam que o Espírito, que Deus fez habitar em nós, vigia sobre nós com fortes ciúmes?
3b040600aa	Mas ele nos dá cada vez mais graça para resistirmos a todos esses maus desejos. Como dizem as Escrituras: “Deus dá graça ao humilde, mas se opõe aos orgulhosos”.
3b04070056	Portanto, submetam-se humildemente a Deus. Resistam ao diabo, e ele fugirá de vocês.
3b04080090	E quando vocês se achegarem a Deus, ele se achegará a vocês. Lavem as mãos, pecadores, e vocês, hipócritas, purifiquem os seus corações!
3b0409009b	Haja lágrimas pelas coisas erradas que vocês fizeram. Haja arrependimento e aflição sincera. Haja lamento em vez de riso, e tristeza em vez de alegria.
3b040a0059	E então, quando vocês se humilharem diante do Senhor, ele levantará e animará vocês.
3b040b00f7	Não falem mal uns dos outros, irmãos. Se vocês fizerem isso, ou julgarem o seu irmão, estarão lutando contra a lei de Deus e a estarão julgando. Pois, se você julga a lei, não a está cumprindo, mas está se colocando na posição de juiz.
3b040c00a6	Só aquele que fez a lei é que pode julgar corretamente entre nós. Só ele decide salvar-nos ou destruir-nos. Portanto, que direito têm vocês de julgar os outros?
3b040d0096	Prestem atenção, vocês que dizem: “Hoje ou amanhã vamos a esta ou àquela cidade, ficaremos lá um ano, e exploraremos um negócio lucrativo”.
3b040e00b6	Como é que sabem o que vai acontecer amanhã? A duração das suas vidas é tão incerta quanto a neblina do amanhecer; que aparece por um pouco de tempo agora, mas logo desaparece!
3b040f005a	O que vocês devem dizer é: “Se o Senhor quiser, viveremos e faremos isto ou aquilo”.
3b04100084	Caso contrário, vocês estarão vangloriando-se dos seus próprios planos, e uma presunção assim não agrada a Deus e é maligna.
3b04110050	Lembrem-se também: Quem sabe que deve fazer o bem, e não o faz, comete pecado.
3b0501009d	Prestem atenção, vocês, ricos: Agora é a hora de chorar e gemer com extrema aflição, por causa de todas as angústias que estão para vir sobre vocês.
3b0502007c	A riqueza de vocês agora mesmo está apodrecendo e suas roupas luxuosas estão se tornando trapos corroídos pelas traças.
3b050300af	O seu ouro e a sua prata estão enferrujando, e isso ficará como uma prova contra vocês, e lhes comerá a carne como fogo. Vocês amontoaram riquezas nestes últimos tempos.
3b050400b9	Pois escutem! Ouçam os clamores dos trabalhadores que ceifaram os seus campos, e que vocês fraudaram no pagamento. Os clamores deles chegaram até os ouvidos do Senhor dos Exércitos.
3b05050096	Vocês gastaram seus anos aqui na terra divertindo-se, satisfazendo todos os seus caprichos, e agora estão gordos como o gado pronto para a matança.
3b05060068	Vocês condenaram e mataram homens justos que não tinham nenhuma força para se defender contra vocês.
3b050700d1	Agora, quanto a vocês, irmãos, que estão esperando a volta do Senhor, sejam pacientes, como o lavrador que espera até a vinda da chuva do outono e da primavera, para que a sua preciosa colheita amadureça.
3b05080052	Sim, sejam perseverantes. E tenham coragem, pois a vinda do Senhor está próxima.
3b0509008c	Não murmurem uns contra os outros, irmãos. Será que vocês próprios estão acima de qualquer censura? Pois vejam! O grande Juiz já vem.
3b050a0060	Para exemplos de paciência no sofrimento, olhem para os profetas que falaram em nome do Senhor.
3b050b0143	Nós os consideramos felizes porque permaneceram leais a ele, no tempo da sua vida, mesmo quando sofreram grandemente por isso. Vocês ouviram falar da perseverança de Jó; por meio das experiências dele podemos ver como o plano do Senhor finalmente terminou em bem, e que o Senhor é cheio de ternura e de misericórdia.
3b050c00e5	Porém, mais do que tudo, meus irmãos, não jurem nem pelo céu, nem pela terra, nem por qualquer outra coisa; digam apenas um simples “sim” ou “não”, a fim de que vocês não pequem e não recebam a maldição de Deus.
3b050d00a4	Algum de vocês está sofrendo? Deve continuar orando sobre isso; e todos quantos têm motivo para ser gratos devem estar continuamente cantando louvores ao Senhor.
3b050e008a	Alguém está doente? Que mande chamar os líderes da igreja, e estes devem orar sobre ele e derramar azeite sobre ele, em nome do Senhor.
3b050f0094	E as orações deles, se oferecidas com fé, curarão o doente, pois o Senhor o fará ficar bom; e se houver cometido pecados, o Senhor o perdoará.
3b051000c6	Portanto, confessem os seus pecados uns aos outros e orem uns pelos outros, a fim de que vocês possam ser curados. A oração fervorosa de um homem justo tem grande poder e resultados maravilhosos.
3b0511008b	Elias era tão humano quanto nós, e, entretanto, quando orou fervorosamente para que não chovesse, não choveu durante três anos e meio!
3b05120066	Depois ele orou de novo, desta vez para que chovesse, e a chuva desceu e a terra produziu seus frutos.
3b0513006d	Meus irmãos, se algum de vocês se desviar da verdade e alguém ajudá-lo a compreender a verdade novamente,
3b0514006f	essa pessoa que o trouxer de volta salvará a vida dessa pessoa e fará com que muitos pecados sejam perdoados.
3c00000007	1 Pedro
3c01010086	Pedro, apóstolo de Jesus Cristo, aos santos judeus eleitos, peregrinos espalhados pelo Ponto, Galácia, Capadócia, Ásia e Bitínia.
3c0102011c	Deus, o Pai, escolheu vocês há muito tempo e, por isso, sabia que se tornariam seus filhos. E o Espírito Santo tem operado no coração de vocês, purificando-o com o sangue de Jesus Cristo e fazendo-os desejosos de agradar-lhe. Que a graça e paz de Deus lhes sejam multiplicados.
3c01030145	Toda a honra seja a Deus e Pai de nosso Senhor Jesus Cristo; porque é a sua misericórdia ilimitada que nos deu o privilégio de nascer de novo, de maneira que agora nós já somos membros da própria família de Deus. E agora vivemos na esperança da vida eterna, porque Cristo Jesus levantou-se novamente dentre os mortos.
3c010400c3	E Deus reservou para os seus filhos a herança inestimável da vida eterna; essa herança está guardada no céu para vocês, pura e imaculada, sem perigo de sofrer alteração ou de estragar-se.
3c010500c2	E Deus, em seu grandioso poder, garantirá que vocês cheguem até lá em segurança para recebê-la, por meio da fé. Essa herança lhes pertencerá naquele último dia, prestes a ser revelado.
3c010600aa	Portanto, alegrem-se verdadeiramente! Há uma felicidade maravilhosa no futuro, embora sejam entristecidos durante algum tempo aqui na terra por todo tipo de provações.
3c01070187	Essas provações apenas põem à prova a fé que vocês têm, para verificar se ela é forte e pura ou não. Ela está sendo experimentada como o fogo prova o ouro e o purifica — e a fé que vocês têm é muito mais preciosa para Deus do que o simples ouro; portanto, se essa fé permanecer firme, isso redundará em muito louvor, glória e honra no dia em que Jesus Cristo for revelado.
3c010800b0	Vocês o amam, embora nunca o tenham visto; ainda que não o vejam, creem nele; e até mesmo agora vocês estão felizes com aquela alegria indizível que vem do próprio céu.
3c01090059	E a recompensa final que vocês terão por crerem nele será a salvação das suas almas.
3c010a00ba	Essa salvação foi algo que os profetas não compreenderam inteiramente. Embora eles tenham escrito sobre ela, tinham muitas indagações a respeito do que tudo isso poderia significar.
3c010b011f	Queriam saber a respeito de que o Espírito de Cristo estava falando no seu íntimo, pois ele lhes mandava escrever os fatos que, de lá para cá, têm acontecido com Cristo: seu sofrimento e sua grande glória depois disso. E eles queriam saber quando e a quem tudo isso iria acontecer.
3c010c0187	Foi-lhes dito que essas coisas não aconteceriam no tempo deles, e sim muitos anos mais tarde, no tempo de vocês. E agora, por fim, este evangelho foi claramente anunciado a todos nós. Ele foi pregado a nós no poder do mesmo Espírito Santo enviado do céu que falou a eles; e tudo isso é tão notável e tão maravilhoso que até os anjos do céu dariam tudo para saber mais a respeito.
3c010d00a1	Portanto, agora estejam prontos para agir; estejam alertas e coloquem toda a sua esperança na graça de Deus que será dada a vocês quando Jesus Cristo voltar.
3c010e00a7	Obedeçam a Deus porque vocês são filhos dele; não voltem atrás aos seus velhos caminhos — a prática do mal — porque naquele tempo não conheciam nada melhor.
3c010f0071	Mas agora, sejam santos em tudo quanto fizerem tal como é santo o Senhor que os convidou para serem seus filhos.
3c0110003f	O próprio Senhor disse: “Sejam santos, pois eu sou santo”.
3c011100e8	E lembrem-se de que seu Pai celestial, a quem vocês oram, não julga de maneira parcial. Ele julgará vocês com perfeita justiça por tudo quanto fizerem; portanto, procedam com temor a ele durante o restante da jornada de vocês.
3c011200c5	Deus pagou um resgate para livrar vocês do caminho que seus antepassados tentaram seguir para chegar ao céu, e o resgate que ele pagou não foi simples ouro ou prata, como vocês sabem muito bem,
3c0113004e	mas o precioso sangue de Cristo, como de um cordeiro sem defeito e sem mancha.
3c011400a3	Deus o escolheu para esse propósito muito antes da criação do mundo, mas ele manifestou isso publicamente, nestes últimos dias, como uma bênção para vocês.
3c011500c2	Por causa disso, vocês podem pôr sua confiança em Deus, que levantou a Cristo dentre os mortos e lhe deu grande glória. Agora, a fé e a esperança de vocês podem descansar somente em Deus.
3c011600b3	Agora vocês podem ter amor verdadeiro por todos, porque as almas de vocês foram purificadas; portanto, procurem amar na verdade uns aos outros ardentemente, de todo o coração.
3c0117007b	Porque vocês foram regenerados não por meio de uma semente que perece, mas por meio da palavra de Deus viva e permanente.
3c01180088	Como dizem as Escrituras: “Toda a humanidade é como a erva, e toda a sua grandeza é como a flor da erva; a erva murcha e a flor cai;
3c01190070	mas a palavra do Senhor permanecerá para sempre”. E a sua mensagem é o evangelho que foi anunciado a vocês.
3c0201009c	Portanto, libertem-se dos seus sentimentos de maldade e de todo engano! Acabem com a falta de sinceridade e o ciúme, e parem de falar dos outros por trás.
3c0202006d	Sejam como bebês, desejando o puro leite espiritual, para que, bebendo dele, vocês cresçam e sejam salvos.
3c0203002e	Vocês já experimentaram que o Senhor é bom.
3c02040098	Cheguem-se a Cristo, que é a pedra viva; embora os homens o tenham rejeitado, ele é muito precioso para Deus, que o escolheu acima de todos os outros.
3c020500e8	E agora vocês também se tornaram pedras vivas para Deus utilizar na edificação da sua casa espiritual. Vocês são seus sacerdotes santos, por isso ofereçam sacrifícios espirituais agradáveis a Deus, por meio de Jesus Cristo.
3c020600c5	As Escrituras declaram: “Eis que eu estou colocando em Sião uma pedra principal do alicerce. Ela é preciosa e foi cuidadosamente escolhida, e eu nunca decepcionarei aqueles que confiam nela”.
3c020700e1	Sim, essa pedra é muito preciosa para vocês, os que creem; e para aqueles que o rejeitam, “a pedra que foi rejeitada pelos construtores tornou-se a pedra de esquina, a parte mais honrosa e mais importante do edifício”.
3c020800f3	E as Escrituras dizem também: “Esta é a pedra na qual as pessoas tropeçarão, e a rocha que as fará cair”. Os que não creem tropeçarão, porque não atenderão à palavra de Deus, nem lhe obedecerão, pois para isso foram destinados.
3c0209010e	Mas vocês não são assim, pois foram escolhidos pelo próprio Deus — vocês são sacerdotes do Rei, são santos e puros, um povo que pertence ao próprio Deus — tudo isso para que vocês possam anunciar como Deus os chamou da escuridão para a sua maravilhosa luz.
3c020a00af	Antes vocês não chegavam a ser povo; agora são o povo de Deus. Antes vocês sabiam muito pouco da misericórdia de Deus; agora a própria vida de vocês foi mudada por ela.
3c020b00c5	Queridos irmãos, vocês são apenas estrangeiros e peregrinos aqui na terra. Por isso, eu lhes suplico que se afastem dos prazeres carnais deste mundo, pois eles lutam contra suas próprias almas.
3c020c00da	Tomem cuidado com o modo como vocês se comportam entre seus semelhantes não salvos; porque assim, mesmo que eles acusem e falem mal de vocês, acabarão louvando a Deus pelas boas obras de vocês no dia da sua vinda.
3c020d0072	Pelo amor que vocês têm ao Senhor, obedeçam a todas as leis do governo; sejam as do rei, como autoridade maior,
3c020e0082	sejam as que são dos oficiais do rei, pois ele os enviou para castigar todos os que fazem o mal e honrar aqueles que fazem o bem.
3c020f00cb	É da vontade de Deus que a vida correta de vocês faça com que se calem aqueles que insensatamente condenam o evangelho sem saberem o que ele pode fazer por eles, pois nunca experimentaram o seu poder.
3c021000bb	Vocês estão livres da lei, porém isso não quer dizer que estão livres para fazer o mal. Vivam como aqueles que são livres para fazer somente a vontade de Deus em todas as ocasiões.
3c02110063	Mostrem respeito para com todos. Amem os irmãos em toda parte. Temam a Deus e respeitem o governo.
3c021200a7	Escravos, vocês devem respeitar seus senhores e fazer tudo o que eles mandarem; não apenas se eles forem bondosos e justos, mas até mesmo se forem rudes e injustos.
3c02130050	Louvem ao Senhor se vocês forem injustiçados por terem feito o que é direito!
3c021400ba	Naturalmente vocês não têm nenhum mérito em se conformar se forem espancados por terem feito o mal; mas, se fizerem o bem e suportarem os açoites, Deus se agradará muito de vocês.
3c0215006c	Para isso vocês foram chamados, pois Cristo, que sofreu por vocês, é o seu exemplo. Sigam em seus passos:
3c02160042	“Ele nunca pecou, e nenhum engano foi encontrado em sua boca”,
3c02170088	nunca retrucou quando foi insultado; quando sofreu, não fez ameaças; deixou seu caso nas mãos de Deus, que sempre julga com justiça.
3c021800e5	Ele carregou pessoalmente o fardo dos nossos pecados em seu próprio corpo, quando morreu na cruz, a fim de que morrêssemos para o pecado e vivêssemos, daqui em diante, uma vida santa. Pois os seus ferimentos curaram os nossos!
3c02190073	Tal como ovelhas, vocês vaguearam longe de Deus, mas agora voltaram para o seu pastor, o guardião das suas almas.
3c03010089	Esposas, sujeitem-se aos seus maridos; porque assim eles serão ganhos, sem palavras, mas pelo comportamento respeitoso e puro de vocês,
3c0302002e	observando a vida piedosa e honesta de vocês.
3c0303006f	Não se preocupem com a beleza exterior que depende de joias, ou de roupas bonitas, ou de penteados exagerados.
3c0304007f	Ao contrário, sejam belas interiormente, em seus corações, com um espírito amável e manso, que é tão precioso para Deus.
3c030500a1	Esse tipo de beleza interior foi o que se viu nas santas mulheres do passado, as quais colocavam sua esperança em Deus e se sujeitavam aos planos do seu marido.
3c030600f9	Sara, por exemplo, obedecia ao seu esposo Abraão, respeitando-o como o cabeça da casa, chamando-o de senhor. E vocês, se fizerem o mesmo, estarão seguindo os passos dela, como boas filhas, e fazendo o bem; assim vocês não precisarão ter medo.
3c0307011a	Vocês, maridos, devem ser cuidadosos com suas esposas, estando atentos às necessidades delas e respeitando-as como o sexo mais frágil; lembrem-se que vocês e suas esposas são co-herdeiros do dom da graça da vida. Ajam assim para que as suas orações não sejam interrompidas.
3c03080091	Finalmente, todos vocês tenham o mesmo modo de pensar, estejam cheios de compaixão, amando-se uns aos outros, com corações ternos e humildes.
3c030900b4	Não paguem mal por mal, nem ofensa por ofensa. Em vez disso, orem para que Deus ajude essas pessoas, pois devemos ser bondosos para com os outros, e Deus nos abençoará por isso.
3c030a008d	As Escrituras dizem: “Se vocês quiserem uma vida feliz e boa, mantenham domínio sobre a língua e guardem os lábios de dizerem mentiras.
3c030b0059	Desviem-se do mal e façam o bem. Procurem viver em paz, e façam tudo para alcançá-la!
3c030c0088	Pois o Senhor está observando seus filhos, atento às suas orações; mas o rosto do Senhor volta-se contra aqueles que fazem o mal”.
3c030d0041	Quem lhes fará mal se desejarem de todo o coração fazer o bem?
3c030e007e	Todavia, vocês serão felizes se tiverem de sofrer por fazerem o bem. Não tenham medo das suas ameaças e não se preocupem.
3c030f00c2	Entreguem-se aos cuidados de Cristo, seu Senhor, e se alguém perguntar acerca da esperança que vocês têm, estejam preparados para contar-lhe, e façam-no de uma maneira amável e respeitosa.
3c031000ba	Tenham sempre a consciência limpa; se as pessoas falarem mal de vocês e os difamarem por serem seguidores de Cristo, elas se envergonharão de si mesmas por tê-los acusado falsamente.
3c03110071	Lembrem-se: Se for da vontade de Deus que vocês sofram, é melhor sofrer por fazer o bem do que por fazer o mal!
3c03120116	Cristo também sofreu uma vez por todas pelos pecados de todos nós, pecadores culpados, embora ele mesmo fosse inocente de qualquer pecado em qualquer tempo, para que pudesse levar-nos de volta a Deus. Mas, embora o seu corpo estivesse morto, o seu Espírito continuou vivendo,
3c03130055	e foi no espírito que ele foi e proclamou aos espíritos que agora estão em prisão
3c031400fe	— os espíritos daqueles que, muito tempo atrás, nos dias de Noé, tinham-se recusado a ouvir a Deus, embora ele esperasse por eles com a toda paciência enquanto Noé estava construindo a arca. Entretanto, apenas oito pessoas foram salvas pela água.
3c0315014f	Isso, aliás, é o que o batismo retrata para nós: No batismo mostramos que fomos salvos da morte e da condenação pela ressurreição de Cristo, não porque nossos corpos são purificados pela lavagem com água, mas porque, ao ser batizados, estamos nos voltando para Deus e pedindo que ele purifique os nossos corações do pecado.
3c03160084	E Cristo foi para o céu, sentado à direita de Deus, com todos os anjos e poderes do céu curvando-se diante dele e obedecendo-lhe.
3c040100c7	Uma vez que Cristo sofreu e suportou a dor no seu corpo, vocês devem ter uma atitude semelhante; devem estar prontos a sofrer também. Lembrem-se: o sofrimento físico enfraquece a força do pecado,
3c04020089	e vocês não estarão gastando o resto da sua vida andando atrás de desejos humanos, mas estarão desejosos de fazer a vontade de Deus.
3c040300f3	No passado vocês já gastaram bastante tempo fazendo as coisas pecaminosas que os ímpios gostam de fazer. Naquele tempo vocês viviam na imoralidade, nos desejos carnais, na embriaguez, nas orgias, nas bebedeiras e na adoração dos ídolos.
3c040400a0	Naturalmente seus velhos amigos estranham quando vocês não se juntam mais a eles nas coisas pecaminosas que fazem, e tratarão vocês com desdém e escárnio.
3c040500a9	Entretanto, lembrem-se apenas de que eles terão de enfrentar aquele que vai julgar a todos, vivos e mortos; e eles terão de prestar contas da maneira como têm vivido.
3c040600c1	É por isso que o evangelho foi pregado também a mortos, para que, embora seus corpos tenham sido castigados na carne como homens, eles ainda pudessem viver em seus espíritos, como Deus vive.
3c04070064	O fim de todas as coisas chegará logo. Portanto, sejam homens de oração, fervorosos e diligentes.
3c04080078	O mais importante de tudo é continuarem a mostrar um profundo amor uns pelos outros, pois o amor perdoa muitos pecados.
3c04090074	Abram de bom grado os seus lares para aqueles que necessitarem de uma refeição ou de um lugar para passar a noite.
3c040a00bf	Deus deu a cada um de vocês algumas capacidades especiais; estejam certos de que as estão utilizando para se ajudarem mutuamente, transmitindo aos outros as muitas formas da graça de Deus.
3c040b014b	Se você é chamado para falar, então fale como se o próprio Deus estivesse falando através de você. Se você é chamado para ajudar os outros, faça-o com todas as forças e a energia que Deus lhe concede, a fim de que ele seja glorificado por meio de Jesus Cristo — a ele seja a glória e o poder para todo o sempre. Amém.
3c040c00b9	Queridos amigos, não se assustem nem se admirem quando vocês passarem pelas provas ardentes que estão por vir, pois não é coisa estranha nem fora do comum o que lhes vai acontecer.
3c040d00dc	Pelo contrário, alegrem-se verdadeiramente, pois essas provações farão com que vocês participem do sofrimento de Cristo, e depois terão a maravilhosa alegria de participar da sua glória quando ela for manifestada.
3c040e009c	Alegrem-se ao serem insultados por causa do nome de Cristo, pois, quando isso acontecer, lembrem-se que sobre vocês repousa o Espírito da glória de Deus.
3c040f0090	Não quero ouvir falar de vocês sofrerem por cometer assassinato, ou roubar, ou causar desordem, ou por se intrometer nos negócios dos outros.
3c041000aa	Mas não é vergonha nenhuma sofrer por seguir a Cristo. Deem graças a Deus pelo privilégio de estarem na família de Cristo e serem chamados pelo seu nome maravilhoso!
3c041100f1	Porque a hora do julgamento chegou, e deve começar primeiro entre os próprios filhos de Deus. E se até mesmo nós, que somos salvos, devemos ser julgados, qual será o destino que aguarda aqueles que nunca obedeceram ao evangelho de Deus?
3c04120068	Como dizem as Escrituras: “Se os justos se salvam com dificuldade, o que será do ímpio e pecador?”
3c041300ba	Portanto, se vocês estiverem sofrendo segundo a vontade divina, continuem a fazer o que é direito e entreguem-se aos cuidados do fiel Criador, pois ele sempre cumpre as suas promessas.
3c05010100	E agora, uma palavra a vocês, os líderes da igreja. Eu também sou um líder; com os meus próprios olhos vi Cristo morrer na cruz; e eu também participarei da sua glória e da sua honra quando ele voltar. Colegas anciãos, este é o meu apelo a vocês:
3c050200a3	Pastoreiem o rebanho de Deus; cuidem dele com boa disposição e não de má vontade; não pelo que vocês ganharão com isso, mas pelo desejo de servir ao Senhor.
3c0503003e	Não sejam tiranos, mas guiem o rebanho com o seu bom exemplo.
3c0504006b	E, quando vier o Supremo Pastor, a recompensa de vocês será uma coroa gloriosa, que nunca perde o brilho.
3c050500fa	Vocês, homens mais jovens, sigam a liderança daqueles que são mais velhos. E todos vocês sirvam uns aos outros com um espírito humilde, pois Deus concede bênçãos especiais àqueles que são humildes, mas se opõe àqueles que são orgulhosos.
3c05060068	Se vocês se humilharem debaixo da poderosa mão de Deus, em sua ocasião oportuna ele exaltará vocês.
3c05070063	Deixem com ele todas as suas preocupações e ansiedades, pois ele está sempre cuidando de vocês.
3c0508009c	Estejam alertas e vigilantes porque o inimigo de vocês, o diabo, ronda em volta, como um leão faminto, que ruge à procura de alguma vítima para devorar.
3c05090082	Fiquem firmes. Confiem no Senhor; e lembrem-se de que outros cristãos ao redor do mundo estão passando pelos mesmos sofrimentos.
3c050a00f6	Depois que vocês tiverem sofrido por um pouco de tempo, o nosso Deus de toda a graça lhes dará por meio de Cristo a sua glória eterna. Ele virá pessoalmente, tomará vocês e os colocará num lugar firme, e os fará mais fortes do que nunca.
3c050b0049	A ele seja todo o poder sobre todas as coisas, para todo o sempre. Amém.
3c050c0122	Estou enviando esta pequena carta com a ajuda de Silvano, a quem considero um irmão muito fiel. Espero tê-los animado por meio desta carta, pois eu lhes fiz uma demonstração da verdadeira graça de Deus. O que eu lhes disse aqui deverá ajudar vocês a permanecerem firmes nessa graça.
3c050d0068	A igreja que está em Babilônia, também escolhida, envia-lhes saudações; e meu filho Marcos também.
3c050e0067	Cumprimentem uns aos outros com um beijo santo. Que a paz esteja com todos vocês que estão em Cristo.
3d00000007	2 Pedro
3d010100ac	Simão Pedro, servo e apóstolo de Jesus Cristo, a todos vocês que por meio da justiça de nosso Deus e Salvador Jesus Cristo receberam a fé que é preciosa como a nossa!
3d01020070	Que a graça e a paz aumentem cada vez mais, pelo grande conhecimento de Deus e de Jesus Cristo, o nosso Senhor.
3d010300f5	Porque, à medida que vocês o conhecerem melhor, ele lhes dará, por intermédio do seu grande poder, tudo quanto vocês necessitam para viverem uma vida cheia de piedade; ele nos chamou a sermos participantes da sua própria glória e virtude!
3d010400c7	E por esse mesmo grandioso poder ele nos concedeu todas as suas ricas e maravilhosas promessas, para nos salvar da imoralidade e dos desejos deste mundo, e fazer-nos participantes da natureza divina.
3d01050056	Por isso, vocês precisam acrescentar à sua fé a virtude; à virtude o conhecimento;
3d01060066	ao conhecimento o domínio próprio; ao domínio próprio a perseverança; à perseverança a piedade;
3d0107003a	à piedade a amizade cristã; e à amizade cristã o amor.
3d010800ae	Quanto mais seguirem nesse caminho, tanto mais vocês ficarão fortes espiritualmente, e se tornarão frutíferos e úteis no pleno conhecimento do nosso Senhor Jesus Cristo.
3d0109009a	Mas qualquer um que deixar de seguir estes complementos da fé enxerga só o que está perto, e se esquece de que Deus o libertou da velha vida de pecado.
3d010a00aa	Portanto, queridos irmãos, trabalhem com ardor para provar que vocês estão realmente entre aqueles que Deus chamou e escolheu, e assim vocês nunca abandonarão a fé.
3d010b0070	E Deus abrirá as portas do céu para que vocês entrem no Reino eterno do nosso Senhor e Salvador Jesus Cristo.
3d010c007a	Meu plano é continuar a relembrar-lhes estas coisas, embora vocês já as saibam e estejam realmente firmados na verdade!
3d010d0073	Enquanto ainda estiver aqui na terra, no tabernáculo deste corpo, pretendo continuar lembrando-lhes destas coisas.
3d010e0087	O Senhor Jesus Cristo, porém, mostrou-me que os meus dias aqui na terra já estão contados e que em breve deixarei este tabernáculo.
3d010f0071	Espero gravar estas coisas tão claramente em vocês que se lembrarão delas muito tempo depois da minha partida.
3d011000b7	Porque nós não temos contado fábulas a vocês quando lhes explicamos o poder do nosso Senhor Jesus Cristo e da sua vinda. Nossos próprios olhos viram o esplendor da sua majestade,
3d011100b3	pois ele recebeu honra e glória da parte de Deus, o seu Pai, quando pela suprema glória lhe foi dirigida a voz dizendo: “Este é o meu Filho muito amado, em quem me agrado”.
3d01120058	Nós mesmos ouvimos essa voz vinda dos céus quando estávamos com ele no monte sagrado.
3d0113012a	Portanto, nós vimos e tivemos a prova de que tudo quanto os profetas disseram cumpriu-se. Vocês farão bem em prestar toda a atenção a tudo o que eles escreveram, como luzes que brilham em lugares escuros até que o dia clareie e a estrela que anuncia uma nova manhã brilhe em seus corações.
3d01140063	Acima de tudo, saibam que nenhuma profecia da Escritura jamais foi inventada pelo próprio profeta.
3d01150083	Porque jamais uma profecia veio da vontade humana. Foi o Espírito Santo quem lhes concedeu mensagens verdadeiras da parte de Deus.
3d02010118	No passado também havia falsos profetas no meio do povo, tal como haverá falsos mestres entre vocês. Esses contarão com habilidade as suas mentiras sobre Deus, até mesmo voltando-se contra o seu próprio Senhor, que os comprou; porém o fim deles será repentino e terrível.
3d02020066	Muitos seguirão seus ensinos imorais. E, por causa deles, Cristo e o seu caminho serão escarnecidos.
3d020300b1	Esses mestres, em sua ganância, dirão qualquer coisa para se apossarem do dinheiro de vocês. Mas Deus já os condenou há muito tempo, e a destruição deles está a caminho.
3d02040082	Porque Deus não poupou nem os anjos que pecaram, mas os lançou no inferno, acorrentados em abismos escuros até o dia do juízo.
3d02050123	E ele não poupou nenhuma das pessoas que viveram nos tempos antigos, antes do dilúvio, com exceção de Noé, o único homem que falava a favor de Deus, e a sua família de sete pessoas. Naquela ocasião, Deus destruiu completamente o mundo inteiro de homens ímpios, por meio do dilúvio.
3d020600bb	Mais tarde, ele transformou as cidades de Sodoma e Gomorra em montões de cinzas e as fez desaparecer da terra, pondo-as como exemplo para que todos os ímpios no futuro recordem e temam.
3d02070096	Mas ao mesmo tempo o Senhor resgatou Ló de Sodoma, porque ele era um homem justo, aflito com a tremenda maldade que via por toda parte ao redor dele,
3d02080074	pois, vivendo entre eles dia a dia, aquele justo vivia muito agoniado ao ver e ouvir as coisas más que eles faziam.
3d0209008a	Assim também o Senhor pode salvar os piedosos das aflições que os rodeiam e castigar os ímpios, até que chegue o dia do juízo final.
3d020a00e7	Ele é particularmente severo com aqueles que seguem os seus próprios pensamentos imorais de natureza pecaminosa, e aqueles que são orgulhosos e obstinados e se atrevem até a zombar dos seres celestiais, sem ao menos estremecer;
