0100000008	Gênesis
3e030d0036	Não vos admireis, meus irmãos, se o mundo vos odeia.
3e030e0071	Nós sabemos que passamos da morte para a vida, porque amamos os irmãos. Aquele que não ama permanece na morte.
3e030f006f	Aquele que odeia seu irmão é assassino, e sabeis que nenhum assassino tem vida eterna permanente em si mesmo.
3e03100086	Por isso nós conhecemos o amor, porque Cristo deu a Sua vida por nós. Nós também devemos dar as nossas vidas pelos nossos irmãos.
3e03110093	Mas qualquer que tiver bens materiais e, vendo seu irmão com necessidades, fechar o seu coração para ele, como permanecerá nele o amor de Deus?
3e0312005d	Meus queridos filhos, não amemos só de palavra nem de língua, mas em ações e em verdade.
3e03130052	Por isso sabemos que somos da verdade e asseguramos nossos corações diante Dele.
3e03140064	Porque, se nossos corações nos condenam, Deus é maior que nosso coração e sabe todas as coisas.
3e03150052	Amados, se nossos corações não nos condenarem, temos confiança diante de Deus.
3e03160073	E tudo o que pedimos nós recebemos Dele, porque guardamos os Seus mandamentos e fazemos as coisas que Lhe agradam.
3e03170085	E este é o Seu mandamento: que creiamos no nome do Seu Filho, Jesus Cristo, e nos amemos uns aos outros, assim como Ele nos ordenou.
3e0318009f	Aquele que guarda os mandamentos permanece em Deus, e Deus permanece nele. E, por isso, nós sabemos que Ele permanece em nós, pelo Espírito que Ele nos deu.
3e04010099	Amados, não creiais em qualquer espírito, mas provai os espíritos para ver se eles vêm de Deus, porque muitos falsos profetas têm saído pelo mundo.
3e04020076	Por meio disto reconheceis o Espírito de Deus: todo espírito que confessa que Jesus Cristo veio em carne é de Deus,
3e04030097	e todo espírito que não confessa a Jesus não é de Deus, mas é o espírito do anticristo, o qual tendes ouvido que vem, e agora já está no mundo.
3e04040082	Queridos filhos, vós sois de Deus, e já os tendes vencido, porque Aquele que está em vós é maior do que o que está no mundo.
3e0405005b	Aqueles espíritos são do mundo, portanto o que eles dizem é do mundo, e o mundo os ouve.
3e040600aa	Nós somos da parte de Deus. Aquele que conhece a Deus nos ouve, quem não é de Deus não nos ouve. Assim é que conhecemos o Espírito da verdade e o espírito do erro.
3e04070073	Amados, amemos uns aos outros, porque o amor é de Deus, e todo aquele que ama é nascido de Deus e conhece a Deus.
3e0408003d	Aquele que não ama não conhece a Deus, porque Deus é amor.
3e04090080	Nisto o amor de Deus se manifestou entre nós: em haver Deus enviado Seu Filho Unigênito ao mundo, para vivermos por meio Dele.
3e040a008a	E nisto está o amor: não fomos nós que amamos a Deus, mas Ele que nos amou, e enviou Seu Filho como propiciação pelos nossos pecados.
3e040b0049	Amados, se Deus nos amou assim, nós também devemos amar uns aos outros.
3e040c0078	Ninguém jamais viu a Deus. Se nós amarmos uns aos outros, Deus permanece em nós, e Seu amor é aperfeiçoado em nós.
3e040d0061	Nisto nós sabemos que permanecemos Nele e Ele em nós, porque Ele tem nos dado do Seu Espírito.
3e040e0054	E nós temos visto e testemunhado que o Pai enviou Seu Filho como Salvador do mundo.
3e040f005a	Qualquer um que confesse que Jesus é o Filho de Deus, Deus permanece nele, e ele em Deus.
3e04100080	E nós conhecemos e cremos no amor que Deus tem por nós. Deus é amor, e quem permanece em amor permanece em Deus, e Deus nele.
3e04110097	E esse amor tem sido aperfeiçoado em nós, para que tenhamos confiança no dia do julgamento, porque qual Ele é assim também somos nós neste mundo.
3e0412009c	No amor não há medo, pelo contrário, o perfeito amor lança fora o medo, porque o medo envolve punição, e quem tem medo não foi aperfeiçoado no amor.
3e0413002a	Nós amamos porque Deus nos amou primeiro.
3e041400a1	Se alguém diz: "Eu amo a Deus", mas odeia seu irmão, ele é mentiroso, pois aquele que não ama seu irmão, a quem vê, não pode amar a Deus, a quem não vê.
3e04150063	E nós temos este mandamento da parte Dele, que aquele que ama a Deus deve amar também seu irmão.
3e0501007f	Aquele que crê que Jesus é o Cristo é nascido de Deus. E todo aquele que ama quem O gerou, ama também quem Dele é nascido.
3e0502006f	Nós sabemos que amamos os filhos de Deus por meio disto: quando amamos a Deus e cumprimos os Seus mandamentos.
3e05030069	Porque isto é o amor a Deus: que guardemos os Seus mandamentos. E os Seus mandamentos não são penosos,
3e0504006d	porque todo aquele que é nascido de Deus vence o mundo. E esta é a vitória que vence o mundo: a nossa fé.
3e0505004a	Quem é que vence o mundo, senão o que crê que Jesus é o Filho de Deus?
3e050600c1	Este é Aquele que veio pela água e pelo sangue, Jesus Cristo. Ele veio não somente pela água, mas pela água e pelo sangue. E quem testifica é o Espírito. Porque o Espírito é a verdade.
3e05070024	Porque são três os que testificam:
3e05080040	o Espírito, a água e o sangue. Estes três concordam entre si.
3e0509008f	Se nós recebemos o testemunho dos homens, o testemunho de Deus é maior. Porque este é o testemunho de Deus, que Ele deu acerca de Seu Filho.
3e050a00c0	Aquele que crê no Filho de Deus tem em si mesmo esse testemunho. Aquele que não crê em Deus O faz mentiroso, porque não tem crido no testemunho que Deus tem dado em relação ao seu Filho.
3e050b0057	E o testemunho é este: que Deus nos deu a vida eterna, e esta vida está no Seu Filho.
3e050c004b	Quem tem o Filho tem a vida. Quem não tem o Filho de Deus não tem a vida.
3e050d0073	Essas coisas vos tenho escrito para que saibais que tendes a vida eterna, vós que credes no nome do Filho de Deus.
3e050e006b	Esta é a confiança que temos diante Dele: se pedirmos qualquer coisa segundo a Sua vontade, Ele nos ouve.
3e050f005f	E, se sabemos que Ele nos ouve, quanto ao que Lhe pedimos, sabemos que temos o que Lhe pedimos.
3e051000e6	Se alguém vir seu irmão cometendo pecado que não seja para a morte, ele deve orar, e Deus lhe dará vida. Refiro-me àqueles cujo pecado não é para morte. Existe pecado para a morte; não é a respeito deste que digo que ore.
3e05110046	Toda injustiça é pecado, mas existe pecado que não é para a morte.
3e05120098	Sabemos que todo aquele que é nascido de Deus não peca continuamente. Mas Aquele que foi gerado de Deus guarda essa pessoa, e o maligno não lhe toca.
3e05130040	Sabemos que somos de Deus, e que o mundo inteiro jaz no maligno.
3e051400cc	Mas sabemos que o Filho de Deus veio e nos tem dado entendimento, para conhecermos O verdadeiro e que estamos Nele, que é a Verdade, em Seu Filho, Jesus Cristo. Este é o verdadeiro Deus e a vida eterna.
3e05150023	Filhinhos, guardai-vos dos ídolos.
3f00000007	2 João
3f0101008c	O presbítero à senhora eleita e a seus filhos, a quem amo na verdade, e não somente eu, mas também todos aqueles que conhecem a verdade,
3f0102004d	por causa da verdade que permanece em nós e que estará conosco eternamente.
3f01030076	Graça, misericórdia e paz da parte de Deus Pai e de Jesus Cristo, o Filho de Deus, serão conosco em verdade e amor.
3f01040087	Eu tenho grande alegria por ter encontrado alguns dos teus filhos andando na verdade, assim como nós recebemos este mandamento do Pai.
3f01050095	E agora peço-te, senhora, não como se eu escrevesse um novo mandamento, mas o mesmo que tivemos desde o início: que nos amássemos uns aos outros.
3f01060099	E isto é o amor: que nós vivamos de acordo com Seus mandamentos. Este é o mandamento, como vós ouvistes desde o princípio, e vós deveis andar nele.
3f01070085	Pois muitos enganadores saíram pelo mundo e estes não confessam que Jesus Cristo veio em carne. Este é o enganador e o anticristo.
3f01080083	Acautelai-vos para não perderdes as coisas pelas quais todos nós trabalhamos, mas para que possais receber a recompensa completa.
3f0109008a	Qualquer um que avança e não permanece no ensino de Cristo, não tem Deus. Aquele que permanece no ensino, tem os dois: o Pai e o Filho.
3f010a0063	Se alguém vem a vós e não traz este ensino, não o recebais em vossa casa e nem o cumprimenteis.
3f010b003b	Pois aquele que o cumprimenta participa de suas obras más.
3f010c00b9	Tenho muitas coisas para vos escrever, porém não desejei fazê-lo com papel e tinta. Mas tenho esperança de ir a vós e falar-vos face a face, para que a nossa alegria seja completa.
3f010d0031	Os filhos de tua irmã eleita enviam saudações.
4000000007	3 João
4001010036	O presbítero ao amado Gaio, a quem eu amo em verdade.
4001020067	Amado, oro para que prosperes em todas as coisas, e tua saúde esteja tão próspera quanto a tua alma.
4001030065	Pois alegrei-me muito quando vieram irmãos e testemunharam da tua verdade, de como andas na verdade.
4001040050	Eu não tenho alegria maior do que esta: ouvir que meus filhos andam na verdade.
4001050069	Amado, tu praticas a fidelidade sempre que trabalhas a favor dos irmãos, mesmo quando são estrangeiros,
400106007c	os quais têm dado testemunho do teu amor perante a igreja. Farás bem, enviando-os para a sua viagem de modo digno de Deus,
400107004a	pois foi por causa do Nome que eles saíram, sem nada receber dos gentios.
400108004d	Devemos, então, acolher os irmãos para que sejamos cooperadores da verdade.
4001090069	Eu escrevi algo para a congregação, mas Diótrefes, que ama ser o primeiro entre eles, não nos recebe.
40010a010d	Por isso, se eu vier, recordarei das obras que ele pratica, pois ele propaga palavras más contra nós. E, não satisfeito com essas ações, o próprio Diótrefes não recebe os irmãos, e ainda proíbe aqueles que desejam fazê-lo, lançando-os fora da congregação.
40010b0073	Amado, não imites o mal, mas o bem. Aquele que pratica o bem é de Deus; aquele que pratica o mal não viu a Deus.
40010c00a0	Quanto a Demétrio, este recebe bom testemunho de todos, até da própria verdade. Nós também damos testemunho, e tu sabes que nosso testemunho é verdadeiro.
40010d0056	Eu tinha muitas coisas para te escrever, porém não desejo fazê-lo com pena e tinta.
40010e007e	Mas espero te ver em breve, e falaremos face a face. Paz seja contigo. Os amigos te saúdam. Saúdam os amigos, nome por nome.
4100000005	Judas
410101007c	Judas, servo de Jesus Cristo e irmão de Tiago, aos que foram chamados, amados em Deus, o Pai, e guardados por Jesus Cristo:
410102003c	que a misericórdia, a paz e o amor vos sejam multiplicados.
41010300e3	Amados, enquanto eu me esforçava para vos escrever sobre a salvação que nos é comum, tive que me corresponder convosco para exortar-vos a batalhardes para permanecerdes na fé que, de uma vez por todas, foi dada aos santos.
410104010d	Pois certos homens se introduziram secretamente com dissimulação. Esses são homens cuja condenação estava escrita há muito tempo; homens ímpios, que perverteram a graça do nosso Deus em imoralidade sexual e rejeitaram nosso único Mestre e Senhor, Jesus Cristo.
41010500ae	Agora tenho que lembrar-vos, embora uma vez soubestes de tudo isso, que o Senhor salvou um povo, tirando-o da terra do Egito, mas depois Ele destruiu aqueles que não creram.
41010600cd	E, quanto aos anjos que não mantiveram sua própria posição de autoridade, mas abandonaram seu lugar de habitação, Deus os tem mantido em algemas eternas na escuridão para o julgamento do grande Dia.
41010700be	De modo semelhante, Sodoma, Gomorra e as cidades ao redor delas, que se prostituíram e perseguiram desejos contra a natureza, foram postas para exemplo, sofrendo a punição do fogo eterno.
4101080082	Semelhantemente, esses homens contaminam seus corpos em seus sonhos, rejeitam a autoridade e blasfemam contra os seres celestiais.
41010900cc	Mas, mesmo o arcanjo Miguel, quando se opôs ao diabo disputando o corpo de Moisés, não ousou falar contra ele palavras de condenação ou insulto, ao invés disso, afirmou: "Que o Senhor te repreenda".
41010a009c	Porém esses homens insultam aquilo que não entendem. E aquilo que eles compreendem por instinto, como animais irracionais, nessas coisas são destruídos.
41010b0086	Ai deles! Pois têm andado pelos caminhos de Caim, têm se lançado no erro de Balaão por ganância e perecido na rebelião de Coré.
41010c00f3	Esses homens são como rochas ocultas em seus banquetes de amor. Eles festejam sem escrúpulos, apascentando a si mesmos; são nuvens sem água, carregadas pelo vento; árvores de outono sem frutos, duas vezes mortas, arrancadas pelas raízes;
41010d0091	ondas violentas do mar, espumando sua própria vergonha; estrelas errantes, para as quais a escuridão das trevas tem sido reservada para sempre.
41010e0087	E, sobre esses homens, Enoque, o sétimo da linhagem de Adão, previu, dizendo: "Olhem, o Senhor está vindo com dez mil de Seus santos
41010f00eb	para executar julgamento sobre todas as pessoas e para convencer todo ímpio de todo seu trabalho de impiedade, que eles têm cometido de maneira ímpia, e de todas as duras coisas que os ímpios pecadores têm profetizado contra Ele".
41011000a9	Esses homens são murmuradores, queixosos, lançam-se em seus desejos pecaminosos, são escandalosos, orgulhosos, adulam certas pessoas com o intuito de ganhar vantagem.
410111007c	No entanto, vós, amados, lembrai-vos das palavras que foram ditas no passado pelos apóstolos do nosso Senhor Jesus Cristo.
4101120075	Eles vos disseram: "Nos últimos tempos, haverá escarnecedores que andarão segundo seus próprios desejos ímpios".
410113005d	Esses homens são os que causarão divisões; são mundanos e não possuem o Espírito Santo.
4101140059	Porém vós, amados, edificando-vos na vossa santíssima fé e orando no Espírito Santo,
4101150069	guardai -vos no amor de Deus, esperando pela misericórdia do nosso Senhor Jesus Cristo para vida eterna.
410116002b	Tende compaixão dos que estão em dúvida;
4101170089	e a outros salvai arrebatando-os do fogo; e, para com outros, tende misericórdia com temor, detestando até a roupa manchada pela carne.
4101180092	Então, Àquele que é capaz de manter-vos fora do tropeço e de colocar-vos atrás da presença de Sua glória sem mácula, em excessiva alegria;
41011900ad	ao único Deus nosso Salvador, através de Jesus Cristo nosso Senhor, seja a glória, majestade, domínio e autoridade, antes de todos os tempos, agora e para sempre. Amém.
420000000a	Apocalipse
42010100ac	Esta é a revelação de Jesus Cristo, a qual Deus Lhe deu para mostrar a Seus servos o que deve ocorrer em breve. Ele a fez conhecida ao enviar Seu anjo a Seu servo João.
4201020062	João testificou de tudo o que viu sobre a palavra de Deus e o testemunho dado sobre Jesus Cristo.
4201030095	Bem-aventurado é aquele que lê e aqueles que ouvem as palavras desta profecia e obedecem ao que está escrito nelas, porque o tempo está próximo.
42010400a7	João, às sete igrejas na Ásia: Que a graça seja convosco e a paz Daquele que é, e que era, e que há de vir, e dos sete Espíritos que estão diante do Seu trono,
42010500b2	e de Jesus Cristo, que é a Testemunha Fiel, o Primogênito dentre os mortos, e o Soberano dos reis da terra. Àquele que nos ama e nos libertou de nossos pecados por Seu sangue,
4201060073	e fez de nós um reino, sacerdotes para Seu Deus e Pai, a Ele seja a glória e o poder para sempre e sempre. Amém.
42010700a1	Eis que Ele está vindo com as nuvens e todo olho O verá, incluindo aqueles que O traspassaram. E todas as tribos da Terra se lamentarão sobre Ele. Sim, amém.
420108006d	"Eu sou o Alfa e o Ômega," diz o Senhor Deus, "Aquele que é, e que era, e que há de vir, o Todo-Poderoso."
42010900ce	Eu, João, vosso irmão, aquele que compartilha convosco nos sofrimentos e no reino, paciente na perseverança em Jesus, estava na ilha chamada Patmos, por causa da palavra de Deus e do testemunho de Jesus.
42010a0061	Eu estava no Espírito, no dia do Senhor. Atrás de mim, eu ouvi uma grande voz como uma trombeta
42010b008d	que dizia: "Escreve em um livro o que vês, e envia-o às sete igrejas: Éfeso, Esmirna, Pérgamo, Tiatira, Sardes, Filadélfia e Laodiceia".
42010c006d	Virei-me para ver de quem era a voz que estava falando comigo e, quando me virei, vi sete candeeiros de ouro.
42010d0095	No meio dos candeeiros, havia um como o Filho do Homem que vestia um longo manto, que Lhe chegava aos pés, e um cinto de ouro ao redor de Seu peito.
42010e006b	Sua cabeça e cabelo eram brancos como a lã e tão brancos como a neve; e Seus olhos, como chamas de fogo.
42010f0073	Seus pés, como de bronze polido, bronze esse que foi refinado na fornalha; e Sua voz, como o som de muitas águas.
42011000a6	Na Sua mão direita, Ele tinha sete estrelas e, saindo de Sua boca, havia uma espada afiada de dois gumes. Sua face era brilhante como o Sol no seu mais forte brilho.
4201110096	Quando O vi, caí aos Seus pés como um homem morto. Ele colocou Sua mão direita sobre mim e disse: "Não tenhas medo. Eu sou o Primeiro e o Último,
4201120066	Aquele que vive. Estive morto, mas eis que Eu vivo para sempre! E tenho as chaves da morte e do Hades.
4201130054	Portanto escreve o que tens visto, o que é agora, e o que acontecerá depois disso.
42011400c4	Quanto ao mistério sobre as sete estrelas que viste em Minha mão direita e os sete candeeiros de ouro, as sete estrelas são os anjos das sete igrejas, e os sete candeeiros são as sete igrejas.
42020100a3	Ao anjo da igreja em Éfeso escreve: 'Estas são as palavras Daquele que sustenta as sete estrelas em Sua mão direita e que anda entre os sete candeeiros de ouro:
42020200f1	Eu conheço o que tens feito, o teu trabalho árduo e a tua perseverança com paciência. Sei que não podes tolerar homens maus e que puseste à prova aqueles que afirmam por si mesmos serem apóstolos, mas não o são, e os achaste falsos.
420203007e	Eu sei que tens perseverado com paciência, tens passado por muitas provações por causa do Meu nome e não tens desfalecido.
4202040038	Porém tenho contra ti que deixaste o teu primeiro amor.
42020500a1	Portanto lembra-te de onde caíste, arrepende-te e pratica as primeiras obras. A não ser que te arrependas, virei a ti e removerei o teu candeeiro do seu lugar.
420206004e	Tens, contudo, que odeias as obras dos Nicolaítas, as quais Eu também odeio.
420207009d	Quem tem ouvidos ouça o que o Espírito diz às igrejas. Ao que vencer, Eu lhe darei o direito de comer da Árvore da Vida, que está no Paraíso de Deus'".
4202080082	"Ao anjo da igreja em Esmirna escreve: 'Estas são as palavras Daquele que é o primeiro e o último, que morreu e tornou a viver:
4202090097	Eu conheço tuas aflições e tua pobreza (mas tu és rico) e a blasfêmia daqueles que se dizem judeus, mas não são. Eles são sinagoga de Satanás.
42020a00cf	Não temas o que estás prestes a sofrer. Eis que o diabo está para lançar alguns de vós na prisão, para serdes provados, e sofrereis por dez dias. Sê fiel até à morte, e Eu te darei a coroa da vida'.
42020b0074	Quem tem ouvidos ouça o que o Espírito diz às igrejas. Aquele que vencer não sofrerá o dano da segunda morte'".
42020c006e	"Ao anjo da igreja em Pérgamo escreve: 'Estas são as palavras Daquele que tem a espada afiada de dois gumes:
42020d00f7	Eu sei onde tu habitas, que é onde está o trono de Satanás. Ainda assim, tu permaneces fiel ao Meu nome. Sei que tu não negaste a tua fé em Mim, mesmo nos dias de Antipas, minha fiel testemunha, que foi morto entre vós, onde Satanás habita.
42020e00f6	Porém tenho algumas coisas contra ti: Alguns que seguem firmemente as doutrinas de Balaão, que ensinou Balaque a armar uma cilada diante dos filhos de Israel, para que eles comessem coisas sacrificadas a ídolos e cometessem imoralidade sexual.
42020f004c	Do mesmo modo, tens alguns que seguem firmemente os ensinos dos Nicolaítas.
4202100079	Portanto, arrepende-te! Caso contrário, Eu virei a ti sem demora e contra eles farei guerra, com a espada da minha boca.
42021100e0	Quem tem ouvidos ouça o que o Espírito diz às igrejas. Àquele que vencer Eu darei do maná escondido e lhe darei uma pedra branca com um novo nome escrito nela, um nome que ninguém conhece, exceto aquele que a recebe'".
420212008f	"Ao anjo da igreja em Tiatira escreve: 'Estas são as palavras do Filho de Deus, que tem olhos como chama de fogo e os pés como bronze polido:
42021300a5	Eu sei o que tens feito, o teu amor, a tua fé, o teu serviço e a tua perseverança. E conheço os teus últimos feitos que são mais numerosos do que os primeiros.
42021400c3	Porém tenho isto contra ti: Toleras a mulher Jezabel, a que se diz profetiza. Pelos seus ensinos, seduz meus servos a cometerem imoralidade sexual e a comerem alimentos sacrificados aos ídolos.
420215005d	E dei-lhe tempo para que se arrependesse, mas ela não quer se arrepender de sua imoralidade.
420216009e	Eis que Eu a lançarei em um leito de enfermidade, bem como em grande aflição os que cometeram adultério com ela, a menos que se arrependam das suas obras.
4202170094	Matarei seus filhos, e todas as igrejas saberão que Eu Sou Aquele que sonda os pensamentos e os corações. Darei a cada um conforme as suas obras.
42021800b5	Aos demais em Tiatira, a todos os que não seguem o ensino dela e não conhecem as chamadas coisas profundas de Satanás, Eu vos digo: 'Não lançarei sobre vós mais nenhum fardo'.
4202190032	Porém deveis permanecer firmes até que Eu venha.
42021a0062	Àquele que vencer e guardar as minhas obras até o fim Eu lhe darei autoridade sobre as nações.
42021b0056	Ele as governará com cetro de ferro e, como vasos de barro, as quebrará em pedaços.
42021c005e	Assim como Eu tenho recebido autoridade de meu Pai, Eu também lhes darei a estrela da manhã.
42021d0041	Aquele que tem ouvidos ouça o que o Espírito diz às igrejas'".
42030100b4	"Ao anjo da igreja em Sardes escreve: 'Estas são as palavras Daquele que tem os sete Espíritos de Deus e as sete estrelas: Conheço as tuas obras: passas por vivo e estás morto.
4203020080	Sê vigilante e confirma o restante que estava para morrer, porque não tenho achado as tuas obras íntegras diante do meu Deus.
42030300a8	Portanto lembra-te do que tens recebido e ouvido; obedece e arrepende-te. E, se não vigiares, Eu virei como um ladrão, e tu não saberás a que horas virei contra ti.
4203040077	Mas há alguns nomes em Sardes que não sujaram suas vestes. Eles andarão comigo vestidos de branco, pois são dignos.
42030500a1	Aquele que vencer será vestido de vestes brancas e jamais apagarei seu nome do Livro da Vida. Eu confessarei seu nome diante de Meu Pai e diante dos Seus anjos.
420306003b	Quem tem ouvidos ouça o que o Espírito diz às igrejas'".
42030700c2	"Ao anjo da igreja em Filadélfia escreve: 'Estas são as palavras Daquele que é Santo e Verdadeiro. Ele tem as chaves de Davi, O que abre e ninguém fecha, e O que fecha e ninguém pode abrir.
42030800d0	Eu sei o que tu tens feito. Vê que Eu tenho posto diante de ti uma porta aberta que ninguém pode fechar. Sei que tens pouca força. Mesmo assim, tens obedecido a Minha palavra e não tens negado o Meu nome.
42030900ba	Eis que farei aos que pertencem à sinagoga de Satanás, aqueles que se dizem judeus e não são, mas mentem, farei que venham e se curvem diante dos teus pés e saberão que Eu te amei.
42030a00ba	Uma vez que tens obedecido à minha ordem de suportar pacientemente, também te guardarei da hora da provação que virá sobre todo o mundo, para testar aqueles que vivem sobre a Terra.
42030b0047	Venho sem demora, conserva o que tens para que ninguém tome tua coroa.
42030c00ea	Àquele que vencer, Eu o farei uma coluna no templo de meu Deus e ele nunca sairá dali. Escreverei nele o nome do Meu Deus, o nome da cidade do Meu Deus (a nova Jerusalém, que descerá do céu, da parte do Meu Deus) e Meu novo nome.
42030d003b	Quem tem ouvidos ouça o que o Espírito diz às igrejas'".
42030e007f	"Ao anjo da igreja em Laodiceia escreve: 'Assim diz o Amém, a testemunha verdadeira e fiel, o princípio da criação de Deus.
42030f0053	Conheço tuas obras: não és nem frio nem quente; quem dera fosses frio ou quente!
420310004e	Assim porque tu és morno, nem quente nem frio, Eu te vomitarei da minha boca.
4203110089	Porque dizes: 'Sou rico, tenho muitos bens e não necessito de coisa alguma'. E não sabes que és infeliz, miserável, pobre, cego e nu.
42031200cc	Aconselho-te que de Mim compres ouro refinado no fogo para que te enriqueças, vestes brancas para que não seja exposta a vergonha da tua nudez, e colírio para ungires os teus olhos, a fim de que vejas.
4203130044	Corrijo e repreendo os que amo. Portanto, sê zeloso e arrepende-te.
4203140080	Eis que estou à porta e bato. Se alguém ouvir Minha voz e abrir a porta, Eu entrarei em sua casa, cearei com ele e ele Comigo.
4203150087	Àquele que vencer darei o direito de sentar-se Comigo em Meu trono, assim como Eu também venci e sentei-Me com Meu Pai, em Seu trono.
420316003b	Quem tem ouvidos ouça o que o Espírito diz às igrejas'".
42040100d2	Depois dessas coisas, eu olhei e vi que havia uma porta aberta no céu. A primeira voz que ouvi, como voz de trombeta falando comigo, disse: "Sobe aqui e te mostrarei o que deve acontecer depois dessas coisas".
4204020066	Imediatamente, eu estava no Espírito e vi que havia um trono posto no céu, com alguém sentado nele.
4204030082	O que estava sentado era semelhante à pedra de jaspe e sardônio. Ao redor do trono, havia um arco-íris semelhante à esmeralda.
42040400a6	Ao redor do trono, havia vinte e quatro tronos e, sentados neles, havia vinte e quatro anciãos. Eles vestiam roupas brancas e tinham coroas de ouro em suas cabeças.
420405008c	Do trono saíam relâmpagos, estrondos e barulhos de trovão. E, diante dele, sete lâmpadas queimando, que são os sete Espíritos de Deus.
42040600ac	E, diante do trono, havia um mar como de vidro semelhante ao cristal. No meio e ao redor do trono, havia quatro seres viventes, cheios de olhos tanto na frente como atrás.
42040700bc	O primeiro ser vivente era como um leão; o segundo ser vivente, como um bezerro; o terceiro ser vivente tinha a face como a de um homem; e o quarto ser vivente era como uma águia voando.
42040800e1	Os quatro seres viventes tinham seis asas e eram cheios de olhos em cima e embaixo. De dia e de noite, eles não paravam de dizer: "Santo, Santo, Santo é o Senhor Deus Todo-Poderoso, o que era, e que é, e o que há de vir".
4204090080	E sempre que os seres viventes davam glória, honra e gratidão ao que estava sentado no trono, ao que vive por toda eternidade,
42040a00ac	os vinte e quatro anciãos prostravam-se diante do que estava sentado no trono. Eles adoravam ao que vive para todo sempre e lançavam suas coroas diante do trono, dizendo:
42040b00a5	"Digno és, nosso Senhor e nosso Deus, de receber a glória e a honra e o poder. Por Ti todas as coisas foram criadas e, por Tua vontade, existiram e foram criadas".
4205010089	Então vi, na mão direita Daquele que estava sentado no trono, um rolo escrito por dentro e por fora. Este estava selado com sete selos.
4205020067	Vi um anjo poderoso proclamando em alta voz: "Quem é digno de abrir o rolo e de romper os seus selos?"
420503005b	Ninguém no céu, nem na terra, nem debaixo da terra, estava apto para abrir ou ler o rolo.
4205040057	Eu chorava amargamente porque ninguém foi encontrado digno de abrir nem de ler o rolo.
420505008b	Mas um dos anciãos me disse: "Não chores. Eis que o Leão da Tribo de Judá, a Raiz de Davi, venceu para abrir o rolo e seus sete selos".
42050600da	Vi um Cordeiro em pé, entre o trono e os quatro seres viventes e entre os anciãos. O Cordeiro parecia ter sido morto. Ele tinha sete chifres e sete olhos. Estes são os espíritos de Deus enviados sobre toda a terra.
420507004c	Ele veio e tomou o rolo da mão direita Daquele que estava sentado no trono.
42050800d6	Quando o Cordeiro tomou o rolo, os quatro seres viventes e os vinte e quatro anciãos prostraram-se diante Dele. Cada um deles tinha uma harpa e uma taça de ouro cheia de incenso, que são as orações dos santos.
42050900c4	Eles cantavam uma nova canção: "Tu és digno de tomar o rolo e de abrir os seus selos, porque foste morto e, com o Teu sangue, compraste para Deus pessoas de toda tribo, língua, povo e nação.
42050a0063	Tu os constituíste reino e sacerdotes para servirem o nosso Deus, e eles reinarão sobre a terra".
42050b00aa	Então olhei e ouvi o som de muitos anjos, ao redor do trono, dos seres viventes e dos anciãos, cujo número total era de milhares de milhares e de milhões de milhões.
42050c0084	Eles falavam em alta voz: "Digno é o Cordeiro que foi morto de receber poder, riqueza, sabedoria, força, honra, glória e louvor".
42050d00e4	Ouvi toda criatura que estava no céu, na terra, debaixo da terra e no mar - tudo o que neles há - dizendo: "Àquele que está sentado no trono e ao Cordeiro seja o louvor, a honra, a glória e o poder para reinar para sempre".
42050e0055	Os quatro seres viventes disseram: "Amém!" E os anciãos prostraram-se e O adoraram.
4206010085	E vi quando o Cordeiro abriu um dos sete selos, e ouvi um dos quatro seres viventes dizendo com voz que soava como de trovão: "Vem!"
420602007e	E vi, e eis um cavalo branco, seu cavaleiro segurava um arco, e a ele foi dada uma coroa. E saiu como um vencedor para vencer.
4206030052	Quando o Cordeiro abriu o segundo selo, ouvi o segundo ser vivente dizendo: "Vem!"
42060400b1	E saiu outro cavalo, vermelho, e ao seu cavaleiro foi dada permissão para tirar a paz da terra, para que os homens se matassem uns aos outros, e lhe foi dada uma grande espada.
42060500a0	Quando o Cordeiro abriu o terceiro selo, ouvi o terceiro ser vivente dizendo: "Vem!" E vi, e eis um cavalo preto e o seu cavaleiro com uma balança em sua mão.
42060600c2	Ouvi o que parecia ser uma voz no meio dos quatro seres viventes, dizendo: "Uma medida de trigo por um denário, e três medidas de cevada por um denário; e não danifiques o azeite e o vinho".
4206070057	Quando o Cordeiro abriu o quarto selo, ouvi a voz do quarto ser vivente dizendo: "Vem!"
42060800e4	E vi, e eis um cavalo amarelo, e o seu cavaleiro foi chamado de Morte, e o Hades o seguia. A eles foi dada autoridade sobre um quarto da terra para matar com espada, com fome, com mortandade, e com os animais selvagens da terra.
4206090099	Quando o Cordeiro abriu o quinto selo, eu vi debaixo do altar as almas daqueles que foram mortos por causa da Palavra de Deus e do testemunho que tinham.
42060a0091	Eles gritaram em alta voz: "Até quando, Soberano, santo e verdadeiro, deixarás de julgar aqueles que vivem na terra, e de vingar nosso sangue?"
42060b00d2	Então, a cada um foi dada uma veste branca, e a eles foi dito que deveriam descansar por mais um pouco de tempo, até que se completasse o número dos seus conservos e seus irmãos que seriam mortos como eles.
42060c0097	E vi quando o Cordeiro abriu o sexto selo, e houve um grande terremoto. O sol se tornou escuro como vestes de luto, e a lua se tornou toda como sangue.
42060d0078	E as estrelas do céu caíram na terra, como a figueira deixa cair seus figos verdes quando sacudida por um vento forte.
