2800000007	Matthew
3e0507004b	For there are three that testify, the Spirit, and the water, and the blood;
3e0508001b	and the three agree in one.
3e0509008d	If we receive the testimony of men, the testimony of God is greater: for this is the testimony of God, which he has borne concerning his Son.
3e050a00c1	He that believes on the Son of God has the testimony in himself: he that believes not God, has made him a liar, because he has not believed the testimony which God has borne concerning his Son.
3e050b005b	And this is the testimony, that God has given us eternal life: and this life is in his Son.
3e050c004c	He that has the Son, has life: he that has not the Son of God, has not life.
3e050d00b4	I have written these things to you that believe on the name of the Son of God, that you may know that you have eternal life, and that you may believe on the name of the Son of God.
3e050e0070	And this is the confidence that we have toward him, that if we ask any thing according to his will, he hears us.
3e050f0070	And if we know that he hears us, whatever we ask, we know that we have the petitions which we have asked of him.
3e051000c9	If any one see his brother sinning a sin not to death, he shall ask, and he will give him life for those who sin not to death. There is a sin to death: I do not say concerning this, that he should ask.
3e0511003c	All unrighteousness is sin; and there is a sin not to death.
3e0512008f	We know that whoever has been begotten of God, does not sin: but he that is begotten of God, keeps himself, and the wicked one touches him not.
3e0513004a	We know that we are of God, and the whole world lies under the wicked one.
3e051400cd	And we know that the Son of God has come, and has given us understanding, that we may know him that is true: and we are in him that is true, in his Son Jesus Christ. This is the true God, and life eternal.
3e0515002c	Little children, keep yourselves from idols.
3f00000006	2 John
3f0101007c	The elder to the elect lady, and to her children, whom I love in the truth: and not I only, but also all who know the truth;
3f0102005e	we all love you, on account of the truth that dwells in us, and which will be with us forever:
3f01030081	grace be with you, mercy and peace from God the Father, and from the Lord Jesus Christ, the Son of the Father, in truth and love.
3f0104007a	I rejoiced greatly because I found some of your children walking in the truth, as we received commandment from the Father.
3f01050090	And now I beseech you, lady, not as though I wrote a new commandment to you, but that which we had from the beginning, that we love one another.
3f01060098	And this is love, that we walk according to his commandments. This is the commandment, as you have heard from the beginning, that you should walk in it.
3f0107008d	For many deceivers have entered into the world, who confess not that Jesus Christ came in the flesh: this is the deceiver and the antichrist.
3f01080067	Look to yourselves, that we lose not the things that we have gained, but that we receive a full reward.
3f0109009f	Whoever transgresses, and abides not in the teaching of the Christ, has not God: he that abides in the teaching of the Christ, has both the Father and the Son.
3f010a0071	If any one comes to you, and brings not this teaching, receive him not into your house, and do not wish him well:
3f010b003b	for he that wishes him well, is partaker of his evil deeds.
3f010c00bc	Though I have many things to write to you, I determined not to communicate them by means of paper and ink: for I hope to come to you, and to speak mouth to mouth, that our joy may be full.
3f010d002c	The children of your elect sister greet you.
4000000006	3 John
4001010039	The elder to the beloved Gaius, whom I love in the truth.
4001020063	Beloved, I pray above all things that you may prosper and be in health, even as your soul prospers.
4001030077	For I rejoiced greatly when the brethren came and testified to the truth that is in you, even as you walk in the truth.
4001040046	I have no greater joy than to hear that my children walk in the truth.
400105004d	Beloved, you do faithfully whatever you do to the brethren, and to strangers,
4001060086	who have testified to your love before the church: if you conduct these on their journey, in a manner worthy of God, you will do well:
400107004d	for, on account of his name, they went out, taking nothing from the Gentiles.
4001080051	We, therefore, ought to receive such, that we may be fellow-helpers to the truth.
4001090066	I wrote to the church; but Diotrephes, who loves to have the pre-eminence among them, receives us not.
40010a00fe	Therefore, if I come, I will remember his works which he does, prating against us with malicious words: and not content with these things, he does not himself receive the brethren, but both forbids those who are willing, and casts them out of the church.
40010b0084	Beloved, do not imitate that which is evil, but that which is good. He that does good is of God: he that does evil has not seen God.
40010c008d	A good report is given of Demetrius by all, and by the truth itself: and we also give our testimony, and you know that our testimony is true.
40010d0054	I had many things to write, but I will not communicate them to you with ink and pen.
40010e009e	But I trust that I shall shortly see you, and we will speak mouth to mouth. Peace be to you. Our friends here salute you. Salute our friends with you by name.
4100000004	Jude
4101010090	Jude, a servant of Jesus Christ, and brother of James, to those who are sanctified in God the Father, and preserved in Jesus Christ, and called:
4101020032	mercy be to you, and peace and love be multiplied.
41010300bd	Beloved, using all diligence to write to you of the common salvation, I thought it necessary to write to you, and exhort you to contend earnestly for the faith once delivered to the saints.
41010400e1	For some men have stealthily entered in, who were long ago appointed to this condemnation; ungodly men, who pervert the grace of our God, and use it for lascivious purposes, and deny our only Sovereign and Lord, Jesus Christ.
410105009a	But I wish to remind you, though you once knew this, that the Lord, having saved the people from the land of Egypt, then destroyed those who believed not.
41010600a8	The angels also that kept not their own dominion, but left their proper habitation, he has reserved, in eternal chains under darkness, to the judgment of the great day.
41010700d7	So Sodom and Gomorrah, and the cities which were about them, in like manner giving themselves over to lewdness, and following after other flesh, are set forth as an example, suffering the punishment of eternal fire.
410108006c	Yet, these dreamers also in like manner defile the flesh, despise government, and speak evil of dignitaries.
41010900a5	But Michael the archangel, when, contending with the devil, he disputed about the body of Moses, durst not bring a railing accusation, but said: The Lord rebuke you.
41010a00a0	But these speak evil of the things which they know not: and those things which they know naturally, as animals without reason, in these they corrupt themselves.
41010b00a7	Alas for them! for they have gone in the way of Cain: and, in the error of Balaam, they have rushed headlong after reward, and have perished in the rebellion of Korah.
41010c00d6	These, while feasting with you, are spots in your lovefeasts, feeding themselves without fear; they are clouds without water, driven along by winds; trees of autumn, without fruit, twice dead, torn up by the roots:
41010d007d	raging waves of the sea, foaming up their own shame: wandering stars, for whom the blackness of darkness is reserved forever.
41010e0084	And Enoch, the seventh from Adam, also prophesied with reference to these men, saying: Behold, the Lord comes with his holy myriads,
41010f00c6	to execute judgment upon all, and to convict all the ungodly of all their ungodly works, which they have impiously committed, and of all the hard words which ungodly sinners have spoken against him.
41011000a2	These are murmurers, fault-finders, walking according to their own desires; and their mouth speaks boastful words, while they admire persons for the sake of gain.
410111006b	But do you, beloved, remember the words that were formerly spoken by the apostles of our Lord Jesus Christ;
4101120074	that they said to you, There should come, in the last days, scoffers walking according to their own ungodly desires.
4101130046	These are they who separate themselves, animal, not having the Spirit.
410114005d	But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,
410115006d	keep yourselves in the love of God, looking for the mercy of our Lord Jesus Christ, in order to eternal life.
4101160033	And on some, have compassion, making a distinction:
4101170065	and others, save by fear, snatching them from the fire, hating even the garment spotted by the flesh.
4101180086	Now to him that is able to keep you free from stumbling, and to present you blameless in the presence of his glory with exceeding joy,
4101190075	to the only God our Savior, be glory and majesty, strength and authority, both now and throughout all the ages. Amen.
420000000a	Revelation
42010100c8	The Revelation of Jesus Christ, which God gave to him, that he might show to his servants the things that must shortly come to pass; and he sent it by his angel, and made it known to his servant John,
420102006a	who bore testimony to the word of God, and recorded the testimony of Jesus Christ, whatever things he saw.
420103008d	Blessed is he that reads, and those who hear the words of this prophecy, and keep the things that are written in it; for the time is at hand.
42010400b0	John to the seven churches that are in Asia, grace be to you and peace from him who is, and who was, and who is to come; and from the seven spirits which are before his throne;
42010500c8	and from Jesus Christ, who is the faithful witness, the first-born from the dead, and the Prince of the kings of the earth. To him that loves us, and that has washed us from our sins in his own blood,
420106006a	and has made us a kingdom, priests to his God and Father; to him be glory and might from age to age. Amen.
42010700a5	Behold, he comes with clouds, and every eye shall see him, and those also who pierced him: and all the tribes of the land shall lament because of him. Even so. Amen.
4201080067	I am the Alpha and the Omega, says the Lord God, who is, and who was, and who is to come, the Almighty.
42010900d7	I John, your brother and companion in the affliction, and in the kingdom and patience of Jesus Christ, was in the island called Patmos, on account of the word of God, and on account of the testimony of Jesus Christ.
42010a0060	I was in spirit on the Lord’s day, and I heard behind me a great voice like that of a trumpet,
42010b00b8	saying: What you see, write in a book, and send to the seven churches; to Ephesus, and to Smyrna, and to Pergamos, and to Thyatira, and to Sardis, and to Philadelphia, and to Laodicea.
42010c0065	And I turned to see the voice that spoke with me: and having turned, I saw seven golden candlesticks,
42010d009e	and in the midst of the seven candlesticks, one like the Son of man, clothed in a robe reaching to his feet, and girded about the breast with a golden girdle.
42010e0067	His head and his hair were white as white wool, as white as snow; and his eyes were as a flame of fire;
42010f0073	and his feet were like fine brass, as if they burned in a furnace: and his voice was like the voice of many waters.
420110009a	And he had in his right hand seven stars; and out of his mouth went a sharp, two-edged sword: arid his face was as the sun when it shines in its strength.
4201110082	And when I saw him, I fell at his feet as dead; and he laid his right hand upon me, saying: Fear not, I am the First and the Last,
420112007a	and I am he that lives; and I was dead, and behold, I am alive from age to age: and I have the keys of hades and of death.
420113006f	Write, therefore, the things which you have seen, and the things which are, and those which shall be hereafter;
42011400ca	the mystery of the seven stars which you saw in my right hand, and the seven golden candlesticks. The seven stars are the angels of the seven churches; and the seven candlesticks are the seven churches.
42020100aa	To the angel of the church in Ephesus, write: These things says he that holds the seven stars in his right hand, that walks in the midst of the seven golden candlesticks;
42020200c9	I know your works, and your labor, and your patience; and that you can not bear with those who are evil, and that you have tried those who say they are apostles, and are not, and have found them liars;
4202030058	and that you have patience, and have endured for my name’s sake, and have not fainted.
4202040040	But I have this against you, that you have left your first love.
42020500bb	Remember, therefore, whence you have fallen, and repent, and do your first works; if not, I will come to you quickly, and I will remove your candlestick from its place, unless you repent.
4202060052	But you have this, that you hate the works of the Nicolaitanes, which I also hate.
42020700a6	He that has an ear, let him hear what the Spirit says to the churches: To him that overcomes, I will give to eat of the tree of life, which is in the paradise of God.
4202080076	And to the angel of the church in Smyrna, write: These things says the First and the Last, who was dead, and is alive:
42020900b0	I know your works, and your affliction, and your poverty, (but you are rich,) and the impious words of those who say they are Jews, and are not, but are the synagogue of Satan.
42020a00ea	Fear none of the things which you are about to suffer; behold, the devil will throw some of you into prison, that you may be tried: and you shall have affliction ten days. Be faithful till death, and I will give you the crown of life.
42020b007f	He that has an ear, let him hear what the Spirit says to the churches. He that overcomes shall not be hurt by the second death.
42020c006c	And to the angel of the church in Pergamos, write: These things says he that has the sharp, two-edged sword;
42020d00f1	I know your works, and where you dwell, even where the throne of Satan is: and yet you hold fast my name, and have not denied my faith, even in those days in which Antipas was my faithful witness, who was slain among you, where Satan dwells.
42020e00e1	Yet I have a few things against you, that you have there those who hold the teaching of Balaam, who taught Balak to put a stumbling-block before the sons of Israel, to eat things sacrificed to idols, and to practice lewdness.
42020f0043	So, also, you have those who hold the teaching of the Nicolaitanes.
4202100070	Repent, therefore; if not, I will come to you quickly, and I will fight against them with the sword of my mouth.
42021100f2	He that has an ear, let him hear what the Spirit says to the churches. To him that overcomes, I will give of the hidden manna; and I will give him a white stone, and on the stone a new name written, which no one knows but he that receives it.
420212009a	And to the angel of the church in Thyatira, write: These things, says the Son of God, who has his eyes like a flame of fire, and his feet like fine brass;
4202130087	I know your works, and your love, and your faith, and your service, and your patience, and your works, the last greater than the first.
42021400bc	But I have against you that you suffer that woman Jezebel, who calls herself a prophetess, and teaches and deceives my servants to practice lewdness, and to eat things sacrificed to idols.
420215004d	And I have given her time to repent; and she will not repent of her lewdness.
4202160084	Behold, I will cast her into a bed, and those who commit adultery with her into great affliction, unless they repent of their deeds.
42021700ba	And I will kill her children with death; and all the churches shall know that I am he that searches the reins and the hearts: and I will give to every one of you according to your works.
42021800b6	But I say to you, the rest who are in Thyatira, as many as have not this teaching, and who have not known the depths of Satan, (as they call them,) I will lay on you no other burden:
4202190029	but what you have, hold fast till I come.
42021a0061	And to him that overcomes, and keeps my works to the end, will I give authority over the nations;
42021b0088	and he shall rule them with a rod of iron; as the vessels of a potter shall they be broken in pieces, as I have received from my Father:
42021c0025	and I will give him the morning star.
42021d0046	He that has an ear, let him hear what the Spirit says to the churches.
42030100c3	And to the angel of the church in Sardis, write: These things says he that has the seven spirits of God, and the seven stars; I know your works, that you have a name, that you live, and are dead.
420302007f	Be watchful, and strengthen the things that remain, which are about to die; for I have not found your works perfect before God.
42030300cd	Remember, therefore, how you have received and heard, and be watchful and repent. If, therefore, you do not watch, I will come upon you as a thief, and you shall not know at what hour I will come upon you.
4203040083	Yet you have a few names in Sardis that have not defiled their garments; and they shall walk with me in white, for they are worthy.
42030500b0	He that overcomes, shall be clothed in white raiment; and I will not blot his name out of the book of life: and I will confess his name before my Father, and before his angels.
4203060046	He that has an ear, let him hear what the Spirit says to the churches.
42030700c4	And to the angel of the church in Philadelphia, write: These things says he that is holy, he that is true, he that has the key of David, he that opens and no man shuts, and shuts and no man opens;
42030800b2	I know your works: behold, I have set before you an open door that no one is able to shut, because you have a little strength, and have kept my word, and have not denied my name.
42030900c8	Behold, I will make those who are of the synagogue of Satan, who say they are Jews, and are not, but do lie; behold, I will make them come and worship before your feet, and know that I have loved you.
42030a00a9	Because you have kept the word of my patience, I also will keep you from the hour of trial that is about to come on the whole world, to try those who dwell on the earth.
42030b004b	I come quickly: hold fast that which you have, that no one take your crown.
42030c0116	Him that overcomes, I will make a pillar in the temple of my God, and he shall go out no more; and I will write upon him the name of my God, and the name of the city of my God, the new Jerusalem, which comes down out of heaven from my God, and I will write upon him my new name.
42030d0046	He that has an ear, let him hear what the Spirit says to the churches.
42030e0093	And to the angel of the church in Laodicea, write: These things says the Amen, the faithful and true witness, the beginning of the creation of God;
42030f0059	I know your works, that you are neither cold, nor hot: I wish that you were cold, or hot.
4203100061	So, then, because you are luke-warm, and neither cold, nor hot, I will vomit you out of my mouth.
4203110099	Because you say I am rich, and abound in wealth, and have need of nothing, and know not that you are miserable and pitiable and poor and blind and naked,
42031200ee	I counsel you to buy of me gold that has been tried in the fire, that you may be rich; and white raiment, that you may be clothed, and that the shame of your nakedness may not appear; and anoint your eyes with eye-salve, that you may see.
420313004b	As many as I love, I rebuke and chasten; be zealous, therefore, and repent.
4203140091	Behold, I stand at the door and knock; if any one hear my voice, and open the door, I will come in to him, and will sup with him, and he with me.
4203150092	To him that overcomes, I will give to sit with me in my throne, even as I also have overcome, and have taken my seat with my father in his throne.
4203160046	He that has an ear, let him hear what the Spirit says to the churches.
42040100dc	After these things I saw, and behold, a door was opened in heaven; and the first voice which I heard, like the voice of a trumpet speaking with me, said: Come up hither, and I will show you things that must be hereafter.
4204020063	And immediately I was in spirit; and behold, a throne was set in heaven, and one sat on the throne;
4204030093	and he that sat was, in appearance, like a jasper and sardine-stone: and there was round about the throne a rainbow, in appearance like an emerald.
42040400a7	And round about the throne were twenty-four thrones; and on the thrones there sat twenty-four elders, clothed in white raiment; and on their heads were crowns of gold.
42040500a3	And out of the throne there went lightnings and thunderings and voices; and seven lamps of fire were burning before the throne: these are the seven spirits of God.
42040600b4	And before the throne there was a sea of glass, like crystal. And in the midst of the throne, and round about the throne, were four living creatures full of eyes before and behind.
42040700cb	And the first living creature was like a lion, and the second living creature was like a calf, and the third living creature had the face of a man, and the fourth living creature was like a flying eagle.
42040800e3	And the four living creatures had each of them six wings about him; and they are full of eyes within; and they have no rest day and night, saying, Holy, holy, holy is the Lord God, the Almighty, who was, and is, and is to come.
4204090078	And when the living creatures give glory and honor and thanks to him that sits on the throne, who lives from age to age,
42040a00a2	the twenty-four elders fall down before him that sits on the throne, and worship him that lives from age to age, and throw their crowns before the throne, saying:
42040b008e	Thou art worthy, O Lord, to receive glory and honor and power: for thou hast created all things, and by thy will they exist, and were created.
4205010077	And I saw in the right hand of him that sits on the throne, a book written within and without, sealed with seven seals.
420502006b	And I saw a strong angel crying with a great voice: Who is worthy to open the book, and to break its seals?
4205030065	And no one in heaven, or on earth, or under the earth, was able to open the book, or to look upon it.
4205040056	And I wept much, because no one was found worthy to open the book, or to look upon it.
420505009a	And one of the elders said to me: Weep not: behold, the Lion of the tribe of Judah, the root of David, has the power to open the book and its seven seals.
42050600ff	And I saw, in the midst of the throne, and of the four living creatures, and in the midst of the elders, a Lamb standing, like one that had been slain, having seven horns and seven eyes, which are the seven spirits of God that are sent into all the earth.
4205070054	And he came, and took the book out of the right hand of him that sits on the throne.
42050800d2	And when he had taken the book, the four living creatures, and the twenty-four elders fell down before the Lamb, having, each of them, harps, and golden cups full of incense, which is the prayers of the saints.
42050900ce	And they sung a new song, saying: Thou art worthy to take the book, and to open its seals: for thou wast slain, and hast redeemed us to God by thy blood, out of every tribe and tongue and people and nation:
42050a004f	and hast made us to our God kings and priests, and we shall reign on the earth.
42050b00ba	And I saw, and I heard the voice of many angels round about the throne and the living creatures and the elders; and the number of them was myriads of myriads, and thousands of thousands.
42050c009a	And they said, with a loud voice: Worthy is the Lamb that was slain, to receive power and riches and wisdom and strength and honor and glory and blessing.
42050d0102	And every creature that is in heaven, and on the earth, and under the earth, and such as are on the sea, even all that are in them, I heard saying: To him that sits on the throne, and to the Lamb, be blessing and honor and glory and strength from age to age.
42050e0052	And the four living creatures said, Amen; and the elders fell down, and worshiped.
420601009a	And I saw when the Lamb opened the first of the seven seals, and I heard one of the four living creatures saying, with a voice like thunder, Come and see.
4206020093	And I saw, and behold, a white horse, and he that sat on him had a bow; and a crown was given to him; and he went forth conquering, and to conquer.
420603005d	And when he had opened the second seal, I heard the second living creature say, Come and see.
42060400c6	And there went forth another horse, which was red; and to him that sat on him was given to take peace from the earth, and that they should kill one another; and there was given to him a great sword.
42060500ba	And when he had opened the third seal, I heard the third living creature say, Come and see. And I saw, and behold, a black horse; and he that sat on him had a pair of scales in his hand.
42060600d5	And I heard a voice in the midst of the four living creatures, saying: A chœnix of wheat for a denarius, and three chœnices of barley for a denarius; and as to the oil and the wine, see that you do no injustice.
420607006a	And when he had opened the fourth seal, I heard the voice of the fourth living creature say, Come and see.
420608010f	And I saw, and behold, a pale horse; and the name of him that sat upon him was Death: and Hades followed with him. And authority was given to him over the fourth part of the earth, to kill with the sword, and with famine, and with death, and with the beasts of the earth.
42060900a3	And when he had opened the fifth seal, I saw under the altar the souls of those who had been slain for the word of God, and for the testimony which they had borne:
42060a0099	and they cried with a loud voice, saying: How long, O Sovereign, holy and true, dost thou not judge and avenge our blood on them that dwell on the earth?
42060b00e7	And a white robe was given to each of them: and it was said to them, that they should yet rest for a time, till the number of their fellow-servants, and of their brethren, who should be killed as they had been, should be completed.
42060c009d	And I saw when he had opened the sixth seal; and there was a great earthquake, and the sun became black as sackcloth of hair, and the moon became like blood:
42060d006d	and the stars of heaven fell to the earth, as a fig-tree casts its unripe figs when shaken by a violent wind:
42060e0073	and the heaven departed as a volume when it is rolled up, and every mountain and island was moved out of its place:
42060f00cc	and the kings of the earth, and the great men, and the officers, and the rich men, and the mighty men, and every bondman, and every freeman, hid themselves in the caves, and in the rocks of the mountains,
4206100091	and said to the mountains and to the rocks, Fall on us, and hide us from the face of him that sits on the throne, and from the wrath of the Lamb:
4206110042	for the great day of his wrath has come, and who is able to stand?
42070100bc	And after this I saw four angels standing on the four corners of the earth, holding the four winds of the earth, that the wind might not blow on the earth, nor on the sea, nor on any tree.
42070200ba	And I saw another angel ascending from the east, having the seal of the living God: and he cried with a loud voice to the four angels, to whom it was given to hurt the earth and the sea,
4207030077	saying: Hurt not the earth, nor the sea, nor the trees, till we have sealed the servants of our God on their foreheads.
420704008b	And I heard the number of those who were sealed: a hundred and forty-four thousand were sealed out of all the tribes of the sons of Israel.
420705009a	Of the tribe of Judah, twelve thousand were sealed: of the tribe of Reuben, twelve thousand were sealed: of the tribe of Gad, twelve thousand were sealed:
42070600a1	of the tribe of Asher, twelve thousand were sealed: of the tribe of Naphtali, twelve thousand were sealed: of the tribe of Manasseh, twelve thousand were sealed:
420707009e	of the tribe of Simeon, twelve thousand were sealed: of the tribe of Levi, twelve thousand were sealed: of the tribe of Issachar, twelve thousand were sealed:
42070800a1	of the tribe of Zabulon, twelve thousand were sealed: of the tribe of Joseph, twelve thousand were sealed: of the tribe of Benjamin, twelve thousand were sealed.
42070900f1	After this I saw, and behold, a great multitude, that no one could number, out of all nations and tribes and peoples and tongues, standing before the throne, and before the Lamb, clothed with white robes, and there were palms in their hands;
42070a0068	and they cried with a loud voice, saying: Salvation to our God, who sits on the throne, and to the Lamb.
42070b00a0	And all the angels stood round about the throne and the elders and the four living creatures; and they fell on their faces before the throne, and worshiped God,
42070c007e	saying, Amen: blessing and glory and wisdom and thanks and honor and power and strength be to our God from acre to acre. Amen.
42070d0074	And one of the elders answered, and said to me: Who are these that are clothed in white robes, and whence came they?
42070e00b9	And I said to him: Sir, thou knowest. And he said to me: These are they who have come out of great affliction, and have washed their robes, and made them white in the blood of the Lamb.
42070f008f	Therefore, they are before the throne of God, and serve him day and night in his temple; and he that sits on the throne shall dwell among them.
420710006a	They shall hunger no more, nor shall they thirst any more, nor shall the sun fall upon them, nor any heat.
42071100ab	For the Lamb that is in the midst of the throne will be their shepherd, and will lead them to living fountains of water: and God will wipe away every tear from their eyes.
420801005c	And when he had opened the seventh seal, there was silence in heaven for about half an hour.
4208020058	And I saw the seven angels that stood before God, and seven trumpets were given to them.
42080300d5	And another angel came, and stood at the altar, having a golden censer; and much incense was given to him, that he might offer it with the prayers of all the saints upon the golden altar that is before the throne.
420804006f	And the smoke of the incense, with the prayers of the saints, ascended before God out of the hand of the angel.
42080500ab	And the angel took the censer, and filled it with fire from the altar, and threw it into the earth; and there were voices and thunderings and lightnings and an earthquake.
420806004e	And the seven angels that had the seven trumpets prepared themselves to sound.
42080700f7	And the first angel sounded; and there were hail and fire mingled with blood, and they were thrown into the earth: and the third part of the earth was burned up, and the third part of the trees was burned up, and all the green grass was burned up.
4208080098	And the second angel sounded; and, as it were, a great mountain, burning with fire, was thrown into the sea: and the third part of the sea became blood.
420809007d	And the third part of the creatures that were in the sea, that had life, died: and the third part of the ships was destroyed.
42080a00ad	And the third angel sounded; and there fell from heaven a great star, that burned as a lamp; and it fell upon the third part of the rivers, and upon the fountains of waters.
42080b009e	And the name of the star is called Wormwood; and the third part of the waters became wormwood: and many men died of the waters, because they were made bitter.
42080c0109	And the fourth angel sounded; and the third part of the sun, and the third part of the moon, and the third part of the stars was smitten, that the third part might be darkened, and that the day might not shine for the third part of it, and the night in like manner.
42080d00de	And I saw, and heard an eagle, as he flew in mid-heaven, saying, with a loud voice, Woe, woe, woe to the inhabitants of the earth, because of the remaining voices of the trumpets of the three angels which are yet to sound.
4209010088	And the fifth angel sounded; and I saw a star fall from heaven to the earth; and there was given to him the key of the pit of the abyss;
42090200ad	and he opened the pit of the abyss; and there arose a smoke out of the pit, like the smoke of a great furnace; and the sun and the air were darkened by the smoke of the pit.
420903007e	And out of the smoke there came locusts upon the earth; and power was given to them, as the scorpions of the earth have power.
420904009b	And they were commanded not to hurt the grass of the earth, nor any green thing, nor any tree, but the men who have not the seal of God in their foreheads.
42090500b1	And they were permitted, not to kill them, but to torment them five months; and the torment inflicted by them was like the torment inflicted by a scorpion, when he stings a man.
420906007e	And in those days men will seek for death, and shall not find it; and they will desire to die, and death shall flee from them.
42090700a4	And the shapes of the locusts were like horses prepared for battle; and on their heads were, as it were, crowns of gold; and their faces were like the faces of men.
4209080057	And they had hair like the hair of women; and their teeth were like the teeth of lions.
4209090092	And they had breastplates like breastplates of iron; and the sound of their wings was like the sound of chariots of many horses running to battle.
42090a0074	And they had tails like scorpions, and there were stings in their tails; and they had power to hurt men five months.
42090b0080	And they had over them a king, the angel of the abyss: his name, in Hebrew, is Abaddon, and, in Greek, he has the name Apollyon.
42090c004b	The first woe is past: behold, there are coming, after this, two woes more.
42090d006c	And the sixth angel sounded: and I heard a voice from the four horns of the golden altar that is before God,
42090e0072	saying to the sixth angel, who had the trumpet: Loose the four angels that are bound at the great river Euphrates.
42090f0082	And the four angels were loosed, who were prepared for an hour, and a day, and a month, and a year, to slay the third part of men.
4209100060	And the number of the armies of horsemen was two myriads of myriads: I heard the number of them.
42091100f9	And thus I saw the horses in the vision, and those who sat on them; they had breastplates, fiery, and hyacinthine, and sulphurous: and the heads of the horses were like the heads of lions, and out of their mouths issued fire and smoke and brimstone.
4209120087	By these three plagues was the third part of men killed, by the fire, and the smoke, and the brimstone that issued out of their mouths.
4209130087	For their power was in their mouth and in their tails; for their tails were like serpents, and had heads, and with them they do injury.
42091400fe	And the rest of men that were not killed by these plagues, repented not of the works of their hands, that they might not worship demons, and idols of gold, and of silver, and of brass, and of stone, and of wood, which can neither see, nor hear, nor walk;
420915006b	and they repented not of their murders, nor of their sorceries, nor of their lewdness, nor of their thefts.
420a0100b2	And I saw another mighty angel coming down from heaven, clothed with a cloud; and the rainbow was upon his head, and his face was like the sun, and his feet like pillars of fire.
420a020074	And he had in his hand a little book opened; and he placed his right foot on the sea, and his left foot on the land;
420a030075	and he cried with a loud voice, as when a lion roars: and when he had cried, the seven thunders uttered their voices.
420a0400ad	And when the seven thunders had spoken, I was about to write; and I heard a voice from heaven, saying: Seal up the things which the seven thunders spoke, and write them not.
420a050061	And the angel that I saw standing on the sea and on the land, lifted up his right hand to heaven,
420a0600e0	and swore by him that lives from age to age, who created the heaven and the things that are in it, and the earth and the things that are in it, and the sea and the things that are in it, That time should no longer intervene,
420a0700ab	but in the days of the voice of the seventh angel, when he shall sound his trumpet, the mystery of God should be finished, as he has declared to his servants the prophets.
420a0800ad	And the voice that I heard from heaven spoke to me again, and said: Go and take the little book that is open in the hand of the angel that stands on the sea and on the land.
420a0900c3	And I went to the angel, and said to him: Give me the little book. And he said to me: Take it, and eat it up, and it will make your stomach bitter, but it will be in your mouth as sweet as honey.
420a0a009e	And I took the little book out of the angel’s hand, and ate it up, and it was in my mouth as sweet as honey; and when I had eaten it, my stomach was bitter.
420a0b0061	And he said to me: You must prophesy again before many peoples and nations and tongues and kings.
420b010087	And a reed like a rod was given to me; and it was said: Rise and measure the temple of God, and the altar, and those who worship in it.
420b0200a8	But the court that is without the temple leave out, and measure it not: for it is given to the Gentiles, and the holy city they shall tread under foot forty-two months.
420b030078	And I will give to my two witnesses, that they may prophesy a thousand two hundred and sixty days, clothed in sackcloth.
420b040059	These are the two olive trees, and the two lamps that stand before the Lord of the earth.
420b05009d	And if any man will injure them, fire proceeds out of their mouth, and devours their enemies; and if any one will injure them, he must be killed in this way.
420b0600d9	These have authority to shut heaven, that it may not rain in the days of their prophecy; and they have authority over the waters, to turn them to blood, and to smite the earth with every plague, as often as they wish.
420b070095	And when they shall have finished their testimony, the beast that ascends out of the abyss will make war with them, and overcome them, and kill them.
420b080092	And their dead bodies shall lie in the street of the great city, which, spiritually, is called Sodom and Egypt, where also our Lord was crucified.
420b0900ad	And some of the peoples and tribes and tongues and nations will see their dead bodies three days and a half, and will not suffer their dead bodies to be put into sepulchers.
420b0a00af	And those who dwell on the earth will rejoice over them, and make merry, and will send gifts to one another, because these two prophets tormented those who dwelt on the earth.
420b0b00a0	And after the three days and a half, the spirit of life from God entered into them, and they stood upon their feet; and great fear fell upon those who saw them.
420b0c0091	And they heard a great voice from heaven, saying to them: Come up hither. And they went up into heaven in a cloud, and their enemies beheld them.
420b0d00db	And in that hour there was a great earthquake, and the tenth part of the city fell; and in the earthquake there were slain names of men, seven thousand: and the rest were frightened, and gave glory to the God of heaven.
420b0e003c	The second woe is past: behold, the third woe comes quickly.
420b0f00b6	And the seventh angel sounded; and there were great voices in heaven, saying: The kingdom of the world has become our Lord’s and his Christ’s, and he shall reign from age to age.
420b10006a	And the twenty-four elders that sat before God on their thrones, fell upon their faces, and worshiped God,
420b110083	saying: We give thee thanks, O Lord God Almighty, who art, and who wast, because thou hast taken thy great power, and hast reigned.
420b12012f	And the nations were angry, and thy wrath has come, and the time of the dead, that they should be judged, and that thou shouldst give reward to thy servants the prophets, and to the saints, and to those who fear thy name, both small and great, and that thou shouldst destroy those who corrupt the earth.
420b1300cb	And the temple of God was opened in heaven, and there was seen in his temple, the ark of the covenant of the Lord; and there were lightnings and voices and thunderings, and an earthquake, and great hail.
420c010090	And a great sign appeared in heaven, a woman clothed with the sun; and the moon was under her feet, and on her head was a crown of twelve stars;
420c02004e	and, being with child, she cried out in travail, and in the pains of delivery.
420c030096	And there appeared another sign in heaven; and behold, a great dragon, fiery-red, that had seven heads, and ten horns: and on his heads seven diadems.
420c0400df	And his tail drew along the third part of the stars of heaven, and did cast them to the earth. And the dragon stood before the woman who was about to bring forth, that, when she had brought forth, he might devour her child.
