2800000005	Matei
2f01040094	Chapanga jwatupepecha twenga mu malola ghito ghoha, na twenga twapepeche bhange mu malola ghabhe kwa mbepecho jhela jhitupokii kuhumii kwa Chapanga.
2f01050063	Anda mang'ahicho gha Kilichitu pighachocha nkate jhito, ndi pitujhendelela kupepechwa na Kilichitu.
2f010600b4	Anda tung'ahika, tung'ahika tupala mangota tupepechwa kwa nhwalo gwa kukombolelwa kwino. Kupepechwa kongo nakuhenga lihengo kwa kuhimbililwa malagho ghaghala ghighatukolela twenga.
2f01070084	Helahela, lihobholelo litubhinagho ndi nganganga, nhwalo tumanye tung'ahika pamonga na helahela mupepechwa anda twenga putupepechwa.
2f0108008d	Makalongo bhango, tupala mmanye malola tughapatite kola ku Asiya, malola gheniya ghakachochite makakala ghito, ade kuwacha tuhoto jhe kulama.
2f01090097	Tuhambwika tukibha ngita bhando bhubhahadabwilwe kuwegha, ipitila yenio tukotoka kukihobholela tabhete, tunhobholele Chapanga jwabhayokicha bhubhawile.
2f010a0093	Chapanga atukombwile kuhumii mukuhandahanda jha ngondo jha kuwegha, na ajhendelila kutukombola. Na twenga tunhobhalela jwenio chatukombola kabhele,
2f010b009e	mangota mututangatila kwa kutujhopela. Mambu twe ghambone tughapatite kwa nhwalo gwa bhando kutujhopela, ghatenda bhando bhamahele bhanchenguu Chapanga gwito.
2f010c012e	Twenga tukilokela kilebhe chimo tugha: Miojho jhito ilangiya tukwete jhe ulemo ilangiya kubhehe tutamite pannema pano, na achwa pakate jhino, tukatamite kwa unyahinyahi na uhobholeko ghutupatite na Chapanga. Tulongwichwe jhe na malango gha bhando bha pannema nambo tutehi yenio kwa umbone gwa Chapanga.
2f010d0065	Tunnyandikila mangota ilebhe muihotola kuchoma na kuimanya. Nihobholela naumanya njwe chakaka ghanga,
2f010e00b7	nhwalo ade ngohe mmanyite pandina tugha. Nihobholela nahumanya kwa uchakaka palonge kupala lichiko lya Bhambo Yecho ahotole kutulokela twenga ngita twenga chitupala kunnokela mangota.
2f010f0055	Na nenga mmi mu kuhobholela gheniya, nikapahile kuntyangi mangota mpate mota kabhele.
2f011000a1	Nikapahile kuntyangila punipeta mu mwanja kujhenda ku Makedoniya na lichiko lya kubhujha, nhwalo mangota mbala undangatile umwanja gwango gwa kujhenda ku Yudeya.
2f011100c8	Bho, mangota miwacha nhengite gheniya ngita bhando bha pannema pibhalongela? Bho, miwacha kubhehe nihenga mipangu kwa malango jha kimundo na kubhehe nilonge “Chakaka” amu “Ng'oo,” kwa pamonga?
2f0112006a	Anda hela Chapanga chahobholeka, malobhe ghito chi kulonge, “Chakaka” amu “Ng'oo,” kwa mala jhimo.
2f011300cc	Nhwalo Kilichitu Yecho, Mwana gwa Chapanga, jhutuntangicha kwino, nenga na Silwano na Timocheyo, akibha jhe mundo jwakulonge “Chakaka” amu “Ng'oo,” nambo kwa jwenio kila lichiko ndi “Chakaka.”
2f0114008a	Nhwalo malaghano ghoha gha Chapanga ndi kulonge Chakaka. Helahela kwa ndela jha Yecho Kilichitu tulonge “Amina” kwa kunnomba Chapanga.
2f0115007c	Chapanga jwenio ndi jwatutenda kubhehe nganganga kwa kulombana na Yecho Kilichitu. Ndi Chapanga jwenio jwatuhaghwile twenga.
2f01160091	Helahela atubhekite unepo ghulangiya twenga ndi bhake na atupekiye Uhuke gwake umiojho jhito ibhehe chamana kwa ghala ghoha ghipala ghatubhekile.
2f01170082	Chapanga ndi jwamanya mambu ghoha, jwenio aumanya mwojho gwango! Nenga nhikite jhe kabhele ku Kolintu kwa nhwalo gwa kunkole kiya.
2f011800af	Tupalandeka kuchokolekeya mu kihobholelo chino, twenga tumanya nyemite nganganga mu kihobholelo chino, nambo tuhenga lihengo pamonga na mangota kwa nhwalo gwa kuhangana kwino.
2f02010036	Bhahe, nintyangii jhe kabhele na kumpeke ungolongondi.
2f0202007d	Nhwalo anda ninkoliche ungolongondi mangota, ghane ngohe nanhanganicha nenga? Bho, bhabhalabhala jhe bhubhambii ungolongondi?
2f020300c8	Ndi kwa nhwalo nikanyandikile, nikapahi jhe kuhika kwino na kukolechwa na ungolongondi na mangota bhimipalwa kuhanganichwa. Nimanya chakaka nenga anda nihanganile, helahela mangota mabhoha nauhangana.
2f020400ac	Nikanyandikile pa kutumbula nikibha ngolongondi mumwojho gwango kongo mbihita mahole chwii, nikapahii jhe mme na ungolongondi nambo kuntenda mangota umanye chinimpahi hake.
2f020500be	Mundo jhojhoha ankolecha ungolongondi jhonge, ankolichii jhe ungolongondi nenga kanjika, kwa namuna ankoliche ungolongondi mabhoha, nilonge naha ikoto kubhonekena kubhehe ghanganandela hake.
2f0206003e	Luhadabulo lwahadabwilwe mundo jwenio na bhando twe lwakolite.
2f02070074	Ngohe ipalwa mangota munnekeke ulemo gwake, na mumpepeche akoto kubhehe muungolongondi, na akoto kuhengeleka mwojho.
2f02080042	Yene nipembelekeya, munnangiye mundo jwenio kubhehe mupahile hake.
2f0209006c	Nikannyandikile baluwa jhela kwa nhwalo gwa kumanya anda mihotola kunyokanikiya mukila kilebhe chinilongela.
2f020a00b8	Anda munnekekiye mundo jwenio uhakaho gwake, na nenga hele ninnekekeya uhakaho gwake. Nhwalo anda ninnekekiye mundo uhakaho gwake, ninnekekekiye palonge jha Kilichitu kwa nhwalo gwino,
2f020b004a	kumpe jhe ndela Limbembela jha kutukolowa, nhwalo tumanye chapala kuhenga.
2f020c0080	Ngohe puhikita ku Tiloya kwatangachii bhando Malobhe gha Mbone gha Kilichitu, Bhambo akambekii pwache jha kuhenga lihengo lyake.
2f020d008d	Nambo nikibha ngolongondi hake kumwojho gwango nhwalo nikankolindeka nnongo gwango Titu. Yene nyakwatabhuka bhando na kujhenda ku Makedoniya.
2f020e00ba	Nambo tunchenguu Chapanga jwatutenda tuhululutile uhotolo machiko ghoha na Kilichitu. Jwenio atutenda tupechengane malobhe gha chakaka gha Kilichitu kila chehemo ngita luhumba lwa mbone.
2f020f00b5	Nhwalo twenga tulandana ngita luhumba lwambone lwa ubane lulupehitwe na Yecho Kilichitu kwa Chapanga, luhumba lwa mbone lulwahikila bhando bhoha bhibhakombolilwe na bhibhahobholela.
2f021000b0	Kwa bhala bhubhahobholela, luhumba lono luleta kuwegha, nambo kwa bhala bhibhakombolilwe, luhumba lono ndi lwambone luleta ughome. Bho, ndi ghane jwahoto kuhenga lihengo lende?
2f021100cf	Twenga ngita bhando bhange jhe bhibhachulucha Malobhe gha Chapanga kupata mbijha. Nambo kwa kulombana na Kilichitu twenga ndi bhando bhituhobholeka palonge jha Chapanga, anda bhando bhitutumitwe na Chapanga.
2f030100ba	Bho, tutumbuu kabhele kukiloka uwabhete? Bho, mipala baluwa jhijhandikwe na mangota jha kutuhobholecha twenga, amu tunyandikile baluwa jha kutuhobholecha ngita chibhatenda bhando bhange?
2f0302006a	Mangota mabhene ndi baluwa jhito, baluwa jhijhandikwe umiojho jhito, imanyikana na kuchomwa na kila mundo.
2f0303010d	Chakaka kubhehe mangota ndi baluwa jha Kilichitu, jhihumilwe mu lihengo lito jhituletile kwa mabhoko ghito. Baluwa yenio ijhandikwe jhe kwa wino, nambo kwa Uhuke gwa Chapanga jwabhii ghome, baluwa jhene ikajhandikwe jhe pa lighanga, nambo ijhandikwe umiojho jha bhando.
2f03040061	Twenga tujhoghopa ndeka kulonge gheniya kwa nhwalo tunhobholela Chapanga kwa ndela jha Kilichitu.
2f0305007e	Tuhotondeka kulonge twenga tuhoto jhe kuhenga chochoha kwa makakala ghito twabhete, nambo uhotolo gwito ubhokita kwa Chapanga.
2f03060103	Nhwalo Chapanga ndi jwatutehi kubhehe akatumiche bha Lilaghano Liyono, lilaghano lyangapiti mulilaghalikilo lilijhandikwe tugha, nambo lilaghano lya Uhuke gwa Chapanga. Nhwalo lilaghalikilo lilijhandikwe linneta kuwegha, nambo Uhuke gwa Chapanga uleta ughome.
2f03070161	Ngohe anda Lilaghalikio lilijhandikwe kwa kubhacha panane jha maghanga na ung'alo gwa Chapanga ubhonikine pala piiletitwa lilaghalikilo. Ata yenio ung'alo gwa pamiho jha ung'alita jhe mbone ukibha na makakala ade Akaichilahele bhakahotwi jhe kulolekeya pamiho jha Mucha, ngita lilaghalikilo chileta kuwe lilitumika likahikite na ung'alicho namuna jhene,
2f0308004c	bho, lihengo lya Uhuke gwa Chapanga nauchoche jhe ung'alicho nkolongwa hake?
2f0309009e	Anda lihengo lilihadabuu bhando bhubhabhii na ung'alicho nkolongwa, bho, lihengo lileta bhando kubhehe bhaumbone palonge jha Chapanga ichochite jhe ukolongwa?
2f030a0092	Kwa nhwalo gwenio chela chichikibha na ung'alicho peniya makacho ngohe kikwetii jhe ung'alicho nhwalo gwa chela chikibhii na ung'alicho nkolongwa.
2f030b009f	Nhwalo chela chikitamite kwa lichiko tugha kikibha na ung'alicho, kwa chakaka chela chikitamikii machiko ghoha ghangapeta kibhehe na ung'alicho nkolongwa hake!
2f030c003a	Kwa nhwalo tuhobholela gheniya, tulonge changa bwaghaliya.
2f030d0083	Twenga chi ngita Mucha, jwayekelila kumiho jhake kwa kitambala bhando bha ku Ichilahele bhako kulola kujhomolela kwa lung'alo lola.
2f030e00d7	Nambo malango ghabhe ghakapumbumwike. Nhwalo ade ngoheno Akaichilahele pubhachomita Lilaghano lya Makacho, kitambala chenie kiyekelii malango ghabhe. Kitambala chenie kikangilwa oko anda mundo alombine na Kilichitu.
2f030f0070	Chakaka, ade deleno Akaichilahele pibhachoma Lilaghalikilo lya Mucha kitambala chenie kiyekelela malango ghabhe.
2f03100048	Nambo, kitambala chenie kikangilwa oko anda mundo ang'alambukile Bhambo.
2f0311004b	Pamba Bhambo ndi Uhuke, na pala pubhii Uhuke gwa Bhambo, kubhii kulekekewa.
2f031200cf	Nambo twenga twabhoha pamiho jhito payekelii jhe, tulola ngita mulindala ung'alicho gwamahele gwa Bhambo, na twenga atughalambula tulandane nako kwa kujhonjekeka kwa ung'alicho ghuhuma kwa Bhambo, ndi Uhuke.
2f04010056	Bhahe, Chapanga kwa kiya jhake, atupekiye lihengo lende, ngohe twangahengeleka mwojho.
2f040200d3	Tughalekite mambu ghoha ghighaleta hone. Tutama jhe kabhele kwa kukolowa, ilu kwa kulonge uwange mu Lilobhe lya Chapanga, nambo kwa kulangiya uchakaka palonge jha Chapanga ndi bhando bhange bhamanye tuhobholeka.
2f0403006b	Nhwalo anda Malobhe gha Mbone tughatangacha ghahihitwe, ihihitwe kwa bhala tugha kwa bhala bhubhahobholela.
2f040400d7	Bhene bhajheketela jhe kwa nhwalo Limbembela, ichapanga ya pannema pano alekii lubhendo malango ghabhe bhakotoke kubhona lumule lwa Malobhe gha Mbone gha ung'alicho gwa Yecho Kilichitu, jwalandana njwee na Chapanga.
2f0405009d	Nhwalo tukitangachii jhe twabhete, nambo tutangacha malobhe gha Yecho Kilichitu jwabhii Bhambo, na twenga twabhete ndi akatumiche bhino kwa nhwalo gwa Yecho.
2f040600d9	Chapanga jhojhola jhola ndi jwalongile, “Lumule lumulike kubhoka mulubhendo,” ndi jwenio jwalangalila miojho jhito, na jwatupekiye lumule lwa kumanya ung'alicho gwa Chapanga lung'alicha pamiho jha Kilichitu Yecho.
2f040700ad	Nambo twenga bhitubhii na kihukilo chenje tulandana na yombo ya undope, ibhonekane hotu kubhehe makakala gheniya makolongwa ghahuma kwa Chapanga hilu ghahuma kwa twenga jhe.
2f0408006c	Machiko ghoha tubhii mumalagho, nambo tukomelekewajhe, putumanyajhe lyakuhenga, nambo tuhengelekajhe mwojho,
2f04090044	tung'ahika, nambo tutangatilwa, tutagwa pahe, nambo tukomelekewajhe.
2f040a006d	Machiko ghoha tutola kuwe kwa Yecho payegha jhito, nhwalo ughome gwa Yecho helahela ubhonekane muyegha jhito.
2f040b00ad	Nhwalo twenga bhitubhii ghome, machiko ghoha tubhii mukuhandahanda jha ngondo jha kuwegha kwa nhwalo gwa Yecho, nhwalo ughome gwake Yecho ubhonekane muyegha jhito jhihwegha.
2f040c004f	Yene kuwe kuhenga lihengo nkate jhito, nambo ughome uhenga lihengo nkate jhino.
2f040d0088	Majhandiko gha Chapanga ghalongela, “Nikajheketile, ndi nhwalo nongile.” Na twenga kwa kihobholelo cheche, tujheketela na tulongela.
2f040e007b	Nhwalo tumanye Chapanga jwayokiche Bhambo Yecho helahela chatuhyokicha twenga na Yecho, na kutubheka pamonga palonge jhake.
2f040f008d	Ghanga ghoha ghatendika kwa nhwalo gwino, umbone gwa Chapanga ghugwahikila bhando bhamahele hake, gwatenda bhanchenguu Chapanga na bhannombe.
2f0410007f	Kwa nhwalo gwenio tuhengeleka jhe mwojho, anda panja yegha itukutuke, nambo nkate miojho jhito ibhehe yono lichiko ade lichiko.
2f041100c0	Nhwalo malagho ghutubhii nagho majhojhoho, na ghatamikii pandina tugha, nambo ghatuletela ung'alicho gwangapeta gwa machiko ghoha. Natupelwa ung'alicho gwa gwangajhomoka kuliku malola gheniya.
2f04120116	Yene tukotoka kulolela ilebhe ibhonekana, nambo tulolele ilebhe yela yangabonekana. Nhwalo ghala ghughabhonekana ghatamikii pandina, nambo ghala ghangabhonekana ghatamikii machiko ghoha ghangapeta. Tujhakutama miho nduu kulendela chi ilebhe ya kubhonekana, nambo yangabhonekana.
2f050100c8	Nhwalo tumanya kubhehe mahema ghitutama pannema pamba yegha jhito, Chapanga chatupekiya nyumba jhenge jha kutama kunane kwa Chapanga, nyumba jha machiko ghoha ilenganikilwa jhe kwa mabhoko gha bhando.
2f05020063	Nambo ngohe itenda kubhobhola, kongo tulolela kwa unoghii kubhehe na yegha jha kunane kwa Chapanga.
2f05030065	Nhwalo tupata yegha jha kunane kwa Chapanga, natubhonekana jhe palonge jha Chapanga tubhii makengele.
2f050400db	Tukibha mu mahema ghanga gha pannema, tubhobhola na kutimbwa, itupala jhe yegha jhenje jha kuwegha, ndi tupalwa kuhwalichwa yegha yangahwegha ndi chela chikihwegha kimilwe kibhehe na ughome gwangapeta gwa machiko ghoha.
2f05050093	Chapanga jwenio ndi atulenganikiye twenga kwa nhwalo jha maghalambuko gheniya, na jwenio atupekiye Uhuke gwake abhehe chamana jha yoha yatubhekile.
2f0506008d	Yene machiko ghoha tubhii na kihobholelo na tumanya kubhehe, anda tutama muyegha jhenje tugha, tutama kutale na nyumba jha kunane kwa Bhambo.
2f0507003b	Nhwalo tutama kwa kihobholelo, na chi kwa ghala ghitubhona.
2f0508005f	Nambo tukangamile na tupala kutama kutale na yegha jhenje na kujhenda kutama pamonga na Bhambo.
2f05090075	Nambo lijhambu lya mbone, tupala kunhalalicha Bhambo, ibhehe ngita tutama pamba pannema amu anda kunane kwa Chapanga.
2f050a00be	Nhwalo twabhoha tupalwa kujhema palonge jha Kilichitu na tuhadabulwe na jwenio, na kila mundo chapokela malepo kwa ghala ghatehila pakibha atamita pannema, ghabhe ghambone amu ghanganandela.
2f050b00a5	Bhahe, tumanya mana jha kunnyoghopa Bhambo, helahela tughagha kwahuta bhando bhange. Chapanga atumanyi chakaka, na nenga nijheketela kubhehe mangota mutumanye mbone.
2f050c00bc	Tupala jhe kukiloka kabhele palonge jhino, nambo tumpala kwa nhwalo gwa kuloka kwa nhwalo gwito ndi mihoto kwajhanguu bhala bhubhakilokela ghighabhonekana kwa miho kuliku ghabhii kumwojho.
2f050d008e	Anda tubhonekana tubhii na ngholoka yenio ndi kwa nhwalo gwa Chapanga, na anda tubhonekana tubhii na malango mbone yenio ndi kwa nhwalo gwino.
2f050e007e	Nhwalo upalo gwake Kilichitu ututenda tukachane, nhwalo mundo jhumo akawile nhwalo gwa bhoha, bhoha bhawile pamonga na jwenio.
2f050f00af	Ajhomwike kwa nhwalo gwa bhando bhoha, ndi bhubhabhii ghome bhakotoka kutama kwa nhwalo jha bhene, bhatama kwa nhwalo gwa jwenio jwakawile, na jwakayokichwe kwa nhwalo gwabhe.
2f051000a9	Bhahe, kutumbuu ngohe, twenga tunhadabuu jhe mundo jhojhoha kwa kunnolekeya. Pamo na gheniya tukammanye Yecho Kilichitu kwa kunnolekeya, nambo ngohe tuhenga jhe kabhele.
2f0511006c	Yene mundo jhojhoha anda ajhambatine na Kilichitu, nhyono na gha makacho ghapitite, na ngohe ghabhii mayono.
2f05120087	Ghoha ndi mahengo gha Chapanga jwatulombanicha na jwenio kwa kupete Kilichitu na atupekii lihengo lya kwajhelanicha bhando na Chapanga.
2f051300ba	Yene Chapanga akibha nkate jha Kilichitu ajhelanicha bhando bha pannema na jwenio, changalolokeya uhakaho gwa bhando. Na jwenio atupekiye lihengo lya kwatangachii bhando bhajhelane nako.
2f051400c4	Bhahe, twenga tuhenga lihengo ngita bhando bhitutumitwe na Kilichitu, tulonge ngita Chapanga jwenio chalonge kupete twenga. Yene twenga tunnyopa hake kwa liina lya Kilichitu, nnyelane na Chapanga.
2f05150091	Kilichitu akibha jhe na uhakaho, nambo Chapanga akantehi atole uhakaho gwito, yenio twenga kwa kulombana nako, tujheketelwe palonge jha Chapanga.
2f0601007d	Bhahe, anda tuhenga mahengo pamonga na Chapanga, tumpembelekeya nkotoka kujheketela umbone ghola ghumpokii uhobholele jhajhe.
2f060200e6	Chapanga alongela naha mu Majhandiko ghake, “Lichaa lilipalitwa nikannyokanikiye, lichiko lya kukombolwa nganintangatila.” Ninnobholela, ngohe ndi lichaa lilipalitwa kwa umbone gwa Chapanga, deleno ndi lichiko lya ughombokeko!
2f06030061	Tupala jhe kummeke mundo jhojhoha kihibhilikiho, yenio lihengo lito likoto kubhehe kilebhe nacho.
2f06040099	Nambo tupalwa kulangiya kwa uchakaka kilebhe chituhenga kubhehe akatumiche bha Chapanga kwa kuhimbilila putubhehe mu malagho manonoho na mu malola ghoha.
2f0605008b	Tubulitwe na tutabhitwe mu kipungo na tukabulitwe na bhando, tuhengite lihengo linonoho ade kutotokela, tugholwika jhe na kutama changalye.
2f06060098	Tukalangii kubhehe akatumiche bha Chapanga kwa kutama kwa unyahinyahi kwa kumanya kwa luhimba kwa umbone mu Uhuke gwa Chapanga na kwa upalo gwa chakaka,
2f06070090	na kwa lilobhe lya chakaka na kwa makakala gha Chapanga. Tuhenga ghighanhalalicha Chapanga ndi chilaa jhito jha kukomanila na jha kukikengelela.
2f06080071	Tuichimika na kupuchwa, kukokolekewa na kulumbililwa. Anda bhando bhibhahobhecha bhange, nambo tulongela chakaka,
2f060900a0	tubhonekana ngita twangamanyikana, nambo tubhii kumanyikana kwa bhoha, tukabhonike anda tuhwile, nambo twamela ghome ade ngohe. Tubulitwe nambo bhatukoma ndeka.
2f060a00fe	Pamonga na bhubhabhii ngolongondi machiko ghoha tuhangana, twakahocho nambo twatenda bhando bhabha na ilebhe twe, tubhonekana twanga kilebhe, tubhonekana anda akahocho nambo tukwete ilebhe yamahele, anda bhabhii jhe na kilebhe, nambo tukwete kila ilebhe.
2f060b0062	Makalongo bhito Akakolintu, tukannobholile hotuhotu na mangota, na miojho jhito ikadindwike kwino.
2f060c0050	Twenga tunhibhilikii jhe kumpala, nambo mangota mukihibhilikiye kutupala twenga.
2f060d0053	Ngohe nilonge na mangota ngita yana yango, mutupale twenga ngita twenga chitumpala.
2f060e0099	Mwangalombana na bhando bhala bhangammanya Chapanga, bho, ghaumbone na mabhoho ghahotola kubhehe pamonga? Bho, lumule na lubhendo bhahoto kutama pamonga?
2f060f0077	Bho, Kilichitu na Limbembela bhajhokanikihana? Bho, mundo jwannyeketile Kilichitu na jwangannyeketela bhajhokanikihana?
2f061000f8	Bho, Nyumba jha Chapanga na inyagho ihoto kubhehe pamonga? Nhwalo twenga ndi Nyumba jha Chapanga jwabhii ghome. Anda Chapanga jwenio akalongii, “Chandame nabho na kutyanga nkate jhabhe, Chamme Chapanga gwabhe, na bhene chabhabha bhando bhango.”
2f0611008a	Peniya Bhambo akalongii kabhele, “Mmoke pakate jhabhe, ntame nabho kutale. Nkotoka kukamula kilebhe changanandela, na nenga nanimpokela.
2f06120063	Chamma Tate gwino, na mangota chamma yana yango inalome na ikeghe, ilonge Bhambo jhuna makakala.”
2f07010085	Bhahe, makakoche bhango, nhwalo tupilwe lilaghano lende, tukijhelebhule na chochoha, tubhehe bhanyahinyahi kwa kuntembekeya Chapanga.
2f07020098	Mtupele pwache miojho jhino! Tunemwiye jhe mundo jhojhoha, tukapalwa jhe kupata kubhoka kwa bhando bhange kupeta chela chitupalita kupata kubhoka kwino.
2f0703008b	Nilonge jhe ghanga kwa kunhadabuu mangota, ngita punninobholila, mangota mmi nkate jha miojho jhito, anda tuhwe pamonga amu kutama pamonga.
2f0704007d	Nenga nihobholela hake mangota na niloka kwa nhwalo gwino. Mu malagho ghango ghoha uneke mwojho na luhangano lutehi kuheluka.
2f07050081	Nhwalo putuhikita ku Makedoniya tukapomolii jhe, tukibha mu mang'ahiko kila chehemo, panja bhulo, na nkate jha miojho kujhoghopa.
2f07060057	Nambo Chapanga jwabhapepecha bhando bhubhabhii ngolongondi, akatupepiche pahikita Titu.
2f070700ac	Na twenga tukapepichwe jhe kwa kuhika kwake Titu tugha, hilu akatulongalile chimpala kummona nenga chimmii na ungolongondi na chimipala kukikengelela, yenio nihangana hake.
2f070800a8	Pamonga na kummeka ngolongondi mu baluwa jhela jhenge nenga nihwachi ndeka gheniya, nikahwachi gheniya pamanyita kubhehe baluwa jhela ikampi ungolongondi pandina tugha.
2f070900cf	Nambo ngoheno nihangana, chi kwa nhwalo mme ngolongondi, nambo kwa nhwalo nng'alambuke na kuuleka uhakaho. Nhwalo mukibha ngolongondi ngita chapalita Chapanga, yenio twenga tukankocholine ndeka kwa chochoha.
2f070a00cb	Nhwalo ungolongondi ghuletwa na Chapanga kwatenda bhando bhauleke uhakaho na bhakombolelwe, yenio ipalwa jhe kubhehe na lipyanda kwa mambu gheniya. Nambo ungolongondi gwa mambu gha pannema uleta kuwegha.
2f070b0129	Ngohe nnole chela chatehi Chapanga kwa ungolongondi kwa nhwalo gwino, mangota ndi bhando bhumighagha, mighagha mabhene kukilangii nkwetii jhe ulemo na uhyomite, ntehi kuchituka na kupwelela. Mukipiya na mmi tela kulola ulemo ghuhadabulwa! Mangota mabhene nnangiye nkwetii jhe ulemo mu mambu ghoha.
2f070c00d4	Pamonga nikajhandike baluwa jhela, nikajhandikii jhe kwa nhwalo jwa mundo jwalemwite. Nambo nikajhandike kupala ibhonekane hotu palonge jha Chapanga na nnole mangota mabhene chimughagha kukipiya kwa nhwalo gwito.
2f070d0076	Yene tukahanganile hake. Kupepechwa tujhe, nambo Titu akatuhanganiche hake kwa luhangano lwa bhinagho chimukalamwicha.
2f070e00c6	Nenga nikiloka kwa jwenio kwa nhwalo gwino, na mangota mukangolichii jhe hone. Nambo kila kilebhe chitulobholila kikibha chakaka, na kukilokela mangota palonge jha Titu kikibha kilebhe cha uchakaka.
2f070f007f	Yene upalo gwake kwino ujhojhikike hake, pakomboka pumughakamwile mabholo ghake na hele chimumpokii kwa mbwelelo nu kujhoghopa.
2f0710003c	Ngohe nihangana hake nhwalo nihoto kuhobholela njwe mangota.
2f0801009c	Makalongo bhango, nipala kunnobholela umbone kwa Chapanga ghubhapatite bhando bhubhanyeketii Chapanga na bhubhannyeketii Kilichitu bha kwenio ku Makedoniya.
2f08020090	Bhando bheniya bhakang'ahike hake, nambo luhangano lwabhe lukibha lukolongwa na lwatehi bhabhe bhaumbone hake pamonga na bhakibha akahocho hake.
2f08030069	Chakaka ninnobholel bhakapihite hake na bhakapihite chibhahotwila. Bhapihita kupeta uhotolo gwabhe bhene,
2f0804005d	Bhakatupembekii hake tulombine mu mota kwatangatila bhando bha Chapanga bhubhabhii ku Yudeya.
2f08050095	Bhakatei kuchocha chituhobholila! Hote bhakatumbwii kukipiya bhene kwa Bhambo, peniya bhajhakukipiya bhene kwa nhwalo gwito ngita Chapanga chapalita.
2f08060086	Kwa nhwalo gwenio, tukampembikiye hake Titu, jwatumbulicha lihengo lyenio ajhendelele kuntangatila mangota kujhomola kupiya kwa upalo.
2f080700c5	Nambo mangota mmi na kila kilebhe, kihobholelo, na uhotolo gwa kulonge, na kumanya na kujhendelela kuhenga ghaumbone na upalo. Yene tunnyope mme na mwojho ghutwelii kiya mu lihengo lende lya upalo.
2f0808008d	Nenga nimpekii jhe nhwilo, nambo nipala kunangiya kubhehe bhange chibhaghagha kutangatila ndi mbate kumanya upalo gwino chiubhii gwa chakaka.
2f080900db	Nhwalo, mangota mmanya umbone gwa Bhambo gwito Yecho Kilichitu, Jwenio pamonga na kubhehe na kila kilebhe kunane kwa Chapanga, nambo ajhakukitenda nhocho kwa nhwalo gwino, kupete nhocho gwake mangota mme na ilebhe mbwe.
2f080a00c0	Ghanga ndi malobhe ghango ghighabhii mbone kwino, mbaha ngohe kuhenga ghala ghantumbwila makacho. Mangota mukatumbwii kuchangii tughajhe, nambo helahela kubhehe na mwojho gwa kupala kuchangii.
2f080b0073	Ngohe nnyomole lihengo lyenio lya kuchangila, ngita hela chimpalita kuchangila, ngohe nchangile chela chimmi nacho.
2f080c009e	Nhwalo anda mundo abhii na mwojho gwa kuchangila, Chapanga napokela chela chapiya kwa kulolekeya chabhii nacho, na chi kwa kulolekeya chela changabhehe nacho.
2f080d004b	Mangota mipalwa jhe kung'ahika mwatangatila bhange, nambo mabhoha mme tela,
2f080e0090	ilebhe yamahele immi nako, ngohe yatangatila bhajhino bhangakola, nambo bheniya bhubhantangatile mangota pangabhehe nacho, nambo bhoha mme tela.
2f080f008f	Anda Majhandiko gha Chapanga chighalonge, “Jhola jwajholite yamahele akwete jhe yamahele, na jhola jwajholite kandina, akwete jhe kilebhe.”
2f08100052	Ninchenguu Chapanga jwampekiye Titu mwojho gwa kuntangatila ngita ghungwete nenga.
2f0811007d	Chi nhwalo twenga tugha tukannobholile, nambo helahela Titu jwenio akapahi hake kuntangatila, kwa kupala jwenio kuhika kwino.
2f0812009a	Pamonga na jwenio, tuntuma nnongo jhumo jwalumbililwe hake na bhando bhibhannyeketii Kilichitu kwa lihengo lyake lya kutangachii bhando Malobhe gha Mbone.
2f081300e7	Helahela, jwenio ahaghulilwe na bhando bhoha bhibhannyeketii Kilichitu alongohane na twenga mumwanja pitapelekela bhando michango jha upalo. Lihengo lituhenga nhwalo gwa ung'alicho gwa Bhambo na ilangiya tupala kwatangatila bhando.
2f08140059	Tupala jhe mundo jhojhoha akokoleke kwa namuna chitujhemelela michango jhenje jha umbone.
2f08150067	Nhwalo twenga tupala kuhenga ghambone, chi palonge jha Bhambo tugha, nambo helahela palonge jha bhando.
2f081600a2	Yene tuntuma nnongo gwito pamonga na bheniya, papipi tunnyighite na tumwene abhii na mwojho hake gwa kwatangatii bhando, na ngohe abhii na kihobholelo na mangota.
2f081700d1	Titu ndi nnyango, twenga tihenga lihengo kwa nhwalo gwino. Nambo makalongo bhito bhubhalongohana nako, bhene ndi bhando bhibhapalwa kwatangatila bhibhannyeketii Kilichitu, na bhene ndi ukolongwa gwa Kilichitu.
2f08180081	Ngohe mwalangiye bhando bheniya upalo gwino, na bhando bhibhannyeketii Kilichitu bhamanye kwa uchakaka pitiloka kwa nhwalo gwino.
2f0901005c	Nipala jhe kunnyandikila mangota malobhe gha kwatangatila bhando bha Chapanga bha ku Yudeya.
2f09020132	Nhwalo nimanye mmii na mwojho gwa kwatangatila bhando bha Chapanga, na nikilokela mangota kwa bhando bha ku Makedoniya. Nikalobholile bheniya bha ku Makedoniya kwa makalongo bhito bha ku Akaya bhakalenganikiye kuchangii kuhumii makacho. Yene mwojho gwino gwa kuchangii gwatehi bhando bhamahele bhachangile.
2f09030084	Yene nanintuma akalongo bheniya kwino kukiloka kwito kukota kubhehe jhajhe, nambo ngita chininobholile, mkilenganikiye kwatangatila.
