2a00000004	Luka
2a0b24009c	Dakă ăj ăntragă tela ata ăm lumină, njiš unu dio dă telă nu ăj ăm ăntunjerik, atunšje ăj kutotu ăm lumină, ka kum čar svitlăze lumina ata.
2a0b250071	Kănd Isus u svătit, unu farizej lu čimat să mănănšji la jăl akasă. Isus u mers, šă u lot lok la masă.
2a0b26008e	Kănd farizeju u văzut kă nu šu spălat mănjilje majnti ka kum ăj običaj alu židov, su apukat să mănănšji a farizeju su začudulit.
2a0b2700a5	Ali Domnu Isus ju zăs: “Aku voj farizeji pă dă nă afară cănjec kljištaru šă teru čišć, ali pă dă nontru voj ščec pljinj dă pulkučală šă relji.
2a0b280055	Voj făr dă firi! Nuj Dimizov kari u stvorulit vanjština, u stvorulit šă nutrina?
2a0b29007d	Maj benj dăđec milostinja avostră dăm tot sufljitu alu heje kari lji potrebno šje voj avec, atunšje vu fi kutotu čist.
2a0b2a00ee	Ali jao avovă farizejilor! Kă voj tari vă trudulec să dăđec desetina dăm tot začinurlje šă povrčur alu Dimizov, a nu băgăc sama dă pravdă šă ljubav alu Dimizov. Una trăbă să fašjec, a hajelantă să nu propustulešč.
2a0b2b0094	Ali jao avovă, farizejilor! Kă voj plăšjec lokurlje glavnă pă sastankur ăm sinagogă, šă pozdravalală ku poštovanje ăm varuš pă trgur.
2a0b2c0078	Jao avovă, kă voj ščec ka askunsă gropă pă kari ominji umblă a nu šćijă kă obredno ăs atunšje nečisti.”
2a0b2d0085	A unu dăm učitelj dă zakonu alu Mojsije u zăs alu Isus: “Učitelju, kănd svitešć aša, tu nji vređălešć šă pă noj.”
2a0b2e00eb	Isus u zăs: “Jao šă avovă učitelji dă zakonu alu Mojsije, kă punjec pă ominj maj mult teret dă pravilurlje alu vjera dă kit šje poći om purta, a voj nu gănđec njiš ku žježjitu mik să ažutăc dă teretula să dukă.
2a0b2f0084	Jao avovă! Kă voj gradalec spomenikur pă gropă alu proroci šă gănđec kă ku aje fišjec benji, a preci avoštri lju amurăt.
2a0b30008e	Aša voj svedočulec šă vă slagalec ku djela alu preci avoštri. Jej lju amurăt, a voj nastavalec ku lukru alor kănd gradalec spomenikur.
2a0b31008e	Dimizov ăm mudrostu aluj u zăs: ‘Ju uj măna pă prorokur šă pă apostolur šă orikic dăm jej ur fi amurăc a alci u fi progonulic.’
2a0b32008a	Daje dă la asta generacijă u fi tražalită sănžilje dă la toc proroci kari u fost vărsată dăm elši dă kănd su stvorulit svetu:
2a0b3300d2	su apuka dă la sănžilje alu Abel pănă la sănžilje alu Zaharija, kari u fost amurăt ăntri žrtvenik šă ăm svetinja dă Hram. Ju vă zăk: ‘Kă kutotu asta u fi tražalit dă la asta generacijă!’
2a0b3400d4	Jao avovă učitelji dă zakonu alu Mojsije! Daje kă voj ac lot ăndărăt čejilje dă kraljevstva alu Dimizov. Voj săngur nac mers ăm nontru šă ac sprečilit pă alci să tunji ăm nontru kănd gănđe.”
2a0b35009b	Dă pă šje u fužjit Isus dă pă lokula, učitelji dă zakonu alu Mojsije šă farizeji sur ăngănđit să mergă dă pă jăl să ăl ispitivălaskă.
2a0b360070	Gănđe să ăl apušji pă Isus ăm zamkă šje ar puće să zăkă protiv dă jăl numa să ăl dukă pă sud.
2a0c0100b8	Aša mulc ominj su sakupilit dă mar kălka una pă alt kic as re pă lănga Isus. Ali Isus elši u zăs alu učenici aluj: “Loc sama dă kvascu alu farizej! Ala kvas ăj licemjerje.
2a0c020052	Njimika nuj akupirit šje no fi dăskupirit, njiš una tajnă kari no fi šćută.
2a0c03009c	Aša dakă ac zăs šjeva ăm tunjerik su šći ăm lumină, šă dakă ac šupunjit šjeva ăm soba avostră aje isto u fi mužjit pă krovur dă kăš.”
2a0c040098	Isus u zăs: “Urtašji amej lasăcămă să vă zăk, nu vă fijă frikă dă eje kari numa vă poći amură tela šă nu poći njimika să vă fakă.
2a0c0500c6	Ju vuj zăšji dă šjinji trăbă să vă fijă frikă. Fijă vă frikă dă Dimizov kari poči să amori, atunšje vă poči vărlji ăm pakao. Da anume, dă jăl vă trăbă să vă fijă frikă.
2a0c06004c	Nus šinšj (5) vrăbuj văndući dă doj banj? Dimizov nu mujtă pă njime.
2a0c070075	A avovă čak šă păru pă kap vi umărat. Nu vă fijă frikă! Voj ščec maj vredni dă gărmadă dă vrăbuj.”
2a0c0800a6	Isus u zăs: “Šjinji gođ pă pămănt mu priznali pă minji ăm nenće alu ominj, Ju Fišjoru Omuluj isto uj priznali pă jăl ăm nenće lu anđelji alu Dimizov.
2a0c090064	Ala kari pă minji nu mu priznali pă pămănt ju muj odreknuli dă jăl la anđeljilje alu Dimizov.
2a0c0a00aa	Dakă bilo šjinji svitešći vorba protiv dă minji Fišjoru Omuluj aluje poći fi jirtat; ali dakă šjinjiva svitešči mišjunj dă Duhu Svănt, grehula no fi jirtat.
2a0c0b0088	Dakă vu adušji la sud ăm sinagogur šă la poglavicur šă vladarur, nu vă brigalec kum šă ku šje muj branali, ili šje să zăk.
2a0c0c0049	Kănd u vinji vreme, Duhu Svănt ću ănvăca šje trăbă să zăšj.”
2a0c0d0084	Unu dăm ominj ăm gărmadă u zăs alu Isus: “Učitelju ză alu fračilje amnjov să să ămperci ku minji šje anj kăpătat.”
2a0c0e006a	Isus u odbilit šă zăšje: “Omulji, šinji mu pus pă minji dă sudac, să ămpărc ăntri voj doj?”
2a0c0f00c0	Atunšje kănd u svătit alu toc kutotu, Isus u zăs: “Băgăc sama šă păzăcăvă dă pulkučală! Dakă šjinjiva ari mult, tod daje kustu aluj nuj siguran bez obzira kă ari kutotu.”
2a0c100076	Isus u spus maj una usporedbă: “Are akulo om găzdak făr dă firi kari ave tălek šă tălekula u adus mult plod.
2a0c11006b	Šă jăl šu zăs săngur aluj: ‘Šje să fak kă nam dăstul lok să puj ăndărăt šje mu kriskut?’
2a0c1200a4	Atunšje, jăl u zăs: ‘Aša uj fašji: Ju uj răstuna skladišturlje amelji šă uj gradali maj mari, dăstul dă mari să spremălesk kutotu šje mu kriskut.’
2a0c1300a4	Šă ju muj zăšji alu duša ame: ‘Aj mulći bunji stvarur aku, šă dă mulc ej šje ur vinji. Odmoruleščići, mănănkă šă be, šă ănfulušeščići!’
2a0c1400a8	Ali Dimizov ju zăs aluj: ‘Tu omulje făr dă firi! Mar ăm asta nopći uj šjire duša ata. Atunšje šjinji u ave korist dăm stvarurlje šje caj pus ăndărăt?’
2a0c150075	Aša păce omu kari ăš akulježi găzdăšijilje păntru jăl săngur, a nu su găzdašjit ăm oči alu Dimizov.”
2a0c1600bc	Kapu u zăs Isus alu učenici: “Daje vă zăk: voj nu trăbă să vă brigalec, dă kustu avostru, šă să fijec ăm brigur šje vic mănka, ili să vă brinulec ăm šje vic ămbrăka.
2a0c170051	Daje kă kustu ăj maj vrednă dă kit mănkare, šă tela maj mult dă kit colu.
2a0c1800c3	Numa ujtăcăvă la găgărašć. Jej njišj nu samănă, njišj nu akulježi. Jelji nari skladište ili šupă, šă tod daje Dimizov lji rănješći. Nu ščec voj maj vredni dă vrabujrljelje?
2a0c190037	Poči šjinjiva dăm voj ku brigurlje produžuli kustu?
2a0c1a0062	Dakă, nu pučec să făšjec niti maj măkăčelji, adăšje ščec ăm brigur dă kutotu ostalo?
2a0c1b00c5	Numa ujtăcăvă la flor ăm telek! Jelji niti să trudulešći niti fašji colji ali ju vă zăk, kă njiš Car Salomon ăm găzdăšije alor nu are ămbrăkat aša măndru ka florurlje ăm telek.
2a0c1c00a6	Ali dakă Dimizov dă dastafel măndremi alu jarbă kari kustă astăs, šă să bagă ăm fok, kit atunšje maj mult u da jăl avovă. O voj avec mikă ănkriđală!
2a0c1d0054	Dăm ala rănd nu vă gănđec šje vic mănka šă šje vic be. Nu vă uznemirilec!
2a0c1e007d	Dă kutotu aje să brinulešći ominj făr dă Dimizov. Ăngănđecăvă kă Tata avostru dăm nor šćijă šje vă trăbă.
2a0c1f0050	Šă anume tražalec kraljevstva alu Dimizov elši šă kutotu ostalo vu fi dat.
2a0c20006d	O mikă stadă, nuc fijă frikă, kă Tata avostru să ănfălušešći să vă apušji ăm kraljevstva aluj.
2a0c2100e3	Vinđec kutotu šje avec šă dăđec alu sărašj. Aša adunăcăvă tăšč kari nu su puće rupi, šă găzdăšijă să vă fijă ăm nor kari nu propadalešči, hunđi lotri nor puće vinji, niti găndašji să mănăšji!
2a0c220040	Daje kă sufljičilje avoštri u fi hunđi ăj blago avostru.”
2a0c23008c	Isus u zăs alu učenici: “Fijec spremni dă lukru, la să fijec opremilică šă ăm mănjilje avoštri lasă fijă luminjilje acăcaći.
2a0c240091	Aša u fi ka slugurlje kari u ašćiptat pă gospodaru aluj să să ăntorkă dă pă nuntă, spremni să ăj dăsvăkă kum u kukunji pă ušă.
2a0c2500c2	Măndremi alu eje slugur kari u fi skulac, kănd u vinji gospodaru! Anume ju vă zăk: Domnu šu punji săngur kintrinca să lji služulaskă šă lju punji să šadă la masă šă lju dvoruli.
2a0c260077	Šă kănd u vinji gospodaru ăm miržuku dă nopči ili dăspru zua šă lju afla aša, măndremi u fi alu ala slugur!
2a0c27008d	Slušulecămă dă asta: ka să šćijă gazda ăm kari šas u vinji lotru, jăl ar păză šă nar lăsa să ăj fijă provalalit ăm kasă.
2a0c280065	Voj isto trăbă să fijec spremni, kă ju Fišjoru Omuluj uj vinji ăm vremi kănd nu či nadali.”
2a0c290074	Petar atunšje lu ăntribat pă jăl: “Domnu spuj tu asta usporedbă păntru noj učenici, ili ăj păntru toc?”
2a0c2a00a2	Isus u zăs: “Šinji ăj ala vjernă šă kufiri upravitelj kari ăl postavalešći dă gospodar pă kasa, šă ăm pravă vremi u da mănkari alu toc ăm kasa?
2a0c2b0044	Măndremi alu ala sluga kari kănd u vinji gospodaru, u fašji aša.
2a0c2c0068	Dă anume, ju vă spuj kă gospodaru u odredilit alu ala sluga să vodulaskă ku kutotu imanje kari ari.
2a0c2d00b6	Ali dakă sluga šar zăšji ăm sufljituš: ‘Gospodaru, nu su ăntoršji aša păfriš’, šă atunšje să apušji să bată pă slugur šă să be, mănăšji šă să ambeći?
2a0c2e0097	Atunšje u vinji gospodaru alu sluga ăm šjas kari nu šćijec. Šă atunšje fărd dă milost lu kaznali, ju da sudbină ku alci una kari nus vjerni.
2a0c2f0093	Sluga kari šćijă šje gănđešći gospodaru, šă dakă nu fašji šă nu să pripremilešči dă dolasku aluj, jăl u kăpăta mulći luvalur.
2a0c300125	Ali dakă sluga nu šćijă voje alu gospodaru, šă fašji šjeva šje zaslužulešći kaznă, atunšje u kăpăta pucănji luvalur. Kă alu toc kari mult u fost dat, mult su ašćipta dă la jej, šă alu eje alu kari u fost mult dat ăm povjerenje, dă la eje šă maj mult u fi šjirut.”
2a0c310074	Isus u zăs: “Ju am vinjit să vărljesk fok dă sud pă pămănt, šă kum aš gănđi să să apušji să ardă!
2a0c320052	Trăbă majnti să mă bučez ku mukur. Kum mă mučulesk pă šje aje no trešji!
2a0c330062	Gănđec kă am vinjit să vă aduk putuljală pă pămănt ăntri ominj? Nu, ju am adus podjelă!
2a0c340071	Dă aku maj menkulo ăm kasa dă šinšj ominj ur fi ămpărcăc tri u fi pă parče ame šă doj protiv dă tri.
2a0c3500c6	Tatusu u fi protiv dă fišjoruš, šă fišjoru u fi protiv dă tatusu, mumăsa protiv dă fataš, a fata protiv dă mumăsa, šă sokra protiv dă njivastaš, šă njivasta protiv dă sokrăsa.”
2a0c3600b3	Kum svite alu gărmadă, Isus u zăs: “Kănd viđec njegri oblakur kă să răđika dă pă more pă zapad, voj odma zăšjec: ‘Astăs u fi plojă’, šă voj ščec u pravu.
2a0c370077	Šă kănd să apukă să bată văntu dăm pustinja la jug, odma zăšjec: ‘U fi zuva tari kaldă’, šă ăj aša.
2a0c38007e	Licemjerilor! Voj šćijec să čitalec znakurlje pă pămănt šă pă nor. Kum dă nu prišjipec šje aku să dogudulešči!
2a0c39003e	Voj ac trăbuji dăm haje avostru să šćijec šje ăj benji.
2a0c3a011b	Dăkă šjinjiva či optužulešći păntru dugu kari nac plăčit šă vă gănđešči să vă adukă la sud, ănšjarkă inka pă kalji să vij la ligizală majnti dă sud! Ar puće să či adukă la sudac, sudacu să či đe la oficir, šă oficiru či poći băgă ăm čemică.
2a0c3b0055	Ju vă zăk, kă akulo vi trăbuji să rămăj păn šje no fi plăčit toc banji.”
2a0d0100e1	Pă aje vremi orikic dăm regija Galileja ur vinjit la Isus šă jur spus dă Galilejci, a Pilat kari are rimski upravitelj u dat zapovjed pă jej să lji amori kănd jej prinosule žrtvur alu Dimizov ăm Hramu alu Jeruzalem.
2a0d020084	Isus u zăs: “Voj gănđec kă Galilejci ăs maj grešni dă bilo kari alci Galilejc, numa dăm ala rănd kă ur păcăt jej asta?
2a0d030060	Nu, uopće nu! Šă punjec ureći! Dăkă nu vic ănkăji voj toc isto aša vic fi duhovno morc.
2a0d040083	Šă gănđec voj kă eje osamnaest lumi kari ur fost amurăc kănd u kăzut tornju alu Siloam asre maj duvinj ominj ăm Jeruzalem?
2a0d050046	Nu, uopće nu! Dakă nu vic ănkăji, aša toc vic fi duhovno morc.”
2a0d0600b6	Isus lji spus asta usporedbă: “Are akulo unu om kari ave sămănat ăm vinograd ljemn dă smokvă šă jăl tot vinje šă să ujtă dăkă ăj plod pă ljemn ali nu afla njimika.
2a0d0700cd	Šă aša u zăs alu omula šje lukră ăm gard: ‘Ujtăći ajišje! Kă mar tri aj mă ujta pă ljemnusta să aflu plod šă nikad nu am aflat njimik. Tajăl ăndărăt! Adăšje ar čălti pămăntu?’
2a0d080080	Pă aje, omu šje lukra ăm gard u zăs: ‘Domnu, lasă maj unu aj să fijă. Ju uj kapali pă lăngă jăl šă uj punji gnoj.
2a0d090045	Dar atunšje u ave plod. Dăkă nu, poc să ăl taj ăndărăt.’”
2a0d0a003b	Pă zua dă sămbăta, Isus ănvăca ăm una dă sinagogur.
2a0d0b0090	Akulo are mujeri kari patale mar osamnaest ej, dă rov duh ăm je kari izazavale bičišug. Je are apljikată žjos šă nu să puće uspravali.
2a0d0c0055	Isus u skužulitu, šă ju zăs: “Mujeru, slobodnă ješć dăm bičišugu atov.”
2a0d0d0079	Atunšje Isus u pus mănjilje aluj pă je, šă je dăm turdată su uspravalit šă su apukat să đe hvală alu Dimizov.
2a0d0e0130	Ali zapovjedniku dă sinagogă are mirgiš daje kă Isus u ăntrimatu pă zuva dă sămbăta šă jăl su ăntors la eje ominj šă u zăs: “Ăs šinšj (6) zălji ăm una sămptămăna hunđi trăbă să lukri! Dakă gănđec să fijec sănătoš hajde pă una dăm elje zălji, a nu pă sămbăta.”
2a0d0f009c	A Domnu Isus u zăs: “Licemjerilor! Voj fišjec kănd dăzljăgec pă vašjilje šă pă măgari avoštri pă zuva dă sămbăta šă lji dušjec la apă?
2a0d1000aa	Ali asta mujeri, sămănca alu Abraham, kari Sotona u cănutu ljigată osamnaest ej šă nar ave pravo să fijă dizljigată dăm ala rănd kă pă zuva dă sămbăta?”
2a0d110098	Pă asta, toc eje kari să protivile as re rušănac. Toc alci ăm gărmadă sur ănfălušăt la toći măndri šă bunji stvarurlje šje Isus făšje.
2a0d120086	Isus u ăntribat: “Alu šjinji are slično kraljevstvo alu Dimizov? Kum samănă kraljevstva alu Dimizov? Ku šje să usporidălenj?
2a0d1300d4	Kă kraljevstvo alu Dimizov aj ka gorušičino sămănca kari ăj tari mikă pă kari om u lotu šă u sămănat ăm garduš šă u krešći šă u fost mari ljemn šă vrăbujilje u făkut skujbur ăm granur.”
2a0d140048	Jară u ăntribat: “Ku šje să usporidălenj kraljevstvo alu Dimizov?
2a0d150088	Kraljevstvo alu Dimizov ăj ka kum mujere ari kvasac să misălaskă mari količină dă făjnă, aša kutotu să să potă răđika.”
2a0d16005c	Isus putuvule ăm Jeruzalem, prošule ăm mulći varušur šă satur šă pă akulo ănvăca
2a0d170072	Atunšje šjinjiva lu ăntribat pă jăl: “Domnu u spasali Dimizov čar pucănj ominj?” Šă Isus u zăs alor:
2a0d180086	“Uša dă nor ăj uskă. Borulecăvă tari să tunăc ăm nontru. Ju vă pot zăšji kă mulc ur ănšjirka să tunji ali nor puće.
2a0d1900ef	Vreme u vinji kănd gospodaru dă kasa su riđika šă u ănćižji uša atunšje. Voj pă alta parći vic apuka să kukunjec šă vic aruga: ‘Domnu, dăsvă păntru noj.’ Šă vorba aluj u fi: ‘Ju nu šćuv dă hunđi ščec voj.’
2a0d1a007c	Voj vic apuka să zăšjec pă aje: ‘Ali noj anj but šă anj mănkat ku činji kănd ănvăcaj pă ulicurlje anoštri.’
2a0d1b007c	Šă jăl u zăšji maj undată: ‘Ju vam zăs kă nu šćuv dă hunđi ščec. Fužjec dă la minji, voj ominjilor rej!’
2a0d1c00ca	Da akulo vic plănžji šă vic kărcăji ku đinci šă vic fi mirgiš kănd vic viđe pă Abraham, Izak šă pă Jakov šă pă toc proroci ăm kraljevstva alu Dimizov, ali voj vic fi vărljic afară.
2a0d1d0081	Šă eje kari ur šăđe la masă pă nuntă ăm kraljevstva alu Dimizov ur vinji dă pă Istok, Zapad, Sjever, šă dă pă Jug.
2a0d1e0074	Băgăc sama kă orikic kari ăs aku maj pucăn važni ur fi maj mar, a hej kari ăs aku maj mar ur fi maj mišj.”
2a0d1f00b7	Orikic farizej ur vinjit la Isus ăm aje ista ză, să ăl ămpurušjaskă. Šă ju zăs: “Herod gănđešći să či amori. Dăm ala rănd lasă lokusta šă dući pă altu lok.”
2a0d2000d6	Isus u ăntors vorba: “Dušjecăvă šă zăšjec alu lisicurljelje: ‘Ju măn pă drašj afară šă ozdravalaskă pă bičež. Ju uj fašji aša astăs, šă mănji šă tek ăm treća zuva uj zavăršăli.’
2a0d210087	Ali ju trăbă să fjuv pă kalje astăs, mănji šă treća zuva, izgledalešči kă nu slobut proroku să mori afară dăm Jeruzalem.
2a0d2200ed	O Jeruzaleme, Jeruzaleme tu kari aj amurăt pă proroc šă aj vărljit petri pă eje kari Dimizov vu mănat la činji! Kiči răndur am gănđit să branalesk pă kupiji atej ka găjna pă pujiš dăsup haripilješ, ali voj nu gănđec!
2a0d2300a3	Ujtăći aku! Kasa ata ăj lăsată săngură golă. Šă nu mic viđe păn šje nu vic zăšji: ‘Blagoslovulit să fijă kari vinji ăm numilje alu Domnu!’”
2a0e010088	Undată Isus u mers să večeralaskă la kasa alu vođa dă farizej. Are pă zuva dă sămbăta šă jej să ujta pă jăl tari ku sama.
2a0e020046	Om ku bičišug dă umflală dăm apă su pojavalit dădănenće aluj.
2a0e0300b8	Isus u ăntribat pă učiteljur dă zakonu alu Mojsije šă pă farizeji šje asre akulo: “Ăj zakonito dă pă zakonu alu Mojsije să ozdravalaskă pă zuva dă sămbăta ili nu?”
2a0e040061	Jej tăšje, Isus pă aje u pus mănjilje pă omula, šă lu ozdravalit šă lu lăsat să fugă.
2a0e0500a3	Isus lju ăntribat: “Dăkă šjinjiva dăm voj ari fišjor ili pă vakă kari u kăzut ăm bunar adănkă nac skoči odma afară, šă pă zuva dă sămbăta?”
2a0e06002e	Pă aje, jej nu puće să uništilaskă vorba.
2a0e070089	Isus u băgat sama kum gošći kari asre čimac izabrale lokurlje helj maj ăm centră la masă. Isus lji ănvacă ku usporedbă pă jej:
2a0e0800a7	“Kănd ješć čimat dă la šjinjiva pă nuntă nu šăđec pă lok dă časni gošć. Domačinu ar puće să vi čimat pă šinjiva maj važni dă voj pă ala lok.
2a0e0900c0	Domačinu ar puće să vijă ku omula, šă să ac zăkă: ‘Urtaku amnjov, elši lokusta ăj păntru jăl’, šă atunšje tu ješć ăm rušănji. Vi trăbuji să či dušj pă zadnji lok.
2a0e0a0109	Aša kănd ješć čimat, dući šă akulježjic zadnji lok. Atunšje Domačinu ar puće să vijă šă să ac zăkă: ‘Urtaku amnjov, hajd maj ăm sus.’ Atunšje ăm asta slučaj tu vi puće să aj maj mult poštovanje ăm nenće alu urtašji atej šă gošć.
2a0e0b0060	A tot omu kari să răđika săngur u fi ponizilit, ali eje kari u fi ponizni u fi răđikac.”
2a0e0c00e9	Su ăntors la Domačin šă Isus u zăs: “Kănd pripremilešć večeră nu čima numa pă urtašjic, ili pă fračic, ili pă njamuc ili pă găzdašj susjedur, kă jej sigurno čur čimaći pă činji isto šă aša cu fi ăntors.
2a0e0d006c	Maj benji kănd fašj feštă čamălji pă sărašj să vij šă pă invaliž, šă pă ulož šă pă orb.
2a0e0e0085	Tu vi fi blagoslovulit, kă jej nuc poći ăntoršji ali Dimizov ču nagradali ăm nor pă zuva dă uskrsnuće dă pravedni ominj.”
2a0e0f0084	Kănd unu dăm ominjije la masă u auzăt, Jăl u zăs: “Blagoslovulit ăj ala kari u mănka pită ăm kraljevstva alu Dimizov!”
2a0e100063	Isus u ăntors vorba: “Undată are unu om kari u dat mari večeră. Multă lumi are čimat akulo.
2a0e11007d	Mar apropi dă večeră sluga u fost mănat la gošć să lji čemi: ‘Hajdec’, u zăs jăl: ‘kă kutotu ăj spremno!’
2a0e1200b5	Ali jej toc dăm jej sor apukat să ăš aflji izgovorur. Unu u zăs: ‘Ju am kumpărat telek, šă trăbă să mă duk să u văd. Mă arogă la činji, să zăšj săm jerći.’
2a0e130098	Alci u zăs: ‘Ju am kumpărat šinšj (5) perec dă bikan šă trăbă să mă dukă să ănšjerkă. Mă arogă la činji, să zăšj săm jerći.’
2a0e14004e	Treći om u zăs: ‘Ju baš mam ănsurat šă dăm ala rănd nu pot vinji.’
2a0e1500fd	Sluga u mers ăm napoj la gazda aluj šă ju spus kutotu. Asta lu mirgišit pă gazda šă jăl u zăs alu sluga aluj: ‘Ăngribešćići, dući pă ulicur šă ăm centru dă varuš šă adălji pă sărašj, ulož, invaliž šă pă orb să vijă.’
2a0e16004a	Kănd u făkut aje, gazda u javalit kă u făkut aje ali inka are maj lok.
2a0e170084	Atunšje ju zăs gazda alu sluga: ‘Aku dući ăm kot pă ulicur šă čamă šă fă să vijă, aša să fijă kasa ame umpljită.
2a0e180050	Kă njišj unu dăm eje elši kari asre čimac nor gusta dăm večera ame.’”
2a0e190050	Mulc ominj ăl sljedile pă jăl. Isus su ăntors ăm napoj šă u svătit alor:
2a0e1a00d9	“Bilo šinji dăm voj kari plašji maj tari pă tatusu pă mumăsa pă băšăcaš, pă kupijiš pă fraci šă pă sorălješ šă čak pă kustu aluj maj mult dă kit pă minji, nu poći să fijă učeniku amnjov.
2a0e1b009d	Dakă šjinjiva gănđešči să fijă učeniku amnjov, trăbă să dukă krušje aluj să mă sljedilaskă šă să fijă spremni să mori păntru minji.”
2a0e1c00ac	“Gănđecăvă aku dakă unu dăm voj gănđešći să fakă toranj, nu ac šăđe elši žjos šă să viđec dakă avec dăstul banj să ăl făšjec do kraja tornjula?
2a0e1d0095	Inače ar puće să fašj temeljurlje šă hej šje să ujtă la voj šar puće fašji šufă dăm voj daje kă nu avec dăstul banj să završălec.
2a0e1e0058	Jej ur zăšji: ‘Asta om su apukat să gradalaskă ali no putut să završălaskă!’
2a0e1f00ea	Ili ka kum kralju su spremili să mergă ăm bătajă ku altu kralj. Šă să nu šadă elši šă să gănđaskă dakă ku zešji (10) hiljada dă kătănj poći să ăl savladalaskă ku protivnikuš kari ari doj spešj (20) hiljada?
2a0e200095	Atunšje dakă nu poći să ăl savladalaskă u măna pă pregovarać kită ăj inka neprijatelju dă parći să ăntrebi dă uvjetur dă putuljală.
2a0e210062	Šă aša toc dăm voj dakă nu vic lăsa kutotu šje avec, nu poči să fijă učeniku amnjov.”
2a0e22005d	Isus u zăs: “Sari ăj bună stvar ali dăkă perđi izu, ku šje poc ăntoršji bălureme?
2a0e23008d	Nuj bună atunšje njiš dă pămănt njiš dă šrot. Lume numa u vărlješći ăndărăt. Punjec ureći voj kari avec ureći să auzăc!”
2a0f010067	Pălăngă Isus su okupulit tari mulc carinici šă tari mari grešnici să pujă ureći la vorba aluj.
2a0f0200a6	Farizeji šă učitelji dă zakonu alu Mojsije sur apukat să ăl gumunjaskă, šă jej zăšje: “Asta om să družulešći ku grešnici, šă mănănkă ku jej.”
2a0f030025	Daje Isus lji spunji asta usporedbă:
2a0f0400ba	“Dakă šjinjiva dăm voj ari sto birš šă să perđi una dăm jelji, nac lăsa pă ešće devedeset devet ăm pustulot, šă ac meržji dă pă aje una su kutăc păn šje nac afla?
2a0f05003c	Šă kănd vic afla, aj dušji pă umirilje ku fălušăjă.
2a0f0600af	Atunšje ac meržji akasă, vic čima pă urtašjic šă pă susjedi avoštri šă ac zăšji: ‘Ănfălušăcăvă ku minji, kă am aflat pă birka ame kari are pirdută!’
2a0f0700af	Ju vă zăk, ku fi maj mari fulušăjă pă nor kănd su ănkăji unu grešnik, nego dă devedeset devet (99) pravednikur kari nu lji trăbă ănkăjală, aša jej gănđe.”
2a0f0800c8	Isus maj zăšji: “Ili haj să zăšenj kă una mujeri ari zešji (10) banj dăm aržjint šă atunšje unu dăm jej perđi. Nu acăcă lumina šă mătura podu šă u kuta banj, păn šje nu află?
2a0f0900c2	Šă kănd u afla banj dăm aržjint părdut, je šu čima pă urtašjilje alji šă pă susjedurlje una, šă u zăšji: ‘Ănfălušăcăvă ku minji, kă ju am aflat banji kari am pirdut!’
2a0f0a0085	Ju vă pot zăšji kă ăj isto aša ăntră anđelji alu Dimizov. Dakă să ănkăješći unu grešnik, jej să ănfălušešći.”
2a0f0b0030	Isus u zăs: “Are unu om kari ave doj fišjor.
2a0f0c008b	Hăl maj tănăr u zăs alu tatusu: ‘Tată, dăm dio šje ăm pripadalešći.’ Aša tata aluj u ămpărcăt kutotu šje ave ăntri jej.
2a0f0d00b5	Dă pă dovă tri zălji, fišjoru hăl maj tănăr u akuljes kutotu šje ave šă su pus pă kalji să mergă dăparći šă akulo u čiltit kutotu šje ave, čilte făr dă gănd.
2a0f0e0069	Kănd u čiltit kutotu, mari fomi u vinjit pă pămăntu hunđi are jăl, šă su aflat ăm sărăšijă.
2a0f0f005a	Aša u mers la unu om ăm pămăntula kari lu mănat ăm telek să aj rănjăskă poršji.
2a0f100071	Aluj ji are aša fomi dă šu kivinjit să mănăšji dăm ha šje mănka poršji, šă njime nuj dăđe njimika.
2a0f11008f	Dă pă aje jăl šu vinjit ăm firi. Jăl u zăs: Tata amnjov ari mulći slugur šă jej ari um boglă dă mănkari a ju ajišje mor dă fomi!
2a0f12008a	Ju muj skula šă uj meržji la tata amnjov šă ju zăšji: ‘Tata amnjov, ju am zgrešilit protiv dă činji, šă alu Dimizov ăm nor.
2a0f13005d	Ju nu mes maj mult vredan să fjuv čimat fišjoru atov. O lasămă să fjuv radniku atov!’
2a0f1400d8	Atunšje su skulat šă u mers la tatusu. Ali mar kănd are inka dăparći dă la kasa alu tata aluj, tatusu lu văzut šă lu apukat mila dă jăl. Tatusu u aljirgat la jăl, lu ăngărgăjet šă ăl surătat tari.
2a0f15009b	Fišjoru ju zăs: ‘Tata amnjov, ju am zgrešilit protiv dă činji šă alu Dimizovu ăm nor. Ju nu mes maj mult vredan să fjuv čimat fišjoru atov.’
2a0f1600ab	Tatusu u zăs alu slugurlje aluj: ‘Dušjec friš šă aflăc maj bunji colji šă punjec pă jăl, dăđecăj virigă dă măna aluj, šă cipiliš dă pišjorilje aluj.
2a0f170071	Šă apukăc pă maj măndru rănjită vakă šă amurăcu, atunšje lasă să mănkănj šă să fijenj făloš.
2a0f1800a8	Adăšje? Dăm ala rănd kă astăs fišjoru amnjov are mort, a aku kustă ăm napoj! Jăl are pirdut šă aku su aflat!’ Aša jej sur apukat să să ănfălušaskă.
2a0f190082	Maj bătărn fišjor are ăm telek. Jăl vinje akasă šă kum vinje maj apropi dă udvar, jăl puće să audă muzikă šă žok.
2a0f1a0040	Aša u čimat pă unu dăm slugur šă u ăntribat šje ăj aje.
