2800000006	Matayo
2b071f008c	Wantu wangi mwe dia zumwezumwe da wantu nee wamzumiiya na kugombeka, “Ivi, Klistu akeza endaagosoe ntangio vikuu kusima ekugosoazo uyu?”
2b07200076	Mafalisayo wawategeeza wantu wakapokosa mbui izo za Yesu, aho wowo hamwe na waviki wakuu wakawaagiiya wagoji wamgwiye.
2b07210061	Yesu akamba, “Nikeaho na nywie kwa kisingi kijihi, nikabinda nendaniuye kwa yuda mwekuniagiiya.
2b07220052	Mwenda mniondeze akini khamna mnione na hada nendahoniwe, nywie kwamdaha kubua.”
2b072300b7	Waongoeezi wa Kiyahudi wakauzana wowo kwa wowo, “Mntu uyu enda aite kuhi ambaho khatina tidahe kumuona? Endaaite kwa Wayahudi wekuambazikao gatigati ya Wagiiki na kuwahinya Wagiiki?
2b07240079	Ivi akunda kugombeka mbwai agombekaho, mwenda mniondeze akini khamna mnione na hada nendaho niwe nywie khamdaha kubua.”
2b0725008b	Msi wa kisiikizi wa sikukhuu iyo nee ni msi maalum, Yesu akagooka, akagombeka kwa mgutio mkuu, “Mtozwa ni khiu na eze kwangu adomee mazi,
2b07260086	inga yagombekavyo Maandiko ya Muungu, ‘Mnizumiiya miye, vizigizigi vya mazi ya ugima vyenda vimwamwaike kulawa mwe moyo wakwe.’”
2b07270084	Kagombeka ayo kuusu Muye kwa wada wamzumiiao yee wendawamhokee, kisingi icho Muye khazati kweza, kwa ivyo Yesu nee khazati atogolwe.
2b0728004d	Wantu watuhu he dia zumwezumwe wategeeza mbui izo, “Kwei mntu uyu Muoni.”
2b07290071	Watuhu wamba, “Uyu nee Klistu.” Akini watuhu wamba, “Yadahika viivihi Klistu akalawiiya mwe si ya Galilaya!
2b072a0083	Maandiko ya Muungu yamba kuwa, Klistu endaalawiiye he muango wa Seuta Daudi, na endaavyaigwe Betilehemu mzi ekuwao akekaa Daudi.”
2b072b0041	Nee kwalawiiya kwepanga kwaajii yakwe he dia zumwezumwe da wantu.
2b072c0052	Wantu watuhu nee wakoondeza kumgwiya Yesu, akini khahana mntu mwekugeeza kumgwiya.
2b072d0069	Naho wada wagoji wakauya kwa waviki wakuu na Mafalisayo na wakauzwa, “Kwa mbwai khamwekumweeta Yesu?”
2b072e005a	Wagoji wakawatambaisa, “Khahana mntu ekulawiyae na kugombeka mbui khuu inga mntu uyu!”
2b072f0034	Mafalisayo wakawauza, “Ivi nywie nanywi mtiiwa?”
2b07300056	“Ivi, mwammanya mwoongoezi yoyose, hambu yumwe wa Mafalisayo mwekumzumiiya mntu uyu?
2b0731005e	Akini zumwezumwe da wantu wamzumiiao, khawamanya miagiiyo ya Musa, kubadiwa lazi na Muungu.”
2b0732004e	Yumwe yao kawa Nikodemo uyo nee mwekumbasa Yesu na kio, naho nee mwekugombeka.
2b07330080	“Miagiiyo tekwekhigwayo na Muungu kwembokea Musa yatiemeza kumuamuiiya mntu kabla ya kumtegeeza na kumanya kia ekugosoacho.”
2b07340099	Nawo wakamtambaisa, “Wee nawe kulawa si ya Galilaya? Ni vyedi, kayasunguumanye Maandiko ya Muungu nawe wendauone kuwa Galilaya khakulawa katu muoni.”
2b0735002d	Naho wose wakahauka, kiya mntu akaita kwakwe.
2b08010028	Akini Yesu akaita he muima wa Mizaituni.
2b08020068	Kioi dakwe keokeo, Yesu nee aita vituhu kwe Nyumba ya Muungu, wantu wose wakambasa, nae akekaa akahinya.
2b0803006d	Naho Wahinya wa miagiiyo na Mafalisayo wakamweeteya mvyee yumwe mwekutozwa heugoni, wakamgoosa gatigati yawo.
2b0804003b	Nee wamuuza, “Mhinyi!” “Mvyee uyu timbwiiya he ugoni.
2b08050068	Mwe miagiiyo yetu Musa katiagiiya mvyee inga uyu atoigwe maiwe adi auye na nyuma, tambe nawe wambaze?”
2b08060072	Wowo wagombeka ivyo, ili wapate mbui yendayoiwatende wamuahiye masa. Akini Yesu akenama na kuaandika asi kwa chaa.
2b08070070	Wekutendesaho kumuuza, Yesu akenuka akawamba, “Yumwe yenu mwesekuwa na mavigaviga na avoke kumtambikia iwe.”
2b08080037	Naho akenama vituhu, na kuandika ahosi kwa chaa chakwe.
2b0809007b	Wekutegeezaho ayo, wakavoka kuhauka yumweyumwe, wakaongoa wadaa, Yesu akasigaa ikedu kidege na yuda mvyee kagooka hadahada.
2b080a0068	Yesu ekwenukaho akamuuza yuda mvyee, “Wahahi wada wantu? Ivi khahana katu ata yumwe mwekukuamuiiya?”
2b080b0091	Uyo mvyee akamtambaisa, “Zumbe khahana ata yumwe!” Na Yesu akamwamba, “Miye nami khinanikuamuiiye, hita na usekugosoa mavigaviga vituhu.”
2b080c00bc	Yesu akatamwiiya nao vituhu, akawamba, “Mie nee ung'azi wa inusi, yoyose anibasae endaawe na ung'azi umuongoeae mwe ugima wa misi yose kwesiho kisiikizi, naho khanaende mwe kiza katu.”
2b080d006c	Mafalisayo wakamwamba kwei Yesu, “Mbui zako wegombekea mwenye, ivyo khahana mntu akuvuhuziae mbui zako.”
2b080e00a0	Yesu akawatambaisa, “Ata inga nevuhuzia mwenye, yada nigombekayo ni ya kwei, kwaviya namanya nilawako na niitako, akini nywie khammanya nilawako wala niitako.
2b080f0052	Nywinywi mwaamuiiya wantu kwakuwakauwa viya wagosoavyo, akini mie khiamuiiya mntu.
2b0810006a	Etiho nikaamuiiya, uwamuiiyo wangu ni kwei, kwa ivyo miye khio ikedu, Tate mwekuniagiiya yu hamwe na miye.
2b0811004b	Iyandikwa mwe miagiiyo yenu, kuwa uvuhuzi wa wantu waidi, mbui iyo ni kwei.
2b0812003e	Miye nevuhuzia mwenye na Tate mwekuniagiiya nae anivuhuzia.”
2b0813009e	Aho wakamuuza Yesu, “Tati yako yu hahi.” Yesu akawatambaisa, “Nywie khamnimanya miye naho khamummanya Tate, ati nee mkanimanya nee mkammanya na Tate.”
2b08140097	Yesu kagombeka mbui izo mwe chumba cha kiikizo, ekuwaho akahinya kwe Nyumba ya Muungu, naho khahana mntu mwekumgwiya, kwaviya mda wakwe khauzati kubua.
2b08150096	Yesu akawamba vituhu, “Miye naita na nywie mwenda mniondeze, akini mwenda muuye na nyuma kwa mavigaviga yenu, niitako miye, nywie khamdaha kweza.”
2b08160061	Waongoeezi wa Kiyahudi wakauzana, “Ivi endaekome mwenye? Kwambwai amba, niitako khamna mbue.”
2b0817007f	Yesu akawamba, “Nywie mlawa ahaaha asi, miye nalawa uwanga kwa Muungu, nywie ni wa mwe inusi inu, miye khio wa mwe inusi inu.
2b081800a0	Nee mana nikawamba, ‘mwenda muuye na nyuma he mavigaviga yenu mkesekuzumiiya kuwa miye nee mweaho ambae niaho mwenda muuye na nyuma kwa mavigaviga yenu.’”
2b08190065	Wowo wakamuuza Yesu, “Wee ni ndai?” Yesu akawatambaisa, “Miye nee yuda nekuwagombekae aho bosi.
2b081a009e	Ninayo mangi ya kugombeka na kuwamuiiya uwanga yenu, akini yuda mwekuniagiiya ni kwei nami nawamba wantu wainusi mbui ziyadu nekuzitegeezazo kulawa kwakwe.”
2b081b0048	Khawekuva ati Yesu kagombeka nawo kuusu Tati yakwe wa uwanga kwa Muungu.
2b081c00b5	Yesu akawamba, “Mwendaho mmwenue Mwana wa Mntu aho ndiho mwendaho mmanye, ‘Mie nee uyo’ na kuwa khigosoa chochose mie kwa udaho wangu akini nagombekadu yada Tate ekunihinyayo.
2b081d0066	Yuda mwekuniagiiya yuhamwe namiye, yee khekunibada ikedu kwaviya nagosoa yada yamtamiayo misi yose.”
2b081e0031	Ekubindaho kugombeka ayo wantu wangi wakamzumiia.
2b081f0068	Yesu akawamba wada Wayahudi wamzumiiao, “Ati mkayatozeeza mahinyo yangu, mwendamuwe wahina wangu kwei.
2b08200056	Naho Mwenda mmanye kwei, kwasia ya ukwei uwo Muungu eza kuwaekea kulawa mwe utumwa.”
2b0821007a	Wowo wakamuuza, “Swie tiuvyazi wa Ibulahimu na khatizati katu kuwa watumwa wa mntu yawa viivihi ukamba tenda tiekewe?”
2b08220057	Yesu akawatambaisa, “Nawamba kwei kia mntu mgosoa mavigaviga ni mtumwa wa mavigaviga.
2b08230053	Mtumwa khana chekao cha kwekaa mwe nyumba, akini Mwana anacho chekao kisingi chose.
2b08240053	Inga Mwana akawaekea kulawa mwe utumwa wa mavigaviga, mwenda muwe muekewa kweikwei.
2b08250060	Namanya nywie ni muango wa Ibulahimu, na ivyo mwaondeza kunikoma kwaviya muyaemea mahinyo yangu.
2b0826005d	Miye nagombeka ekunionyeshayo Tate, akini nywie mwagosoa yada yekugombekwayo na Tati yenu.”
2b08270093	Wowo wakamtambaisa, “Swie tiwana wa Ibulahimu.” Yesu akawamba, “Inga nywie ni wana wa Abulahamu, nee mkagosoa inga yada ekugosoayo Abulahamu.
2b08280065	Nawamba ukwei, nekuutegeezao kwa Muungu, na ivyo nywie mwaondeza kunikoma, Ibulahimu khekugosoa ivyo.
2b0829008b	Nywie mwagosoa mbui ziyaziya ekugosoazo tati yenu.” Wowo wakamwamba, “Swie khio wanahalamu na tinae Tate yumwedu na nee Muungu yetu!”
2b082a00aa	Yesu akawamba, “Inga Muungu nee tati yenu nee mkanikundisa, kwaviya miye nalawa kwa Muungu isasa niaha, ncheekweza kwa udaho wangu mwenye, iya yee Muungu mwekuniagiiya.
2b082b0046	Kwa mbwai khamva ayo nigombekayo? Kwaviya muemea kutegeeza mbui yangu.
2b082c0111	Nywie ni wana wa tati yenu Ibiisi mwaondeza kugosoa mbui akundazo tati yenu. Yee kawa mkomaji kuvokea aho bosi, wala khekugooka mwe ukwei, kwaviya kwei khaimo umo mwakwe. Kia agombekaho uhokho, agombeka uhokho kwaajii nee eivyo, kwaviya yee ni mhokho na tate wa uwo uhokho.
2b082d003d	Akini mie nagombeka ukwei, nee kiekacho nywie msekunizumiiya.
2b082e0067	Yuhi gatigati yenu adahae kumanya ati mie nina mavigaviga? Ati nagombeka ukwei kwa mbwai khamnizumiiya?
2b082f0063	Mntu wa Muungu ategeeza mbui za Muungu akini nywie khamtegeeza, ivyo nywie khio wantu wa Muungu.”
2b0830005d	Wayahudi wakamtambaisa Yesu, “Uwo khatekugombeka ukwei ati wee umsamalia naho una zaiko?”
2b0831005b	Yesu akawatambaisa, “Mie khina mazaiko, mie namtegeeza Tate, iya nywie khamnitegeeza mie.
2b08320070	Miye khiondeza wantu wanitunye akini yuaho akundae wantu wanitunye na yee nee mwaamua inga nagosoa ikundigwavyo.
2b0833004b	Kwei nawamba, mwekutozeeza mbui zangu khana auye na nyuma kisingi chose.”
2b083400b5	Aho Wayahudi wakamba, “Isasa tamanya kwei kuwa wee una zaiko! Ibulahimu kauya na nyuma, Waoni nawo wauya na nyuma, wee wamba mtozeeza mbui zangu khana auye na nyuma kisingi chose.
2b0835007d	Ivi wetenda umkuu kusima tati yetu Ibulahimu mwe kuuya na nyuma? Na waoni nawo wauya na nyuma, asa wee wetenda kuwa undai?”
2b08360084	Yesu akawatambaisa, “Inga nikefena mwenye, kwetogoa kwangu ni bue. Akini tate yangu uyo mgombekaye nee Muungu yenu, nee anitogoae.
2b08370080	Nywie khamzati kummanya akini mie nammanya, nikamba khimmanya nendaniwe mhokho inga nywinywi, mie nammanya na natoza mbui yakwe.
2b08380074	Baba yenu Ibulahimu kawa na nyemi muno kumanya kuwa miye nendaneze. Neekawa inga kaniona, nee kawa na nyemi muno.”
2b08390063	Aho Wayahudi wakamwamba, “Wee khuzati kubuza myaka makumi mashano nawe kumwona kuhi Ibulahimu?”
2b083a005b	Yesu akawamba, “Kwei nawamba kisingi Ibulahimu khazati kuvyaigwa, ‘Mie nee Niuko.’”
2b083b0053	Aho wakadoa maiwe ili wamtambikie, akini Yesu akefisa akalawa kwe Nyumba ya Muungu.
2b0901003d	Yesu ekuaho akemboka, akamuona mntu yumwe mwekuvyaigwa tuntu.
2b0902007a	Aho, wahina wakwe wakamuuza, “Mhinya! Ni yuhi mwekugosoa mavigaviga, mntu uyu hambu wavyazi wakwe ata avyaigwe tuntu?”
2b090300b6	Yesu akawatambaisa, “Mbui inu khayokulawiiya kwaajii ya mavigaviga yakwe wala mavigaviga ya wavyazi wakwe, iya kavyaigwa tuntu ili udaho wa Muungu uoneke ukagosoa ndima umo mwakwe.
2b09040075	Kukawa kuke musi takundigwa titendese kugosoa ndima za yuda mwekuniagiiya, mana kio cheza mntu khadaha kugosoa ndima.
2b09050033	Kisingi nike mwe inusi, mie ni ung'azi wa inusi.”
2b09060064	Ekubindaho kugombeka ayo, akaswa ovu ahosi, akagosoa ntope kwa dia ovu, akamsisa yuda tuntu he meso.
2b09070093	Akamwamba, “Hita ukesunte cheni he tondoo da mazi da siloamu” mana ya zina idi ni mwekuagiiwa, aho yuda tuntu akaita, akesunta akauya uku aona.
2b09080098	Naho wahehi yakwe, na wada wekuwao wakammanya aho bosi kawa mkiwa mwekuwa akaombeza, wakamba, “Ivi, uyu khie yuda mkiwa mwekuwa akekaa na kuombeza?”
2b09090078	Wamwe wao wakamba, “Ndie.” Watuhu wakamba, “Khio iya waigana nae.” Akini yuda ekuae khaona akamba “Ni miye.”
2b090a003b	Nae wakamuuza “Isasa meso yako yadaha vivihi kugubuka?”
2b090b00ab	Naye akawatambaisa, “Yuda mntu etangwae Yesu, kagosoa ntope akanisisa mwe meso na kunamba, hita ukesunte he tondoo da siloamu, aho nee naita nikesunta nikadaha kuona.”
2b090c0040	Wakamuuza, “Yee yu hahi?” Akawatambaisa, “Mie khimanya.”
2b090d0035	Nee wamwegaa yuda mntu mwekuwae tuntu kwa mafalisayo.
2b090e004e	Msi uwo Yesu ekugosoaho ntope na kumgubua meso mntu uyo iwa Msi wa Kuhumwiiza.
2b090f0081	Naho mafalisayo wakamuuza mntu uyo, “Kudaha viivihi kuona? Akawamba kanisisa ntope mwe meso, nami nikesunta, na isasa naona.”
2b091000f2	Wamwe wa Mafalisayo wakamba, “Mntu uyu khee kulawa kwa Muungu mana khatoza miagiiyo ya Msi wa Kuhumwiiza.” Akini watuhu wakamba, “Mntu mwenye mavigaviga adaha kugosoa viivihi utangio inga unu?” Ivyo Mafalisayo khawekwevana wowo wenye.
2b0911008a	Wakamuuza vituhu yuda mwekuwa tuntu, “Kwa kuwa kakugubua meso wambaze uwanga ya mntu uyo?” Nae akawamba, “Yee ni Muoni wa Muungu.”
2b0912007b	Waongoezi wa Kiyahudi khawekumzumiiya ati mntu uyo nee kawa tuntu aho bosi, na isasa aona, adi wekuwetangaho wavyazi wakwe.
2b0913006e	Aho, wakawauza, awo wavyazi, “Uyu ni yuda mwana yenu mwekugombekae kavyaigwa tuntu? Kadaha viivihi kuona?”
2b0914004c	Wavyazi wakwe wakatambaisa, “Tamanya uyu ni mwana yetu na kavyaigwa tuntu.
2b09150094	Akini kadaha viivihi kuona, khatimanya, nahodu khatimmanya yuda mwekumgubwiiya meso, muuzeni yee mwenye ni mntu mgima adaha kugombeka yee mwenye.”
2b091600bb	Wavyazi wakwe wamba ivyo kwa kuwaogoha waongoeezi wa Kiyahudi, kwa kuwa waongoeezi awo wevana kae, kuwa mntu yoyose agombeke Yesu nee Klistu, endaaguuswe he Nyumba ya kukintania Wayahudi.
2b09170040	Nee mana wavyazi wakwe wakamba, “Yee ni mntu mgima muuzeni.”
2b0918008f	Naho wakamwetanga vituhu yuda mwekuwa tuntu, wakamwamba, “Gombeka ukwei mwekhe Muungu Ukuu swie tamanya ati mntu uyu ni mwenye mavigaviga.”
2b0919007d	Yee akatambaisa, “Ati ni mwenye mavigaviga miye khimanya, akini kintu kimwe nakimanya, cheekuwa nikaona, na isasa naona!”
2b091a0048	Aho wakamuuza, “Kakugosweea mbwai? Ayo meso yako kayagubua viivihi?”
2b091b0097	Uyo mntu akawatambaisa, “Khiwamba kae na nywie khamwekunitegeeza, kwa mbwai mwakunda kutegeeza vituhu? Ivi, mwakunda na nywie mtende wahina wakwe?”
2b091c006f	Akini wowo waongoezi wa Wayahudi wakamdumua, wakamba, “Wee nawe ni mhina wakwe, akini swie ni wahina wa Musa.
2b091d0059	Swie tamanya kuwa Muungu kagombeka na Musa, akini mntu uyu khatimmanya kalawiiya kuhi.”
2b091e006c	Naye akatambaisa, “Inu ni mbui ya kuhondomaza! Nywie khammanya kalawiiya kuhi, akini kanigubua meso yangu!
2b091f0088	Tamanya kuwa Muungu khawategeeza wantu wenye mavigaviga, iya amtegeeza yoyose, mwenye hofu ya kumwogoha Muungu na kugosoa viya akundayo.
2b09200056	Kuvokea aho bosi wa inusi, khatizati kutegeeza kuwa mntu kamhonya yoyose ekuwae tuntu.
2b09210047	Inga mntu uyu kheekulawa kwa Muungu kheekuwa adahe kugosoa chochose.”
2b0922008f	Wowo wakamtambaisa, “Wee kuvyaigwa na kweewa he mavigaviga wadaha viivihi kutihinya swie?” Aho wakamguusa he Nyumba ya kukintania Wayahudi.
2b092300a8	Yesu ekusikiaho kuwa wamguusa mntu uyo he Nyumba ya kukintania Wayahudi, akaita kumuondeza. Kisingi ekumbwiiaho akamuuza, akamba “Ivi wee wamzumiiya Mwana wa Mntu?”
2b09240045	Uyo mntu akamtambaisa, “Mkuu nambiya ni ndai, nidahe kumzumiiya.”
2b0925003e	Yesu akamwamba, “Kumwona kae na nee agombekae nawe isasa.”
2b0926004b	Aho uyo mntu akamba, “Zumbe, Nazumiiya” akamkintia mavindi na kumvikia.
2b0927009b	Yesu akamba, “Miye ncheza mwe inusi kwaajii ya kuwekha sugusa wantu, ili wantu wada wesaokuona wadahe kuona na wamamaakhanyao waona, wesekudaha kuona.”
2b09280063	Wamwe wa Mafalisayo wekuwao hamwe nae, nee wasikia mbui izo wakamuuza, “Tambe swie ni matuntu?”
2b09290097	Yesu akawatambaisa, “Ati nee nimatuntu, neekhamwekuwa na mavigaviga, akini isasa nywie mwamba, ‘Swie taona,’ na iyo yaonyesha ati mke na masa.”
2b0a01009c	Yesu akawamba, “Nawamba ukwei, yoyose yuda mwesaekwengia mwe dewa da ngoto kwa kwembokea he uvi, iya ahenya na kwengia sia ntuhu, uyo ni mbavi na mhokaji.
2b0a020043	Akini mwengia kwa kwembokea he uvi wa dewa, uyo nee muisi wa ngoto.
2b0a03007c	Mgoji wa dewa amvugwiiya, na ngoto ava mgutio wakwe, na awetanga ngoto zakwe kia yumwe kwa zina dakwe, na kuwalavya chongoi.
2b0a04005e	Akabinda kuwalavya chongoi, aziongweeya na awo ngoto wamtongea, kwaviya waumanya mgutio wakwe.
2b0a05005f	Ngoto izo khazidaha kutongea muisi mgeni, iya wendawamguuke kwaviya khawamanya mgutio wakwe.”
2b0a060044	Yesu akawamba msimo uwo akini wowo khawekumanya ekukundavyo kuwamba.
2b0a07003e	Yesu akagombeka vituhu, “Kwei nawamba, miye ni uvi wa ngoto.
2b0a080059	Wada watuhu wose wekuniongweeao miye ni wabavi na wahokaji, akini ngoto khawekuwategeeza.
2b0a09007c	Miye ni inga uvi, mntu yoyose mwengia kwembokea kwangu endaaoholwe, endaengiye na kulawa chongoi na endaapate kia akundacho.
2b0a0a006b	Mbavi eza kwa kuondeza kubawa na kukoma, na kubananga. Miye ncheza ili muwe na ugima, naho wawe nao mwingi.
2b0a0b0060	“Miye ni muisi yedi. Muisi yedi ni yuda azumiiyae kuulavya ugima wakwe kwaajii ya ngoto zakwe.
2b0a0c00be	Mntu agosoae ndima ya kibauwa cha kuisa ngoto ili ekhigwe hea naho ngoto khio mai yakwe, aonaho kui da mzituni dikeza, abada ngoto na kuguuka, naho kui da mzituni dawagwiya na kuwamwaganisa.
2b0a0d004e	Yee khapatiiza kintu kuusu ngoto, kwaviya yee ni mkibauwa apatiiza kuihwa hea.
2b0a0e0042	Miye ni muisi yedi wada wakwangu nawamanya, na wakwangu wanimanya.
2b0a0f0073	Inga Tate animanyavyo, ivyoivyo na miye nammanya Tate, miye nazumiiya ata kuulavya ugima wangu ili ngoto wasekwaga.
2b0a10009c	Naho ninao ngoto watuhu, awo khawamo mwe dewa dangu, awo nakundigwa kuwaeta, naho wenda wategeeze mgutio wangu, kwenda kuwe na tintimo dimwe na muisi yumwe.
2b0a11005d	“Tate anikundisa kwaviya miye mwenye naulavya ugima wangu, ili nidahe kuwa na ugima vituhu.
2b0a1200ac	Khahana mntu mnihoka ugima wangu, miye naulavya kwa kukunda kwangu mwenye. Ninao udaho wa kuulavya na udaho wa kuudoa vituhu, mwiko unu nee Tate ekunigombekavyo nigosoe.”
2b0a130046	Wekusikiaho mbui izo kukalawiiya kwepanga vituhu gatigati ya Wayahudi.
2b0a14004c	Wangi wao wakamba, “Ana zaiko uyu, naho ni mkiau! Kwa mbwai kumtegeeza?”
2b0a15006d	Wantu watuhu wakamba, “Izi khizo mbui za mntu mwenye zaiko, kwaani zaiko dadaha kugubua meso ya matuntu?”
2b0a16005d	Uko Yelusalemu nee kuwa na sikukhuu ya kuvugua Nyumba ya Muungu, kisingi icho kiwa cha pheho.
2b0a17003f	Yesu nae kawa akenda he Nyumba ya Muungu he ukumbi wa Selemani.
2b0a180071	Wayahudi wakamuikia bunga wakamuuza, “Watibada mwemamaakhanyi adi ini? Ati wee ni Klistu isasa tambie ukwei.”
2b0a190080	Yesu akawatambaisa, “Khiwagombeka kae akini khamwekuzumiiya, ndima nizigosoazo ni kwa udaho wa zina da Tate yangu zanivuhuzia.
2b0a1a0038	Akini nywie khamzumiiya, kwaivyo nywie khio ngoto zangu.
2b0a1b0044	Ngoto zangu zategeeza mgutio wangu, miye nawamanya, nawo wanitongea.
2b0a1c0081	Miye nawekha ugima wa misi yose kwesiho kisiikizi, naho khawana wage kisingi chose, wala khahana mntu mdaha kuwadoa kulawa hangu.
2b0a1d0066	Tate yangu nee mwekunekha awo, ni mkuu kusima wose, naho khahana mntu mdaha kuwadoa he mikono ya Tate.
2b0a1e001f	Miye na Tate ni kintu kimwe.”
2b0a1f002f	Wayahudi wakadoa maiwe wamtambikie ili wamkome.
2b0a200067	Yesu akawamba, “Khiwaonyesha ndima nyingi zilawazo kwa Tate, ni kihi icho kimiekacho mnitoe maiwe?”
2b0a2100a3	Wayahudi wakamtambaisa, “Khatikutoa maiwe kwaajii ya ndima ntana, iya ni kwa kumkufuu Muungu! Kwaviya wetenda u Muungu ikawa wee ni mntu du inga wantu watuhu.”
2b0a220062	Yesu akawatambaisa, “Iyandikwa mwe miagiiyo yenu kuwa, Muungu kagombeka, ‘Nywie ni miuungu.’
2b0a230071	Muungu kawetanga miuungu wada wekwekhigwao mbui zakwe, tamanya kuwa Maandiko ya Muungu yagombeka ukwei misi yose.
2b0a2400a1	Ivi, mwadaha viivihi kumwamba yuda ambae Tate akamuika kwaajii ya ndima yakwe na kumwagiiya mwe inusi adumuwa? Ivi ni kwaviya khigombeka miye ni Mwana wa Muungu?
2b0a250032	Inga khigosoa ndima za Tate yangu, msekunizumiiya.
2b0a26009e	Akini ati nazigosoa ndima za Tate yangu, ata inga khamnizumiiya, naho zizumiieni ndima izo, ili mdahe kummanya kuwa Tate yuumu mwangu na miye niumo mwakwe.”
2b0a270037	Wakageeza vituhu kumgwiya, akini akahauka gatigati yao.
2b0a280060	Yesu akaita khandakhanda ya zigizigi da mazi ya Yolodani, hantu Yohana ekubatiizaho, akekaa uko.
2b0a290087	Wantu wangi wakambasa wakamba, “Yohana kheekugosoa ntangio yoyose, akini mbui zose za Yesu zia ekugombekazo Yohana neziwa za kwei.”
2b0a2a0032	Wantu wangi wekuwaho hantu hada, wakamzumiia Yesu.
2b0b010090	Mntu yumwe etangwae Lazalo, mwenyezi wa Besania, nekawa mtamu. Mntu uyo neakekaa mwe phaamo ya Besania ekuwayo akekaa Maliamu na umbude da Yesu.
2b0b020075	Maliamu nee yuda mwekumsisa Zumbe mavuta ya mzingo mtana na kumhangusa kwa fii zakwe, Lazalo, kakie nee mwekua mtamu.
2b0b03006e	Ivyo awo waumbude Lazalo, Malia na Masa wakaagiiya mbui inu kwa Yesu “Zumbe, mbuyayo umkundisae ni mtamu.”
2b0b040097	Yesu ekusikiaho ivyo akamba, “Utamu unu khio wa ufe iya wendauwatende wantu wamtogoe Muungu na kwa sia iyo, Mwana wa Muungu viyaviya endaatogolwe.”
2b0b05003a	Yesu kawakundisa muno Masa na Malia maumbude da na Lazalo.
2b0b060059	Yesu ekwembigwaho Lazalo ni mtamu, Yesu akaendeea kwekaa hantu aho ekuaho kwa misi miidi.
2b0b070040	Naho akawamba wahina wakwe, “Titeni vituhu mwe si ya Yudea.”
2b0b080093	Wahina wakwe wakamwamba, “Mhinyi! Kisingi kijihi chekwembokacho tangia Wayahudi wekukundaho kukukoma kwa maiwe, nawe waonda ukuite uko vituhu?”
2b0b09008a	Yesu akawamba, “Ivi saa za musi khio kumi dimwe na mbii? Naho mntu akenda musi khadaha kwekungwaa kwaviya aona ung'azi wa zua mwe inusi.
2b0b0a0048	Akini mntu akenda na kio, ekungwaa kwaviya ung'azi khaumo umo mwakwe.”
2b0b0b006a	Yesu ekubindaho kugombeka mbui izo, akawamba, “Mmbuya wetu Lazalo kagona akini miye naita nikamwenue.”
2b0b0c0045	Wahina wakwe wakamwamba, “Zumbe, inga kagona usisiza, endaenuke.”
2b0b0d0058	Wowo wamamakhanya kuwa kagona usisiza, akini Yesu kamanya kae ati Lazalo kauya na nyuma.
2b0b0e002d	Yesu akawamba pwii, “Lazalo kauya na nyuma,
2b0b0f006a	akini natamiwa kwaviya nchekuwa uko ekuuyaho na nyuma Lazalo, ili mdahe kunizumiiya, aya titeni kwakwe.”
2b0b100061	Tomaso yuda mwetangwa phasa akawamba wahina weziwe “Titeni na swie tiuye na nyuma hamwe nae!”
2b0b110047	Yesu ekubuaho uko, akabwiiya Lazalo kagewa kae mwe mbiya kwa misi mine.
2b0b120047	Phaamo ya Besania neiwa hehi, na Yelusalemu uhae ubuwao kilomita ntatu.
2b0b130047	Wayahudi wangi waita kwa Masa na Malia kuwahongeza kwa ufe wa kaka yao.
2b0b14004c	Naho Masa ekusikiaho Yesu eza, akenda kumhachiiza, akini Malia kasigaa kaya.
2b0b150050	Masa akamwamba Yesu, “Zumbe ati nekuwa aha, kaka yangu kheekuwa auye na nyuma.
2b0b160047	Akini namanya isasa chochose wendacho umuombeze Muungu, endaakwekhe.”
2b0b17003d	Yesu akamwamba, “Kakio endaayuyuke na kuwa mgima vituhu.”
2b0b18005d	Masa akatambaisa “Namanya endaayuyuke kisingi wantu wendaho wayuyuswe, msi wa kisiikizi.”
2b0b190084	Yesu akamwamba, “Miye nee niwayuyusae wantu na kuwekha ugima na mntu yoyose anizumiiyae ata inga kauya na nyuma, endaawe na ugima.
2b0b1a0063	Na mntu yoyose ekaae na kunizumiiya kisingi chose khana auye na nyuma katu, ivi wayazumiiya ayo?”
2b0b1b006a	Masa akamtambaisa, “Eehe Zumbe miye nazumiiya ati wee nee Klistu Mwana wa Muungu yuda ezae mwe inusi.”
2b0b1c0069	Ekugombekayo ayo, Masa akenda kumwetanga Malia umbude, akampokosa he ikedu, “Mhinyi yuaha akwetanga.”
2b0b1d0035	Maliamu ekusikiaho ayo, akenuka kinyio akambasa Yesu.
2b0b1e0049	Yesu nee khazati kwengia mwe phaamo akini kawa hadahada Masa ekumhokeaho.
2b0b1f0090	Aho, Wayahudi wekuwao hamwe na Malia kwa kumhongeza wamwona enuka na kulawa chongoi kinyio wakambasa, wakimamaakhanya kuwa enda kuiya kwe mbiya.
2b0b20008c	Naho Malia ekubuaho hantu Yesu ekuaho nakumuona, akakinta mavindi akamwamba “Zumbe inga nekuwa aha kaka yangu kheekuwa akauya na nyuma.”
2b0b21006b	Yesu ekumuonaho aiya, wada wayahudi wekwezao hamwe naye wose wakaiya, akengiwa ni mbazi na kugwidukwa moyo.
2b0b220047	Yesu akawauza “Mmwika hahi?” Wakamtambaisa, “Zumbe soo ukauwe.”
2b0b23000e	Yesu nee aiya.
