2800000006	Matayo
4201020079	Íinye niinyatula buli chiintu éecho nkabona habwe echigaambo cha Múungu no obwaátuzi bwa amazima habwa Yeézu Kristu.
42010300f4	Múungu naabafúuha abaantu bóona áabo abalaasomela bazeenzi báabo amagaambo go obubáasi obu. Káandi naabafúuha áabo abaleékomya no kuchikoondookela éecho echaayaandikilwe omwo, habwo kuba obuchilo bwa amagaambo ago kubaho buli héehi.
4201040135	Íinye Yohana niimbaandikila olwaandiko olu íimwe abaheémba ba Yeézu ba makelezia musaanzu áago agali omuli Asia Eénche. Niimbeendeza embabazi no obuhóolo kuluga hali Múungu óogwo aliho, akaba abáho, na alyaábaho, no kuluga ha Myooyo musaanzu ezili omu méeso ge chitébe cho obutégeki cha Múungu,
4201050118	no kuluga hali Yeézu Kristu. Ogwo niwe lubona omweésigwa. Akaba ali omutábani wo obuzigeezo ha kuzoolwa kuluga omu bafwiile no omutégeki wa abakáma bóona abo omu nsi. Yeézu naatweénda no kutuchuúngula kuluga omu biheno byéetu, omu kulabila aha kufwa kwoómwe ha bwéetu.
4201060090	Atukozile tube obukáma bwa abagabe, tubone kumukolela Múungu, óogwo ali Iíse. Yeézu aábe ni ikuzo no obuhicha, obucha no obuchiile. Amina.
42010700bc	Muléebe! Alyéeza ali omu bwíile! Abaantu bóona balyaámubona, no obu abo abaamuchumisile ichúmu. Endími zóona omu nsi zilyaáyalama habwa weényini. Amazima, bilyáaba bityo. Amina.
4201080090	Omukáma Múungu naagaámba aáti, “Íinye níinye Alufa na Omega. Íinye ndiho, nkaba mbaho, na ndyaábaho. Íinye ndi Omuzizi wa Byóona.”
4201090126	Íinye Yohana ndi omwiikiliza muzeenzi wáanyu omu kukwaátaangana na Yeézu. Niinkoba hamo neemwe omu byaágalazo no omu bukáma bwoómwe no okweégumisiliza. Íinye nkaba ntweelwe omu iziinga éelyo lilikwéetwa Patimo, habwo kulaanga echigaambo cha Múungu no kwaátula amazima habwa Yeézu.
42010a0099	Echilo chimo cho kumulámya Omukáma Yeézu, Omwooyo gwa Múungu gwaánhanaantukila. Ahonyini, enyuma yaanze naahulila iláka liháango nke lye echikuli.
42010b00eb	Iláka elyo likagaamba, “Yaandika omu chitabu amagaambo góona áago olaabona. Niho ochisíindike echitabu echo aha makelezia musaanzu ago agali omu maboma ga Efeso, Simurina, Pergamumu, Thiatira, Saridi, Filadelifia, na Laodisia.”
42010c00a2	Mbwéenu, naáhiinduka mbone kuleeba iláka elyo elilikuhooya neenye. Obuchilo bu naáhiindukile, naábona otukóondo musaanzu twe ezaháabu two kutelekaho emuli.
42010d008d	Ahagáti yo otwo tukóondo, naábona omuuntu nka Mutábani wo Omuuntu. Azweele enkaanzu ndeehi no kweéboha omusipi gwe ezaháabu omu kalezi.
42010e009e	Omútwe gwoómwe ni isóke lyoómwe bikaba nibyeéla nka amooya galikwéela, káandi nibyeéla pee! Améeso goómwe gakeengelela nke echeengéezi cho omulilo.
42010f00cd	Amagulu goómwe gakaba gali nke emiliinga éezo ekuusilwe bwooli, nko oóti eyokizwe no kwéezwa omu luhiiza lwo omulilo. Iláka lyoómwe likaba ni nka améenzi agali méenzi áago galikuzela omu iholoola.
42011000e6	Akaba ayina enyenyéezi musaanzu omu ngalo yoómwe eyo obúlyo. Olubaadi lwo obwóozi enkási zóona ibili lukaba niluluga omu kanwa koómwe. Obuso bwoómwe bukaba nibweengelela ha magala nko omusana gwi izóoba lyo omu iháangwe.
42011100c4	Obuchilo naámubwéene, naámugwa omu magulu goómwe nko omuuntu afwíile. Náho yaantáho omukóno gwoómwe gwo obúlyo, yaángaambila aáti, “Otatiina! Íinye níinye Obutaándiko no Omuhélo.
4201120088	Íinye níinye obulami! Nkaba nfwiile, náho léeba, ndi omulame wo obucha no obuchiile! Káandi nnyina enchiínguzo zo Olufu na Kuzimu.
4201130076	“Mbwéenu, ogaandike amagaambo áago waábona, áago agaliho óobu nyini na áago agaliíza obuchilo obuliheleeluka.
4201140111	Okabona enyenyéezi musaanzu omu ngalo yaanze yo obúlyo, no otukóondo musaanzu twe ezaháabu two kutelekaho emuli. Mbwéenu, ensoonga ye echihwe echi niyo ezi, otukóondo musaanzu óotwo okabona na amakelezia musaanzu, ne ezo enyenyéezi musaanzu ni bamaléeka baázo.”
420201014f	Niho omuuntu ogwo nka Mutábani wo Omuuntu yaázeendelela kugaamba amagaambo aga, “Omwaandikile maléeka we ekelezia ya Efeso, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo akwaasile enyenyéezi musaanzu omu ngalo yoómwe yo obúlyo, óogwo alikulibata ahagáti yo otukóondo musaanzu twe ezaháabu two kutelekaho emuli.
4202020107	“Niinsoomboókelwa ebikolwa byáanyu, echífu chéenyu no okweeyomeleza kwéenyu. Káandi niinsoomboókelwa nka nikwo timukukobana na abaantu abaheni. Mukabaleenga abo abalikweéyeta nka nikwo ne entumwa, kási tibo, mwaákugula nka nikwo bakaba bali ababéehi.
420203005b	Káandi, mwaagaleéle bwooli habwi izíina lyaanze, náho mweeyomeliíze, na timukalemilwe.
4202040059	“Náho, nnyina echigaambo ha bwaáwe, nka nikwo waálekile engoonzi zaawe ezo kubaanza.
4202050124	Mwiizuke nka nikwo óokwo mukaba muli, obuchilo mutakagwiile. Mbwéenu mutamwe no kulekelela ebiheno byáanyu no kumuhiindukila Múungu! Mukole óokwo mwaákozile obuchilo obwo. Náho kamulaayáanga kutamwa ebiheno byáanyu, niinyíza kukeéhaho akakóondo káanyu kuluga ha bwiikalo bwaáko.
4202060060	Náho íiwe oyina echigaambo echi: Noobitamwa ebikolwa bya Abanikolai, éebyo neenye ndikutamwa.
42020700e9	“Óogwo ayina amatwi, ahulile amagaambo áago Omwooyo Mutakatíifu alikugaambila amakelezia. Omuuntu óogwo alaasiinga, niimmubonesa kulya emisumo yo omuti ogutuha obulami. Omuti ogwo guli Omu Butúulo bwo Kunulilwa bwa Múungu.”
42020800b3	“Omwaandikile maléeka we ekelezia ya Simurina, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo ali owo Obutaándiko no Omuhélo, akafwa, no óobu káandi ali mwooyo!
4202090105	“Niinsoomboókelwa ebyaágalalo byáanyu no obuhabi bwáanyu. Náho mazima íimwe muli abahíte! Káandi niinsoomboókelwa ebilogweezo éebyo balikugaamba ha bwéenyu, boónyini áabo nibeeyeta Abayahudi, náho tibo. Aba na abaheémba bi isomelo li Isitáani.
42020a011f	Otatiina ebyaágalalo éebyo biliiza ahali íimwe. Niinkugaambila Isitáani lilaabata bazeenzi báanyu omu ibóhelo libone kubaleengesa, neemwe nimwaagalala ebilo ikúmi. Náho mube abeésigwa hali íinye no óobu kuhicha kufwa, neenye niimbáha ensiimi yo obulami bwo bucha no buchiile.
42020b00b3	“Óogwo ayina amatwi, ahulile amagaambo áago Omwooyo Mutakatíifu alikugaambila amakelezia. Omuuntu óogwo alaasiinga, talihutaazwa no obuche bwa káti no olufu lwa kábili.”
42020c009f	“Omwaandikile maléeka we ekelezia ya Pergamumu, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo ayina olubaadi lwo obwóozi enkási zóona ibili.
42020d0136	“Íinye niinsoomboókelwa ahaantu áaho oyikala, na niho áaho Isitáani lilikutégeka abaantu. No óobu bityo, nimuzeendelela kuunyikiliza. No óobu obuchilo obwo lubona waanze omweésigwa Antipasi ayaáyisilwe omu muzihwa gwéenyu óogwo Isitáani lituúla, timulaanyogile nka nikwo muli abaheémba baanze.
42020e0131	“Náho, nnyina echigaambo hali íiwe, nka nikwo omuli íimwe, baliho abáandi áabo balikukulaatila ameégeso ga Balaamu. Balaamu ogwo niwe ayaamweégesize Balaki kubakoonga koonga Abaiziraeli, babone kukola ebiheno byo kulya ebyookulya éebyo ebisohoziibwe echitáambo aha bisusano no kukola obuseégu.
42020f005b	Habwa akazeendele ako nyini, balimo abáandi áabo balikukulaatila ameégeso ga Abanikolai.
42021000bc	Mbwéenu mutamwe no kubilekelela ebiheno byáanyu, mumuhiindukile Múungu! Kamulaayáanga, ndéeza ha bwiila mbone kulwaana na abaantu abo kwo olubaadi óolwo olulikuluga omu kanwa kaanze.
420211018b	“Óogwo ayina amatwi, ahulile amagaambo áago Omwooyo Mutakatíifu alikugaambila amakelezia. Omuuntu óogwo alaasiinga, niimmuha omugabo gwe echookulya cha mana éezo eseleekilwe. Káandi niimmuha ibáale lilikwéela. Aha lugulu yi ibáale elyo nihaba haandikilwe izíina lisha. Táliho omuuntu óogwo ayaalimanyile elyo izíina, náho weényini weénka óogwo alaaliinaankula elyo ibáale.”
42021200f5	“Omwaandikile maléeka we ekelezia ya Thiatira, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo Mutábani wa Múungu, óogwo ayina améeso galikweéngelela nko omulilo, na amagulu go kweengelela nke emiliinga éezo ekuusilwe bwooli.
42021300cf	“Niinsoomboókelwa ebikolwa byáanyu, engoonzi záanyu, okwiikiliza kwáanyu, ikola lyáanyu, no okweeyomeleza kwáanyu. Káandi niimbóna nka nikwo ebilo ebi, nimukola kuluunzi kuchila aho aha bubaandizo.
4202140117	“Náho, nnyina echigaambo ha bwaáwe, nka nikwo íimwe nimukuundilana na amagaambo go ogwo mukázi Yezebeli, alikweéyeta omubáasi, náho tíwe. Weényini abeeha abazáana baanze ha kubeégesa bakole obuseégu no kulya ebyookulya éebyo ebisohoziibwe echitáambo aha bisusano.
420215006e	Neenye nkamuha omwáanya atamwe ebiheno no kumuhiindukila Múungu, náho takwéenda kuleka obuseégu bwoómwe.
42021600ff	Ha bwéecho, muhuliilíze! Niimmuha endwáala éezo elikumunaga aha chitabo obuteemuka, na habwa abaantu bóona áabo abalikukola náwe obusaambani, niimbaagalaza bwooli kabalaayaanga kutamwa no kulekelela ebiheno byáabo, bakabula kumuhiindukila Múungu.
42021700ec	Léeba óobu, niinyita butúnu entumwa zoómwe. Niho abaantu ba amakelezia góona balaámanya nka nikwo íinye niincheengelela omwooyo ne ebiteékuzo bya buli muuntu. Káandi niimmuliha buli oómo wéenyu kwiingana ne ebikolwa byoómwe.
4202180122	“Náho íimwe abáandi áabo muli okwo Thiatira, áabo muli abeésigwa, káandi mutaákukuláatila ameégeso go ogwo Yezebeli, mala mutaákusoombookelwa amagaambo áago abáandi balikugaamba nka nikwo ne enfubo zi Isitáani, niingaámba nka nikwo, tiínkuboongela íimwe omugugu ogúundi.
4202190053	Mukwáatilile bwooli amagaambo mazima áago mwiinágo, kuhicha obuchilo bu ndiíza.
42021a0084	“Omuuntu óogwo alaasiinga no kuzeendelela kukola engoonzi zaanze kuhicha omuhélo, ‘Ndyaámuha obutégeki aha mahaánga góona.
42021b0095	Alaábatégeka aha magala mahaango, no kubaátagula butúnu nke ensúha.’ “Niimmuha obutégeki nko óokwo íinye nkáhaabwa obutégeki na Táata.
42021c002c	Káandi niimmuha enyenyéezi ye enchaákala.
42021d0062	“Óogwo ayina amatwi, ahulile ebigaambo éebyo Omwooyo Mutakatíifu alikugaambila amakelezia.”
4203010156	Niho omuuntu ogwo nka Mutábani wo Omuuntu yaázeendelela kugaamba amagaambo aga, “Omwaandikile maléeka we ekelezia ya Saridi, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo alikutégeka Emyooyo musaanzu za Múungu ne eze enyenyéezi musaanzu. “Niimbisoomboókelwa ebikolwa byáanyu. Nimwooleka kuba abalame, náho mufwiíle.
4203020088	Mube méeso! Ogagumise áago ageéliliile kufwa. Ha kuba naábona nka nikwo ebikolwa byáanyu tibikahikile omu méeso ga Múungu waanze.
42030300f2	Ha bwéecho mwiizuke áago mukeégeswa, mugakwáate ago, na mutamwe no kulekelela ebiheno byáanyu, mumuhiindukile Múungu. Kamulaayosa kuba méeso, ndéeza nko omwíibi okwa ayizaho, na timulimanya butúnu akáanya áako ndihika hali íimwe.
42030400de	“Náho heena abaheémba bache okwo Saridi áabo abatakazizile iíko ha bizwáalo byáabo habwo kukola ebiheno. Mbwéenu, balaálibata hamo neenye nibazweekwa emyéenda elikwéela, habwo kuba abo baantu bakwíilwe bátyo.
420305010b	Omuuntu óogwo alaasiinga, ndyaámuzwéeka ebizwáalo bilikwéela nka boónyini. No obuche bwa akáti tiíndilikubula izíina lyoómwe omu chitabu cho obulami. Náho ndaágaamba butúnu omu méeso ga Táata no omu méeso ga bamaléeka boómwe nka nikwo ogu no waanze.
4203060062	“Óogwo ayina amatwi, ahulile ebigaambo éebyo Omwooyo Mutakatíifu alikugaambila amakelezia.”
4203070148	“Omwaandikile maléeka we ekelezia ya Filadelifia, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo ali omutakatíifu, na ali owa amazima, no ogwo ayina oluchiínguzo lwo omukáma Daudi. Weényini niwe achiingula olwiizi, na tihaliho óogwo alaahicha kuluchiinga. Kaálikuluchiinga, táliho oóndi wo kuluchiíngula.
4203080109	“Niimbimanya ebikolwa byáanyu. Muhuliilíze! Íinye naábachiínguliile olwiizi, na táliho omuuntu óogwo yaakuhicha kuluchíinga. No óobu kuba amagala géenyu ni mache, náho mukwaasile ameégeso gaanze, mala timulaanyogile nka nikwo timuli abaheémba baanze.
42030900f0	Muhuliilíze! Aba abaheémba bi isomelo li Isitáani, aba abalikweéyeta Abayahudi obuchilo tibo, náho na ababéehi, niimbakola beéze babateélele ebizwi omu magulu géenyu. Abo bóona nibabona kumanya nka nikwo íinye niimbeénda íimwe.
42030a00c5	“Nibwiíza obuchilo bwe ennáku omu nsi yóona, na abaantu bóona nibaleengesibwa. Náho obuchilo obwo, niimbeemanya, habwo kuba mukeékomya echigaambo chaanze ha kweégumisiliza omu lwaágalalo.
42030b008e	Léeba, niinyíza bwaangu! Mukwáatilile bwooli amagaambo mazima áago mwiinágo, kuba omuuntu ataákwiiza akabanyagiilila engabilano yáanyu.
42030c014d	“Omuuntu óogwo alaasiinga, ndyaámukóla aábe enyomyo omu nzu ya Múungu waanze, náwe talilugamo omwo. Mále niimwaandikaho izíina lya Múungu waanze ni izíina lye echikaali cha Múungu waanze. Echikaali echo ni Yeruzaléemu eénsha, neehanaántuka kuluga omu igulu hali Múungu. Káandi niimwaandikaho izíina lyaanze elisha.
42030d0062	“Óogwo ayina amatwi, ahulile ebigaambo éebyo Omwooyo Mutakatíifu alikugaambila amakelezia.”
42030e0103	“Omwaandikile maléeka we ekelezia ya Laodisia, omusoomboolele nka nikwo, “Ebyo nibyo ebigaambo byo ogwo alikwéetwa Amina, Lubona omweésigwa no owa amazima habwa Múungu. Weényini niwe entaándikilo ye ebihaángwa byóona éebyo bikahaangwa na Múungu.
42030f00a2	“Niinsoomboókelwa ebikolwa byáanyu. Niinsoomboókelwa nka nikwo ne ebye echitagato. Hachili kábyaakubeele muli chimo chaáho, muli embého nali muli omulilo!
4203100065	Náho habwo kuba muli echitagato, mutéena mulilo nali embého, niimbatanaka muluge omu kanwa kaanze.
42031100fc	Nimugaámba múti, ‘Íichwe tuli abahíte. Tweéhitanisize bwooli. Twiinácho buli chiintu, titukucheéhelelwa no obuche bwa káti!’ Náho timukusoombookelwa nka nikwo íimwe muli abanaku, abo obuzune, muli abahabi, muli abahume, káandi muli busa.
4203120105	Ha bwéecho niimbahanúuza mugule kuluga hali íinye ezaháabu éezo eyelizwe omu mulilo, mubóne kuba abahíte. Mugule káandi enkaanzu zilikwéela, muzwaále no kusweeka ensoni ye enzúula yáanyu. Mugule omubázi gwo kusiiga améeso gáanyu gabone kuhwéeza.
4203130096	“Abaantu áabo nnyeénda, íinye mbahana no kubakaama. Mbwéenu, mube ne echífu na mutamwe no kubilekelela ebiheno byáanyu mumuhiindukile Múungu.
42031400d1	Muhuliilíze! Nnyimeeliile aha chisasi niinchiinguza olwíizi. Omuuntu kaálaahulila iláka lyaanze no kuunchiíngulila omulyáango, niintaahamo omúka yoómwe na niíndya hamo náze, na weényini hamo neenye.
42031500c7	“Weéna wéena óogwo alaasiinga, ndyaámuha kwíikala hamo neenye aha chitébe chaanze cho obutégeki, nka nikwo neenye naásiíngile, nkeekala hamo na Táata aha chitébe choómwe cho obutégeki.
4203160065	“Óogwo ayina amatwi, ahulile ebigaambo byo Omwooyo Mutakatíifu éebi alikugaambila amakelezia.”
4204010150	Obuchilo ago kagahiingwiile, nkabona eliizáho eliindi. Léeba! Nkabona omulyáango guchiingwiilwe omu igulu! Mále iláka elyo nke lye echikuli éelyo naáhuliile ha kubaanza, lyaágaamba káandi, niliingaambila, “Iíza, hanama kunu olugulu, mbone kukwoóleka amagaambo áago agalaaba lwaampaka gabeho obuchilo aga gaáhiingwiile.”
420402007e	Entúlo eémo Omwooyo gwa Múungu gwaánhanaantukila, naábona echitébe cho obutégeki okwo omu igulu, chiikaliilwe no oómo.
42040300c3	Ogwo akaba naayeengelela bwooli nki ibáale lyo obukaani lya yaásipa na akiki. Echitébe echo cho obutégeki chikaba chizoongoolokilwe omuhaángazimwa óogwo gulikweengelela bwooli nka zumaridi.
420404011d	Bikaba biliho ebitébe ebíindi byo obutégeki makúmi ábili na bina bizoongoolokile echo chitébe cho obutégeki cho kubaanza. Omu bitébe ebyo, bakaba beékeele abanyaampala makúmi ábili na bana. Bakaba bazweele emyéenda elikwéela ne emikáko ye echikama ye ezaháabu aha mitwe.
42040500ca	Echitébe echo cho obutégeki chikaba nichisohoza endábyo ni iláka lye enkuba. Omu méeso gaácho hakaba heena emuli musaanzu zo omulilo ezikaba nizaáka. Emuli ezi ne eze Emyooyo musaanzu ya Múungu.
4204060145	No omu méeso ge echo chitébe cho obutégeki hakaba heena echisusano nke enziba yo kuleebwamo. Enziba ezo ekaba neeyeengelela bwooli yo kuleebwamo. Ahagáti ye echo chitébe cho obutégeki, ne embazu zóona ze echo chitébe, hakaba heena ebihaángwa bina byo obulami. Bikaba biina améeso omu mugoongo no omu méeso gaábyo.
42040700c9	Echihaángwa cho kubaanza chikasusana ne engaanza, echa kábili chikasusana ne echimasa, echa kásatu chikaba chiina obuso nko obwo omuuntu, ne echa kána chikasusana ne empuungu éezo elikutuuntumuka.
4204080157	Buli chimo che ebihaángwa ebyo bina ebiina obulami chikaba chiina amanána mukáaga. Ha bwéecho ebihaángwa ebyo bikaba biízwiile améeso buli haantu. Echilo na nyemisana bikaba nibigaámba bitéena kwiísiza, “Mutakatíifu, Mutakatíifu, Mutakatíifu, no Omukáma Múungu Omuzizi wa Byóona, óogwo aliho, akaba abáho, na alyaábaho.”
42040900aa	Buli káanya ebyo bihaángwa bina byo obulami bikaba nibimusiinza, kumukúza, no kumusiima ogwo ayikéele omu chitébe cho obutégeki no óogwo alama obucha no obuchiile,
42040a0101	abo banyaampala makúmi ábili na bana báagwa omu méeso goómwe, ogwo ayikéele aha chitébe cho obutégeki no kumulámya ogwo atuula obucha no obuchiile. Nábo bakaba nibamuzuulila emikáko yáabo omu méeso ge echitébe cho obutégeki nibagaámba báti,
42040b00be	“Omukáma, Múungu wéetu, okwiilwe kwiinaankula ikuzo ni isima no obuhicha bwóona, habwo kuba íiwe níiwe okahaanga ebiintu byóona, habwo kweenda kwaawe bikahaangwa, káandi biliho.”
42050100c5	Mala naábona echitabu omu ngalo yo obúlyo yo óogwo ayikeele aha chitébe cho obutégeki. Echitabu echo chikaba chaandikilwe enkási zóona ibili, káandi chikaba chikomilwe ne emanyiso musaanzu.
42050200a9	Káandi naábona maléeka ayina amagala naahamuka ahi iláka liháango aáti, “Noóha óogwo agasize kuzikomoolola emanyiso zaácho no kuchifuúndula echitabu echi?”
4205030098	Náho talabeeleho omuuntu butúnu okwo omu igulu, nali omu nsi, nali omuli kuzimu óogwo akaba akwiílwe kuchifuúndula nali kuchileeba omugati yaácho.
420504006e	Mbwéenu, mbaanza kuchula aha mpámo, habwo kuba talabweenweho óogwo akwiílwe kuchifuúndula nali kuchisoma.
420505011a	Niho oómo omu abanyaampala abo yaángaambila, “Leka kuchula! Léeba! Engaanza yo olugaanda lwa Yuda, óogwo ali echitáko cho omukáma Daudi, yaásiinga. Weényini niwe ayaakwíilwe kuchikomoolola echo chitabu no kwiíhaho emanyiso musaanzu aha chitabu echo no kuchifuúndula.”
4205060174	Niho naábona aho héehi ne echitébe cho obutégeki, Omutaámbwa ayemeeliile. Náwe akaba azoongolokilwe ne ebihaángwa bina byo obulami na abanyaampala abo makúmi ábili na bana. Ensuso yoómwe ekaba eli nka abaagilwe. Akaba ayina amahéembe musaanzu na améeso musaanzu. Améeso ago ne Emyooyo musaanzu za Múungu éezo zikaba zisiindikilwe buli haantu omu nsi zóona.
4205070083	Omutaámbwa ogwo yaázeenda, yeemucha echitabu echo kuluga engalo yo obúlyo yo óogwo akaba ayikéele aha chitébe cho obutégeki.
4205080114	Obuchilo yaachiimukize echo chitabu, ebyo bihaángwa bina byo obulami na abo banyaampala baamugwa omu méeso Omutaámbwa. Buli oómo wáabo akaba ayina endono, nábo bakaba bakwaasile ebíibo bye ezaháabu ebiizwiile omugaazu. Omugaazu ogwo niyo enseego ya abaantu ba Múungu.
4205090140	Baámuzinila Omutaámbwa oluzina lúsha óolwo olwaabele nilugaámba lúti, “Íiwe okwiílwe kuchiimucha echitabu echo no kuzikomoolola emanyiso zaácho, habwo kuba íiwe okabaagwa. Waámugulila Múungu habwe enságama yaawe abaantu be engaanda zóona, abe endími zóona, ba amazáale góona, na ba amahaánga góona.
42050a005f	Íiwe waábakola obukáma na abagabe, bamukolele Múungu wéetu, nábo balaátegeka omu nsi.”
42050b00e7	Niho naáleeba no kuhulila iláka lya bamaléeka beenzi, abatéena kubalwa bali ebihuumbi ne ebihuumbi. Na bamaléeka abo bakaba bazoongolokile enkási zóona ze echitébe echo cho obutégeki, ebihaángwa ebyo, na abanyaampala abo.
42050c00b4	Naábahulila nibahamuka ahi iláka, nibagaámba báti, “Omutaámbwa óogwo abaagilwe, akwiílwe kwiinaankula obuhicha, obuhite, amasala, amagala, isima, ikuzo, ne echikumuuko.”
42050d012a	Niho naáhulila ebihaángwa byóona okwo omu igulu, omu nsi, omuli kuzimu, no omu nziba, ne ebihaángwa byóona omu nsi nibigaámba, “Hali weényini óogwo ayikeele aha chitébe cho obutégeki, no Omutaámbwa, bakuzibwe, bahaábwe isima, bahaábwe ikuzo no obuhicha kuhika obucha no obuchiile!”
42050e0099	Ne ebihaángwa ebyo bina byo obulami byeékiliza nibigaámba, “Amina!” Nábo abanyaampala abo báagwa omu méeso, baámulamya Múungu no Omutaámbwa.
42060100c9	Niho naábona Omutaámbwa naakomoolola lúmo lwaázo lwe ezo emanyiso musaanzu. Mále chimo che ebihaángwa bina byo obulami ebyo chaahamuka ahi iláka nke lye enkuba, nichigaámba chíti, “Iíza!”
42060200b3	Niho naábona efaláasi elikwéela, no ogwo akaba azihanamile akaba ayine obúta, náwe akaba aheelwe omukáko gwe chikáma. Yaásohola nko omusiingi abone kuzeendelela kusíinga.
4206030083	Mala, Omutaámbwa kayaakomoolwiile olumanyiso lwa kábili, niho naáhulila echihaángwa echo cha kábili nichigaámba, “Iíza!”
42060400b0	Niho haábonwa efaláasi eéndi elikutukula bwooli. No ogwo akaba azihanamile yaáhaabwa kwiiháho obuhóolo omu nsi kuba abaantu béeyite, náwe yaáhaabwa olubaadi luháango.
42060500ea	Aho Omutaámbwa yaákomoolola olumanyiso olwa kásatu, neenye naáhulila echihaángwa echo echa kásatu nichigaámba, “Iíza!” Naábona, lola efaláasi elikwiílagula. Ogwo akaba azihanamile akaba ayina endeengo omu ngalo zoómwe.
420606014d	Kuluga ahagáti ya aho hakaba heena ebihaángwa bina byo obulami, naáhulila echiintu nki iláka, nichigaámba, “Empeéla ye emilimo ye echilo chimo neegula endeengo eémo yoónka ye ensaano ye engano, ne empeéla ye emilimo ye echilo chimo neegula endeengo isatu ze ensaano ye eshayiri. Náho otaákusiisa amazuta nali evíini.”
420607007b	Mbwéenu, Omutaámbwa yaákomoolola olumanyiso lwa kána, naáhulila echihaángwa echo cha kána nichigaámba, “Iíza!”
420608015e	Naáleeba, naábona efaláasi yi ibala li iízu. No ogwo akaba azihanamile izíina lyoómwe akaba naayétwa Olufu, na Kuzimu ekaba neemukulaatila héehi aha nyuma yoómwe. Mbwéenu nábo baáháabwa no Omutaámbwa obutégeki bwo kwiita eémo ye eéna ya abaantu be éensi no olubaadi, enzala, amalwáala, na habwe enyameéswa enduluhe zo omu iluungu.
42060900dc	Mbwéenu, Omutaámbwa yaákomoolola olumanyiso olwa kataanu, na ahaansi yi itaámbilo naábona emyooyo ya abaantu. Abaantu abo bakaba beesilwe habwo kwiikiliza echigaambo cha Múungu na habwa buulubona óobwo basohweeze.
42060a0104	Niho emyooyo ezo ziba zaatéela empámo omu kuhámuka nizigaámba, “Íiwe Múungu, Omukáma wo obuhicha bwóona, óogwo oli omutakatíifu no wa mazima, ha bwaáchi nooyílilwa! Ni iíli olaachwaáziika abaantu omu nsi obóne kubeéhoolela habwo kutwíita?”
42060b00f0	Niho abo bóona áabo abaayisilwe bahaabwa enkaanzu ndeehi elikwéela. Bagaambilwa nka nikwo baliindiliile aha káanya kache bwooli, kuhicha enkuundugulu ya abeekiliza bazeenzi báabo abazáana, abo abalaayítwa nka boónyini, ehikiílizwe.
42060c0100	Niho naábona Omutaámbwa naakomoolola olumanyiso olwa mukáaga. Obuchilo lwaakomoolwiilwe, echiteengeto chiháango bwooli che éensi chaabaho. Izóoba liba lyeélagula pii pii pi nke enzilo, no okwéezi kwoóna kwaaba okulíkutukula butúnu nke enságama.
42060d008d	Enyenyéezi záagwa omu nsi buyaga buyaga, nko óokwo amagoomba amaholweeso okwo galagala obuchilo omuti guchuundagulwa no omuyaga muháango.
42060e007a	Igulu lyeehibwáho nko óokwo echilago chihinywa. Amabaanga góona na amaziinga góona byeehibwaho kuluga ahaantu haábyo.
42060f00da	Niho abakáma be éensi, abatégeki, abakúlu be endwaana, abahíte, abaantu abeena amagala, hamo na abaantu bóona abáandi, omuhálila na ayeyagaalwiile, bóona beéseleka omu nyaanga na aha mabáale go omu mabaanga,
42061000f7	baágagaambila ago mabaanga na amabáale, “Mutugwéele! Mutuseleke tweélige tutaákwiiza tukeéboneelwa no ogwo ayikéele aha chitébe cho obutégeki, káandi mutuseleke tweélige tutaákwiiza tukeéboneelwa ne echo chihulumuko cho Omutaámbwa,
42061100a7	habwo kuba echilo echo echili chikúlu che echihulumuko chiháango kuluga hali Múungu no Omutaámbwa chaáhikile! Ha mazima táliho óogwo ayaakuhicha kucheémela.”
4207010124	Obuchilo ago kagahiingwiile, léeba nkabona bamaléeka bana, na buli oómo ayemeeliile enkasi eémo ye enkasi iína ze éensi. Nábo bakaba nibazibila omuyaga kuluga enkasi zóona iína ze éensi, kuba gutaheemba kwíiza olugulu nali kuzeenda omu nziba nali kusiíndika omuti gwoóna gwóona.
42070200d8	Niho, naábona maléeka oóndi naahanama olugulu kuluga obutúluka asutwiile olumanyiso lwa Múungu ogwo ali omulame. Yaábéeta ahi iláka bamaléeka abo bana abakaba baheélwe obuhicha bwo kusiisa éensi ne enziba,
420703009e	naagaámba aáti, “Mutaákusiisa éensi, enziba, nali emiti. Muliindiilile tubateho eméenko aha mpaanga zo obuso bwa abazáana bóona ba Múungu wéetu.”
42070400e8	Naágaambilwa enkuundugulu ya abaantu abaabeele batiilwého oluméenko lwa Múungu aha mpaanga zo obuso. Nábo bóona bakaba bali ebihuumbi igana límo na makúmi aána ne eéna kuluga engaanda zóona ikúmi ne ibili za Abaiziraeli,
42070500be	buli ngaanda za abaantu ebihuumbi ikúmi ne ibili nábo bóona abakateebwaho oluméenko. Hakaba heena ebihuumbi ikúmi na bibili hali buli lugaanda lwe engaanda za Yuda, Reubeeni, na Gáadi,
420706005b	ebihuumbi ikúmi na bibili ha buli lugaanda lwe engaanda za Ashéeri, Naftáali, na Manase,
