2800000019	Κατα Ματθαιον
42090b00f3	Ἔχουσιν ἐπʼ αὐτῶν βασιλέα, τὸν ἄγγελον τῆς Ἀβύσσου· ὄνομα αὐτῷ Ἑβραϊστὶ, Ἀβαδδών, καὶ ἐν τῇ Ἑλληνικῇ ὄνομα ἔχει, Ἀπολλύων.
42090c0079	Ἡ οὐαὶ ἡ μία ἀπῆλθεν· ἰδοὺ, ἔρχεται ἔτι δύο οὐαὶ μετὰ ταῦτα.
42090d00e6	Καὶ ὁ ἕκτος ἄγγελος ἐσάλπισεν, καὶ ἤκουσα φωνὴν μίαν ἐκ τῶν κεράτων τοῦ θυσιαστηρίου τοῦ χρυσοῦ τοῦ ἐνώπιον τοῦ Θεοῦ,
42090e00f9	λέγοντα τῷ ἕκτῳ ἀγγέλῳ, ὁ ἔχων τὴν σάλπιγγα, “Λῦσον τοὺς τέσσαρας ἀγγέλους, τοὺς δεδεμένους ἐπὶ τῷ ποταμῷ τῷ μεγάλῳ Εὐφράτῃ.”
42090f0111	Καὶ ἐλύθησαν οἱ τέσσαρες ἄγγελοι, οἱ ἡτοιμασμένοι εἰς τὴν ὥραν, καὶ ἡμέραν, καὶ μῆνα, καὶ ἐνιαυτόν, ἵνα ἀποκτείνωσιν τὸ τρίτον τῶν ἀνθρώπων.
42091000b6	Καὶ ὁ ἀριθμὸς τῶν στρατευμάτων τοῦ ἱππικοῦ δύο μυριάδες μυριάδων· ἤκουσα τὸν ἀριθμὸν αὐτῶν.
42091101d4	Καὶ οὕτως εἶδον τοὺς ἵππους ἐν τῇ ὁράσει, καὶ τοὺς καθημένους ἐπʼ αὐτῶν: ἔχοντας θώρακας πυρίνους, καὶ ὑακινθίνους, καὶ θειώδεις, καὶ αἱ κεφαλαὶ τῶν ἵππων ὡς κεφαλαὶ λεόντων, καὶ ἐκ τῶν στομάτων αὐτῶν ἐκπορεύεται πῦρ, καὶ καπνὸς, καὶ θεῖον.
4209120125	Ἀπὸ τῶν τριῶν πληγῶν τούτων ἀπεκτάνθησαν τὸ τρίτον τῶν ἀνθρώπων ἐκ τοῦ πυρὸς, καὶ τοῦ καπνοῦ, καὶ τοῦ θείου, τοῦ ἐκπορευομένου ἐκ τῶν στομάτων αὐτῶν.
4209130130	Ἡ γὰρ ἐξουσία τῶν ἵππων ἐν τῷ στόματι αὐτῶν ἐστιν καὶ ἐν ταῖς οὐραῖς αὐτῶν, αἱ γὰρ οὐραὶ αὐτῶν ὅμοιαι ὄφεσιν, ἔχουσαι κεφαλάς, καὶ ἐν αὐταῖς ἀδικοῦσιν.
420914023a	Καὶ οἱ λοιποὶ τῶν ἀνθρώπων, οἳ οὐκ ἀπεκτάνθησαν ἐν ταῖς πληγαῖς ταύταις, οὐδὲ μετενόησαν ἐκ τῶν ἔργων τῶν χειρῶν αὐτῶν, ἵνα μὴ προσκυνήσουσιν τὰ δαιμόνια, καὶ τὰ εἴδωλα τὰ χρυσᾶ, καὶ τὰ ἀργυρᾶ, καὶ τὰ χαλκᾶ, καὶ τὰ λίθινα, καὶ τὰ ξύλινα, ἃ οὔτε βλέπειν δύνανται, οὔτε ἀκούειν, οὔτε περιπατεῖν.
42091500f0	Καὶ οὐ μετενόησαν ἐκ τῶν φόνων αὐτῶν, οὔτε ἐκ τῶν φαρμάκων αὐτῶν, οὔτε ἐκ τῆς πονηρίας αὐτῶν, οὔτε ἐκ τῶν κλεμμάτων αὐτῶν.
420a010175	Καὶ εἶδον ἄλλον ἄγγελον ἰσχυρὸν, καταβαίνοντα ἐκ τοῦ οὐρανοῦ, περιβεβλημένον νεφέλην, καὶ ἡ ἶρις ἐπὶ τὴν κεφαλὴν αὐτοῦ, καὶ τὸ πρόσωπον αὐτοῦ ὡς ὁ ἥλιος, καὶ οἱ πόδες αὐτοῦ ὡς στῦλοι πυρός,
420a02010c	καὶ ἔχων ἐν τῇ χειρὶ αὐτοῦ βιβλαρίδιον ἠνεῳγμένον. Καὶ ἔθηκεν τὸν πόδα αὐτοῦ τὸν δεξιὸν ἐπὶ τῆς θαλάσσης, τὸν δὲ εὐώνυμον ἐπὶ τῆς γῆς,
420a0300cc	καὶ ἔκραξεν φωνῇ μεγάλῃ ὥσπερ λέων μυκᾶται. Καὶ ὅτε ἔκραξεν, ἐλάλησαν αἱ ἑπτὰ βρονταὶ τὰς ἑαυτῶν φωνάς.
420a04012d	Καὶ ὅτε ἐλάλησαν αἱ ἑπτὰ βρονταί, ἤμελλον γράφειν, καὶ ἤκουσα φωνὴν ἐκ τοῦ οὐρανοῦ λέγουσαν, “Σφράγισον ἃ ἐλάλησαν αἱ ἑπτὰ βρονταί, καὶ μὴ αὐτὰ γράψῃς.”
420a0500e3	Καὶ ὁ ἄγγελος, ὃν εἶδον ἑστῶτα ἐπὶ τῆς θαλάσσης καὶ ἐπὶ τῆς γῆς, ἦρεν τὴν χεῖρα αὐτοῦ τὴν δεξιὰν εἰς τὸν οὐρανόν,
420a060163	καὶ ὤμοσεν ἐν τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν αἰώνων, “ὃς ἔκτισεν τὸν οὐρανὸν καὶ τὰ ἐν αὐτῷ, καὶ τὴν γῆν καὶ τὰ ἐν αὐτῇ, καὶ τὴν θάλασσαν καὶ τὰ ἐν αὐτῇ”, ὅτι χρόνος οὐκέτι ἔσται!
420a070139	Ἀλλʼ ἐν ταῖς ἡμέραις τῆς φωνῆς τοῦ ἑβδόμου ἀγγέλου, ὅταν μέλλῃ σαλπίζειν, καὶ ἐτελέσθη τὸ μυστήριον τοῦ Θεοῦ, ὡς εὐηγγέλισεν τοὺς ἑαυτοῦ δούλους, τοὺς προφήτας.
420a080171	Καὶ ἡ φωνὴ ἣν ἤκουσα ἐκ τοῦ οὐρανοῦ, πάλιν λαλοῦσαν μετʼ ἐμοῦ, καὶ λέγουσαν, “Ὕπαγε, λάβε τὸ βιβλίον τὸ ἠνεῳγμένον ἐν τῇ χειρὶ τοῦ ἀγγέλου, τοῦ ἑστῶτος ἐπὶ τῆς θαλάσσης καὶ ἐπὶ τῆς γῆς.”
420a09015e	Καὶ ἀπῆλθα πρὸς τὸν ἄγγελον, λέγων αὐτῷ δοῦναί μοι τὸ βιβλαρίδιον. Καὶ λέγει μοι, “Λάβε καὶ κατάφαγε αὐτό, καὶ πικρανεῖ σου τὴν κοιλίαν, ἀλλʼ ἐν τῷ στόματί σου, ἔσται γλυκὺ ὡς μέλι.”
420a0a012f	Καὶ ἔλαβον τὸ βιβλαρίδιον ἐκ τῆς χειρὸς τοῦ ἀγγέλου, καὶ κατέφαγον αὐτό, καὶ ἦν ἐν τῷ στόματί μου ὡς μέλι γλυκύ· καὶ ὅτε ἔφαγον αὐτό, ἐπικράνθη ἡ κοιλία μου.
420a0b00ce	Καὶ λέγουσίν μοι, “Δεῖ σε πάλιν προφητεῦσαι ἐπὶ λαοῖς, καὶ ἔθνεσιν, καὶ γλώσσαις, καὶ βασιλεῦσιν πολλοῖς.”
420b010108	Καὶ ἐδόθη μοι κάλαμος ὅμοιος ῥάβδῳ λέγων, “Ἔγειρε, καὶ μέτρησον τὸν ναὸν τοῦ Θεοῦ, καὶ τὸ θυσιαστήριον, καὶ τοὺς προσκυνοῦντας ἐν αὐτῷ.
420b02012f	Καὶ τὴν αὐλὴν τὴν ἔξωθεν τοῦ ναοῦ, ἔκβαλε ἔξωθεν καὶ μὴ αὐτὴν μετρήσῃς, ὅτι ἐδόθη τοῖς ἔθνεσιν, καὶ τὴν πόλιν τὴν ἁγίαν πατήσουσιν μῆνας τεσσεράκοντα δύο.
420b0300d5	Καὶ δώσω τοῖς δυσὶν μάρτυσίν μου, καὶ προφητεύσουσιν ἡμέρας χιλίας διακοσίας ἑξήκοντα, περιβεβλημένοι σάκκους.”
420b0400a5	Οὗτοί εἰσιν αἱ δύο ἐλαῖαι καὶ αἱ δύο λυχνίαι, αἱ ἐνώπιον τοῦ Κυρίου τῆς γῆς ἑστῶτες.
420b050156	Καὶ εἴ τις αὐτοὺς θέλει ἀδικῆσαι, πῦρ ἐκπορεύεται ἐκ τοῦ στόματος αὐτῶν, καὶ κατεσθίει τοὺς ἐχθροὺς αὐτῶν. Καὶ εἴ τις θελήσῃ αὐτοὺς ἀδικῆσαι, οὕτως δεῖ αὐτὸν ἀποκτανθῆναι.
420b0601ae	Οὗτοι ἔχουσιν τὴν ἐξουσίαν κλεῖσαι τὸν οὐρανόν, ἵνα μὴ ὑετὸς βρέχῃ τὰς ἡμέρας τῆς προφητείας αὐτῶν, καὶ ἐξουσίαν ἔχουσιν ἐπὶ τῶν ὑδάτων, στρέφειν αὐτὰ εἰς αἷμα, καὶ πατάξαι τὴν γῆν ἐν πάσῃ πληγῇ, ὁσάκις ἐὰν θελήσωσιν.
420b070121	Καὶ ὅταν τελέσωσιν τὴν μαρτυρίαν αὐτῶν, τὸ θηρίον τὸ ἀναβαῖνον ἐκ τῆς Ἀβύσσου ποιήσει μετʼ αὐτῶν πόλεμον, καὶ νικήσει αὐτοὺς, καὶ ἀποκτενεῖ αὐτούς.
420b080117	Καὶ τὸ πτῶμα αὐτῶν ἐπὶ τῆς πλατείας τῆς πόλεως τῆς μεγάλης, ἥτις καλεῖται πνευματικῶς, Σόδομα καὶ Αἴγυπτος, ὅπου καὶ ὁ Κύριος αὐτῶν ἐσταυρώθη.
420b09012e	Καὶ βλέπουσιν ἐκ τῶν λαῶν, καὶ φυλῶν, καὶ γλωσσῶν, καὶ ἐθνῶν, τὸ πτῶμα αὐτῶν ἡμέρας τρεῖς καὶ ἥμισυ, καὶ τὰ πτώματα αὐτῶν οὐκ ἀφίουσιν τεθῆναι εἰς μνῆμα.
420b0a014d	Καὶ οἱ κατοικοῦντες ἐπὶ τῆς γῆς χαίρουσιν ἐπʼ αὐτοῖς, καὶ εὐφραίνονται, καὶ δῶρα πέμψουσιν ἀλλήλοις, ὅτι οὗτοι οἱ δύο προφῆται ἐβασάνισαν τοὺς κατοικοῦντας ἐπὶ τῆς γῆς.
420b0b014f	Καὶ μετὰ τὰς τρεῖς ἡμέρας καὶ ἥμισυ, πνεῦμα ζωῆς ἐκ τοῦ Θεοῦ εἰσῆλθεν εἰς αὐτοῖς, καὶ ἔστησαν ἐπὶ τοὺς πόδας αὐτῶν, καὶ φόβος μέγας ἐπέπεσεν ἐπὶ τοὺς θεωροῦντας αὐτούς.
420b0c0136	Καὶ ἤκουσαν φωνὴν μεγάλην ἐκ τοῦ οὐρανοῦ, λέγουσαν αὐτοῖς, “Ἀνάβατε ὧδε”. Καὶ ἀνέβησαν εἰς τὸν οὐρανὸν ἐν τῇ νεφέλῃ, καὶ ἐθεώρησαν αὐτοὺς οἱ ἐχθροὶ αὐτῶν.
420b0d019b	Καὶ ἐν ἐκείνῃ τῇ ὥρᾳ ἐγένετο σεισμὸς μέγας, καὶ τὸ δέκατον τῆς πόλεως ἔπεσεν, καὶ ἀπεκτάνθησαν ἐν τῷ σεισμῷ, ὀνόματα ἀνθρώπων χιλιάδες ἑπτά, καὶ οἱ λοιποὶ ἔμφοβοι ἐγένοντο, καὶ ἔδωκαν δόξαν τῷ Θεῷ τοῦ οὐρανοῦ.
420b0e0078	Ἡ οὐαὶ ἡ δευτέρα ἀπῆλθεν· ἰδοὺ, ἡ οὐαὶ ἡ τρίτη ἔρχεται ταχύ.
420b0f0185	Καὶ ὁ ἕβδομος ἄγγελος ἐσάλπισεν, καὶ ἐγένοντο φωναὶ μεγάλαι ἐν τῷ οὐρανῷ λέγουσαι, “Ἐγένετο ἡ βασιλεία τοῦ κόσμου τοῦ Κυρίου ἡμῶν καὶ τοῦ Χριστοῦ αὐτοῦ, καὶ βασιλεύσει εἰς τοὺς αἰῶνας τῶν αἰώνων.”
420b100115	Καὶ οἱ εἴκοσι τέσσαρες πρεσβύτεροι οἱ ἐνώπιον τοῦ Θεοῦ κάθηνται ἐπὶ τοὺς θρόνους αὐτῶν, ἔπεσαν ἐπὶ τὰ πρόσωπα αὐτῶν, καὶ προσεκύνησαν τῷ Θεῷ
420b110103	λέγοντες, “Εὐχαριστοῦμέν σοι, Κύριε, ὁ Θεός ὁ Παντοκράτωρ, ὁ ὢν, καὶ ὁ ἦν, καὶ ὅτι εἴληφας τὴν δύναμίν σου τὴν μεγάλην, καὶ ἐβασίλευσας.
420b1201ff	Καὶ τὰ ἔθνη ὠργίσθησαν, καὶ ἦλθεν ἡ ὀργή σου, καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι, καὶ δοῦναι τὸν μισθὸν τοῖς δούλοις σου, τοῖς προφήταις, καὶ τοῖς ἁγίοις, καὶ τοῖς φοβουμένοις τὸ ὄνομά σου, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ διαφθεῖραι τοὺς διαφθείροντας τὴν γῆν.”
420b13015b	Καὶ ἠνοίγη ὁ ναὸς τοῦ Θεοῦ ὁ ἐν τῷ οὐρανῷ, καὶ ὤφθη ἡ κιβωτὸς τῆς διαθήκης αὐτοῦ ἐν τῷ ναῷ αὐτοῦ, καὶ ἐγένοντο ἀστραπαὶ, καὶ φωναὶ, καὶ βρονταὶ, καὶ σεισμὸς, καὶ χάλαζα μεγάλη.
420c010130	Καὶ σημεῖον μέγα ὤφθη ἐν τῷ οὐρανῷ: γυνὴ περιβεβλημένη τὸν ἥλιον, καὶ ἡ σελήνη ὑποκάτω τῶν ποδῶν αὐτῆς, καὶ ἐπὶ τῆς κεφαλῆς αὐτῆς στέφανος ἀστέρων δώδεκα,
420c020082	καὶ ἐν γαστρὶ ἔχουσα, καὶ κράζει ὠδίνουσα, καὶ βασανιζομένη τεκεῖν.
420c03011b	Καὶ ὤφθη ἄλλο σημεῖον ἐν τῷ οὐρανῷ: καὶ ἰδοὺ, δράκων πυρρὸς μέγας ἔχων κεφαλὰς ἑπτὰ, καὶ κέρατα δέκα, καὶ ἐπὶ τὰς κεφαλὰς αὐτοῦ ἑπτὰ διαδήματα,
420c04017e	καὶ ἡ οὐρὰ αὐτοῦ σύρει τὸ τρίτον τῶν ἀστέρων τοῦ οὐρανοῦ, καὶ ἔβαλεν αὐτοὺς εἰς τὴν γῆν. Καὶ ὁ δράκων ἕστηκεν ἐνώπιον τῆς γυναικὸς τῆς μελλούσης τεκεῖν, ἵνα ὅταν τέκῃ, τὸ τέκνον αὐτῆς καταφάγῃ.
420c05011c	Καὶ ἔτεκεν υἱόν ἄρσεν, ὃς μέλλει ποιμαίνειν πάντα τὰ ἔθνη ἐν ῥάβδῳ σιδηρᾷ· καὶ ἡρπάσθη τὸ τέκνον αὐτῆς πρὸς τὸν Θεὸν, καὶ πρὸς τὸν θρόνον αὐτοῦ.
420c060114	Καὶ ἡ γυνὴ ἔφυγεν εἰς τὴν ἔρημον, ὅπου ἔχει ἐκεῖ τόπον ἡτοιμασμένον ἀπὸ τοῦ Θεοῦ, ἵνα ἐκεῖ τρέφωσιν αὐτὴν ἡμέρας χιλίας διακοσίας ἑξήκοντα.
420c07011c	Καὶ ἐγένετο πόλεμος ἐν τῷ οὐρανῷ, ὁ Μιχαὴλ καὶ οἱ ἄγγελοι αὐτοῦ τοῦ πολεμῆσαι μετὰ τοῦ δράκοντος. Καὶ ὁ δράκων ἐπολέμησεν καὶ οἱ ἄγγελοι αὐτοῦ,
420c080075	καὶ οὐκ ἴσχυσαν, οὐδὲ τόπος εὑρέθη αὐτῶν ἔτι ἐν τῷ οὐρανῷ.
420c09015c	Καὶ ἐβλήθη ὁ δράκων ὁ μέγας, ὁ ὄφις ὁ ἀρχαῖος, ὁ καλούμενος, Διάβολος, καὶ ὁ Σατανᾶς, ὁ πλανῶν τὴν οἰκουμένην ὅλην· ἐβλήθη εἰς τὴν γῆν, καὶ οἱ ἄγγελοι αὐτοῦ μετʼ αὐτοῦ ἐβλήθησαν.
420c0a01f2	Καὶ ἤκουσα φωνὴν μεγάλην ἐν τῷ οὐρανῷ λέγουσαν, “Ἄρτι ἐγένετο ἡ σωτηρία, καὶ ἡ δύναμις, καὶ ἡ Βασιλεία τοῦ Θεοῦ ἡμῶν, καὶ ἡ ἐξουσία τοῦ Χριστοῦ αὐτοῦ, ὅτι ἐβλήθη ὁ κατήγορος τῶν ἀδελφῶν ἡμῶν, ὁ κατηγορῶν αὐτοὺς ἐνώπιον τοῦ Θεοῦ ἡμῶν, ἡμέρας καὶ νυκτός.
420c0b010b	Καὶ αὐτοὶ ἐνίκησαν αὐτὸν διὰ τὸ αἷμα τοῦ Ἀρνίου, καὶ διὰ τὸν λόγον τῆς μαρτυρίας αὐτῶν, καὶ οὐκ ἠγάπησαν τὴν ψυχὴν αὐτῶν ἄχρι θανάτου.
420c0c0156	Διὰ τοῦτο εὐφραίνεσθε, οὐρανοὶ, καὶ οἱ ἐν αὐτοῖς σκηνοῦντες! οὐαὶ τὴν γῆν καὶ τὴν θάλασσαν, ὅτι κατέβη ὁ διάβολος πρὸς ὑμᾶς, ἔχων θυμὸν μέγαν, εἰδὼς ὅτι ὀλίγον καιρὸν ἔχει.”
420c0d00b3	Καὶ ὅτε εἶδεν ὁ δράκων ὅτι ἐβλήθη εἰς τὴν γῆν, ἐδίωξεν τὴν γυναῖκα, ἥτις ἔτεκεν τὸν ἄρσενα.
420c0e0172	Καὶ ἐδόθησαν τῇ γυναικὶ δύο πτέρυγες τοῦ ἀετοῦ τοῦ μεγάλου, ἵνα πέτηται εἰς τὴν ἔρημον εἰς τὸν τόπον αὐτῆς, ὅπου τρέφεται ἐκεῖ καιρὸν, καὶ καιροὺς, καὶ ἥμισυ καιροῦ, ἀπὸ προσώπου τοῦ ὄφεως.
420c0f00d5	Καὶ ἔβαλεν ὁ ὄφις ἐκ τοῦ στόματος αὐτοῦ ὀπίσω τῆς γυναικὸς, ὕδωρ ὡς ποταμόν, ἵνα αὐτὴν ποταμοφόρητον ποιήσῃ.
420c100100	Καὶ ἐβοήθησεν ἡ γῆ τῇ γυναικί, καὶ ἤνοιξεν ἡ γῆ τὸ στόμα αὐτῆς, καὶ κατέπιεν τὸν ποταμὸν, ὃν ἔβαλεν ὁ δράκων ἐκ τοῦ στόματος αὐτοῦ.
420c11019d	Καὶ ὠργίσθη ὁ δράκων ἐπὶ τῇ γυναικί, καὶ ἀπῆλθεν ποιῆσαι πόλεμον μετὰ τῶν λοιπῶν τοῦ σπέρματος αὐτῆς, τῶν τηρούντων τὰς ἐντολὰς τοῦ Θεοῦ, καὶ ἐχόντων τὴν μαρτυρίαν Ἰησοῦ. Καὶ ἐστάθη ἐπὶ τὴν ἄμμον τῆς θαλάσσης.
420d010142	Καὶ εἶδον ἐκ τῆς θαλάσσης θηρίον ἀναβαῖνον, ἔχον κέρατα δέκα καὶ κεφαλὰς ἑπτά, καὶ ἐπὶ τῶν κεράτων αὐτοῦ δέκα διαδήματα, καὶ ἐπὶ τὰς κεφαλὰς αὐτοῦ ὀνόμα βλασφημίας.
420d02017c	Καὶ τὸ θηρίον ὃ εἶδον ἦν ὅμοιον παρδάλει, καὶ οἱ πόδες αὐτοῦ ὡς ἄρκου, καὶ τὸ στόμα αὐτοῦ ὡς στόμα λέοντος. Καὶ ἔδωκεν αὐτῷ ὁ δράκων τὴν δύναμιν αὐτοῦ, καὶ τὸν θρόνον αὐτοῦ, καὶ ἐξουσίαν μεγάλην.
420d030112	Καὶ μίαν ἐκ τῶν κεφαλῶν αὐτοῦ ὡς ἐσφαγμένην εἰς θάνατον, καὶ ἡ πληγὴ τοῦ θανάτου αὐτοῦ ἐθεραπεύθη. Καὶ ἐθαυμάσθη ὅλη ἡ γῆ ὀπίσω τοῦ θηρίου,
420d040137	καὶ προσεκύνησαν τῷ δράκοντι, ὅτι ἔδωκεν τὴν ἐξουσίαν τῷ θηρίῳ, καὶ προσεκύνησαν τῷ θηρίῳ λέγοντες, “Τίς ὅμοιος τῷ θηρίῳ, καὶ τίς δύναται πολεμῆσαι μετʼ αὐτοῦ;”
420d0500ce	Καὶ ἐδόθη αὐτῷ στόμα λαλοῦν μεγάλα καὶ βλασφημίας, καὶ ἐδόθη αὐτῷ ἐξουσία ποιῆσαι μῆνας τεσσεράκοντα δύο.
420d06010c	Καὶ ἤνοιξε τὸ στόμα αὐτοῦ εἰς βλασφημίας πρὸς τὸν Θεόν, βλασφημῆσαι τὸ ὄνομα αὐτοῦ, καὶ τὴν σκηνὴν αὐτοῦ, τοὺς ἐν τῷ οὐρανῷ σκηνοῦντας.
420d070091	Καὶ ἐδόθη αὐτῷ ἐξουσία ἐπὶ πᾶσαν φυλὴν, καὶ λαὸν, καὶ γλῶσσαν, καὶ ἔθνος.
420d08013c	Καὶ προσκυνήσουσιν αὐτὸν πάντες οἱ κατοικοῦντες ἐπὶ τῆς γῆς, ὧν οὐ γέγραπται τὸ ὄνομα αὐτοῦ ἐν βιβλίῳ τῆς ζωῆς τοῦ Ἀρνίου, τοῦ ἐσφαγμένου ἀπὸ καταβολῆς κόσμου.
420d090032	Εἴ τις ἔχει οὖς, ἀκουσάτω.
420d0a0115	Εἴ τις εἰς αἰχμαλωσίαν, ὑπάγει· εἴ τις ἐν μαχαίρῃ ἀποκτείνει, δεῖ αὐτὸν ἐν μαχαίρῃ ἀποκτανθῆναι. Ὧδέ ἐστιν ἡ ὑπομονὴ καὶ ἡ πίστις τῶν ἁγίων.
420d0b00c2	Καὶ εἶδον ἄλλο θηρίον ἀναβαῖνον ἐκ τῆς γῆς, καὶ εἶχεν κέρατα δύο ὅμοια ἀρνίῳ, καὶ ἐλάλει ὡς δράκων.
420d0c0179	Καὶ τὴν ἐξουσίαν τοῦ πρώτου θηρίου πᾶσαν ποιεῖ ἐνώπιον αὐτοῦ. Καὶ ποιεῖ τὴν γῆν καὶ τοὺς ἐν αὐτῇ κατοικοῦντας, ἵνα προσκυνήσουσιν τὸ θηρίον τὸ πρῶτον, οὗ ἐθεραπεύθη ἡ πληγὴ τοῦ θανάτου αὐτοῦ.
420d0d00ca	Καὶ ποιεῖ σημεῖα μεγάλα, ἵνα καὶ πῦρ ποιῇ ἐκ τοῦ οὐρανοῦ καταβαίνειν εἰς τὴν γῆν ἐνώπιον τῶν ἀνθρώπων.
420d0e018d	Καὶ πλανᾷ τοὺς κατοικοῦντας ἐπὶ τῆς γῆς, διὰ τὰ σημεῖα ἃ ἐδόθη αὐτῷ ποιῆσαι ἐνώπιον τοῦ θηρίου, λέγων τοῖς κατοικοῦσιν ἐπὶ τῆς γῆς, ποιῆσαι εἰκόνα τῷ θηρίῳ, ὃς ἔχει τὴν πληγὴν τῆς μαχαίρης, καὶ ἔζησεν.
420d0f0138	Καὶ ἐδόθη αὐτῷ δοῦναι πνεῦμα τῇ εἰκόνι τοῦ θηρίου, ἵνα καὶ λαλήσῃ ἡ εἰκὼν τοῦ θηρίου, καὶ ποιήσει ὅσοι ἂν μὴ προσκυνήσουσιν τῇ εἰκόνι τοῦ θηρίου ἀποκτανθῶσιν.
420d100195	Καὶ ποιεῖ πάντας, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ τοὺς πλουσίους καὶ τοὺς πτωχούς, καὶ τοὺς ἐλευθέρους καὶ τοὺς δούλους, ἵνα δῶσιν αὐτοῖς χάραγμα ἐπὶ τῆς χειρὸς αὐτῶν τῆς δεξιᾶς, ἢ ἐπὶ τὸ μέτωπον αὐτῶν,
420d1100ee	καὶ ἵνα μή τις δύνηται ἀγοράσαι ἢ πωλῆσαι, εἰ μὴ ὁ ἔχων τὸ χάραγμα, τὸ ὄνομα τοῦ θηρίου, ἢ τὸν ἀριθμὸν τοῦ ὀνόματος αὐτοῦ.
420d120117	Ὧδε ἡ σοφία ἐστίν: ὁ ἔχων νοῦν ψηφισάτω τὸν ἀριθμὸν τοῦ θηρίου, ἀριθμὸς γὰρ ἀνθρώπου ἐστίν, καὶ ὁ ἀριθμὸς αὐτοῦ ἐστὶν ἑξακόσιοι ἑξήκοντα ἕξ.
420e010187	Καὶ εἶδον, καὶ ἰδοὺ, τὸ Ἀρνίον ἑστὸς ἐπὶ τὸ Ὄρος Σιών, καὶ μετʼ αὐτοῦ ἑκατὸν τεσσεράκοντα τέσσαρες χιλιάδες ἔχουσαι τὸ ὄνομα αὐτοῦ, καὶ τὸ ὄνομα τοῦ Πατρὸς αὐτοῦ, γεγραμμένον ἐπὶ τῶν μετώπων αὐτῶν.
420e020137	Καὶ ἤκουσα φωνὴν ἐκ τοῦ οὐρανοῦ, ὡς φωνὴν ὑδάτων πολλῶν, καὶ ὡς φωνὴν βροντῆς μεγάλης, καὶ ἡ φωνὴ ἣν ἤκουσα ὡς κιθαρῳδῶν κιθαριζόντων ἐν ταῖς κιθάραις αὐτῶν.
420e030198	Καὶ ᾄδουσιν ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου, καὶ ἐνώπιον τῶν τεσσάρων ζῴων, καὶ τῶν πρεσβυτέρων. Καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν, εἰ μὴ αἱ ἑκατὸν τεσσεράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.
420e040160	Οὗτοί εἰσιν οἳ μετὰ γυναικῶν οὐκ ἐμολύνθησαν, παρθένοι γάρ εἰσιν. Οὗτοι οἱ ἀκολουθοῦντες τῷ Ἀρνίῳ ὅπου ἂν ὑπάγει. Οὗτοι ἠγοράσθησαν ἀπὸ τῶν ἀνθρώπων ἀπαρχὴ τῷ Θεῷ καὶ τῷ Ἀρνίῳ,
420e050076	καὶ ἐν τῷ στόματι αὐτῶν οὐχ εὑρέθη ψεῦδος, ἄμωμοί γάρ εἰσιν.
420e06015d	Καὶ εἶδον ἄλλον ἄγγελον πετόμενον ἐν μεσουρανήματι, ἔχοντα εὐαγγέλιον αἰώνιον εὐαγγελίσαι ἐπὶ τοὺς κατοικοῦντας ἐπὶ τῆς γῆς, καὶ ἐπὶ πᾶν ἔθνος, καὶ φυλὴν, καὶ γλῶσσαν, καὶ λαόν,
420e07016a	λέγων ἐν φωνῇ μεγάλῃ, “Φοβήθητε τὸν Θεὸν, καὶ δότε αὐτῷ δόξαν, ὅτι ἦλθεν ἡ ὥρα τῆς κρίσεως αὐτοῦ, καὶ προσκυνήσατε τῷ ποιήσαντι τὸν οὐρανὸν, καὶ τὴν γῆν, καὶ θάλασσαν, καὶ πηγὰς ὑδάτων.”
420e080125	Καὶ ἄλλος δεύτερος ἄγγελος ἠκολούθησεν λέγων, “Ἔπεσεν, ἔπεσεν Βαβυλὼν ἡ μεγάλη, ἣ ἐκ τοῦ οἴνου τοῦ θυμοῦ τῆς πορνείας αὐτῆς, πεπότικεν πάντα τὰ ἔθνη.”
420e09016a	Καὶ ἄλλος ἄγγελος τρίτος ἠκολούθησεν αὐτοῖς, λέγων ἐν φωνῇ μεγάλῃ, “Εἴ τις προσκυνεῖ τὸ θηρίον καὶ τὴν εἰκόνα αὐτοῦ, καὶ λαμβάνει χάραγμα ἐπὶ τοῦ μετώπου αὐτοῦ, ἢ ἐπὶ τὴν χεῖρα αὐτοῦ,
420e0a017c	καὶ αὐτὸς πίεται ἐκ τοῦ οἴνου τοῦ θυμοῦ τοῦ Θεοῦ, τοῦ κεκερασμένου ἀκράτου ἐν τῷ ποτηρίῳ τῆς ὀργῆς αὐτοῦ, καὶ βασανισθήσεται ἐν πυρὶ καὶ θείῳ ἐνώπιον τῶν ἀγγέλων ἁγίων καὶ ἐνώπιον τοῦ Ἀρνίου.
