2800000009	ማቶሳ
3a0914006b	ሙሰ አሳይኮ፥ «ይ ናጎዳይ ጋርክ ጾሲ ኪቴዝ ሱꬅ ጫቃይ Ꮊያ» ዬጌዛ።
3a09150068	የይ ጋርከካ፥ ዱንካናይዳኔ ኦꬅዛ ሚሸ ኡባይል አፋ ሱꬅ ዉርጼዛ።
3a091600ac	ቱማካ ህጋይ ግዛይ ጋርክ ጽቃባዝታይፕ አትን ኡባ ባዝ ሱꬃር ጌዥዛ። ሱꬂ ላልንተካዝን ናጋራ ባራንችንቶያ።
3a091700c7	ሳሎባዝ ኣዝሶ ማቄዝታይ ኡባይ መሄ ያርሾር ጌዦዳይስ ኮሽዛ። ዝን ሳሎባዝታይ ፋ ኦማስ የይፕ ኣꬊዝ ያርሾር ጌዦዳይስ ኮሽዛ።
3a091800df	ክርስቶሳ ቱማ ጾስ ኬꬃይስ ኣዝሶ ማቄዛ፥ አስ ኩሸር ኦስንቴዝ ኡባፕ ጌሽ አቆ ገለካያ። ዝን ኤ Ꮊት ኑ ግሾስ ጾስ ቲና በንቶዳይስ ሳሎ ገሌዛ።
3a091900d5	ቄሰ ሀላቃይ ላይꬃ ላይꬃ ፋ ሱꬂ ባዛ ኤኪ፥ ኡባይፕ ኣꬊዝ ጌሽ አቆ ገልዛይ ጋርክ ክርስቶሳ ጋመ ቶኬ ፋና ያርሾዳይስ ማቂ ማቂ ገለካያ።
3a091a0123	የይ ጋርክ ሀኔዝባዝ ማቄዛኮ፥ ክርስቶሳ አላመ መꬊንቴዛይፕ አይኪ ጋመ ቶኬ ዋይንቶዳይስ ኮሽዛ። ዝን Ꮊተ ዎደ ዉርስꬃ ናጋራ ꬋብሶዳይስ ፋና ያርሼዝ ላምሶዋ ኦገር ፐቲ ቶኬ በንቴዛ።
3a091b006b	አስ ኡባይስ ፐቲ ቶኬ Ꮊይቆዳይስ የይፕ ጉየ ፕርድንቶዳይስ ቤዝዛ።
3a091c00ee	የይ ጋርከካ፥ ክርስቶሳ ጋመ አሳይ ናጋራ ꬋብሶዳይስ ፐቲ ቶኬ ያርሽንቴዛ። ማቅካ ኤ ናጋራ ቶኮዳይስ ባዝን ፋና ናግዝታ አሾዳይስ ናምእንꬆ ቆንጮዳ።
3a0a01010d	ሙሰ ህጋይ የኦዳይስ የዝ ሎኦ ባዝታይስ ኤሾፕ አትን ጋማ ባያ። የይ ግሾስ፥ ላይꬃ ላይꬃ ፓጨ ባይꬅ ያርሽንትዝ ያርሻይ ጎይኖዳይስ ሺቅዛ አሳይ ፎሎ ኦꬆዳይስ ዳንዳኦያ።
3a0a0200f3	ህገ ኡንታን ፎሎ ኦꬆዳይስ ዳንዳኤዛኮ ኡንቲ ያርሾ ያርሽዛ አሾዳዝን። ማ ጎይኖዳይስ ሺቅዛ አሳይ ፋ ናጋራይፕ ጌዦዳ፤ ኡ ካሃይካ ኡንታን ባላ ግ ሞታሚ።
3a0a030048	ዝን የ ያርሽታይ ላይꬃ ላይꬃ ናጋራ ቆፍስዛ።
3a0a040062	አብስ ጊኮ፥ ዎፋኖ ሱꬅኔ ዴሽ ሱꬂ ናጋራ ካዮዳይስ ዳንዳኦያ።
3a0a0500b2	የይ ግሾስ፥ ክርስቶሳ Ꮊ አላመ የኤዝ ዎደ Ꮊይ ጋርክ ዬጌዛ፦ «ኔኒ ያርሾኔ እሞ ኮየካያ፤ ዝን ታስ አሾ ጊግሴዛ።
3a0a060059	ኔኒ ጹግንትዝ ያርሻይዳኔ ናጋራ ያርሻይድ ኡፋይተካያ።
3a0a070096	የ ዎደ ‹ታ ግሾስ ማጻፋይድ ጻፍንቴዛይ ጋርክ፥ ጎዳዮ፥ ታኒ ነ ሸነ ኦꬆዳይስ የኤዛ› ዬጌዛ።»
3a0a0800fd	ያርሾ ያርሽንቶዳይ ጋርክ ህገ ኪትዛባዝ ማቅኮካ፥ ክርስቶሳ ቲና፥ «ኔኒ ያርሾኔ ሙጻታ፥ ጹግንትዝ ያርሾኔ ናጋራ ያርሾ ኮየካያ፤ ኡንታል ኡፋይተካያ» ዬጌዛ።
3a0a0900c2	ካልካ ኤ፥ «ጎዳዮ፥ ዬዛኮ ታኒ ነ ሸነ ኦꬆዳይስ የኤዛ» ዬጌዛ። የይ ግሾስ፥ ክርስቶሳ ናምአንꬃና ኤሶዳይስ ቲናሳ ሻሬዛ።
3a0a0a0085	የሱስ ክርስቶሳ ጾስ ሸነ ኡዲ፥ ላማማይስ ፐቲ ቶኬ ፋ አሾ ያርሼዝ ግሾስ ኑኒ ጌዤዛ።
3a0a0b0097	ቄሰ ኡባይ፥ ናጋራ ꬋብሶዳይስ ዳንዳኦዳይ የ ያርሽታ ጋላስ ጋላስ ያርሽታር ኤቂ ፋ ኦሳ ኦꬅዛ።
3a0a0c0083	ዝን ክርስቶሳ መꬍናስ ማቄዝ ፐቲ ናጋራ ያርሾ ያርሼዝ፥ ጾሳይፕ ኡሻች ባጋ በቴዛ።
3a0a0d0076	የ ዎዳይፕ አይኪ ኤ ሞርክታይ ኤ ቶካይስ የꬍዝበሳ ኡዶድ ሄሎዳይስ ናግዛ።
3a0a0e0060	ኤ ፐቲ ቶኬ ፋና ያርሼዝ ያርሻይድ ጌሽታ መꬍናስ ፎሎ ኡዴዛ።
3a0a0f0060	ማ ጌሻ አያናይ ኑስ Ꮊይስ ማርካትዛ። ቲና Ꮊይ ጋርክ ዬጌዛ፦
3a0a1000b1	«የ ጋላስታይፕ ጉየ፥ ታኒ ኡንታር ጫቂዛ ጫቃይ Ꮊያ፦ ታኒ ታ ህጋ ኡ ካሃይድ ጋዶዳ፤ ኡ ዎዝናይድ ጻፎዳ» ዬግዛ።
3a0a110058	ካልካ፥ «ታኒ ኡ ናጋራኔ ኡ ኢታ ኦሳ ማሂ ቆፓሚ» ዬግዛ።
3a0a120074	ይኬ፥ ናጋራ አቶ ግንትንቴዛይፕ ጉየ ናጋራስ ያርሽንትዛ ያርሻይ ኮሾያ።
3a0a130094	ይኬ፥ ታ እሹንꬆ፥ ኑኒ የሱሳ ሱꬅ ባጋር ኡባፕ ጌሽ አቆ ገሎዳይስ ኑስ አማንꬅዛባዝ ደንጌዛ።
3a0a140092	ኑ ገሎዳና ክርስቶሳ ፋ ማጋራዣ፥ የይካ ፋ አሾ ባጋር ኑስ ዶዬዝ ኦሮꬅኔ ደኦ ማቄዝ ኦጋይራ።
3a0a150046	ኑስ ጾስ ካራል አፋ ሹምንቴዝ ግታ ቄሰ የዛ።
3a0a1600bf	ኑኒ ኢታ ካሃይፕ ጌዦዳይስ ኑ ዎዝና ዉርጽንቲ፥ ኑ አሰትꬃ ጽሎ ሃꬃር ሜጭንቲ፥ ሉለ ዎዝናራኔ ፎሎ አማኖር ጾስኮ ሺቆዳ።
3a0a1700aa	ኑስ ኡፋይስ ቃላ እንጌዝ ጾሳይ አማንንቴዛይ ግሾስ ኑ ማርካትዝ ኡፋይሳ ኡሻች ሀድርስ ጌካ ሚንꬂ አይኮዳ።
3a0a180070	ፐታይ ፐታ ሲቆራኔ ሎኦ ኦሶር ኑ ዋይዚ ባርክ የዞዳይስ ቤዝዛኮ ቆፕሶ።
3a0a1900ee	ፐታይ ፐታይ ካሴ ሺቅዝ ሺቃ አሸካዛይ ጋርክ ኑኒ ፐትፕ ሺቅ ዞርንትዛና አሻሚ። ማቅካ ጎዳ ጋላሳይ ኡኬዛያ ይ ብእዛ ግሾስ የያ ካሴሳይፕ ኣꬂ ኦꬆይታ።
3a0a1a00a1	ኑኒ ቱማ ኤራትꬅ ኤኬዛይፕ ጉየ ኤርታር ናጋራ ኦꬅኮ፥ ይከፕ ኑ ናጋራ ግሾስ ያርሽንቶድ ያርሻይ ባያ።
3a0a1b006f	ይኬ አቴዛይ ያሽዝ ፕርዳኔ ጾስ ሞርክታ ጹጎዳይስ ማቄዝ ዎልቃማ ታማ።
3a0a1c009b	ሙሰ ህጋ ኪትንታም እጼዝ ኦንካ ናምኢ ዎይ ሀይꬒ አስ ኤዛል አፋ ማርካትኮ ማሮትꬅ ባይꬅ Ꮊይቅዛ።
3a0a1d011c	የዝን፥ ጾስ ናአ ካꬌዝ አꬃይ፥ ፋና ጌሼዝ ጾስ ቃላ ጫቆ ሱꬃ ቱና ባዝ ጋርክ ቆፔዝ አꬃይ፥ ማ ኣꬎ ኬሃትꬅ አያና ጫዤዝ አꬃይ፥ አብ ጋርክ ኢታ ፕርዳ ኤኮዳይስ ቤዝዛኮ አን ቆፖይታ።
3a0a1e0095	ይኬ፥ «ኩሸ ከሶ ታባዝ፥ ታ ኩሸ ከሶዳ» ጌዛ ኑ ኤርዛ። ማካ፥ «ጎዳይ ፋ አሳይ ፕርዶዳ» ዬጌዛ።
3a0a1f0032	ደኦ ጾስ ኩሸ ፖክꬂ ኢታ ያሽዛ።
3a0a200085	ይንትስ ጾስ ፖኦ ፖኤዛይፕ ጉየ ይ ጋመ ዋዬር፥ ግታ ቡተር ጋርዤዝ ብኒ ዎደ ቆፖይታ።
3a0a2100aa	ፐቲ ፐቲ ቶኬ ይ አስ ቲና ጫዥንቴዛ፤ ባይእንቴዛ፤ ፐቲ ፐቲ ቶኬ የይ ጋርክ ዋየ ሄሌዝ አሳይር ፐትፕ ዋዬዛ።
3a0a2200e7	ኣꬎዋኔ ኡባ ዎደ የዝዝ ሚሸ ይንትስ ሳሎ የዛና ኤሬዛይግሾስ አቻ የዝ አሳይስ ታ ቃꬌዛ፥ ይ ሻላይ ኤክንቶዳራካ ዳንዳአር የያ ይ ኡፋይሳር ኤኬዛ።
3a0a230042	ግታ ዎይቶ የዛ ግሾስ ይ ጎበትꬃ ኦልፓተ።
3a0a240087	ጾስ ሸነ ኦꬂ ይንትስ እንግንቴዝ ኡፋይስ ቃላ ይ ደማድ ጋርክ ይባቲ ናጎዳይስ ኮሽዛ።
3a0a250054	ሀጋ ጽቃ ዎደ የዛ፥ «የኦዳይስ የዛይ የኦዳ ጋምኤና።
3a0a26006b	ጌሽ አሲ አማኖር የዝዛ፥ ጉየ ሶልእኮ ታ ሸምፓታ ኤዛል ኡፋይቶያ።»
3a0a270091	ኑና ማቅኮ ፋ ሸምፖ አሾዳይስ አማንዛ አሳይር የዛፕ አትን ꬋቦስ ጉየ ሶልእዝ አሳይር ባያ።
3a0b01006a	አማኖ ጉሳይ ኡፋይስ ጋዲ በኤካ ባዝ በኤዛይ ጋርክ ኡዲ ቤዝዛ ባዝ።
3a0b020040	ብኒ አሳይ ባዝ ማርካትንቴዛይ አማኖራ።
3a0b0300b5	አላማይ ጾስ ቃላር መꬍንቴዛና ኑ ኤርዛይ አማኖራ፥ የይ ግሾስ በንትዝ ባዝ ኡባይ በንቶዋ ባዛፕ ሀኔዛና ኑ ኤርዛ።
3a0b040130	አቤላ ቃኤላሳይፕ ኣꬊዝ ያርሾ ሺሼዛይ አማኖራ። ጾሳይ አቤላ ያርሻ ኡፋይሳር ኤክን አቤላ ፋ አማናይር ጌሽ ማቄዛይ ማርካትንቴዛ፥ ኤ Ꮊይቄዝባዝ ማቅኮካ ኤ አማናይ ባጋር Ꮊተካ ኦድታር የዛ።
3a0b0500e8	እኖኬ Ꮊይቆ በአማይ ጋርክ ፉደ ኤክንቴዛይ አማኖራ፥ ጾሲ ኤዛ ኤኬዝ ግሾስ በንተካያ፥ ኤ ኤክንቶዳይፕ ቲና ኤ ጾስ ኡፋይሴዛይ ኤስ ማርካትንቴዛ።
3a0b0600d4	አማኖ ባይꬅ ጾሳ ኡፋይሶዳይስ ዳንዳኦያ፥ ጾስኮ ሺቅዛ ኣꬂ ጾስ የዛናኔ ኤዛ ኮይዝ አሳይስ እሞታ እንግዛ ማቄዛና አማኖዳይስ ቤዝዛ።
3a0b070178	ኖሄ ሀጋ ኣፈር በንቶዋ ባዝታይስ ጾሲ ኤዛ ናግንቶዳይ ጋርክ ኤርሴዝ ዎዳ ጾስስ ያሽትታር ፋ ካራ አሳ አሾዳይስ አማኖር ማርካበ ኮቼዛ፥ ኖሄ አማናይር አላማይ ናጋራንቾ ማቄዛይ ኤርንትን ፕርድንቴዛ፥ ኖሄ አማኖር በንትዝ ጽሎትꬅ ላቴዛ።
3a0b0800a1	አፍራመ ኤስ ኦድንቴዛና ፋ ጋደ ኡዲ ኤኮዳይስ ከዞ ግ ጼግን አና Ꮊንግዛኮ ኤረካዛር ከዜዛይ አማኖራ።
3a0b0900b4	ኤዛር ዎላ ኡፋይሳ ቃላ ላትዝታ ማቄዝታይ እሳቃራኔ ያይቆባር ዎላ በተትꬅ ጋደ እማꬅ ማቂ ዱንካነ የዜዛይ አማኖራ
3a0b0a0068	ባሶር የዛኖ ጾሲ መꬌዛኖኔ ኮቼዝ ካታምቶ ኤኮዳይስ ናግታር የዛ።
3a0b0b00b5	ሳርስ ኡፋይስ እንጌዝ ጾሳይ አማንንትዛ ማቄዛና ኤሬዝ ግሾስ ላይꬅ ዉርኮካ ዎደጾዳይስ ዎልቃ ደንጌዛይ አማኖራ።
3a0b0c00a8	የይ ግሾስ Ꮊይቄዝ አስ ጋርክ ታይብንቴዝ ፐቲ አፍራመፕ ሳሎ ጾልንቶ ጋርከኔ ሳአ ሻፈ ጋርክ ኮቺ በንቴዛ።
3a0b0d0136	Ꮊይትታይ ኡቢታይ አማኖር የዛር Ꮊይቄዛ፥ ጾሳይ ኡንትስ እማዳይስ ቃላ ገሌዛኖካ ደንገካያ፥ ማቆዝን ሃኮር ብኢ ደንጌዛይ ጋርክ ኡዲ ኡፋይሳር ኤኬዛ። ቢታል አፋ ኡ እማꬅኔ በተ ማቄዛናካ ኤሬዛ።
3a0b0e0064	Ꮊይ ጋርክ ዬግዝ አሳይ ፓስ ማቅዝ ጋደ ናግዛና ቲሺ ኡዲ ቤዝዛ።
3a0b0f005c	ኡ ፋ ከዜዝ ጋዳ ቆፔዛኮ ገድ ጉየ ማቆዳይስ ዳንዳኦዳዝኒ።
3a0b1000b4	Ꮊት ማቅኮ ኣꬊዝ ሳሎ የዝ ጋዳ ላሞትዛ፥ የይ ግሾስ ጾስ ኡንትስ ካታማ ጊግሴዝ ግሾስ ኑ ጎዳ ግ ጼጎዳይስ ዬላꬆያ።
3a0b1100a7	አፍራመ ፓጭንቴዝ ዎደ እሳቃና ያርሾስ ሺሼዛይ አማኖራ። ኤ ኡፋይስ ቃላ ኤኬዛይ ፋ ምጺ ናአ ያርሾዳይሲ።
3a0b120041	የዝን ጾሲ እሳቃ ኮቻር ጼግንትዛ ጌዝን።
3a0b13009e	ጾሳይ Ꮊይቆፕ ደንꬆዳይስ ዳንዳእዛና አፍራመ አማኔዝ ግሾስ Ꮊይቄዝ ኣዝዝ አፍራመ እሳቃ ደንጌዛ።
3a0b140065	እሳቃ ቲናፕ ሀኖድ ባዝ ብኢ ያይቆባኔ ኤሳወ አንጄዛይ አማኖራ።
3a0b150065	ያይቆባ Ꮊይቆስ ሄሊ ጉፈር ኤቂ ዮሴፋ ናእታ አንጄዛይ አማኖራ።
3a0b16008a	ዮሴፋካ Ꮊይቆስ ሄሊ አማኖር እስሬለ ናእታይ ከሲ ባጋ ቆፔዛ። ፋ መቀꬃይ ባጋካ ኬኬዛ።
3a0b1700b7	ሙሰ የልንቴዝ ዎደ ካራ አሳይ የገልስ ናአ ማቄዛና ብኢ ሀይዝ አግና ቆሴዛይ አማኖራ። ካታይ አዋጃይስካ ያሽተካያ።
3a0b180068	ሙሰካ ድጬዛይፕ ጉየ ፋሮናስ ናአ ናአ ግንቶዳና እጼዛይ አማኖራ።
3a0b19007a	የይ ግሾስ ኤዚ ናጋራራ በንትዝ ኡፋይሳፕ ኣꬂ ጾስ ዎያር መቶ ኤኮዳና ዶሬዛ።
3a0b1a00a2	ቲናስካ ፋ ኤኮድ ጋታ ትሽ ኡዲ በኤዝ ግሾስ ግብጸ ሻሎፕ ክርስቶሳ ግሾስ ካዉዥዛይ ኣꬎ ማቄዛና ቆፔዛ።
3a0b1b00b0	ካታይ ካቻይስ ያሽተካዛር ግብጸፕ ከዜዛይ አማኖራ፥ ኣፈር በኤካ ጎዳካ በኤዛይ ጋርክ ኡዲ ፋ ቆፋይድ ሚንጌዛ።
3a0b1c00c2	ባይራ ናእታ ዎꬎዳይስ ኪትንቴዝ ኪታንችታይ እስሬልታይ ካራ ገላማይ ጋርክ ፓዝቃ ኡዴዛይኔ ሾንችታ ሱꬂ ትዤዛይ አማኖራ።
3a0b1d00c4	እስሬልታይ መላ ቢታር ፒንጎዳይ ጋርክ ኡድን ዞቆ አባ ፒንጌዛይ አማኖራ፥ ግብጸ አሳይ ኡንቲሳይ ጋርክ ቁሊ ገሊ ምትንቴዛ።
3a0b1e0082	እስሬልታይ ኢያርኮ ጋሰ ካለር ላፑን ጋላስ ዉቴዛይፕ ጉየ ኬꬃይ ዎዴዛይ አማኖራ።
3a0b1f008e	ዉሹምዛ ራአባ አዉዥዝታ ሳሮር ሞኬዝ ግሾስ አዛዝንቶዋ አሳይር Ꮊይቀካ አቴዛይ አማኖራ።
3a0b2000e7	ይክ ታ ሀራ አብ ጎ ጌዶና ባጋ፥ ባረቃ ባጋ፥ ሳምሶኔ ባጋ፥ ዮፍታሄ ባጋ፥ ዳዉተ ባጋ፥ ሳምኤላ ባጋ፥ ናብታይ ባጋ ታ ቶሳማይ ጋርክ ታስ ዎዳይ ሃቴዛ
3a0b2100b6	ኡንቲ አማኖር ካተትꬅታ ላꬄዛ ጽሎ ኦሶካ ኦꬄዛ፥ ኡንትስ እንግንቴዝ ኡፋይስ ቃላ ደንጌዛ ጋምታይ ዶናካ ጎርዴዛ።
3a0b2200b9	ታማ ዎልቃ ꬋብሴዛ፥ ማሻ ኦጮፐ ቡቴዛ፥ ዳቡርሳፕ ምኖትꬃ ላምንቴዛ፥ ኦላር ቃርታ ማቄዛ፥ አላጋ ኦላንችታ ባይኤዛ።
3a0b2300b7	ማችታይ Ꮊይቄዝ ኡ ዳብታይ ደንድን በኤዛ፥ ባግታይ አቶትꬅ ደንገካዛር ቲናፕ ደንዶዳይስ ቆፕ ዱማ ዱማ መቶ ኤኬዛ።
3a0b240070	Ꮊንክታይ ካስ ባዝ ማቂ ሾጭንቲ የይፕ ኣꬎ አቻር ዱጽንቲ ዎይነ ዎꬌዛ።
3a0b2500f0	ሹቻር ሾጭንቲ፥ ማጋዘር ቆእንቴዛ፥ ማሻር ጋችንቲ Ꮊይቄዛ፥ ኡባ ባዝ ꬋብን መትንቴዛ፥ ማንቆነ በተ አስ ጋርክ ዋዬዛ፥ ዴሽ ማኦኔ ዱር ማኦ ማኢ ዩዬዛ።
3a0b2600b2	ሊዦ ጋꬋራ፥ አምባ ጼራራ፥ ቢታ ኦላ ጋንጨራ ኮምኦር ዩዬዛ። የይ ጋርክ Ꮊን አላማት ኡንትስ ቤዝዛ አቆ ማቀካያ።
3a0b27008e	Ꮊይትታይ ኡቢታይ ኡ አማናይ ባጋ ማርካትኮካ ኡንትስ እንግንቴዝ ኡፋይሳ ሀጋ ደንጌካያ።
3a0b28006c	ኑ ባይꬂ ኡ ፎሎ ማቃማይ ጋርክ ጾሳይ ኑስ ኡባፕ ኣꬎ ባዝ ብኢ ጋዴዛ።
3a0c01012d	ይኬ Ꮊይትታ ኣዝዝ ማርክታይ ሻራ ጋርክ ኑ ላንቃይር የዝኮ ኑካ ቶፎ ኡባ ኤልሲ ኑና ማርዛ ናጋራ ኑፕ ሃሲ፥ ኑ አማናይስ ኦማኔ ፎሎ ማቅዝ የሱሳና ብኢ ኑ ቲናይድ የዝ ዎꬃ ዳንዳአር ዎላ ዎጾዳ።
3a0c02008f	ኤዚ ኢታ ባዝ ኡባ ለቂ ፋ ቲናይድ የዝ ኡፋይሳይስ ማዝቃለል ጋርዢ ጾስ ዙፋነ ኡሻቻ በቴዛ።
3a0c030095	ይኬ ይ አዛለካዛራኔ ዳቡረካዛር ናጋራንችታይፕ ኤዛ ሄሌዝ እጾ ኡባ ጋርዤዝ የሱሳና ቦኦይታ።
3a0c040058	ይ ናጋራራ ቡትንትታር ሀጋ ሱꬂ ላልንቶድ ጋꬆ እጸካያ።
3a0c0500aa	ጾሲ ፋ ናአ ጋርክ ይንታን፥ ዬጊ ዞሬዛና ይ ዶጌዛ። «ታ ናአዮ ጎዳይ ሴራ ለቂፐ፥ ኤ ነና ካጭዝ ዎደ ዳቡርፐ፥
3a0c060060	ጎዳይ ፋ ቃꬍዛ ናአ ካጭዛ» ፋ ናአ ጋርኪ ኡዲ ቢኢዛና ሴሪዛ።
3a0c07006c	ጾሲ ፋ ናአ ግ ይንታን ሴርዛ ግሾስ ዳንዳኦይታ። አደ ሴሮዋ ናአ ኦኖ?
3a0c080091	ናአ ማቄዝ ኡቢታይ ኤክዛ ሴራ ይንትካ ኤካም እጽኮ አደ ኤርንቶዋ ናእታፕ አትን ናእታ ባያ።
3a0c0900c8	የይፐካ ኣꬅ ኑና ሴርዛ አሾ አድታይስ ኑካ ያሽትዛ፥ የዝን ሸምፖር የዞዳይስ አያና አደ ማቄዛይስ አዛዝንቶዳይስ ዋይዚ ቤዞሳ?
3a0c0a00b3	ኡንቲ ፓስ ሎኤዛይ ጋርክ ጽቃ ዎደስ ኑና ሴሬዛ፥ ኤዛ ማቅኮ ኑና ኤ ጽሎትꬃ ግሽንቶድ ጋርክ ኑና አዶዳይስ ሴርዛ።
3a0c0b00b5	ሴራ ኡባይ የ ሳታይድ አዛንꬅዛ ባዛፕ አትን ኡፋይስዛ ኣዞያ፥ ጉየፕ ኤሪ ዉርኮ ሳሮትꬅ ኩሜዝ ጽሎትꬅ ኣፈ ቤዝዛ።
3a0c0c0058	የይ ግሾስ ዶልኤዝ ኩሽታኔ ልቄዝ ይ ቡንቂታ ምንꬆይታ።
3a0c0d0076	ሾልዛይ ፓጾድ ጋርከፕ አትን ቡርቃማይ ጋርክ ይ ቶካይስ ሉለ ኦገ ኦꬆይታ።
3a0c0e00a9	ጌሸትꬅ ባይꬂ አሲ ጾሳ በአዳይስ ዳንዳኦዋ ግሾስ አስ ኡባር ሳሮ የዞይታ፥ ጌሸትꬃር የዞዳይስ ሚንጎይታ።
3a0c0f0146	ይንትፕ ኦስካ ጾስ ኣꬎ ኬሄትꬅ ፓጫማይ ጋርክ ናግንቶይታ የይ ጋርከካ አባ ጫሞ ኣፈ ኣፍዝ ጻጶ ይ ጋንጨ ዶላማይ ጋርከኔ ይንትፕ ጋምታ ዋይꬃማይ ጋርክ፥ ቱንሳማይ ጋርክ ይ ጋንጨ የዛማይ ጋርክ ናግንቶይታ።
3a0c100090	ተንቶትዛኔ ፐቲ ቶኬ ሙስስ ግ ፋ ባይራትꬅ ባይዜዝ ኤሳወ ጋርክ ማቃማይ ጋርክ ናግንቶይታ።
3a0c1100e3	ኤሳወ ጉየፕ አንጆ ኤኮዳይስ ኮይንካ አንጆ ካይንቴዛና ይ ኤርዛ፥ ዬኪ አፉጽ ሚንጊ ኮይንካ ደማዳይስ ዳንዳኤካያ፥ ማሮትꬅስካ ዎደ ደንገካያ።
3a0c120092	ኩሸር አይክንቶዳይስ ዳንዳእንትዛ ኤጽዝ ታማይኮ፥ ሻራይኮ፥ ꬉማይኮ፥ ጎታይኮ፥ ናሳይኮ፥
3a0c1300bd	የ ቱልቱላ ጊርꬃይኮ ዎይ ኦድንትዛ ቃላ ስእንትዛይኮ ይ ሄለካያ፥ ያ ቃላ ስኤዝ አሳይ ሀራ ቃላ ኑስ ጉጅንትፐ ግ ዎሴዛ።
3a0c1400ae	«ሀራ አቶዝን ዶአ የ አምባቶ ቦችኮ ሹቻር ሾጭንቲ Ꮊይቆ» ዬግዝ አዛዛይ ዴጼዝ ግሾስ ጋርዦዳይስ ዳንዳኤካያ።
3a0c150076	ሙሰካ «ታ ያሽትዛ ታ ኩኩርዛ» ጎድ ጋꬆ በንትዝ ባዝ ኡባይ ጋመ ያሽዝ ባዝ።
3a0c1600c0	ይንታን ማቅኮ ጽዮነ አምባኮ ኡኬዛ፥ እዛካ ደኦ ጾሳይስ ካታማ ሳሎ የዝ የሩሳላማቶ፥ ይንቲ ፓይዶባ ኪታንችታይኮ ኡኬዛ።
3a0c1700ea	ኡ ሱንꬃይ ሳሎ ጻፍንቴዝ፥ ዎሳ ኬꬅስ ባይራ ናአ ማቄዝ አማንዛ አሳይ ሺቆ፥ ኡባይስ ፕርድዝ ጎድ ማቄዛይኮ፥ ፎሎ ደንጌዝ ጌሽ ሸምፕታይኮ ይ ኡኬዛ።
3a0c18008d	ኦሮꬅ ጫቆስ ግዶ ማቄዝ የሱሳኮ፥ አቤላ ሱꬃይፕ ኣꬊ ኦድዝ ዉርጽንቴዝ ሱꬃይኮ ይ ኡኬዛ።
3a0c1900e6	የ ኦድዛና ይ ኤካሚ ጋማይ ጋርክ ናግንቶይታ፥ የይትታይ ሳአ አሲ ኦዴዝ ባዝ ስኤካ አቲ ቡተካዝን ኑኒ ሳሎፕ ኦድንቴዝ ባዝ ኤካም እጺ ዋይዚ ቡቶደ?
3a0c1a00b0	የ ዎደ ኤ ጊርꬃይ ቢታ ኤንእሴዛ፥ Ꮊት ማቅኮ «ታ ሳአ ኣዳ ባዝን ፐቲ ቶኬ ማሂ ሳሎካ ኤንእሶዳ» ዬጊ ቃላ ገሌዛ።
3a0c1b00c3	ሀኖ ዝን ፐቲ ቶኬ ታ ማሂ ግዛይ ኤንኦዋ ባዝታይ ጻጲ የዞዳይ ጋርክ ኤንእዛ ባዝታይ መꬍንቴዝ ባዝ ማቄዛይስ ꬋቦዳና ቤዝዛ።
3a0c1c00a7	ይኬ ኑኒ ኤንኦዋ ካተትꬅ ኤኮድ ግሾስ ጾሳ ቦንችታራኔ ያሻር ጾሳ ኡፋይስታር ጎይንዛ አያና ዎላ አይኮዳ።
3a0c1d0021	ኑ ጾሳይ ጹግዝ ታማ።
3a0d010038	ኡባ ዎደ እሸትꬅ ሲቆ ይንትስ የሰ።
3a0d020087	እማꬅ ሞኮ ዶግፓተ ፐቲ ፐቲ አሳይ እማꬅ ሞክታር ኤረካዛር ፐቲ ጋላስ ኪታንቾ ሞኬዛ።
3a0d0300b5	ኡንታር ዎላ አጭንቴዝ አስ ጋርክ አጭንቴዝ አሳ ዶግፓተ፥ መቶ ኡንታር ዎላ ኤክዛ አስ ማቂ መትንቴዝ አሳ ቆፖይታ።
3a0d0400ec	ገሎኔ ኤኮ ኡባ አስ ካለ ቦንችንቴዛ ሂጻይካ ጌሽ ማቆ፥ ናጋራስ ተንቶትዝታ ላምዝታ ጾሳይ ፕርዶዳ፥ ማችኔ አዝኒ አማንንታም እጺ ገሎኔ ኤኮ ቱንስፐ።
3a0d05008f	ሚሸ ዣረፕ ሃኮይታ፥ ይንትስ የዛና ግዶ፥ ጾስ «ታ ኡባር ነና አሻሚ ኡባራካ ኦላሚ» ዬጌዛ።
3a0d06008e	የይ ግሾስ ኤዛል አማንንቲ «ጎዳይ ታና ማዶዳ ታ ያሽታሚ፤ አሲ ታና አብ ኡዶዴ?» ኑ ዬግዛ።
3a0d07009d	ይንትስ ቲና ጾሳ ቃላ ኦዴዝ ዋንታ አስታ ቆፖይታ፥ ኡ የሳኔ ኡ ኦሳይ አፋ ብኢ ቆፒ አማኖር ኣዞይታ።
3a0d08005b	የሱስ ክርስቶሳ ዝቅነኔ Ꮊይኖ መꬍና ሄሎዳይስካ ኤ ኤዛ።
3a0d0900d3	ዱማ ዱማ ኦሮꬅ ትምርተር ኤክንትፓተ፥ ይ ዎዝናይ ሙስ ዎጋር ባዝን ጾስ ኣꬎ ኬሃትꬃር ጻጲኮ ሎኦ፥ ሙስ ዎጋ ካሌዝ አሳይ ማድንተካያ።
