2800000006	Matayo
3c04070072	Ukumala kwa kila kinhu kwa mmabehi. Avo molondeka mugese goya na muilongoze wenyego muladi mudahe kumpula Mulungu.
3c0408005d	Kubanza mbuli zose, muinogele kwa mizoyo yenu yose, kwavija kuinogela kogubika nzambi nyingi.
3c0409003b	Muigoneke mweye kwa mweye mzikae zenu bila kuinung'unikila.
3c040a00ac	Kila munhu yaisang'hanile nhunza iyagweleligwe na Mulungu kwa kuwatenda wayagwe wamwede. Mutamaniligwe kwa kuzisang'hanila vinogile nhunza mbasakanyo ziyawagwelele Mulungu.
3c040b00fb	Munhu yoyose yowapetela wanhu yawapetele mbuli za Mulungu. Munhu yoyose yosang'hanila yasang'hane kwa nguvu zose ziyagweleligwe na Mulungu, muladi mna izimbuli zose Mulungu yatogoligwe kubitila Yesu Kilisito. Kumwake uwe ukulu na udahi siku zose. Ona.
3c040c0065	Ndugu zangu, sekemukanganye mbuli ya kugezigwa kwa usungu kumugaya, kamba vija kiwapata mweye kilozo.
3c040d0080	Lakini deng'heleleni kwavija moilumba mna gamagayo ga Kilisito, muladi mudeng'helele ng'hani kipindi vonda yabwele muukulu wake.
3c040e0071	Kamba moligigwa kwavija momtogola Kilisito, mumweda, kwavija Loho wa ukulu, yeli Loho wa Mulungu kokala na mweye.
3c040f006e	Kamba munhu kogaya sekeiwe mbuli ya kukoma hebu ubavi hebu ubananzi wowose hebu kwa kuigela mzimbuli za wanhu.
3c0410007e	Lakini kamba kogaya kwavija komtogola Kilisito sekeukone kinyala, lakini mgwelele nhogolwa Mulungu kuwa kwa munhu wa Kilisito.
3c041100ab	Kipindi cha nhaguso kivika, na nhaguso yosonga kwa wanhu wa Mulungu, avo kamba nhaguso yosongela kumwetu, yokuwa vilihi kwa wanhu wolema kutogola Mbuli Inogile ya Mulungu?
3c04120095	Kamba vigalonga Maandiko Gang'alile, “Vidala ng'hani kwa wanhu wanogile kukomboligwa, yokuwaze kwa wanhu wolema kutegeleza na wanhu wene nzambi?”
3c04130086	Avo, wanhu waja wogaya kamba viyolonda Mulungu, wagendelele kutenda ganogile na wailave wenyego kwa Ija yawaumbile, ayo yotamaniligwa.
3c050100b8	Niye mvele wakibumbila cha wanhu womtogola Kilisito, niye nigonile mwenyego magayo ga Kilisito, na nokuwa na fungu muukulu wonda ugubuligwe. Nowapula, mweye wavele walangulizi wayangu,
3c050200bd	mdisusile bumbila da Mulungu dili mmakono genu, mdilolese goya, siyo kwa kunanahizigwa lakini kwa kulonda wenyego, kamba Mulungu viyolonda. Sekemusulukile sente, lakini muwambe kusang'hana.
3c0503006e	Sekemuwatawale kwa nguvu wanhu awo weli mmakono genu, lakini muwe kinhu cha kuifunzila kwa wanhu wamdibumbila.
3c0504004d	Avo kipindi vonda yabwele Msusilaji Mkulu, mobokela taji ya ukulu, hauvulala.
3c050500d2	Vivija na mweye wabwanga wategelezeni wavele. Mweye mose molondeka sekemuitonge wenyego na muisang'hanile, kamba vigalonga Maandiko, “Mulungu kowalema wanhu woitapa, lakini kowagwaa ng'hekewa wanhu wahole.”
3c05060065	Avo, ikeni hasi wenyego mumkono wa Mulungu uli na nguvu, muladi yawenule mna ikipindi chake kinogile.
3c0507003a	Mgweleleni magayo genu gose kwavija heyo kowalolesa mweye.
3c0508006d	Mugese goya na mukale meso. Ija yawehile, mwenembago kokwanga kamba simba yong'ula komzahila munhu wa kumuja.
3c05090072	Mulemeni, na mugangamale mditamanilo, kwavija mojuwa waenu wamtogole Yesu mwiisi yose wogaya kamba mweye vimugaya.
3c050a00f7	Mwahamambukiza kugaya kwa kipindi kidodo, Mulungu yeli na ng'hekewa yawakemile mweye muwe na fungu kwa kuilumba na Yesu Kilisito muukulu wake wa mazuwa gose, kowatenda mutelele na kowagangamiza na kowagwaa nguvu na kowatenda muwe kamba chandusilo.
3c050b0029	Nguvu zikale kumwake heyo siku zose. Ona.
3c050c00bb	Niwandikila baluwa ino nguhi kwa kutazigwa na Sila, inimgesa kamba ndugu yotamaniligwa. Nolonda niwagele moyo na kuwalagusila kamba ino iyo ng'hekewa ya kweli ya Mulungu. Wambeni kuigoga.
3c050d0088	Kibumbila cha wanhu wamtogole Yesu ako Babeli, kisaguligwe na Mulungu hamoja na mweye, chowalamusa na vivija mwanangu Maluko kowalamusa.
3c050e0059	Muilamuse kwa nzila ilagusa moinogela. Tindiwalo dikale na mweye mose mumtogole Kilisito.
3d00000008	2 Petulo
3d010100d5	Niye Simoni Petulo, namsang'hanaji na mtumigwa wa Yesu Kilisito, nowandikila mweye mugweleligwe tamanilo dinogile ng'hani kamba ditugweleligwe tweye kubitila kunoga kwa Mulungu wetu na Mkombola wetu Yesu Kilisito.
3d0102005a	Ng'hekewa na tindiwalo vimeme ng'hani kumwenu, kwa nzewele ya Mulungu na Yesu Mndewa wetu.
3d010300a9	Kwa udahi wa Mulungu katugwaa kila kinhu kitulonda muugima wetu wa kutenda goyolonda, kubitila kumjuwa kwetu heyo yatukemile tuwe na fungu muukulu wake na ganogile gake.
3d0104009d	Avo katugwaa nhunza zinogile ng'hani ziyatulongele kotugwaa, muladi kwa nhunza zizo muwe na moyo kamba wake, na sekemukale kwa kusulukila gehile geli mwiisi.
3d0105007d	Avo kwa kilamuso acho, wambeni kongeza kutenda ganogile mditamanilo jenu, na mna ukutenda ganogile yongezeni kujuwa ganogile,
3d0106009b	na mna ukujuwa ganogile yongezeni kuilongoza wenyego na mna ukuilongoza wenyego yongezeni kufunga umoyo na mna ukufunga umoyo yongezeni kutenda ga Mulungu,
3d0107008c	na mna ukutenda ga Mulungu yongezeni moyo unogile kwa waenu wamtogole Yesu na mna umoyo unogile kwa waenu wamtogole Yesu yongezenu unogelwa.
3d0108007a	Kamba mokuwa mumema vinhu vose avo, honda muwe wanyeke ila modaha kutenda ganogile mna ukumjuwa Mndewa wetu Yesu Kilisito.
3d01090088	Lakini kamba munhu yoyose kaduhu vinhu avo, kamba msuwameso na hadaha kulola kutali, na kaisemwa kamba kasunhigwa nzambi zake za umwaka.
3d010a00a3	Avo ndugu zangu, wambeni ng'hani kutenda lukemo mukemigwe na Mulungu na kusaguligwa kwenu kamba kinhu cha ukweli. Kwavija kamba mwahatenda mbuli azo hamugwa ng'oo.
3d010b006b	Abaho motogoleligwa ng'hani kwingila muundewa wa mazuwa gose wa Mndewa wetu na Mkombola wetu Yesu Kilisito.
3d010c0070	Avo nogendelela kuwakumbusa mbuli zino siku zose, hata kamba mumala kuzijuwa na mogangamala muikweli imuibokele.
3d010d004a	Nokona vinoga ng'hani, niwakumbuseni mbuli zino, ning'hali na lukuli luno,
3d010e0071	kwavija nojuwa nammabehi kufa na kululeka lukuli luno, kamba Mndewa wetu Yesu Kilisito viyanilongele kunze kunze.
3d010f0049	Avo, nowamba ng'hani muladi nahafa mudahe kukumbuka mbuli zino siku zose.
3d0110009c	Vituwafundizeni mbuli ya ukulu wa kwiza kwa Mndewa wetu Yesu Kilisito, hatutamanile simo zitungigwe na wanhu, tweye tuwona ukulu wake kwa meso getu wenyego.
3d011100ca	Tweye tukala baho kipindi viyabokele kutegelezigwa na ukulu kulawa kwa Mulungu Tata, sauti viimwizile kulawa kwa Mulungu yeli na Ukulu Ng'hani, ilonga, “Ino iyo mwanangu inimnogela, ninogelwa nayo.”
3d01120061	Tweye wenyego tuihulika sauti ayo ilawile kuulanga vitukalile hamoja nayo kuna ulugongo lung'ala.
3d011300cd	Avo mbuli za watula ndagu wa Mulungu zilagusigwa goya kumwetu, na motenda goya mwahazigoga, kwavija ziigala na taa ikwaka mdiziza mbaka imitootondo na mulenge wa nhondo za imitondo womwemwesa mmizoyo yenu.
3d01140075	Kubanza gose, mujuwe kamba kuduhu mtula ndagu wa Maandiko Gang'alile yalongile mbuli za ulaguzi kwa kulonda mwenyego.
3d01150085	Kwavija kuduhu usenga wa ulaguzi ulawa kwa munhu, lakini munhu kolonga gaja galawile kwa Mulungu kwa kulongozigwa na Loho Yang'alile.
3d020100ff	Kukala na watula ndagu wa uvizi kwa wanhu, na vivija wolawilila wafundiza wa uvizi kumwenu. Wanhu awo wowafundiza kwa kinyelegezi malagizo ga uvizi gogala ubananzi, na ga kumulema Mndewa yawakombole, avo wao woigalila wenyego kubanangigwa kwa kusinhukiza.
3d02020066	Wanhu wengi wokweleleza mbuli zao zigela kinyala, na kwa sama ya hewo wayagwe woibeza Nzila ya Ukweli.
3d02030082	Kwa kusulukila kwao kwihile wopata vinhu kwa kuwafundiza mbuli za uvizi. Nhaguso yao yabaho toka mwaka na hewo yowabananga kameso.
3d020400a1	Kwavija Mulungu hawonele bazi wasenga wa kuulanga watendile nzambi, lakini kawapigisila hanhu ha kugaya ako wagodekigwa minyololo mdiziza wobeta siku ya Nhaguso.
3d020500c0	Mulungu hayonele bazi isi ya umwaka, kagala galika ya mazi mwiisi ya wanhu hawamtonga, lakini kamuhonya Nuhu yawapetele wanhu watende gamnogele Mulungu, na vivija kawahonya wanhu saba wayagwe.
3d020600b5	Mulungu kawatagusa wanhu wa mabuga mabili ga Sodoma na Gomola, na kawasakaza wanhu wose kwa moto, na kawatenda wawe kilaguso kwa kija chonda kilawilile kwa wanhu hawamtonga Mulungu.
3d0207005a	Kamuhonya Lutu munhu yanogile, yanyunyuwale kwa gehile gasang'hanigwe na wanhu awo wehile,
3d02080076	munhu ayo yanogile kakala konyunyuwala ng'hani kila siku viyone na kuhulika gehile gasang'hanigwe na wanhu awo wehile.
3d020900b2	Kamba vino vivo ili, avo Mndewa kojuwa vonda yawahonye mna ukugezigwa kwao wanhu womtegeleza, na kojuwa vonda yaweke wanhu wotenda gehile mna ukubanangigwa mbaka siku ya nhaguso.
3d020a00b8	Ng'hani ng'hani wanhu waja wokweleleza vizisulukila ng'huli zao na woubeza udahi wa Mulungu. Wanhu awo wavizi na woitapa, hawadumba kuviliga vinhu ving'ala viumbigwe vili ako kuulanga.
3d020b008b	Lakini hata wasenga wa kuulanga, hamoja wana udahi na nguvu kubanza awo iwafundiza wa uvizi, hawalava vitala na kuwaliga mgameso ga Mndewa.
3d020c00af	Lakini wanhu awo woliga kila kinhu hawakijuwile. Wanhu awo waigala na wanyama wotenda bila kugesa woleligwa abaho wogogigwa na kuchinjigwa, avo nao wobanangigwa kamba wanyama.
3d020d00c4	Wolipigwa magayo kwa magayo gawatendile. Wonogelwa kutenda chochose kihile mgameso ga wanhu. Wanhu awo wogela kinyala vonda wakale mna zinyimwili nyimwili zenu kuno wodeng'helela nzila zao zihile.
3d020e00a7	Meso gao gamema ugoni, na hawaleka kutenda nzambi. Wowalongoza wanhu wanyolile mbaka kuna imitego ya gehile, magalu wa kusulukila vinhu, wagakalila makungu ga Mulungu.
3d020f0088	Waileka nzila igoloke, wapotela na kukweleleza nzila yaikweleleze Balaamu, mwana wa Beoli ija yanogelwe kupata fungu kwa kutenda gehile,
3d0210006a	na kazumigwa kwa nzambi zake. Mhunda halongaga, kalonga kamba munhu na kaukimila ubozi wa mtula ndagu ayo.
3d02110090	Awo wafundiza wa uvizi waigala na nzasa zinyalile, na kamba kungugu dihembelusigwa na beho. Ziza baho hanhu hao hakukala hawekiligwe na Mulungu.
3d02120094	Wolonga mbuli za kuitapa na za kibozi, kwa kusulukila kwihile kwa ng'huli, wowahonza wanhu waja wasongile kuinega na waja wokala kwa kutenda gehile.
3d0213007d	Wowalongela wanhu wolekesigwa, akuno wao wenyego watumwa wa gehile, kwavija munhu kokuwa mtumwa kwa kinhu chochose kimtawala.
3d021400fb	Kamba wanhu awo wakala wahonyeke na gehile geli mwiisi gagalaga ubananzi kwa kumjuwa Mndewa wetu na Mkombola Yesu Kilisito, abaho watogola kugogigwa kabili na kutawaligwa na gago gehile, kukimambukizo wanhu awo wokwiha ng'hani kubanza aho haichanduso.
3d02150081	Vihanogile ng'hani kumwao wanhu awo sambi wajuwe nzila inogile kubanza kuijuwa abaho wogaleka malagizo gang'alile gawagweleligwe.
3d02160098	Kumwao wao ulonzi uno ulawilila, “Umbwa kabwelela kija kiyadekile mwenyego,” na ulonzi uyagwe “Nguluwe yakoshigwe kabwelela kuibulugiza mnhope.”
3d0301007f	Ndugu zangu, baluwa ino ya kabili kuwandikila. Mna zibaluwa zose mbili nigeza kuwatenda mugese goya kwa kuwakumbusa mbuli zino.
3d0302008c	Nolonda mukumbuke mbuli zilongigwe baho umwaka na watula ndagu wang'alile, na lagizo da Mndewa na Mkombola dimugweleligwe na watumigwa zenu.
3d0303006f	Tanhu molondeka mujuwe siku za uhelelo, wolawilila wanhu wotawaligwa kwa kusulukila gehile gao. Wowazeha mweye,
3d0304009f	kwa kuwauza, “Kakwahi ija yawalongele kokwiza? Toka kufa kwa wahenga zetu, kila kinhu cha vivija kamba viikalile baho kunaichanduso cha kuumbigwa kwa isi.”
3d0305007f	Lakini wanhu awo woisemwa giladi baho umwaka kwa kulonga Mulungu kaumba ulanga na isi. Isi iumbigwa kulawa mgamazi na kwa mazi.
3d0306003c	Vivija kwa mazi gago, isi ya umwaka ikumbigwa na kunangigwa.
3d030700b4	Lakini ulanga na isi ya sambi vikigwa goya kwa mbuli iija ya Mulungu muladi vibanangigwe kwa moto. Vikigwa kwa siku ija wanhu hawamtegeleze Mulungu vonda watagusigwe na kunangigwa.
3d0308008c	Ndugu zangu, sekemuisemwe kinhu kino, mgameso ga Mndewa siku dimoja sawa na miyaka magana longo, na miyaka magana longo sawa na siku dimoja.
3d030900ca	Mndewa hakawa bule kutenda gaja gayawalongele kamba wanhu wayagwe viwogesa kokawa. Heyo kofunga umoyo mbuli yenu, kwavija halonda munhu yoyose yabanangigwe, lakini kolonda kila munhu yaleke nzambi zake.
3d030a00b9	Siku ya Mndewa yokwiza kamba mbavi. Siku dijo ulanga wosegezigwa kwa mtigisiko mkulu, vinhu vose vili mumo haviwa baho kabili, nayo isi yosegezigwa hamoja na kila kinhu kili mgati yake.
3d030b007a	Kwavija kila kinhu chonangigwa, avo mweye molondeka muwe wanhu gani? Molondeka mukale kwa kung'ala na kumtegeleza Mulungu,
3d030c008e	kipindi vimuibeta siku ya Mulungu na kuitenda ize himahima. Siku dijo ulanga wolukuzigwa kwa moto, na vinhu vose vili mumo volumbuka kwa joto.
3d030d0076	Lakini tweye tobetela kija kiyalongile Mulungu, kupata ulanga na isi ya sambi, kae ya wanhu wotenda goyolonda Mulungu.
3d030e00a1	Avo ndugu zangu, kwavija mobetela vinhu avo, wambeni ng'hani sekemoneke na chochose kihile, hebu kitala chochose mgameso ga Mulungu na muwe na tindiwalo kumwake.
3d030f00a1	Molondeka mujuwe kamba Mndewa kofunga umoyo kwavija kolonda wanhu wakomboligwe, kamba ndugu yetu Paulo vivija viyawandikile kwa nzewele iyagweleligwe na Mulungu.
3d0310010f	Paulo kandika mbuli zizija mzibaluwa zake zose, kandika mbuli zino. Baluwa zake zina mbuli ziyagwe ndala kuzijuwa, na wanhu wayagwe wabozi na wotanga tanga wofambula vihile kamba viwofambula vihile vifungu viyagwe va Maandiko Gang'alile. Avo woigalila magayo gao wenyego.
3d03110099	Avo, ndugu zangu, kwavija muzijuwa mwaka mbuli zino zose, mwinege sekemuzoligwe na gehile ga wanhu hawamtonga Mulungu na kuleka hanhu henu hakukalizigwa.
3d0312008b	Lakini gendeleleni kukula mna ing'hekewa na kumjuwa Mndewa wetu na Mkombola wetu Yesu Kilisito. Ukulu uwe kumwake, sambi na siku zose! Ona.
3e00000008	1 Yohana
3e01010099	Tuwapetela mweye mbuli ya ayo yokemigwa mbuli ya ugima, yakalile toka mwanduso, tumuhulika na tumona kwa meso getu, tumulola na tumkwasa kwa makono getu.
3e0102009f	Ugima uno viulawilile tweye tuwona, na sambi tolonga kija kituwone, na towapetela mweye ugima uno wa mazuwa gose, ukalile hamoja na Tata na ulagusigwa kumwetu.
3e01030086	Towapetela kija kituwone na kituhulike, muladi na mweye vivija muilumbe na tweye mna ukuilumba kwetu na Tata na Mwanage Yesu Kilisito.
3e0104003b	Towandikila mweye mbuli zino kutenda deng'ho jetu ditelele.
3e0105007c	Tuuhulika usenga uno kulawa kwa Yesu na sambi towapetela mweye kamba, Mulungu iyo mulenge na mgati mmwake mduhu ziza jojose.
3e01060070	Kamba twahalonga toilumba nayo kuno tung'hali tokala mdiziza, tolonga uvizi kwa mbuli zetu na kusang'hana kwetu.
3e0107008a	Lakini kamba tokala mna umulenge kamba heyo viyali mulenge, toilumba tweye kwa tweye, na damu ya mwanage, Yesu yotusunha nzambi zetu zose.
3e0108004b	Twahalonga hatutenda nzambi toivizila wenyego, na mduhu kweli mgati mmwetu.
3e0109009e	Lakini twahatogola kamba tweye twa wene nzambi, Mulungu kotamaniligwa na kotenda goya, kozigela kumgongo nzambi zetu, na kotusunha na gose gehile gatutendile.
3e010a005c	Twahalonga hatutendile nzambi, tomtenda heyo yawe mvizi na imbuli yake yamduhu mgati mmwetu.
3e020100cf	Wanangu niwanogela, nowandikila mbuli zino muladi sekemutende nzambi. Lakini kamba munhu yoyose katenda nzambi, tunayo imoja yolonga kwa Tata mbuli yetu, nayo ayo Yesu Kilisito, ija yeliduhu kitala chochose.
3e0202006f	Kilisito ayo nhosa isegeza nzambi zetu na siyo tweye twiiyeka, lakini vivija na nzambi za wanhu wose wa mwiisi.
3e02030043	Twahagagoga malagizo ga Mulungu, baho todaha kulonga kamba tumjuwa.
3e0204006f	Munhu yolonga, “Nimjuwa heyo,” lakini hagagoga malagizo gake, munhu ayo koviza na kweli yamduhu mgati yake.
3e02050087	Lakini munhu yogoga mbuli ya Mulungu, munhu ayo kana unogelwa wa kweli wa Mulungu mgati yake. Vino avo vitujuwa kamba twa mgati mmwake,
3e02060051	munhu yoyose yolonga kamba kokala mgati ya Mulungu, yakale kamba viyakalile Yesu.
3e0207008e	Ndugu zangu, siwandikila lagizo da sambi lakini lagizo didija dimukalile najo toka ichanduso. Lagizo dijo da umwaka uwo uja uusenga umuhulike.
3e02080098	Hata ivo nowandikila lagizo da sambi, ukweli wake wokoneka mgati ya Kilisito na mgati yenu. Kwavija ziza dosegela na mulenge wa ukweli kumwemwesa mwaka.
3e0209005c	Munhu yoyose yolonga kammulenge na kuno komwihila ndugu yake, munhu ayo yang'hali kamdiziza.
3e020a006e	Munhu yoyose yomnogela ndugu yake kammulenge na mgati yake kuduhu kinhu chonda kimuhonze munhu yatende nzambi.
3e020b0084	Lakini munhu yoyose yomwihila ndugu yake kamdiziza. Kotembela mdiziza na hajuwa kochola kwahi, kwavija ziza dimtenda yawe msuwameso.
3e020c0062	Nowandikila mweye wana, kwavija nzambi zenu zigeligwa kumgongo kwa kija kiyatendile Yesu Kilisito.
3e020d00b4	Nowandikila mweye kina tata, kwavija mumjuwa heyo yakalile toka haichanduso. Nowandikila mweye wabwanga kwavija mumuhuma ija Imdumuka. Nowandikila mweye wana, kwavija mumjuwa Tata.
3e020e00bb	Nowandikila mweye kina tata kwavija mumjuwa heyo yakalile toka haichanduso. Nowandikila mweye wabwanga kwavija mna nguvu, na mbuli ya Mulungu yokala mgati mmwenu na mumuhuma ija Imdumuka.
3e020f0064	Sekemuinogele isi hebu kinhu chochose kili mwiisi. Munhu yoyose yoinogela isi hadaha kumnogela Tata.
3e021000c5	Kwavija vinhu vose vili mwiisi ino, kusulukila kwa lukuli, vinhu visulukiligwa na meso ga wanhu, kuitapa kwa munhu kwa kija kiyali nacho na kija kiyotenda, havilawa kwa Tata, ila volawa mwiisi ino.
3e02110061	Isi na vinhu vose visulukiligwa vobita, lakini munhu yotenda viyolonda Mulungu, kokala siku zose.
3e021200a8	Wanangu, kino kipindi cha uhelelo, kamba vimuhulike kamba ija yomulema Kilisito kokwiza, hata sambi wengi womulema Kilisito weza, na avo tojuwa kamba uhelelo wammabehi.
3e021300d6	Wanhu awo walawa mna ikibumbila chetu lakini hawalawile kweli mna kibumbila chetu, kwavija maza walawile mkibumbila chetu, wahasigale hamoja na tweye, lakini kusegela kwao kolagusa kamba hawakalile hamoja na tweye.
3e02140047	Lakini mweye mugidiligwa Loho Yang'alile, na mweye mose muujuwa ukweli.
3e0215006a	Siwandikila kwavija hamuujuwile ukweli, lakini nowandikila kwavija muujuwa na kuduhu uvizi ulawa muukweli.
3e0216009a	Nani yeli mvizi? Iyo ija yolonga kamba Yesu siyo Kilisito mkombola yasaguligwe na Mulungu. Munhu kamba ayo iyo yomulema Kilisito na kombela Tata na Mwana.
3e02170068	Munhu yoyose yombela Mwana, vivija kombela Tata, na munhu yoyose yomtogola Mwana, vivija komtogola Tata.
3e02180085	Avo, usenga uja umuhulike toka haichanduso ukale mmizoyo yenu. Na wahakala mmizoyo yenu, vivija mokala kwa kuilumba na Mwana na Tata.
3e0219003f	Na kino acho kiyatulongele kamba kotugwaa ugima wa mazuwa gose.
3e021a0045	Niwandikila mbuli zino kuwazuma mbuli ya wanhu waja wolonda kuwagiza.
3e021b0137	Lakini kumwenu mweye, Kilisito kawagidila Loho Yang'alile. Na kamba Loho Yang'alile kokala mgati mmwenu, hamulonda munhu yoyose yawafunze. Kwavija Loho Yang'alile kowafunza kila kinhu na kija kiyowafunza cha ukweli na si uvizi bule. Avo gagogeni mafundizo ga Loho Yang'alile, na kaleni kwa kuilumba na Kilisito.
3e021c007d	Na sambi mweye wana, gendeleleni kukala mgati mmwake, muladi mna isiku yaheza seketudumbe na seketukone kinyala mgameso gake.
3e021d0064	Kamba mojuwa kuwa Kilisito komnogeza Mulungu, mujuwe kila munhu yomnogeza Mulungu kaleligwa na heyo.
3e0301009b	Loleni, Tata viyatunogele ng'hani, mbaka tokemigwa wana wa Mulungu! Ona vivo vitwili. Lekaavo wanhu wa mwiisi hawatujuwile tweye, kwavija hawamjuwile heyo.
3e0302008a	Ndugu zangu, sambi twa wana wa Mulungu, na hatujuwa vondatuwe. Lakini tojuwa Kilisito yahabwela toigala nayo, kwavija tomona kamba viyali.
3e0303004d	Munhu yoyose yomtamanila Kilisito koisunha, kamba vija Kilisito viyaisunhile.
3e0304006f	Munhu yoyose yotenda nzambi kobena malagizo ga Mulungu, kwavija kutenda nzambi kuko kubena malagizo ga Mulungu.
3e03050057	Mojuwa kamba Kilisito keza kuzisegeza nzambi zetu, na mgati mmwake mduhu nzambi yoyose.
3e03060096	Avo munhu yoyose yokala kwa kuilumba na Kilisito hatenda nzambi, lakini munhu yoyose yogendelela kutenda nzambi hamonile na vivija hamjuwile Kilisito.
3e03070094	Avo wanangu, sekemutogole kuviziligwa na munhu yoyose. Munhu yotenda gaja galondigwa na Mulungu komnogeza heyo kamba vija Kilisito viyamnogeze heyo.
3e030800b0	Munhu yoyose yotenda nzambi munhu ayo wa Mwenembago, kwavija Mwenembago katenda nzambi toka mwanduso. Lakini Mwana wa Mulungu keza mwiisi kukinanga kija kiyatendile Mwenembago.
3e03090098	Yeli mwana wa Mulungu hagendelela kutenda nzambi, kwavija kavumbuka na Mulungu na Mulungu kamgwaa ugima wa sambi, avo hadaha kugendelela kutenda nzambi.
3e030a00a2	Vino avo vituwajuwa wana wa Mulungu na wana wa Mwenembago, munhu yoyose hatenda gaja gomnogela Mulungu hebu hamnogela ndugu yake, munhu ayo hali mwana wa Mulungu.
3e030b0043	Na usenga umuuhulike toka hanaichanduso awo uno, tuinogele wenyego.
3e030c00d9	Sekemuigale na Kaini, yalongozigwe na ija Imdumuka, na kamkoma ndugu yake Habili. Vino habali kamkoma? Kwavija gaja gayakalile yosang'hana geha, lakini gaja gayasang'hane ndugu yake gakala ganogile mgameso ga Mulungu.
3e030d0049	Avo ndugu zangu, sekemukanganye kamba wanhu wa mwiisi ino wowehila mweye.
3e030e008a	Tweye tojuwa kamba tumala kulawa mwiifa na twingila muugima, kwavija towanogela ndugu zetu. Munhu yoyose yeliduhu unogelwa kosigala mkufa.
3e030f0079	Munhu yoyose yomwihila ndugu yake mkomaji, na mweye mojuwa munhu yoyose mkomaji kaduhu ugima wa mazuwa gose mgati mmwake.
3e03100086	Vino avo vitujuwa unogelwa viwili, Kilisito kaulava ugima wake mbuli ya tweye. Vivija na tweye tuulave ugima wetu mbuli ya ndugu zetu!
3e0311009a	Kamba munhu yoyose kana vinhu va mwiisi ino, abaho kamona ndugu yake kaduhu kinhu chochose na hamonela bazi bule, vino kodahaze kulonga komnogela Mulungu?
3e0312006b	Wanangu, unogelwa wetu sekeuwe kwa mulomo wiiyeka, ila uwe unogelwa wa kweli na ulagusigwe kwa kusang'hana.
3e03130057	Vino avo vitujuwa kamba tweye twa mna ikweli, na honda tunyawenyawe mgameso ga Mulungu.
3e0314006a	Hata kamba mizoyo yetu yotutagusa kamba tubananga, Mulungu mkulu kubanza mizoyo yetu na kojuwa kila kinhu.
3e03150052	Ndugu zangu, kamba mizoyo yetu haitutagusa, todaha kugangamala mgameso ga Mulungu.
3e03160063	Kumwake tobokela chochose kitumpula, kwavija togagoga malagizo gake na kutenda gaja gomnogeza heyo.
3e03170060	Lagizo jake dijo dino, tumtogole Mwanage Yesu Kilisito, na tuinogele wenyego kamba viyatulagize.
3e0318008f	Munhu yoyose yogagoga malagizo ga Mulungu kokala mgati mmwake. Tojuwa kamba Mulungu kokala mgati mmwetu, kubitila Loho Yang'alile iyatugwelele.
3e040100cb	Ndugu zangu, sekemumtogole kila munhu yolonga kana loho wa Mulungu, lakini mgezeni munhu ayo mulole kamba munhu ayo kolongozigwa na Loho wa Mulungu, kwavija watula ndagu wengi wa uvizi walawilila mwiisi.
3e04020096	Avo, vino avo vonda mumjuwe munhu yolongozigwa na Loho wa Mulungu. Munhu yolonga kamba Yesu Kilisito keza mna ulukuli, munhu ayo kana Loho wa Mulungu.
3e040300b5	Lakini munhu yoyose halonga vivo mbuli ya Yesu kaduhu Loho wa Mulungu. Munhu ayo kana loho yomulema Kilisito, na mweye muhulika mwaka kamba kokwiza, na hata sambi keza mwaka mwiisi.
3e04040090	Wanangu, lakini mweye mwa wana wa Mulungu na muwahuma watula ndagu wa uvizi, kwavija ija yokala mgati mmwenu kana nguvu kubanza ija yeli mwiisi.
3e04050056	Awo wolawa mwiisi ino na walonga vinhu va mwiisi lekaavo wanhu wa mwiisi wowategeleza.
3e040600b5	Lakini tweye twa wanhu wa Mulungu, munhu yoyose yomjuwa Mulungu kotutegeleza tweye, lakini munhu heli wa Mulungu hatutegeleza. Vivo vitujuwa mbuli ya Loho wa kweli na loho wa uvizi.
3e04070083	Ndugu zangu, tuinogele wenyego, kwavija unogelwa wolawa kwa Mulungu. Munhu yoyose yonogela ka mwana wa Mulungu, na komjuwa Mulungu.
3e04080048	Munhu yeliduhu unogelwa hamjuwile Mulungu, kwavija Mulungu ayo unogelwa.
3e04090070	Mulungu katulagusila unogelwa wake kumwetu kwa kumtuma Mwanage yaiyeka mwiisi, muladi tuwe wagima kubitila heyo.
3e040a0092	Unogelwa wa kweli uwo uno, siyo kamba tweye tumnogela Mulungu lakini heyo katunogela tweye na kamtuma Mwanage kamba nhosa ya kusegeza nzambi zetu.
3e040b0052	Ndugu zangu, kamba Mulungu katunogela vivo, avo na tweye vivija tuinogele wenyego.
3e040c0084	Kuduhu munhu yoyose yamonile Mulungu, lakini kamba toinogela wenyego, Mulungu kokala mgati mmwetu, na unogelwa wake utelela kumwetu.
3e040d0068	Tojuwa kamba tokala mgati ya Mulungu, nayo Mulungu kokala mgati ya tweye, kwavija katugwelela Loho wake.
3e040e0066	Tweye tuwona na kuwalongela wanhu wayagwe kamba Tata kamtuma Mwanage yawe Mkombola wa wanhu wa mwiisi.
3e040f0084	Kila munhu yolonga kwa mulomo wake kamba Yesu ayo Mwana wa Mulungu, Mulungu kokala mgati ya munhu ayo, nayo kokala mgati ya Mulungu.
