0100000006	1 Mose
2817040088	Sie binden schwere Lasten zusammen und legen sie den Menschen auf die Schultern, sie selbst aber wollen sie mit keinem Finger anrühren.
281705008e	Alle ihre Werke tun sie in der Absicht, von den Leuten gesehen zu werden; denn sie machen ihre Gebetsriemen breit und ihre Mantelquasten lang;
2817060055	sie lieben den ersten Platz bei den Gastmählern und die Ehrensitze in den Synagogen;
2817070062	sie wollen auf den Märkten gegrüßt sein und lassen sich von den Leuten gern ›Rabbi‹ nennen.
281708006f	Ihr aber sollt euch nicht ›Meister‹ nennen lassen; denn einer ist euer Meister, ihr alle aber seid Brüder.
2817090063	Und niemand auf Erden sollt ihr euren ›Vater‹ nennen; denn einer ist euer Vater, der im Himmel.
28170a0064	Auch ›Lehrer‹ sollt ihr euch nicht nennen lassen; denn einer ist euer Lehrer, nämlich Christus.
28170b002e	Der Größte unter euch soll euer Diener sein.
28170c006c	Wer sich aber selbst erhöht, wird erniedrigt werden, und wer sich selbst erniedrigt, wird erhöht werden.«
28170d00d0	»Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr verschließt das Himmelreich vor den Menschen. Ihr selbst geht ja nicht hinein, laßt aber auch die nicht hinein, welche hineingehen wollen.
28170e00d0	[Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr bringt die Häuser der Witwen gierig an euch und verrichtet zum Schein lange Gebete. Darum werdet ihr ein um so strengeres Gericht erfahren.]
28170f00fa	Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr durchreist Land und Meer, um einen einzigen Glaubensgenossen zu gewinnen; und wenn er es geworden ist, macht ihr aus ihm ein Kind der Hölle, das doppelt so schlimm ist als ihr selbst.
28171000ae	Wehe euch, ihr blinden Führer, die ihr sagt: ›Wenn einer beim Tempel schwört, so hat das nichts zu bedeuten; wer aber beim Gold des Tempels schwört, der ist gebunden.‹
281711006c	Ihr Toren und Blinde! Was steht denn höher: das Gold oder der Tempel, der das Gold erst heilig gemacht hat?
28171200a7	Ferner (sagt ihr): ›Wenn einer beim Altar schwört, so hat das nichts zu bedeuten; wer aber bei der Opfergabe schwört, die auf dem Altar liegt, der ist gebunden.‹
2817130061	Ihr Blinden! Was steht denn höher, die Opfergabe oder der Altar, der die Gabe erst heilig macht?
2817140054	Wer also beim Altar schwört, der schwört bei ihm und bei allem, was auf ihm liegt;
2817150051	und wer beim Tempel schwört, der schwört bei ihm und bei dem, der in ihm wohnt;
281716005b	und wer beim Himmel schwört, der schwört bei Gottes Thron und bei dem, der auf ihm sitzt.
281717011a	Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Ihr entrichtet den Zehnten von Minze, von Anis und Kümmel, laßt aber das Schwierigere im Gesetz außer acht, nämlich das Gericht, die Barmherzigkeit und die Treue. Diese sollte man üben und jenes nicht außer acht lassen.
281718004e	Ihr blinden Führer, die ihr die Mücke seihet, aber das Kamel hinuntertrinkt!
28171900b8	Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr haltet die Außenseite des Bechers und der Schüssel rein, inwendig aber sind sie gefüllt mit Raub und Unmäßigkeit.
28171a0088	Du blinder Pharisäer! Mache zuerst das rein, was den Inhalt des Bechers bildet, dann wird auch seine Außenseite rein werden (können).
28171b00c6	Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr gleicht frischgetünchten Gräbern, die von außen schön aussehen, im Innern aber voll von Totengebeinen und lauter Verwesung sind.
28171c007a	Ebenso zeigt auch ihr euch den Menschen von außen gerecht, inwendig aber seid ihr voll von Heuchelei und Gesetzlosigkeit.
28171d0098	Wehe euch, Schriftgelehrte und Pharisäer, ihr Heuchler! Denn ihr baut die Grabstätten der Propheten aus und schmückt die Grabdenkmäler der Gerechten
28171e0083	und sagt: ›Hätten wir zur Zeit unserer Väter gelebt, wir hätten uns nicht mit ihnen am Blut der Propheten schuldig gemacht!‹
28171f005c	Damit stellt ihr euch selbst das Zeugnis aus, daß ihr die Söhne der Prophetenmörder seid.
281720003a	So macht denn ihr das Maß (der Schuld) eurer Väter voll!
2817210056	Ihr Schlangen, ihr Otternbrut! Wie wollt ihr dem Strafgericht der Hölle entrinnen?!«
28172200ca	»Deshalb seht: ich sende zu euch Propheten und Weise und Schriftgelehrte; von diesen werdet ihr die einen töten und kreuzigen, die anderen in euren Synagogen geißeln und von Stadt zu Stadt verfolgen,
28172300e7	damit über euch alles gerechte Blut komme, das auf der Erde vergossen worden ist, vom Blut des gerechten Abel an bis zum Blut Sacharjas, des Sohnes Berechjas, den ihr zwischen dem Tempelhause und dem Brandopferaltar ermordet habt.
281724005b	Wahrlich ich sage euch: (Die Strafe für) dies alles wird über dieses Geschlecht kommen!«
28172500e5	»Jerusalem, Jerusalem, das du die Propheten tötest und die zu dir Gesandten steinigst! Wie oft habe ich deine Kinder um mich sammeln wollen, wie eine Henne ihre Küchlein unter ihre Flügel sammelt; doch ihr habt nicht gewollt.
2817260031	Nunmehr wird euer Haus euch verödet überlassen;
28172700ac	denn ich sage euch: Ihr werdet mich von jetzt an nicht (mehr) sehen, bis ihr (einst bei meiner Wiederkunft) ausruft: ›Gepriesen sei, der da kommt im Namen des Herrn!‹«
2818010097	Jesus verließ dann den Tempel und wollte weitergehen; da traten seine Jünger zu ihm heran, um ihn auf den Prachtbau des Tempels aufmerksam zu machen.
28180200b7	Er aber antwortete ihnen mit den Worten: »Ja, jetzt seht ihr dies alles noch. Wahrlich ich sage euch: Es wird hier kein Stein auf dem andern bleiben, der nicht niedergerissen wird!«
28180300fe	Als er sich dann auf dem Ölberg niedergesetzt hatte, traten die Jünger, als sie für sich allein waren, an ihn mit der Bitte heran: »Sage uns doch: wann wird dies geschehen? Und welches ist das Zeichen deiner Ankunft und der Vollendung der Weltzeit?«
2818040047	Jesus antwortete ihnen: »Sehet euch vor, daß niemand euch irreführe!
2818050085	Denn viele werden unter meinem Namen kommen und behaupten: ›Ich bin der (wiederkehrende) Christus‹, und werden viele irreführen.
28180600a2	Ihr werdet ferner von Kriegen und Kriegsgerüchten hören: gebt acht, laßt euch dadurch nicht erschrecken! Denn das muß so kommen, ist aber noch nicht das Ende.
2818070099	Denn ein Volk wird sich gegen das andere erheben und ein Reich gegen das andere; auch Hungersnöte werden eintreten und Erdbeben hier und da stattfinden;
2818080030	dies alles ist aber erst der Anfang der Wehen.«
281809008d	»Hierauf wird man schwere Drangsale über euch bringen und euch töten, und ihr werdet allen Völkern um meines Namens willen verhaßt sein.
28180a0055	Alsdann werden viele Anstoß nehmen und sich einander ausliefern und einander hassen.
28180b004e	Auch falsche Propheten werden in großer Zahl auftreten und viele irreführen;
28180c0055	und weil die Gesetzlosigkeit überhand nimmt, wird die Liebe in den meisten erkalten;
28180d003b	wer jedoch bis ans Ende ausharrt, der wird gerettet werden.
28180e008d	Und diese Heilsbotschaft vom Reich wird auf dem ganzen Erdkreis allen Völkern zum Zeugnis gepredigt werden, und dann wird das Ende kommen.«
28180f0096	»Wenn ihr nun den Greuel der Verwüstung, der vom Propheten Daniel angesagt worden ist, an heiliger Stätte stehen seht – der Leser merke auf! –,
2818100046	dann sollen die (Gläubigen), die in Judäa sind, ins Gebirge fliehen!
2818110081	Wer sich alsdann auf dem Dache befindet, steige nicht erst noch hinab (ins Haus), um seine Habseligkeiten aus dem Hause zu holen;
2818120056	und wer auf dem Felde weilt, kehre nicht zurück, um sich noch seinen Mantel zu holen.
2818130067	Wehe aber den Frauen, die guter Hoffnung sind, und denen, die ein Kind in jenen Tagen zu nähren haben!
281814004a	Betet nur, daß eure Flucht nicht in den Winter oder auf den Sabbat falle!
281815009e	Denn es wird alsdann eine schlimme Drangsalszeit eintreten, wie noch keine seit Anfang der Welt bis jetzt dagewesen ist und wie auch keine wieder kommen wird;
2818160099	und wenn jene Tage nicht verkürzt würden, so würde kein Fleisch gerettet werden; aber um der Auserwählten willen werden jene Tage verkürzt werden.«
281817006f	»Wenn dann jemand zu euch sagt: ›Seht, hier ist Christus!‹ oder: ›Dort (ist er)!‹, so glaubt es nicht!
28181800a6	Denn es werden falsche Christusse und falsche Propheten auftreten und werden große Zeichen und Wunder verrichten, um womöglich auch die Auserwählten irrezuführen.
2818190040	Seht, ich habe es euch vorhergesagt. Wenn man also zu euch sagt:
28181a009e	›Seht, er ist in der Wüste!‹, so geht nicht hinaus; und (sagt man:) ›Seht, er ist in den Gemächern (dieses oder jenes Hauses)!‹, so glaubt es nicht!
28181b007a	Denn wie der Blitz vom Osten ausgeht und bis zum Westen leuchtet, so wird es auch mit der Ankunft des Menschensohnes sein;
28181c0033	denn wo das Aas liegt, da sammeln sich die Geier.«
28181d00c9	»Sogleich aber nach jener Drangsalszeit wird die Sonne sich verfinstern und der Mond seinen Schein verlieren; die Sterne werden vom Himmel fallen und die Kräfte des Himmels in Erschütterung geraten.
28181e00df	Und dann wird das Zeichen des Menschensohnes am Himmel erscheinen, und dann werden alle Geschlechter der Erde wehklagen und werden den Menschensohn auf den Wolken des Himmels mit großer Macht und Herrlichkeit kommen sehen.
28181f00b7	Und er wird seine Engel unter lautem Posaunenschall aussenden, und sie werden seine Auserwählten von den vier Windrichtungen her versammeln, von dem einen Himmelsende bis zum andern.
28182000a1	Vom Feigenbaum aber mögt ihr das Gleichnis lernen: Sobald seine Zweige saftig werden und Blätter hervorwachsen, so erkennt ihr daran, daß der Sommer nahe ist.
281821005a	So auch ihr: wenn ihr dies alles seht, so erkennet daran, daß es nahe vor der Tür steht.
2818220058	Wahrlich ich sage euch: Dieses Geschlecht wird nicht vergehen, bis dies alles geschieht.
281823004d	Himmel und Erde werden vergehen, meine Worte aber werden nimmermehr vergehen.
2818240092	Von jenem Tage aber und von jener Stunde hat niemand Kenntnis, auch die Engel im Himmel nicht, auch der Sohn nicht, sondern ganz allein der Vater.
281825006f	Denn wie es einst mit den Tagen Noahs gewesen ist, so wird es auch mit der Wiederkunft des Menschensohnes sein.
28182600b2	Denn wie sie es in den Tagen vor der Sintflut gehalten haben: sie aßen und tranken, sie heirateten und verheirateten (ihre Töchter) bis zu dem Tage, als Noah in die Arche ging,
2818270096	und wie sie nichts merkten, bis die Sintflut kam und alle hinwegraffte, ebenso wird es auch mit der Zeit der Ankunft des Menschensohnes der Fall sein.
281828006b	Da werden zwei (Männer zusammen) auf dem Felde sein: der eine wird angenommen, der andere zurückgelassen;
2818290071	zwei (Frauen) werden (zusammen) an der Handmühle mahlen: die eine wird angenommen, die andere zurückgelassen.«
28182a004a	»Seid also wachsam, denn ihr wißt nicht, an welchem Tage der Herr kommt.
28182b00a2	Das aber seht ihr ein: Wenn der Hausherr wüßte, in welcher Stunde der Nacht der Dieb kommt, so würde er wach bleiben und keinen Einbruch in sein Haus zulassen.
28182c006d	Deshalb haltet auch ihr euch bereit; denn der Menschensohn kommt zu einer Stunde, wo ihr es nicht vermutet.«
28182d0091	»Wer ist demnach der treue und kluge Knecht, den sein Herr über seine Dienerschaft gesetzt hat, damit er ihnen die Speise zu rechter Zeit gebe?
28182e006d	Selig ist ein solcher Knecht (zu preisen), den sein Herr bei seiner Rückkehr in solcher Tätigkeit antrifft.
28182f004a	Wahrlich ich sage euch: Er wird ihn über seine sämtlichen Güter setzen.
281830006e	Wenn aber ein solcher Knecht schlecht ist und in seinem Herzen denkt: ›Mein Herr kommt noch lange nicht!‹,
2818310057	und wenn er seine Mitknechte zu schlagen beginnt und mit den Trunkenen ißt und trinkt,
2818320082	so wird der Herr eines solchen Knechts an einem Tage kommen, an dem er es nicht erwartet, und zu einer Stunde, die er nicht kennt,
2818330084	und er wird ihn zerhauen lassen und ihm seinen Platz bei den Heuchlern anweisen: dort wird lautes Weinen und Zähneknirschen sein.«
2819010088	»Alsdann wird das Himmelreich zehn Jungfrauen gleichen, die sich mit ihren Lampen in der Hand zur Einholung des Bräutigams aufmachten.
281902002e	Fünf von ihnen waren töricht und fünf klug;
2819030046	denn die törichten nahmen wohl ihre Lampen, nahmen aber kein Öl mit;
2819040056	die klugen dagegen nahmen außer ihren Lampen auch noch Öl in den Gefäßen mit sich.
2819050056	Als nun der Bräutigam auf sich warten ließ, wurden sie alle müde und schliefen ein.
2819060069	Um Mitternacht aber erscholl ein Geschrei: ›Der Bräutigam ist da! Macht euch auf, ihn zu empfangen!‹
2819070054	Da erhoben sich jene Jungfrauen alle vom Schlaf und brachten ihre Lampen in Ordnung;
281908006b	die törichten aber sagten zu den klugen: ›Gebt uns von eurem Öl, denn unsere Lampen wollen ausgehen!‹
2819090085	Da antworteten die klugen: ›Nein, es würde für uns und euch nicht reichen; geht lieber zu den Krämern und kauft euch welches!‹
28190a00bf	Während sie nun hingingen, um Öl einzukaufen, kam der Bräutigam, und die Jungfrauen, welche in Bereitschaft waren, gingen mit ihm zum Hochzeitsmahl hinein, und die Tür wurde verschlossen.
28190b0063	Später kamen dann auch noch die übrigen Jungfrauen und riefen: ›Herr, Herr, öffne uns doch!‹
28190c0052	Er aber gab ihnen zur Antwort: ›Wahrlich ich sage euch: Ich kenne euch nicht!‹
28190d003e	Darum seid wachsam, denn Tag und Stunde sind euch unbekannt.«
28190e0095	»Es wird so sein wie bei einem Manne, der vor Antritt einer Reise ins Ausland seine Knechte rief und ihnen sein Vermögen (zur Verwaltung) übergab;
28190f007b	dem einen gab er fünf Talente, dem andern zwei, dem dritten eins, einem jeden nach seiner Tüchtigkeit; dann reiste er ab.
281910008a	Da ging der, welcher die fünf Talente empfangen hatte, sogleich ans Werk, machte Geschäfte mit dem Geld und gewann andere fünf Talente;
2819110050	ebenso gewann der, welcher die zwei Talente (empfangen hatte), zwei andere dazu.
2819120087	Der (Knecht) aber, welcher das eine Talent erhalten hatte, ging hin, grub ein Loch in die Erde und verbarg darin das Geld seines Herrn.
2819130052	Nach längerer Zeit kam der Herr dieser Knechte zurück und rechnete mit ihnen ab.
28191400e0	Da trat der herzu, welcher die fünf Talente empfangen hatte, brachte noch fünf andere Talente mit und sagte: ›Herr, fünf Talente hast du mir übergeben; hier sind noch andere fünf Talente, die ich dazugewonnen habe.‹
28191500b2	Da sagte sein Herr zu ihm: ›Schön, du guter und treuer Knecht! Du bist über Wenigem treu gewesen, ich will dich über Vieles setzen: gehe ein zum Freudenmahl deines Herrn!‹
28191600c5	Dann kam auch der (Knecht) herbei, der die zwei Talente (empfangen hatte), und sagte: ›Herr, zwei Talente hast du mir übergeben; hier sind noch zwei andere Talente, die ich dazugewonnen habe.‹
28191700b2	Da sagte sein Herr zu ihm: ›Schön, du guter und treuer Knecht! Du bist über Wenigem treu gewesen, ich will dich über Vieles setzen: gehe ein zum Freudenmahl deines Herrn!‹
28191800db	Da trat auch der herzu, welcher das eine Talent empfangen hatte, und sagte: ›Herr, ich wußte von dir, daß du ein harter Mann bist: du erntest, wo du nicht gesät hast, und sammelst ein, wo du nicht ausgestreut hast.
281919006f	Da bin ich aus Furcht hingegangen und habe dein Talent in der Erde verborgen: hier hast du dein Geld wieder!‹
28191a00a2	Da antwortete ihm sein Herr: ›Du böser und träger Knecht! Du wußtest, daß ich ernte, wo ich nicht gesät habe, und einsammle, wo ich nicht ausgestreut habe?
28191b008c	Nun, so hättest du mein Geld bei den Bankhaltern anlegen sollen; dann hätte ich bei meiner Rückkehr mein Geld mit Zinsen zurückerhalten.
28191c0049	So nehmt ihm nun das Talent ab und gebt es dem, der die zehn Talente hat.
28191d0099	Denn jedem, der da hat, wird noch hinzugegeben werden, so daß er Überfluß hat; wer aber nicht hat, dem wird auch noch das genommen werden, was er hat.
28191e0078	Den unnützen Knecht jedoch werft hinaus in die Finsternis draußen! Dort wird lautes Weinen und Zähneknirschen sein.«
28191f008d	»Wenn aber der Menschensohn in seiner Herrlichkeit kommt und alle Engel mit ihm, dann wird er sich auf den Thron seiner Herrlichkeit setzen;
281920008e	alle Völker werden alsdann vor ihm versammelt werden, und er wird sie voneinander scheiden, wie der Hirt die Schafe von den Böcken scheidet;
2819210053	und er wird die Schafe zu seiner Rechten, die Böcke aber zu seiner Linken stellen.
28192200ce	Dann wird der König zu denen auf seiner rechten Seite sagen: ›Kommt her, ihr von meinem Vater Gesegneten! Empfangt als euer Erbe das Königtum, das für euch seit Grundlegung der Welt bereitgehalten ist.
28192300bc	Denn ich bin hungrig gewesen, und ihr habt mir zu essen gegeben; ich bin durstig gewesen, und ihr habt mir zu trinken gereicht; ich bin ein Fremdling gewesen, und ihr habt mich beherbergt;
28192400ae	ich bin ohne Kleidung gewesen, und ihr habt mich gekleidet; ich bin krank gewesen, und ihr habt mich besucht; ich habe im Gefängnis gelegen, und ihr seid zu mir gekommen.‹
281925009e	Dann werden ihm die Gerechten antworten: ›Herr, wann haben wir dich hungrig gesehen und haben dich gespeist? Oder durstig und haben dir zu trinken gereicht?
2819260071	Wann haben wir dich als Fremdling gesehen und haben dich beherbergt? Oder ohne Kleidung und haben dich bekleidet?
2819270051	Wann haben wir dich krank oder im Gefängnis gesehen und sind zu dir gekommen?‹
28192800a2	Dann wird der König ihnen antworten: ›Wahrlich ich sage euch: Alles, was ihr einem von diesen meinen geringsten Brüdern getan habt, das habt ihr mir getan.‹
28192900a6	Alsdann wird er auch zu denen auf seiner linken Seite sagen: ›Hinweg von mir, ihr Verfluchten, in das ewige Feuer, das für den Teufel und seine Engel bereitet ist!
28192a008f	Denn ich bin hungrig gewesen, aber ihr habt mir nichts zu essen gegeben; ich bin durstig gewesen, aber ihr habt mir nichts zu trinken gereicht;
28192b00c7	ich bin ein Fremdling gewesen, aber ihr habt mich nicht beherbergt; ohne Kleidung, aber ihr habt mich nicht bekleidet; krank und im Gefängnis (habe ich gelegen), aber ihr habt mich nicht besucht.‹
28192c00c2	Dann werden auch diese antworten: ›Herr, wann haben wir dich hungrig oder durstig, als einen Fremdling oder ohne Kleidung, wann krank oder im Gefängnis gesehen und haben dir nicht gedient?‹
28192d00a3	Dann wird er ihnen zur Antwort geben: ›Wahrlich ich sage euch: Alles, was ihr einem von diesen Geringsten nicht getan habt, das habt ihr auch mir nicht getan.‹
28192e0054	Und diese werden in die ewige Strafe gehen, die Gerechten aber in das ewige Leben.«
281a01004a	Als nun Jesus alle diese Reden beendet hatte, sagte er zu seinen Jüngern:
281a02006d	»Ihr wißt, daß übermorgen das Passah stattfindet; da wird der Menschensohn zur Kreuzigung überliefert.«
281a030071	Damals kamen die Hohenpriester und die Ältesten des Volkes im Palaste des Hohenpriesters namens Kaiphas zusammen
281a04004c	und berieten sich in der Absicht, Jesus mit List festzunehmen und zu töten.
281a050067	Dabei sagten sie aber: »Nur nicht während des Festes, damit keine Unruhen unter dem Volk entstehen!«
281a060055	Als Jesus sich aber in Bethanien im Hause Simons des (einstmals) Aussätzigen befand,
281a07008c	trat eine Frau mit einem Alabastergefäß voll kostbaren Salböls an ihn heran und goß es ihm über das Haupt, während er bei Tische saß.
281a080056	Als die Jünger das sahen, wurden sie unwillig und sagten: »Wozu diese Verschwendung?
281a09005a	Dieses (Salböl) hätte man doch teuer verkaufen und den Erlös den Armen geben können.«
281a0a007a	Als Jesus es merkte, sagte er zu ihnen: »Warum macht ihr der Frau Vorwürfe? Sie hat ja doch ein gutes Werk an mir getan!
281a0b004d	Denn die Armen habt ihr allezeit bei euch, mich aber habt ihr nicht allezeit.
281a0c0059	Daß sie dieses Öl auf meinen Leib gegossen hat, das hat sie für mein Begräbnis getan.
281a0d00bc	Wahrlich ich sage euch: Wo immer diese Heilsbotschaft in der ganzen Welt verkündet wird, da wird man auch von dem, was diese Frau getan hat, zum ehrenden Gedächtnis für sie erzählen.«
281a0e004f	Hierauf ging einer von den Zwölfen namens Judas Iskariot zu den Hohenpriestern
281a0f007f	und sagte: »Was wollt ihr mir geben, daß ich ihn euch in die Hände liefere?« Da zahlten sie ihm dreißig Silberstücke aus.
281a100049	Von da an suchte er nach einer guten Gelegenheit, um ihn zu überliefern.
281a1100a8	Am ersten Tage der ungesäuerten Brote aber traten die Jünger zu Jesus und fragten ihn: »Wo sollen wir dir alles vorbereiten, damit du das Passahmahl halten kannst?«
281a1200b9	Er antwortete: »Geht in die Stadt zu dem und dem und sagt zu ihm: ›Der Meister läßt dir sagen: Meine Zeit ist nahe; bei dir will ich das Passahmahl mit meinen Jüngern halten.‹«
281a130056	Die Jünger taten, wie Jesus ihnen aufgetragen hatte, und richteten das Passahmahl zu.
281a140050	Als es dann Abend geworden war, setzte er sich mit den zwölf Jüngern zu Tisch;
281a150062	und während des Essens sagte er: »Wahrlich ich sage euch: Einer von euch wird mich ausliefern!«
281a160069	Da wurden sie tief betrübt und fragten ihn, einer nach dem andern: »Ich bin es doch nicht etwa, Herr?«
281a170067	Er antwortete: »Der die Hand zusammen mit mir in die Schüssel getaucht hat, der wird mich ausliefern.
281a1800c7	Der Menschensohn geht zwar dahin, wie über ihn in der Schrift steht; doch wehe dem Menschen, durch den der Menschensohn verraten wird! Für diesen Menschen wäre es besser, er wäre nicht geboren!«
281a19008b	Da nahm Judas, der ihn verraten wollte, das Wort und fragte: »Ich bin es doch nicht etwa, Rabbi?« Er erwiderte ihm: »Doch, du bist es.«
281a1a00a8	Während des Essens aber nahm Jesus das Brot, sprach den Lobpreis (Gottes), brach das Brot und gab es den Jüngern mit den Worten: »Nehmt, esset! Dies ist mein Leib.«
281a1b0067	Dann nahm er einen Becher, sprach das Dankgebet und gab ihnen den mit den Worten: »Trinkt alle daraus!
281a1c006e	Denn dies ist mein Blut, das Blut des (neuen) Bundes, das für viele vergossen wird zur Vergebung der Sünden.
281a1d00b6	Ich sage euch aber: Ich werde von nun an von diesem Erzeugnis des Weinstocks nicht mehr trinken bis zu jenem Tage, an dem ich es mit euch neu trinken werde im Reiche meines Vaters.«
281a1e006d	Nachdem sie dann den Lobpreis (Ps 115-118) gesungen hatten, gingen sie (aus der Stadt) hinaus an den Ölberg.
281a1f00cc	Dabei sagte Jesus zu ihnen: »Ihr werdet alle in dieser Nacht an mir Anstoß nehmen; denn es steht geschrieben: ›Ich werde den Hirten niederschlagen, dann werden die Schafe der Herde sich zerstreuen.‹
281a20004a	Nach meiner Auferweckung aber werde ich euch voraus nach Galiläa gehen.«
281a21006e	Da antwortete ihm Petrus: »Mögen auch alle an dir Anstoß nehmen: ich werde niemals an dir Anstoß nehmen!«
281a22007c	Jesus erwiderte ihm: »Wahrlich ich sage dir: Noch in dieser Nacht, ehe der Hahn kräht, wirst du mich dreimal verleugnen.«
281a2300a1	Petrus antwortete ihm: »Wenn ich auch mit dir sterben müßte, werde ich dich doch niemals verleugnen!« Das gleiche versicherten auch die anderen Jünger alle.
281a240095	Hierauf kam Jesus mit ihnen an einen Ort namens Gethsemane und sagte zu den Jüngern: »Setzt euch hier nieder, während ich dorthin gehe und bete!«
281a250065	Dann nahm er Petrus und die beiden Söhne des Zebedäus mit sich und fing an zu trauern und zu zagen.
281a26006e	Da sagte er zu ihnen: »Tiefbetrübt ist meine Seele bis zum Tode; bleibt hier und haltet euch wach mit mir!«
281a2700f0	Nachdem er dann ein wenig weitergegangen war, warf er sich auf sein Angesicht nieder und betete mit den Worten: »Mein Vater, wenn es möglich ist, so laß diesen Kelch an mir vorübergehen! Doch nicht wie ich will, sondern wie du willst!«
281a2800a0	Hierauf ging er zu den Jüngern zurück und fand sie schlafend und sagte zu Petrus: »So wenig seid ihr imstande gewesen, eine einzige Stunde mit mir zu wachen?
281a29006f	Wachet, und betet, damit ihr nicht in Versuchung geratet! Der Geist ist willig, das Fleisch aber ist schwach.«
281a2a00b5	Wiederum ging er zum zweitenmal weg und betete mit den Worten: »Mein Vater, wenn dieser Kelch nicht (an mir) vorübergehen kann, ohne daß ich ihn trinke, so geschehe dein Wille!«
281a2b0066	Als er dann zurückkam, fand er sie (wieder) schlafend, denn die Augen fielen ihnen vor Müdigkeit zu.
281a2c005b	Da verließ er sie, ging wieder weg und betete zum drittenmal, wieder mit denselben Worten.
281a2d00c8	Hierauf kehrte er zu den Jüngern zurück und sagte zu ihnen: »Schlaft ein andermal und ruht euch aus! Doch jetzt ist die Stunde gekommen, daß der Menschensohn Sündern in die Hände geliefert wird!
281a2e0046	Steht auf, wir wollen gehen! Seht, mein Verräter ist nahe gekommen!«
281a2f00ba	Während er noch redete, da kam plötzlich Judas, einer von den Zwölfen, und mit ihm eine große Schar mit Schwertern und Knütteln, von den Hohenpriestern und Ältesten des Volkes her.
281a300082	Sein Verräter hatte aber ein Zeichen mit ihnen verabredet, nämlich: »Der, den ich küssen werde, der ist’s; den nehmt fest!«
281a31005d	Er trat also sogleich auf Jesus zu mit den Worten: »Sei gegrüßt, Rabbi!« und küßte ihn.
281a32008b	Jesus aber sagte zu ihm: »Freund, (tu das) wozu du hergekommen bist!« Hierauf traten sie herzu, legten Hand an Jesus und nahmen ihn fest.
281a330097	Einer jedoch von den Begleitern Jesu streckte die Hand aus, zog sein Schwert, schlug damit nach dem Knechte des Hohenpriesters und hieb ihm das Ohr ab.
281a34007e	Da sagte Jesus zu ihm: »Stecke dein Schwert wieder an seinen Ort! Denn wer zum Schwerte greift, wird durchs Schwert umkommen!
281a350087	Oder meinst du, ich könnte meinen Vater nicht bitten, und er würde mir nicht sogleich mehr als zwölf Legionen Engel zu Hilfe senden?
281a36005f	Wie sollten dann aber die Aussprüche der Schrift erfüllt werden, daß es so geschehen muß?«
281a3700ea	In jener Stunde sagte Jesus zu den Haufen: »Wie gegen einen Räuber seid ihr mit Schwertern und Knütteln ausgezogen, um mich gefangen zu nehmen. Täglich habe ich im Tempel gesessen und gelehrt, und ihr habt mich nicht festgenommen.
281a380095	Dies alles ist aber geschehen, damit die Schriften der Propheten erfüllt werden!« Hierauf verließen ihn die Jünger alle und ergriffen die Flucht.
281a39009b	Die Männer aber, die Jesus festgenommen hatten, führten ihn zu dem Hohenpriester Kaiphas ab, wo die Schriftgelehrten und die Ältesten sich versammelten.
281a3a009f	Petrus aber folgte ihm von fern bis zum Palast des Hohenpriesters, ging hinein und setzte sich dort unter den Dienern hin, um den Ausgang der Sache abzuwarten.
281a3b008e	Die Hohenpriester aber und der gesamte Hohe Rat suchten nach einer falschen Zeugenaussage gegen Jesus, um ihn zum Tode verurteilen zu können;
281a3c005e	doch sie fanden keine, obgleich viele falsche Zeugen herzutraten. Zuletzt aber traten zwei auf
281a3d0082	und sagten aus: »Dieser Mensch hat behauptet: ›Ich kann den Tempel Gottes abbrechen und ihn in drei Tagen wieder aufbauen.‹«
281a3e0089	Da stand der Hohepriester auf und fragte ihn: »Entgegnest du nichts auf das, was diese Zeugen gegen dich aussagen?« Jesus aber schwieg.
281a3f007f	Da sagte der Hohepriester zu ihm: »Ich beschwöre dich bei dem lebendigen Gott: Sage uns, bist du Christus, der Sohn Gottes?«
281a4000bc	Da gab Jesus ihm zur Antwort: »Ja, ich bin es! Doch ich tue euch kund: Von jetzt an werdet ihr den Menschensohn sitzen sehen zur Rechten der Macht und kommen auf den Wolken des Himmels.«
281a4100b4	Da zerriß der Hohepriester seine Kleider und sagte: »Er hat Gott gelästert! Wozu brauchen wir noch Zeugen? Jetzt habt ihr selbst die Gotteslästerung gehört! Was urteilt ihr?«
281a42003b	Sie gaben die Erklärung ab: »Er ist des Todes schuldig!«
281a430064	Hierauf spien sie ihm ins Gesicht und schlugen ihn mit den Fäusten; andere gaben ihm Backenstreiche
281a44004c	und sagten: »Weissage uns, Christus! Wer ist es, der dich geschlagen hat?«
281a45008b	Petrus aber saß (unterdessen) draußen im Hof. Da trat eine Magd auf ihn zu und sagte: »Du bist auch bei Jesus, dem Galiläer, gewesen!«
281a46004e	Er aber leugnete vor allen und sagte: »Ich verstehe nicht, was du da sagst!«
