2800000007	Matthew
280b080064	But what did you go out to see? A man effeminately dressed? It is king's palaces that such frequent.
280b090058	What did you go to see? A prophet? Yes, I tell you, and something superior to a prophet:
280b0a0074	for this is he, concerning whom it is written, "Behold I will send my angel before you, who shall prepare your way."
280b0b00a9	Indeed, I say to you, among those that are born of women, there has not arisen a greater than John the Immerser. Yet the least in the Reign of Heaven is greater than he.
280b0c0081	From the first appearing of John the Immerser until now, the kingdom of heaven is invaded, and invaders take possession by force.
280b0d004c	For till John appeared, all the prophets and the law were your instructions:
280b0e0049	and, if you will bear to be told it, this is the Elijah that was to come.
280b0f0027	Whoever has ears to hear, let him hear.
280b100074	But to what shall I liken this generation? It is like boys in the market places, to whom their playfellows complain,
280b110084	saying, We have played to you upon the pipe, but you have not danced; we have sung mournful songs to you, but you have not lamented.
280b12004b	For John came abstaining from meat and drink, and they say, He has a demon;
280b1300aa	the Son of Man came using meat and drink, and they say, He is a lover of banquets and wine, a companion of publicans and sinners. But wisdom is justified by her children.
280b140072	Then he began to reproach the cities, in which most of his miracles had been performed, because they reformed not.
280b1500c1	Alas for thee, Chorazin! Alas for thee, Bethsaida! for if the miracles which have been performed in you, had been performed in Tyre and Sidon, they had reformed long ago in sackcloth and ashes.
280b160072	Know, therefore, that the condition of Tyre and Sidon, on the day of judgment, shall be more tolerable than yours.
280b1700c6	And thou, Capernaum, which hast been exalted to heaven, shalt be brought down to Hades; for, if the miracles which have been performed in thee, had been performed in Sodom, it had remained till now.
280b180069	Know, therefore, that the condition of Sodom, on the day of judgment, shall be more tolerable than thine.
280b1900b3	On that occasion Jesus said, I adore thee, O Father, Lord of heaven and earth, because, having concealed these things from sages and the learned, thou hast revealed them to babes:
280b1a002a	yes, Father, because such is thy pleasure.
280b1b00af	My Father has imparted everything to me; and no one knows the Son, except the Father; neither knows any one the Father, except the Son, and he to whom the Son will reveal him.
280b1c0048	Come to me, all you who toil and are burdened, and I will give you rest.
280b1d006e	Take my yoke upon you, and be taught by me; for I am meek and condescending: and your souls shall find relief.
280b1e002b	For my yoke is easy and my burden is light.
280c01008d	At that time, as Jesus was walking through the corn on Sabbath, his disciples being hungry, began to pluck the ears of corn, and to eat them.
280c020070	The Pharisees observing this, said to him, Lo! your disciples are doing what is not lawful to do on the Sabbath.
280c030059	He answered, Have you not read what David did, and his attendants, when they were hungry;
280c04009d	how he entered the tabernacle of God, and eat the loaves of the presence, which was not lawful for him, or his attendants, to eat but solely for the priests?
280c050083	Or have you not learnt from the law, that the priests in the temple violate the rest to be observed on Sabbaths, and are blameless?
280c06003d	Now I affirm, that something greater than the temple is here.
280c070074	But had you know what this means, "I desire humanity and not sacrifice," you would not have condemned the guiltless;
280c08002c	for the Son of Man is master of the Sabbath.
280c090031	Leaving that place, he went into their synagogue,
280c0a0081	and found a man there whose hand was blasted. They asked Jesus, with a design to accuse him, Is it lawful to heal on the Sabbath?
280c0b0091	He answered, What man is there amongst you, who having one sheep, if it fall into a pit on the Sabbath, will not lay hold on it, and lift it out?
280c0c005e	And does not a mean greatly excel a sheep? It is lawful, therefore, to do good on the Sabbath.
280c0d006b	Then he said to the man, Stretch out your hand. And as he stretched it out, it became sound like the other.
280c0e0047	But the Pharisees went out, and concerted against Jesus to destroy him.
280c0f005c	Jesus knowing this, departed; and being followed by a vast multitude, healed all their sick,
280c100025	enjoining them not to make him known.
280c110031	Thus the word of the Prophet Isaiah was verified,
280c12009c	"Behold my servant whom I have chosen, my beloved in whom my soul delights; I will cause my Spirit to abide upon him, and he shall give laws to the nations;
280c130050	he will not contend, nor clamor, nor cause his voice to be heard in the streets.
280c140073	A bruised reed he will not break; and a dimly burning taper he will not quench, till he render his laws victorious.
280c150026	Nations also shall trust in his name."
280c160065	Then was brought to him a demoniac, dumb, and blind, and he cured him, so that he both spoke and saw.
280c170041	And all the people said with amazement, Is this the son of David?
280c180065	But the Pharisees hearing them, said, This man expels demons only by Beelzebub, prince of the demons.
280c1900a7	But Jesus, knowing their surmises, said to them, By intestine dissensions any kingdom may be desolated; and no city or family, where such dissensions are, can subsist.
280c1a0060	Now if Satan expel Satan, his kingdom is torn by intestine dissensions; how can it then subsist?
280c1b006e	Besides, if I expel demons by Beelzebub, by whom do your sons expel them? Wherefore they shall be your judges.
280c1c004f	But if I expel demons by the Spirit of God, the Reign of God has overtaken you.
280c1d0094	For how can one enter the strong one's house, and plunder his goods, unless he first overpower the strong one? Then indeed he may plunder his house.
